"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745111,"2024-04-02",1,"2024-04-03T01:13:30.156Z","2024-04-03T01:13:40.013Z",TRUE,"pitch","fefe409f-0e70-48c8-b256-4cc19fac71a2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.67,1.77,NA,119.92,172.63,"fly_ball","medium","7",37.39,110.9,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Randy Arozarena.",0,2,5,69,"top",9,"2024-04-03T01:13:27.882Z","2024-04-03T01:13:40.013Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,5,0.89,0.3923,6.1295,31.9123,-11.3456,-1.6837,10.5527,-0.0766,2.4501,1.9049,-139.707,-9.3182,-0.549,50.0056,6.5777,-3.324,12,2.4,24,2339,198,92.4,33,309,NA,NA,NA,TRUE,-12.4,17.4,2.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",0,"2024-04-03T01:12:30.168Z","2024-04-03T01:13:30.156Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Randy Arozarena.",0,2,5,69,"top",9,"2024-04-03T01:13:27.882Z","2024-04-03T01:13:40.013Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",4,"2024-04-03T01:12:20.374Z","2024-04-03T01:12:23.622Z",TRUE,"pitch","869eeaf6-25e0-4e46-9601-44a1bb6696d6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.3388,1.5954,NA,91.93,122.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Ezequiel Duran walks. Jonah Heim to 2nd.",0,2,5,68,"top",9,"2024-04-03T01:10:39.123Z","2024-04-03T01:12:23.622Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87,12,0.89,0.3944,6.3355,32.7521,-18.2039,2.099,7.1591,0.6577,4.3069,1.6084,-139.1564,-3.3675,-0.2014,50.0015,6.7467,4.0937,13.2,3.6,24,2367,189,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.5,-4.2,NA,NA,NA,NA,NA,FALSE,TRUE,677649,"Ezequiel Duran","/api/v1/people/677649",641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",3,"2024-04-03T01:11:54.608Z","2024-04-03T01:11:57.608Z",TRUE,"pitch","576f1c6c-1719-420e-8012-0429c710d091",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.33,1.657,NA,138.13,105.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Ezequiel Duran walks. Jonah Heim to 2nd.",0,2,5,68,"top",9,"2024-04-03T01:10:39.123Z","2024-04-03T01:12:23.622Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,76.7,11,0.91,0.4493,6.4813,25.3281,-40.318,1.5366,-5.4175,-0.5543,4.9389,-1.723,-122.1655,2.9285,-0.0377,50.003,7.2036,2.3097,2.4,10.8,24,2567,46,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-8.8,-2.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",2,"2024-04-03T01:11:35.369Z","2024-04-03T01:11:38.595Z",TRUE,"pitch","908e1a81-c5c7-4a6e-8500-1ee27030313b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2064,1.5682,NA,110.96,184.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Ezequiel Duran walks. Jonah Heim to 2nd.",0,2,5,68,"top",9,"2024-04-03T01:10:39.123Z","2024-04-03T01:12:23.622Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.1,8,0.9,0.3862,6.4572,34.2303,-11.1583,-2.4661,10.3325,0.1584,2.0123,1.8192,-142.1173,-10.6677,-0.1714,50.0052,6.5353,-5.0178,18,2.4,24,2404,194,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.6,4.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",1,"2024-04-03T01:11:16.094Z","2024-04-03T01:11:19.106Z",TRUE,"pitch","3a5e2f36-ab02-47f9-94e7-8517cbb817fd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3607,1.6525,NA,99.19,199.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Ezequiel Duran walks. Jonah Heim to 2nd.",0,2,5,68,"top",9,"2024-04-03T01:10:39.123Z","2024-04-03T01:12:23.622Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.4,14,0.91,0.4435,6.336,26.7437,-41.0323,2.7722,-5.7425,0.4674,1.4434,0.3819,-123.9133,-4.9468,-0.049,50.0061,6.9261,4.2743,6,10.8,24,2731,47,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-11.4,-5.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",0,"2024-04-03T01:10:59.017Z","2024-04-03T01:11:02.017Z",TRUE,"pitch","4805038a-fc5a-4a17-907c-a36590b41ce4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3707,1.6273,NA,100.8,206.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Ezequiel Duran walks. Jonah Heim to 2nd.",0,2,5,68,"top",9,"2024-04-03T01:10:39.123Z","2024-04-03T01:12:23.622Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.2,14,0.9,0.439,6.6157,27.0606,-37.6126,1.188,-3.4584,0.4249,1.1848,0.8539,-125.1283,-6.2475,-0.076,50.0014,6.8235,1.8691,2.4,9.6,24,2579,41,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-7.6,-2.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",5,"2024-04-03T01:10:17.577Z","2024-04-03T01:10:30.513Z",TRUE,"pitch","d4ef9f31-dd53-4306-8a50-ebfbf822f243",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.58,1.69,NA,106.79,163.28,"line_drive","medium","8",148.33,115.25,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jonah Heim singles on a line drive to center fielder Jose Siri. Jared Walsh scores.",1,2,5,67,"top",9,"2024-04-03T01:08:33.995Z","2024-04-03T01:10:30.513Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.8,5,0.89,0.3865,6.5572,35.2139,-12.043,-2.6486,9.9151,0.2679,2.7964,2.3893,-142.1976,-8.522,-0.2427,50.0036,6.6127,-5.3778,19.2,2.4,24,2520,196,93.5,10,158,NA,NA,NA,FALSE,-12.6,16.2,4.2,NA,NA,NA,NA,NA,FALSE,TRUE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",4,"2024-04-03T01:09:51.791Z","2024-04-03T01:09:54.791Z",TRUE,"pitch","2f7669ef-df4b-455c-bf97-e5ade507e924",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.58,1.69,NA,89.36,174.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jonah Heim singles on a line drive to center fielder Jose Siri. Jared Walsh scores.",1,2,5,67,"top",9,"2024-04-03T01:08:33.995Z","2024-04-03T01:10:30.513Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.8,6,0.91,0.4399,6.3784,26.3271,-35.7273,4.7451,-2.2679,0.7252,2.3908,0.9423,-124.7596,-3.9583,-0.2742,50.0025,6.9591,7.44,12,9.6,24,2700,47,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-4.8,-8.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745111,"2024-04-02",3,"2024-04-03T01:09:28.187Z","2024-04-03T01:09:31.253Z",TRUE,"pitch","c6391557-8072-4247-8755-129d8c1e3ee6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3546,1.4762,NA,157.6,136.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Jonah Heim singles on a line drive to center fielder Jose Siri. Jared Walsh scores.",1,2,5,67,"top",9,"2024-04-03T01:08:33.995Z","2024-04-03T01:10:30.513Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,76.9,11,0.91,0.4491,6.5655,26.0961,-40.6359,2.9001,-5.6284,-1.0651,3.7868,-3.1804,-122.3753,0.3098,-0.1202,50.0017,7.1641,4.3604,4.8,10.8,24,2539,38,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-9.8,-4.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
