"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746818,"2024-03-30",6,"2024-03-30T20:39:58.153Z","2024-03-30T20:40:02.065Z",TRUE,"pitch","410021e5-63a0-4a11-9d34-789747347e77",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.37,1.58,NA,143.98,189.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Parker Meadows pops out to catcher Korey Lee in foul territory.",0,6,6,67,"top",8,"2024-03-30T20:37:28.642Z","2024-03-30T20:40:36.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,76.4,7,0.9,0.4554,6.9754,20.2745,-25.0938,5.9907,4.8152,-0.7078,1.8127,1.4026,-119.6727,-3.0828,-2.0781,50.0001,5.3342,8.8004,19.2,7.2,24,2586,84,NA,NA,NA,NA,NA,NA,FALSE,-31.7,8.4,-11.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",5,"2024-03-30T20:39:36.083Z","2024-03-30T20:39:39.532Z",TRUE,"pitch","e03f8670-275d-47ae-942d-b92624566e00",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.37,1.58,NA,83.65,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Parker Meadows pops out to catcher Korey Lee in foul territory.",0,6,6,67,"top",8,"2024-03-30T20:37:28.642Z","2024-03-30T20:40:36.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.1,14,2,0.3958,7.0884,30.1981,-12.0955,-6.1318,10.3445,0.875,2.0975,7.9646,-138.2824,-7.1801,-1.2428,50.0008,5.5351,-11.9001,37.2,3.6,24,2393,203,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.4,9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",4,"2024-03-30T20:39:17.472Z","2024-03-30T20:39:21.521Z",TRUE,"pitch","596576db-d7e8-479a-9328-897120e9b129",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4307,1.7371,NA,91.08,197.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Parker Meadows pops out to catcher Korey Lee in foul territory.",0,6,6,67,"top",8,"2024-03-30T20:37:28.642Z","2024-03-30T20:40:36.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.4,14,0.88,0.454,7.6247,21.3381,-23.2272,-11.0169,6.0583,0.68,1.5318,8.5986,-120.2216,-3.9572,-1.496,50.004,5.2393,-16.2735,32.4,7.2,24,2027,237,NA,NA,NA,NA,NA,NA,FALSE,-29.5,10.3,18.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",3,"2024-03-30T20:38:59.723Z","2024-03-30T20:39:03.956Z",TRUE,"pitch","333c1931-3ec0-45fd-88ef-41a6c3b438b2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3407,1.595,NA,179.61,174.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Parker Meadows pops out to catcher Korey Lee in foul territory.",0,6,6,67,"top",8,"2024-03-30T20:37:28.642Z","2024-03-30T20:40:36.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,75.6,13,0.88,0.4575,7.449,22.0086,-23.3192,-10.6785,6.0972,-1.6426,2.3674,3.7468,-119.4991,-2.0822,-1.8391,50.005,5.3349,-15.519,32.4,8.4,24,1996,239,NA,NA,NA,NA,NA,NA,FALSE,-29.6,10.8,18.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",2,"2024-03-30T20:38:29.609Z","2024-03-30T20:38:35.489Z",TRUE,"pitch","23eb704f-86de-425b-9e8d-4be5c59ae5ac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.58,NA,104.16,177.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Parker Meadows pops out to catcher Korey Lee in foul territory.",0,6,6,67,"top",8,"2024-03-30T20:37:28.642Z","2024-03-30T20:40:36.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.8,6,2,0.4051,7.1233,31.1326,-10.8139,-7.1961,11.5528,0.3369,2.2829,6.9153,-135.4899,-6.7558,-1.3204,50.0012,5.5736,-13.304,43.2,3.6,24,2350,207,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.6,11.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",1,"2024-03-30T20:38:11.600Z","2024-03-30T20:38:16.217Z",TRUE,"pitch","ab80667d-2dd6-400c-8939-b5d007e11792",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4147,1.6887,NA,116.78,188.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Parker Meadows pops out to catcher Korey Lee in foul territory.",0,6,6,67,"top",8,"2024-03-30T20:37:28.642Z","2024-03-30T20:40:36.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76.4,8,0.88,0.4551,7.585,20.4384,-24.7859,-10.7824,5.0204,0.0058,1.8473,6.9734,-119.7853,-3.0526,-1.5242,50.0009,5.3247,-15.8624,30,8.4,24,1846,240,NA,NA,NA,NA,NA,NA,FALSE,-31.3,8.6,18.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",0,"2024-03-30T20:37:54.581Z","2024-03-30T20:37:58.662Z",TRUE,"pitch","3107514d-1168-4a58-b452-b1f0ddade772",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3768,1.5685,NA,126.04,187.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Parker Meadows pops out to catcher Korey Lee in foul territory.",0,6,6,67,"top",8,"2024-03-30T20:37:28.642Z","2024-03-30T20:40:36.545Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.4,8,0.88,0.4475,6.8733,23.5648,-25.0386,4.6781,4.7029,-0.2371,1.9126,2.6505,-122.2891,-3.4206,-1.942,50.0047,5.4716,7.1036,16.8,7.2,24,2498,80,NA,NA,NA,NA,NA,NA,FALSE,-30.7,7.9,-9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",8,"2024-03-30T20:37:15.011Z","2024-03-30T20:37:22.470Z",TRUE,"pitch","055cccaf-09b2-4338-a346-cad207fd23e6",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.24,1.53,NA,86.23,188.67,"ground_ball","medium","3",173.89,152.74,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.6,9,2,0.4065,7.2136,30.0275,-10.7526,-6.7269,11.6577,0.8071,1.856,7.8097,-134.8612,-7.4944,-1.2557,50.0009,5.4339,-12.3588,40.8,3.6,24,2373,208,102,4,96,NA,NA,NA,TRUE,-12.2,19.6,10.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",7,"2024-03-30T20:36:43.692Z","2024-03-30T20:36:50.598Z",TRUE,"pitch","dd30dfb3-f706-4a3f-b65a-204e6a610bcf",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.24,1.53,NA,104.42,188.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,75,9,0.9,0.4642,6.8916,19.7655,-24.5335,4.8686,5.4062,0.33,1.8684,3.7213,-117.4609,-3.1389,-1.9008,50.0046,5.4741,6.8847,16.8,7.2,24,2659,80,NA,NA,NA,NA,NA,NA,FALSE,-32.2,9.4,-9.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",6,"2024-03-30T20:36:24.345Z","2024-03-30T20:36:28.961Z",TRUE,"pitch","29d31b2c-806d-43dc-8d18-63a45eda487b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5476,1.714,NA,86.42,163.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.4,6,2,0.4038,7.0501,28.4512,-10.9454,-6.5783,11.3803,0.8022,2.7959,8.228,-135.437,-5.4949,-1.4147,50.0029,5.6105,-12.2716,40.8,3.6,24,2471,204,NA,NA,NA,NA,NA,NA,FALSE,-11.8,19.7,10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",5,"2024-03-30T20:35:53.813Z","2024-03-30T20:35:58.268Z",TRUE,"pitch","e2a4e484-f6e9-470a-b916-cfe6112a873b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.24,1.53,NA,136.9,156.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,72.9,1,0.9,0.4718,6.8841,23.7679,-24.5121,8.3769,5.6221,-0.5221,3.0528,0.8162,-116.5009,-0.4986,-1.9648,50.0002,5.6052,11.4059,25.2,8.4,24,2665,74,NA,NA,NA,NA,NA,NA,FALSE,-32.6,10.3,-15.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",4,"2024-03-30T20:35:36.746Z","2024-03-30T20:35:40.415Z",TRUE,"pitch","ccb20a45-ef1c-4c26-a554-8ec6b3fcb9b6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.4685,1.6421,NA,100.12,163.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.5,6,0.9,0.4633,6.7841,23.3582,-24.3358,6.6802,5.5397,0.4429,2.7861,3.3309,-118.3903,-1.3622,-1.8516,50.0006,5.6037,9.4473,22.8,7.2,24,2617,82,NA,NA,NA,NA,NA,NA,FALSE,-31.4,10,-13,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",3,"2024-03-30T20:35:20.044Z","2024-03-30T20:35:24.175Z",TRUE,"pitch","217c4a37-c9e3-4265-9eba-ed3195edce84",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4615,1.6655,NA,154.49,186.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.1,13,2,0.4017,7.1767,27.8685,-14.9136,-5.5651,9.1485,-0.9834,1.9286,3.3834,-136,-7.1903,-1.5161,50.0007,5.6272,-10.4966,31.2,3.6,24,2286,207,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.4,9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",2,"2024-03-30T20:35:03.514Z","2024-03-30T20:35:07.194Z",TRUE,"pitch","f4e24a5f-ee9e-4cb6-b619-82aebf5a73d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5336,1.7675,NA,143.03,145.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.8,1,2,0.4004,7.0788,30.9785,-14.0808,-4.9037,9.5559,-0.6829,3.456,3.8741,-136.9252,-3.7536,-1.4809,50.0063,5.8118,-9.2886,30,3.6,24,2314,209,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.7,8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",0,"2024-03-30T20:34:33.841Z","2024-03-30T20:34:33.867Z",FALSE,"action",NA,NA,"Korey Lee remains in the game as the catcher.","Defensive Switch",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686676,"/api/v1/people/686676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"2","Catcher","Catcher","C","901","66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,455117,"/api/v1/people/455117",TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
746818,"2024-03-30",1,"2024-03-30T20:34:33.867Z","2024-03-30T20:35:03.514Z",FALSE,"action",NA,NA,"Pitching Change: Steven Wilson replaces Tim Hill.","Pitching Substitution",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621051,"/api/v1/people/621051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Andrew Vaughn.",0,6,6,66,"top",8,"2024-03-30T20:35:01.147Z","2024-03-30T20:37:22.470Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621051,"Steven Wilson","/api/v1/people/621051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA
