"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716709,"2023-09-05",5,"2023-09-06T02:03:53.668Z","2023-09-06T02:04:01.479Z",TRUE,"pitch","e880bfdc-1451-4ac7-89b9-fb3414d241e0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.349,1.6389,NA,128.86,187.43,"ground_ball","medium","3",157.63,169.4,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Eddie Rosario grounds out, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,10,6,82,"bottom",9,"2023-09-06T02:02:14.291Z","2023-09-06T02:04:01.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.6,7,0.9,0.3812,6.5261,31.9618,-11.5989,-2.133,9.8314,-0.3111,1.9018,1.1617,-143.4563,-9.0398,-0.4433,50.0027,5.8094,-4.4631,16.8,2.4,24,2477,204,69.4,-52,1,NA,NA,NA,TRUE,-11.8,16.3,3.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",4,"2023-09-06T02:03:25.988Z","2023-09-06T02:03:31.291Z",TRUE,"pitch","8b8823cc-68c7-43d4-bf1d-9535bf0e2cdb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.35,1.64,NA,84.44,185.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Eddie Rosario grounds out, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,10,6,82,"bottom",9,"2023-09-06T02:02:14.291Z","2023-09-06T02:04:01.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.2,14,0.91,0.4319,6.6345,26.1759,-30.8665,3.5267,0.8025,0.8542,1.9696,1.9318,-126.858,-3.7668,-0.3756,50.003,5.9368,5.742,10.8,8.4,24,2313,147,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.8,-6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",3,"2023-09-06T02:03:03.925Z","2023-09-06T02:03:07.850Z",TRUE,"pitch","c1aa45a3-3333-4db5-ab1c-a41a80ed4e37",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3275,1.7046,NA,171.93,212.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Eddie Rosario grounds out, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,10,6,82,"bottom",9,"2023-09-06T02:02:14.291Z","2023-09-06T02:04:01.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,92,13,0.9,0.3767,6.5157,31.0532,-8.7097,-1.4469,10.9346,-1.4411,0.9868,-1.6315,-144.9172,-12.0971,-0.6846,50.0052,5.7282,-3.1045,16.8,2.4,24,2547,200,NA,NA,NA,NA,NA,NA,FALSE,-9.6,17.9,2.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",2,"2023-09-06T02:02:43.819Z","2023-09-06T02:02:48.335Z",TRUE,"pitch","f5c03f3c-d5a6-40e2-8a9c-0eadf660fcfc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2821,1.5457,NA,94.29,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Eddie Rosario grounds out, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,10,6,82,"bottom",9,"2023-09-06T02:02:14.291Z","2023-09-06T02:04:01.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.4,14,0.91,0.4272,6.5631,25.5339,-32.9541,3.4448,-0.4691,0.5958,1.3437,1.6108,-128.0288,-5.0365,-0.4884,50.0037,5.905,5.7387,9.6,8.4,24,2339,126,NA,NA,NA,NA,NA,NA,FALSE,-37,-1.7,-6.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",0,"2023-09-06T02:02:25.261Z","2023-09-06T02:02:33.137Z",TRUE,"pitch","2ec07bd1-f1b6-4bbc-add1-876cdd873a7f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3048,1.6592,NA,117.47,195.67,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Eddie Rosario grounds out, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,10,6,82,"bottom",9,"2023-09-06T02:02:14.291Z","2023-09-06T02:04:01.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,91.5,8,0.9,0.3791,6.6145,29.5493,-12.3887,-2.6301,9.3334,-0.0122,1.5967,2.2709,-143.8028,-9.6388,-0.4657,50.0027,5.7358,-5.5755,19.2,2.4,24,2469,203,NA,NA,NA,NA,NA,NA,FALSE,-12.4,15.5,4.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",1,"2023-09-06T02:02:36.869Z","2023-09-06T02:02:43.819Z",FALSE,"action",NA,NA,"Matt Olson advances to 2nd on defensive indifference.","Defensive Indiff",10,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2ec07bd1-f1b6-4bbc-add1-876cdd873a7f","defensive_indiff",NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Eddie Rosario grounds out, first baseman Paul Goldschmidt to pitcher Ryan Helsley.",0,10,6,82,"bottom",9,"2023-09-06T02:02:14.291Z","2023-09-06T02:04:01.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",5,"2023-09-06T02:01:54.642Z","2023-09-06T02:02:01.297Z",TRUE,"pitch","fada3a66-eeb3-4c1a-b9ae-62f8c772c105",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.5,1.72,NA,109.3,226.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,10,6,81,"bottom",9,"2023-09-06T02:00:08.274Z","2023-09-06T02:02:01.297Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83.1,14,0.89,0.4198,6.6195,25.3821,-28.2684,0.0411,2.2636,0.2021,0.4534,1.0957,-130.0889,-8.7544,-0.2286,50.0037,5.9813,0.0709,0,7.2,24,2421,139,NA,NA,NA,NA,NA,NA,TRUE,-31.6,2.5,-0.2,NA,NA,NA,NA,NA,TRUE,FALSE,621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA,NA,NA
716709,"2023-09-05",4,"2023-09-06T02:01:31.008Z","2023-09-06T02:01:35.645Z",TRUE,"pitch","79bb5dd3-efe5-47ab-8609-b1a5371bb61a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.5,1.72,NA,100.07,173.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,10,6,81,"bottom",9,"2023-09-06T02:00:08.274Z","2023-09-06T02:02:01.297Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,92.6,6,0.89,0.3749,6.5008,29.0593,-12.6072,-0.6758,9.0173,0.4441,2.4162,2.2401,-145.2489,-8.0585,-0.2441,50.0048,5.9656,-1.4671,3.6,2.4,24,2548,198,NA,NA,NA,NA,NA,NA,FALSE,-11.9,15.2,0.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",3,"2023-09-06T02:01:11.657Z","2023-09-06T02:01:17.267Z",TRUE,"pitch","b994eafe-0e52-43b2-8e6a-a231baaeec04",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2594,1.6819,NA,102.39,201.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,10,6,81,"bottom",9,"2023-09-06T02:00:08.274Z","2023-09-06T02:02:01.297Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.3,14,0.9,0.4184,6.5578,25.0187,-33.8332,2.2319,-0.9584,0.3833,1.3723,1.3154,-130.4362,-5.4776,-0.4159,50.0006,6.0225,3.8808,7.2,8.4,24,2472,112,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-2.6,-4.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716709,"2023-09-05",1,"2023-09-06T02:00:41.194Z","2023-09-06T02:00:46.843Z",TRUE,"pitch","1877c704-963c-4948-9af9-4c11a45c7d7e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.5,1.72,NA,86.71,205.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,10,6,81,"bottom",9,"2023-09-06T02:00:08.274Z","2023-09-06T02:02:01.297Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.3,14,0.9,0.4173,6.5431,27.0029,-32.739,3.451,-0.3231,0.7947,1.2218,1.739,-131.1145,-6.046,-0.325,50.0024,5.9922,6.025,10.8,8.4,24,2518,140,NA,NA,NA,NA,NA,NA,FALSE,-35.3,-1.7,-6.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
