"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717607,"2023-06-26",1,"2023-06-27T01:55:11.798Z","2023-06-27T01:55:21.264Z",TRUE,"pitch","4a9188c9-76e1-4edb-88ef-aebfe8d6f8f8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.21,1.57,NA,114.79,165.99,"popup","medium","2",101.76,200.56,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Daniel Vogelbach pops out to catcher William Contreras in foul territory.",0,2,1,71,"bottom",9,"2023-06-27T01:54:33.078Z","2023-06-27T01:55:21.264Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85,5,0.91,0.4031,8.0246,32.1182,-11.8673,-5.1607,10.8798,0.058,2.696,5.7946,-136.2843,-5.239,-1.4331,50.0022,5.4745,-9.6322,32.4,3.6,24,2438,218,85.5,83,62,NA,NA,NA,TRUE,-12.7,18.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",0,"2023-06-27T01:54:56.829Z","2023-06-27T01:55:02.150Z",TRUE,"pitch","e9e1f3ef-82eb-4acb-ab2b-d23c1f6354f1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1811,1.5412,NA,117.82,196.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Daniel Vogelbach pops out to catcher William Contreras in foul territory.",0,2,1,71,"bottom",9,"2023-06-27T01:54:33.078Z","2023-06-27T01:55:21.264Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.5,8,0.9,0.4507,7.5638,26.5247,-35.2193,-10.8071,-2.0364,-0.0216,1.5806,7.7265,-122.0428,-1.4852,-1.8422,50.0052,5.2618,-16.1223,22.8,10.8,24,2695,276,NA,NA,NA,NA,NA,NA,FALSE,-43,-3.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",1,"2023-06-27T01:54:20.301Z","2023-06-27T01:54:28.310Z",TRUE,"pitch","89783df3-3630-4fb4-b688-f490421ffdd1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.33,1.57,NA,148.57,170.99,"ground_ball","medium","6",110.72,146.98,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pete Alonso grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,2,1,70,"bottom",9,"2023-06-27T01:53:37.566Z","2023-06-27T01:54:28.310Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,78.3,4,0.88,0.4392,7.6153,27.0161,-30.3394,-11.6373,1.1678,-0.8282,2.5108,6.4907,-125.0826,-0.5219,-1.955,50.004,5.2263,-18.3013,28.8,9.6,24,2736,264,81.8,2,57,NA,NA,NA,TRUE,-35,2.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",0,"2023-06-27T01:54:00.943Z","2023-06-27T01:54:05.573Z",TRUE,"pitch","7867a512-9638-46e9-98bb-6381c3e8c9d6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3585,1.5986,NA,92.83,218.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Pete Alonso grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,2,1,70,"bottom",9,"2023-06-27T01:53:37.566Z","2023-06-27T01:54:28.310Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,77.8,14,0.9,0.4442,7.8427,27.0176,-32.8878,-12.4891,-0.4623,0.6341,0.7562,9.739,-123.7763,-3.9873,-1.7483,50.0045,5.1719,-19.1864,27.6,9.6,24,2827,271,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-1.7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",2,"2023-06-27T01:53:26.185Z","2023-06-27T01:53:32.293Z",TRUE,"pitch","26f6c47a-5ba7-4af5-9ebe-42219028c123",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.18,1.48,NA,115.07,192.99,"ground_ball","medium","4",149.63,158.14,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Francisco Lindor grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,2,1,69,"bottom",9,"2023-06-27T01:53:06.595Z","2023-06-27T01:53:32.293Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.2,8,0.9,0.4468,7.8317,26.1847,-34.8941,-11.1655,-1.7858,0.0507,1.6961,8.1264,-122.9661,-1.3088,-1.8592,50.0051,5.217,-16.9657,24,10.8,24,2729,273,72.6,-17,9,NA,NA,NA,TRUE,-41.9,-3.2,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",1,"2023-06-27T01:53:08.969Z","2023-06-27T01:53:13.529Z",TRUE,"pitch","07c202e7-b61c-4283-83ec-688423cd01c2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1798,1.5086,NA,129.27,165.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Francisco Lindor grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,2,1,69,"bottom",9,"2023-06-27T01:53:06.595Z","2023-06-27T01:53:32.293Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.9,1,0.91,0.3997,8.0823,31.3404,-11.9204,-5.6189,10.6575,-0.3219,2.7158,5.4662,-137.2201,-4.8802,-1.613,50.0034,5.3344,-10.6791,36,3.6,24,2339,221,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",0,"2023-06-27T01:51:55.145Z","2023-06-27T01:53:08.969Z",FALSE,"action",NA,NA,"Pitching Change: Devin Williams replaces Elvis Peguero.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642207,"/api/v1/people/642207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Groundout","field_out","Francisco Lindor grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,2,1,69,"bottom",9,"2023-06-27T01:53:06.595Z","2023-06-27T01:53:32.293Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",6,"2023-06-27T01:50:01.211Z","2023-06-27T01:50:05.376Z",TRUE,"pitch","e9941158-4e89-4a62-9fdb-1fa8001397b9",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.41,1.68,NA,144.73,199.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Willy Adames strikes out swinging.",0,2,1,68,"top",9,"2023-06-27T01:48:00.427Z","2023-06-27T01:50:05.376Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.3,77.3,13,0.9,0.4484,6.5582,26.6682,-43.4625,5.087,-7.4866,-0.7275,1.4544,2.8381,-122.6458,-1.4192,-2.5647,50.0038,5.7829,7.6678,10.8,12,24,2725,40,NA,NA,NA,NA,NA,NA,TRUE,-52.4,-13.6,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",4,"2023-06-27T01:49:35.949Z","2023-06-27T01:49:42.438Z",TRUE,"pitch","5f6f030c-98d6-44ec-afe1-d7b9123680d7",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.6681,1.7658,NA,113.36,193.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Willy Adames strikes out swinging.",0,2,1,68,"top",9,"2023-06-27T01:48:00.427Z","2023-06-27T01:50:05.376Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,85.4,8,0.92,0.4042,6.7181,29.6041,-10.6262,-0.5471,11.5841,0.0954,1.6636,7.158,-135.5128,-8.3807,-2.509,50.0004,5.5385,-1.0187,2.4,2.4,24,2650,196,NA,NA,NA,NA,NA,NA,FALSE,-12.2,19.3,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717607,"2023-06-26",3,"2023-06-27T01:49:20.712Z","2023-06-27T01:49:24.711Z",TRUE,"pitch","1c589fc3-30f5-470c-ac70-7af90b959ef7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5821,1.8232,NA,132.9,205.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Willy Adames strikes out swinging.",0,2,1,68,"top",9,"2023-06-27T01:48:00.427Z","2023-06-27T01:50:05.376Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.9,13,0.91,0.4131,6.4972,27.0853,-14.9025,2.8736,9.6928,-0.4171,1.243,4.6458,-132.3576,-8.279,-2.5656,50.0033,5.493,5.1209,20.4,3.6,24,2635,188,NA,NA,NA,NA,NA,NA,FALSE,-16.9,16.1,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
