"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718060,"2023-05-23",3,"2023-05-24T00:49:00.441Z","2023-05-24T00:49:16.852Z",TRUE,"pitch","5fa366cf-3d08-4c1e-9cb9-783581c2c8b0",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.03,1.44,NA,100.8,187.46,"line_drive","medium","7",65.13,120.58,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Corbin Carroll singles on a line drive to left fielder Kyle Schwarber. Lourdes Gurriel Jr. scores. Christian Walker to 2nd.",1,4,3,58,"top",8,"2023-05-24T00:48:23.883Z","2023-05-24T00:49:16.852Z",TRUE,TRUE,FALSE,FALSE,60,2,0,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.1,9,2,0.3871,6.6275,32,-16.1495,-2.7147,7.8991,0.4249,1.9007,7.3851,-141.4592,-6.8031,-1.8659,50.0028,5.3705,-5.5079,12,3.6,24,2302,212,80.3,15,173,NA,NA,NA,FALSE,-15.8,13.1,3.5,NA,NA,NA,NA,FALSE,TRUE,682998,"Corbin Carroll","/api/v1/people/682998",572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA
718060,"2023-05-23",2,"2023-05-24T00:48:43.363Z","2023-05-24T00:48:49.583Z",TRUE,"pitch","5aac73e2-1978-4482-bf1b-71dc92aa33c3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.9338,1.3918,NA,131.65,151.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Corbin Carroll singles on a line drive to left fielder Kyle Schwarber. Lourdes Gurriel Jr. scores. Christian Walker to 2nd.",1,4,3,58,"top",8,"2023-05-24T00:48:23.883Z","2023-05-24T00:49:16.852Z",TRUE,TRUE,FALSE,FALSE,60,2,0,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.6,11,2,0.3882,6.4578,31.8705,-12.6607,-2.4664,9.6793,-0.3844,3.2144,4.8791,-141.04,-3.9304,-1.8157,50.0019,5.4416,-4.9722,15.6,2.4,24,2321,215,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.9,3.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",1,"2023-05-24T00:48:26.158Z","2023-05-24T00:48:30.404Z",TRUE,"pitch","a983b5c7-aa38-4eff-93be-bd96950e001d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9338,1.3678,NA,182.37,164.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Corbin Carroll singles on a line drive to left fielder Kyle Schwarber. Lourdes Gurriel Jr. scores. Christian Walker to 2nd.",1,4,3,58,"top",8,"2023-05-24T00:48:23.883Z","2023-05-24T00:49:16.852Z",TRUE,TRUE,FALSE,FALSE,60,2,0,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.2,85.2,11,2,0.4061,6.6858,26.4393,-19.6154,-0.6947,6.8023,-1.7151,2.7362,1.3712,-134.3626,-3.8234,-2.1395,50.0043,5.5545,-1.283,2.4,4.8,24,2309,193,NA,NA,NA,NA,NA,NA,FALSE,-20,11.8,1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",0,"2023-05-24T00:47:25.682Z","2023-05-24T00:48:26.158Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Corbin Carroll singles on a line drive to left fielder Kyle Schwarber. Lourdes Gurriel Jr. scores. Christian Walker to 2nd.",1,4,3,58,"top",8,"2023-05-24T00:48:23.883Z","2023-05-24T00:49:16.852Z",TRUE,TRUE,FALSE,FALSE,60,2,0,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",7,"2023-05-24T00:47:00.391Z","2023-05-24T00:47:08.413Z",TRUE,"pitch","57a37b45-59f7-40ab-b625-26f245ef03a8",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2917,1.4397,NA,115.98,129.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.5,12,2,0.386,6.4821,29.11,-20.1544,-4.5508,5.88,0.0268,4.0639,6.8092,-141.3354,-0.6901,-1.811,50.0009,5.5935,-9.3007,21.6,4.8,24,2321,205,NA,NA,NA,NA,NA,NA,FALSE,-18,10.7,7,NA,NA,NA,NA,FALSE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971"
718060,"2023-05-23",6,"2023-05-24T00:46:35.092Z","2023-05-24T00:46:40.628Z",TRUE,"pitch","3ca06a7a-e344-46e9-a608-cf4a46906651",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,0,NA,NA,3.2678,1.4397,NA,36.93,259.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,85,14,2,0.4118,6.6947,26.0852,-25.007,0.9135,3.9954,2.1005,-0.7654,9.2015,-132.57,-10.9624,-1.522,50.0056,5.2214,1.6396,7.2,6,24,2453,178,NA,NA,NA,NA,NA,NA,FALSE,-27.6,5.2,-3.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",5,"2023-05-24T00:46:16.216Z","2023-05-24T00:46:21.166Z",TRUE,"pitch","de93caa4-ee84-40d2-b944-70219631d176",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2678,1.4637,NA,82.78,139.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,89.6,12,2,0.3834,6.5568,33.3944,-19.4405,-9.5946,6.1635,0.8978,3.6818,10.1687,-142.9302,-2.1321,-1.4619,50.0035,5.6602,-19.8238,40.8,4.8,24,2180,212,NA,NA,NA,NA,NA,NA,FALSE,-17.5,10.9,15.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",4,"2023-05-24T00:45:55.571Z","2023-05-24T00:45:59.508Z",TRUE,"pitch","87a76cae-4e9d-450c-85d7-439e0bdf4a92",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.34,1.56,NA,147.59,143.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.1,90.4,11,2,0.38,6.7162,34.0983,-16.5728,-8.2147,7.4162,-0.8025,3.5235,5.65,-144.2401,-2.9919,-1.7213,50.0013,5.5984,-17.2775,43.2,4.8,24,2281,208,NA,NA,NA,NA,NA,NA,FALSE,-14.9,13,13.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",3,"2023-05-24T00:45:33.001Z","2023-05-24T00:45:37.657Z",TRUE,"pitch","0b353478-ed39-4835-b200-eda867fc05df",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.34,1.56,NA,179.15,170.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,90.1,11,2,0.3832,6.2274,31.2484,-23.4329,-9.9613,4.2191,-1.6304,2.5329,4.3841,-142.6615,-4.1358,-1.8884,50.0038,5.4692,-20.6383,39.6,6,24,2317,213,NA,NA,NA,NA,NA,NA,FALSE,-21.4,7.1,17.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",0,"2023-05-24T00:44:37.213Z","2023-05-24T00:44:42.778Z",TRUE,"pitch","dfe576d1-2cd9-4d7a-b887-539b97cca17f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2438,1.4397,NA,155.66,167.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.1,84.6,11,2,0.4079,6.4154,28.3241,-22.2702,-5.2438,5.4207,-1.0143,2.6391,4.1488,-134.1449,-3.7384,-1.8977,50.002,5.6334,-9.5808,20.4,6,24,2234,190,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9.2,8.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",1,"2023-05-24T00:44:53.347Z","2023-05-24T00:45:07.977Z",FALSE,"action",NA,NA,"Passed ball by catcher J. T. Realmuto. Lourdes Gurriel Jr. to 3rd.","Passed Ball",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,666971,"/api/v1/people/666971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dfe576d1-2cd9-4d7a-b887-539b97cca17f","passed_ball",NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",2,"2023-05-24T00:45:07.977Z","2023-05-24T00:45:33.001Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Christian Walker walks.",0,3,3,57,"top",8,"2023-05-24T00:44:37.213Z","2023-05-24T00:47:08.413Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",3,"2023-05-24T00:43:52.924Z","2023-05-24T00:44:09.181Z",TRUE,"pitch","427024a4-2717-436b-b953-3ed79eeb44d5",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.47,1.68,NA,116.65,177.78,"ground_ball","medium","7",58.19,131.06,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Lourdes Gurriel Jr. doubles (14) on a ground ball to left fielder Kyle Schwarber.",0,3,3,56,"top",8,"2023-05-24T00:43:35.766Z","2023-05-24T00:44:09.181Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.5,5,2,0.4161,6.3137,24.7935,-26.7952,1.4684,3.0591,0.0091,2.2594,4.1813,-131.062,-3.5964,-1.7907,50.0055,5.6259,2.5823,7.2,6,24,2289,166,79.4,1,45,NA,NA,NA,FALSE,-28.4,5,-3.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA
718060,"2023-05-23",2,"2023-05-24T00:43:38.108Z","2023-05-24T00:43:41.479Z",TRUE,"pitch","da605358-456a-44ba-8c12-4eed389d9aa8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.47,1.68,NA,67.4,165.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Lourdes Gurriel Jr. doubles (14) on a ground ball to left fielder Kyle Schwarber.",0,3,3,56,"top",8,"2023-05-24T00:43:35.766Z","2023-05-24T00:44:09.181Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,84.3,12,2,0.4116,6.3855,25.723,-25.5483,0.5653,3.6851,1.3013,2.6992,7.802,-132.5868,-2.7586,-1.7409,50.0041,5.5981,1.0142,4.8,6,24,2351,183,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.4,-2.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",0,"2023-05-24T00:42:10.708Z","2023-05-24T00:42:10.760Z",FALSE,"action",NA,NA,"Alec Bohm remains in the game as the third baseman.","Defensive Switch",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664761,"/api/v1/people/664761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","801","56","atBat","Double","double","Lourdes Gurriel Jr. doubles (14) on a ground ball to left fielder Kyle Schwarber.",0,3,3,56,"top",8,"2023-05-24T00:43:35.766Z","2023-05-24T00:44:09.181Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,624641,"/api/v1/people/624641",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",1,"2023-05-24T00:42:10.760Z","2023-05-24T00:43:38.108Z",FALSE,"action",NA,NA,"Pitching Change: Seranthony Dominguez replaces Dylan Covey.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622554,"/api/v1/people/622554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Double","double","Lourdes Gurriel Jr. doubles (14) on a ground ball to left fielder Kyle Schwarber.",0,3,3,56,"top",8,"2023-05-24T00:43:35.766Z","2023-05-24T00:44:09.181Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718060,"2023-05-23",2,"2023-05-24T00:40:45.639Z","2023-05-24T00:40:55.354Z",TRUE,"pitch","04483bba-4144-44d1-988b-7ee8d4229042",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.14,1.4,NA,137,177.33,"ground_ball","medium","5",109.41,163.13,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Dalton Guthrie grounds out, third baseman Emmanuel Rivera to first baseman Christian Walker.",0,3,3,55,"bottom",7,"2023-05-24T00:40:12.071Z","2023-05-24T00:40:55.354Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,656495,"Dalton Guthrie","/api/v1/people/656495","R","Right",614179,"José Ruiz","/api/v1/people/614179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Arizona Diamondbacks","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.8,78.8,4,2,0.4391,6.0289,26.4891,-34.6253,0.4836,-1.5603,-0.5248,2.2758,1.777,-124.9986,-2.8755,-1.3093,50.0018,6.2998,0.7606,1.2,9.6,24,2063,22,77.4,-42,5,NA,NA,NA,TRUE,-40.4,-3.2,-1.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
