"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716479,"2023-09-22",1,"2023-09-23T00:33:33.045Z","2023-09-23T00:36:07.540Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Hicks replaces Chris Bassitt.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663855,"/api/v1/people/663855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Strikeout","strikeout","Rene Pinto strikes out swinging.",0,4,2,56,"bottom",7,"2023-09-23T00:36:05.237Z","2023-09-23T00:37:19.499Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,650907,"René Pinto","/api/v1/people/650907","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",1,"2023-09-23T00:32:38.995Z","2023-09-23T00:32:48.773Z",TRUE,"pitch","edf1d482-9e47-4ef7-b501-c91f1f3e43c6",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.52,1.56,NA,124.05,206.59,"line_drive","hard","7",66.98,78.15,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Osleivis Basabe singles on a sharp line drive to left fielder Whit Merrifield.",0,4,2,55,"bottom",7,"2023-09-23T00:32:11.410Z","2023-09-23T00:32:48.773Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",73.4,67.1,13,2,0.5154,6.1299,21.0777,-33.1464,10.8155,-0.8543,-0.1849,1.1923,0.5053,-106.9115,-0.7068,-1.8273,50.0025,5.2979,12.3266,20.4,13.2,24,2389,61,102.4,12,275,NA,NA,NA,FALSE,-52.7,-1.3,-19.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,678545,"Osleivis Basabe","/api/v1/people/678545",NA,NA,NA,NA,NA,NA
716479,"2023-09-22",0,"2023-09-23T00:32:26.876Z","2023-09-23T00:32:30.114Z",TRUE,"pitch","97d550ab-b3c1-4381-82d9-136461e460f1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7701,1.6624,NA,93.21,189.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Osleivis Basabe singles on a sharp line drive to left fielder Whit Merrifield.",0,4,2,55,"bottom",7,"2023-09-23T00:32:11.410Z","2023-09-23T00:32:48.773Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,678545,"Osleivis Basabe","/api/v1/people/678545","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,83.7,9,2,0.4118,6.3344,29.3146,-25.8252,-10.0595,3.5482,0.6241,1.8359,8.5972,-133.1507,-4.2698,-1.3439,50.0049,5.335,-18.0158,31.2,7.2,24,2256,215,NA,NA,NA,NA,NA,NA,FALSE,-27.1,5.6,16.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",2,"2023-09-23T00:31:58.650Z","2023-09-23T00:32:03.551Z",TRUE,"pitch","81d01c54-eb59-4a89-a4b0-e627657c29d3",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.2735,1.687,NA,122.25,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jonathan Aranda called out on strikes.",0,4,2,54,"bottom",7,"2023-09-23T00:31:11.179Z","2023-09-23T00:32:03.551Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.8,2,2,0.4059,6.4018,30.1731,-25.7796,-11.7597,3.4666,-0.1378,2.9548,5.8895,-135.0985,-2.3765,-0.8215,50.0003,5.6628,-21.6758,38.4,7.2,24,2134,208,NA,NA,NA,NA,NA,NA,TRUE,-25.8,6,20,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",1,"2023-09-23T00:31:36.231Z","2023-09-23T00:31:39.693Z",TRUE,"pitch","143d8f01-1d77-4674-b613-64a0beb0e282",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.24,1.58,NA,144.63,215.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jonathan Aranda called out on strikes.",0,4,2,54,"bottom",7,"2023-09-23T00:31:11.179Z","2023-09-23T00:32:03.551Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.8,65.3,13,2,0.5307,6.3543,22.1667,-41.7395,9.9644,-8.9204,-0.7248,0.8448,-1.3945,-104.3467,-0.1448,-1.3282,50.0046,5.9519,10.6796,14.4,16.8,24,2378,39,NA,NA,NA,NA,NA,NA,FALSE,-70,-15.6,-17.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",0,"2023-09-23T00:31:22.585Z","2023-09-23T00:31:25.879Z",TRUE,"pitch","32c540d1-ffeb-46ef-bf0a-da49acb15d55",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2983,1.5792,NA,148.97,183.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jonathan Aranda called out on strikes.",0,4,2,54,"bottom",7,"2023-09-23T00:31:11.179Z","2023-09-23T00:32:03.551Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.5,64,13,2,0.5392,6.2674,20.8288,-40.4773,7.8429,-7.9868,-0.8388,2.0308,-1.2028,-102.5534,2.2335,-1.2533,50.0039,5.9561,8.15,10.8,15.6,24,2287,45,NA,NA,NA,NA,NA,NA,FALSE,-69.2,-13.1,-13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",1,"2023-09-23T00:30:34.236Z","2023-09-23T00:31:00.723Z",TRUE,"pitch","4c5ce895-4e00-4cd3-a325-fdb5bc4d217f",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.49,1.63,NA,120.6,182.38,"line_drive","medium","7",27.79,103.77,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Curtis Mead homers (1) on a line drive to left field.",1,4,2,53,"bottom",7,"2023-09-23T00:30:05.329Z","2023-09-23T00:31:00.723Z",TRUE,TRUE,FALSE,FALSE,38,0,1,1,678554,"Curtis Mead","/api/v1/people/678554","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77,8,2,0.448,6.3813,24.207,-21.8331,-11.2517,6.8316,-0.0944,2.0888,6.7336,-122.2858,-3.6604,-1.4224,50.0044,5.4791,-17.0353,34.8,7.2,24,1956,236,100.3,23,337,NA,NA,NA,FALSE,-27,11.8,18.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",0,"2023-09-23T00:30:20.912Z","2023-09-23T00:30:24.378Z",TRUE,"pitch","7cdb12cf-b169-42ba-b4e6-93a1afc2a97e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.621,1.7117,NA,134.26,163.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Home Run","home_run","Curtis Mead homers (1) on a line drive to left field.",1,4,2,53,"bottom",7,"2023-09-23T00:30:05.329Z","2023-09-23T00:31:00.723Z",TRUE,TRUE,FALSE,FALSE,38,0,1,1,678554,"Curtis Mead","/api/v1/people/678554","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.2,4,2,0.4132,6.2104,29.9408,-25.0363,-11.3414,4.0148,-0.4527,2.7969,5.9942,-132.8264,-2.4837,-1.272,50.001,5.5753,-20.1491,36,7.2,24,2070,213,NA,NA,NA,NA,NA,NA,FALSE,-26,7,19.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",0,"2023-09-23T00:29:45.924Z","2023-09-23T00:29:54.651Z",TRUE,"pitch","464ac615-d628-4a00-8149-064c284e42dd",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.26,1.53,NA,116.83,181.83,"ground_ball","medium","5",86.27,161.77,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Isaac Paredes grounds out, third baseman Matt Chapman to first baseman Cavan Biggio.",0,4,1,52,"bottom",7,"2023-09-23T00:29:43.141Z","2023-09-23T00:29:54.651Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74.4,5,2,0.4665,6.3873,21.8286,-33.9993,3.4245,-1.3068,0.0045,2.1093,2.1248,-117.3225,-1.1528,-1.3572,50.0023,5.7705,4.7822,8.4,9.6,24,2389,86,98.2,-5,20,NA,NA,NA,TRUE,-44.4,-2.4,-6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",5,"2023-09-23T00:27:30.172Z","2023-09-23T00:27:38.935Z",TRUE,"pitch","5dad1bd6-210c-47f0-8a6e-90f380d707d1",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.6,1.66,NA,66.76,153.54,"ground_ball","medium","6",107.7,150.43,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Osleivis Basabe to first baseman Yandy Diaz.",0,4,1,51,"top",7,"2023-09-23T00:25:56.559Z","2023-09-23T00:27:38.935Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.5,68.8,12,0.9,0.4972,7.2788,24.1275,-28.1155,11.374,3.3166,1.318,3.1569,3.7318,-111.1291,5.1044,-1.8709,50.0003,3.7848,13.8994,28.8,10.8,24,2574,85,75,-17,12,NA,NA,NA,TRUE,-39.7,8,-21.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",4,"2023-09-23T00:27:15.913Z","2023-09-23T00:27:19.287Z",TRUE,"pitch","e9201c4a-c082-40f2-81e8-9adda027608b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.8696,1.7117,NA,104.07,210.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Osleivis Basabe to first baseman Yandy Diaz.",0,4,1,51,"top",7,"2023-09-23T00:25:56.559Z","2023-09-23T00:27:38.935Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,82.8,14,0.9,0.4148,6.8719,30.3549,-33.4377,-10.3435,-0.7142,0.3391,1.0299,8.6227,-132.4415,-0.2343,-1.6275,50.0061,3.5814,-18.2352,26.4,8.4,24,2270,243,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-1.1,16.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",3,"2023-09-23T00:27:00.068Z","2023-09-23T00:27:03.068Z",TRUE,"pitch","3e8cdac2-1575-4016-b44a-ca72b338e1e7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.8198,1.687,NA,13.75,164.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Osleivis Basabe to first baseman Yandy Diaz.",0,4,1,51,"top",7,"2023-09-23T00:25:56.559Z","2023-09-23T00:27:38.935Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,70.5,12,0.88,0.4861,7.4663,25.6296,-26.418,10.9359,4.5056,2.7088,2.7666,6.6422,-113.7565,3.6855,-1.6948,50.0056,3.782,13.9815,31.2,9.6,24,2702,89,NA,NA,NA,NA,NA,NA,FALSE,-36,9.7,-21.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",2,"2023-09-23T00:26:39.733Z","2023-09-23T00:26:42.733Z",TRUE,"pitch","1010d757-6a97-4951-9859-b8a734ca8ca1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.6,1.66,NA,102.29,192.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Osleivis Basabe to first baseman Yandy Diaz.",0,4,1,51,"top",7,"2023-09-23T00:25:56.559Z","2023-09-23T00:27:38.935Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.7,69.6,9,0.9,0.4933,7.1573,22.744,-28.0002,10.2211,3.3572,0.386,1.7281,2.2666,-111.6348,2.3695,-1.9735,50.0045,3.5631,12.7194,25.2,9.6,24,2529,91,NA,NA,NA,NA,NA,NA,FALSE,-39.8,7.1,-19.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",1,"2023-09-23T00:26:23.575Z","2023-09-23T00:26:26.575Z",TRUE,"pitch","33d86bd4-4e81-4e93-ac2b-06cde2232abe",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.6,1.66,NA,73.38,190.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Osleivis Basabe to first baseman Yandy Diaz.",0,4,1,51,"top",7,"2023-09-23T00:25:56.559Z","2023-09-23T00:27:38.935Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.6,69.6,14,0.9,0.4941,7.4841,22.6912,-28.4005,9.8798,3.0465,1.1442,1.7951,3.6484,-111.4666,2.5918,-1.8044,50.0053,3.5776,12.2573,25.2,9.6,24,2497,91,NA,NA,NA,NA,NA,NA,FALSE,-40.6,6.6,-18.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",0,"2023-09-23T00:26:08.085Z","2023-09-23T00:26:11.758Z",TRUE,"pitch","a5303a2e-6c52-4e70-9882-94aa488d4888",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.6,1.66,NA,157.81,168.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, shortstop Osleivis Basabe to first baseman Yandy Diaz.",0,4,1,51,"top",7,"2023-09-23T00:25:56.559Z","2023-09-23T00:27:38.935Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,82.6,13,0.91,0.4165,7.4718,28.1681,-33.774,-10.4983,-0.9134,-1.0707,2.5935,5.2659,-131.5661,3.4689,-1.7352,50.0031,3.7625,-18.3866,27.6,8.4,24,2176,250,NA,NA,NA,NA,NA,NA,FALSE,-34.1,-0.6,17.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716479,"2023-09-22",4,"2023-09-23T00:25:39.762Z","2023-09-23T00:25:47.177Z",TRUE,"pitch","7210df30-a212-40cf-a339-d8d93514b50c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.7,1.72,NA,72.47,170.35,"fly_ball","medium","8",147.09,95.64,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Bo Bichette flies out to center fielder Manuel Margot.",0,4,1,50,"top",7,"2023-09-23T00:24:10.164Z","2023-09-23T00:25:47.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.4,70.3,14,0.9,0.489,7.5201,22.5743,-28.8319,9.5063,2.6363,1.1681,2.5345,3.6596,-112.5059,3.8042,-1.72,50.002,3.7635,12.0466,24,9.6,24,2496,87,76,35,265,NA,NA,NA,TRUE,-40,6.2,-18.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
