"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745600,"2024-04-01",2,"2024-04-02T01:21:01.030Z","2024-04-02T01:21:46.379Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Home Run","home_run","Spencer Steer hits a grand slam (1) to left center field. Bubba Thompson scores. Will Benson scores. Jonathan India scores.",4,6,2,71,"top",10,"2024-04-02T01:20:25.549Z","2024-04-02T01:22:30.426Z",TRUE,TRUE,FALSE,FALSE,95,2,1,0,668715,"Spencer Steer","/api/v1/people/668715","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",5,"2024-04-02T01:20:01.149Z","2024-04-02T01:20:05.880Z",TRUE,"pitch","ed0fd0f2-ee30-4732-8897-44b9c2112827",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.3101,1.5579,NA,83.58,197.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jonathan India walks.",0,2,2,70,"top",10,"2024-04-02T01:18:55.570Z","2024-04-02T01:20:05.880Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.2,14,0.89,0.409,7.1032,30.9674,-12.3487,-7.1075,10.9294,0.8766,1.5324,11.5828,-134.2918,-8.745,-2.5827,50.0027,5.7241,-12.8929,36,3.6,24,2357,219,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",663697,"Jonathan India","/api/v1/people/663697",666181,"Will Benson","/api/v1/people/666181",NA,NA,NA,NA
745600,"2024-04-01",4,"2024-04-02T01:19:37.487Z","2024-04-02T01:19:42.400Z",TRUE,"pitch","c4b9218d-5a5c-4cea-bc1c-9672cc21af25",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,0,NA,NA,3.4082,1.56,NA,117.14,223.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jonathan India walks.",0,2,2,70,"top",10,"2024-04-02T01:18:55.570Z","2024-04-02T01:20:05.880Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,82.2,13,0.88,0.4226,7.1912,26.3469,-19.0901,-1.5445,7.6845,-0.0037,0.561,7.3281,-129.4835,-9.6751,-2.6664,50.003,5.7991,-2.6303,3.6,4.8,24,2290,203,NA,NA,NA,NA,NA,NA,FALSE,-22.4,12,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",2,"2024-04-02T01:19:15.695Z","2024-04-02T01:19:19.811Z",TRUE,"pitch","13b44d65-5db1-423c-94d3-27f7fa749c2c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4009,1.5013,NA,88.07,194.26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jonathan India walks.",0,2,2,70,"top",10,"2024-04-02T01:18:55.570Z","2024-04-02T01:20:05.880Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.3,9,0.9,0.4318,6.9366,25.8047,-21.3328,0.6057,6.6521,0.759,1.6491,8.2954,-126.8235,-6.1868,-2.6323,50.0039,5.8204,0.986,6,6,24,2203,202,NA,NA,NA,NA,NA,NA,FALSE,-25.2,10.8,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",1,"2024-04-02T01:18:57.943Z","2024-04-02T01:19:02.072Z",TRUE,"pitch","d69497e3-5db1-42d4-b939-161028c7369f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3473,1.5607,NA,85.74,205.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jonathan India walks.",0,2,2,70,"top",10,"2024-04-02T01:18:55.570Z","2024-04-02T01:20:05.880Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,14,0.9,0.405,7.231,28.9408,-11.65,-6.249,11.0781,0.8201,1.2164,11.0394,-135.1332,-10.123,-2.5029,50.0064,5.8257,-11.582,33.6,3.6,24,2144,216,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",0,"2024-04-02T01:18:00.639Z","2024-04-02T01:18:57.943Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jonathan India walks.",0,2,2,70,"top",10,"2024-04-02T01:18:55.570Z","2024-04-02T01:20:05.880Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",3,"2024-04-02T01:19:26.268Z","2024-04-02T01:19:37.487Z",FALSE,"action",NA,NA,"Will Benson steals (1) 2nd base.","Stolen Base 2B",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,666181,"/api/v1/people/666181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13b44d65-5db1-423c-94d3-27f7fa749c2c","stolen_base_2b",NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jonathan India walks.",0,2,2,70,"top",10,"2024-04-02T01:18:55.570Z","2024-04-02T01:20:05.880Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,663697,"Jonathan India","/api/v1/people/663697","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",10,"2024-04-02T01:17:28.491Z","2024-04-02T01:17:36.145Z",TRUE,"pitch","ff897915-8353-4b8c-b640-f963a44a041d",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.7491,1.7957,NA,72.94,178.08,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.9,14,0.89,0.4062,6.9225,29.7828,-15.9429,-9.0961,8.8201,1.156,2.248,12.9134,-134.909,-6.4345,-2.5144,50.0041,5.7909,-16.7425,38.4,4.8,24,2215,221,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.6,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",666181,"Will Benson","/api/v1/people/666181",NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",9,"2024-04-02T01:17:03.336Z","2024-04-02T01:17:07.299Z",TRUE,"pitch","a262c452-994b-4e6a-9c0f-a42c9a70bc4c",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.73,1.8,NA,153.04,161.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84,11,0.88,0.4088,7.0748,30.4853,-13.9537,-8.0905,10.0334,-0.9456,2.8572,7.6168,-134.2603,-5.1491,-2.7754,50.0048,5.8016,-14.6952,40.8,4.8,24,2182,226,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",8,"2024-04-02T01:16:29.042Z","2024-04-02T01:16:33.750Z",TRUE,"pitch","b201d5b6-d632-4a28-8f75-0a06f06e6551",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.73,1.8,NA,144.3,155.94,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.1,4,0.91,0.4601,6.6646,22.9628,-30.2999,-10.5,1.3112,-0.7162,3.0682,8.0277,-119.0626,-0.5197,-2.7682,50.0056,6.0323,-15.07,24,9.6,24,1788,251,NA,NA,NA,NA,NA,NA,FALSE,-38.4,2.5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",7,"2024-04-02T01:16:05.446Z","2024-04-02T01:16:09.283Z",TRUE,"pitch","0d98e12e-4d2b-46ef-8ee4-63e94a1e63dc",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.73,1.8,NA,98.08,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,9,0.9,0.4022,6.8814,30.4221,-14.3718,-9.1316,9.4813,0.4964,2.1771,11.8528,-136.2835,-6.9247,-2.7262,50.0039,5.7468,-17.1492,42,4.8,24,2113,227,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",6,"2024-04-02T01:15:45.328Z","2024-04-02T01:15:49.996Z",TRUE,"pitch","611d4591-bb3d-49df-b197-473dd238f59a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.7186,1.7972,NA,55.92,164.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.7,14,0.89,0.4236,7.304,26.1802,-15.6213,-1.7009,9.767,1.6025,2.7572,11.1026,-129.1692,-5.1234,-2.525,50.0004,5.9621,-2.882,2.4,3.6,24,2394,203,NA,NA,NA,NA,NA,NA,FALSE,-17.9,16.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",5,"2024-04-02T01:15:22.488Z","2024-04-02T01:15:25.521Z",TRUE,"pitch","d9f56be1-4108-4dc0-8da2-ca08a249b5ac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.73,1.8,NA,99.56,169.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.6,74.3,6,0.91,0.4638,7.048,23.8022,-24.2787,-12.2641,5.5995,0.4576,2.5725,10.6655,-118.3642,-2.7068,-2.5259,50.0057,5.9676,-17.3054,31.2,8.4,24,2246,248,NA,NA,NA,NA,NA,NA,FALSE,-31.8,9.7,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",4,"2024-04-02T01:15:04.476Z","2024-04-02T01:15:10.301Z",TRUE,"pitch","c1e15a16-4311-443b-a03d-b30bd22885dc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.7461,1.7259,NA,75.34,160.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75,12,0.91,0.46,6.6705,24.0447,-26.4048,-12.3395,4.0218,1.093,2.8816,12.5407,-119.3067,-1.6469,-2.641,50.0034,5.9723,-17.7001,30,8.4,24,2110,248,NA,NA,NA,NA,NA,NA,FALSE,-33.7,7.1,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",3,"2024-04-02T01:14:45.450Z","2024-04-02T01:14:49.348Z",TRUE,"pitch","cc4f5705-e1af-4f06-aa4b-8fe92914f527",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6948,1.6077,NA,64.51,169.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.7,14,0.9,0.4021,6.9156,31.1922,-16.8386,-8.7928,8.1667,1.3769,2.5541,13.4247,-136.4416,-5.8477,-2.4741,50.0002,5.8932,-16.5069,37.2,4.8,24,2205,222,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745600,"2024-04-01",0,"2024-04-02T01:13:35.279Z","2024-04-02T01:13:58.713Z",FALSE,"action",NA,NA,"Pitching Change: Connor Brogdon replaces José Alvarado.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641401,"/api/v1/people/641401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Walk","walk","Will Benson walks. Bubba Thompson to 3rd. Bubba Thompson steals (3) 3rd base. Bubba Thompson to 3rd.",0,2,2,69,"top",10,"2024-04-02T01:14:43.403Z","2024-04-02T01:17:36.145Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
