"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718556,"2023-04-16",1,"2023-04-16T20:19:49.765Z","2023-04-16T20:19:57.546Z",TRUE,"pitch","a8193c21-c4fd-43f6-b1dc-272ac8324b19",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.37,1.61,NA,132.76,162.28,"line_drive","medium","1",127.32,182.68,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Double Play","double_play","Kevin Kiermaier lines into a double play, pitcher Jason Adam to shortstop Taylor Walls. Santiago Espinal out at 2nd.",0,8,1,80,"bottom",9,"2023-04-16T20:19:21.733Z","2023-04-16T20:19:57.546Z",TRUE,FALSE,FALSE,TRUE,25,0,1,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.7,1,0.89,0.4183,6.278,26.2703,-26.5564,-7.8911,3.2301,-0.4135,2.8332,5.0439,-130.6943,-2.8079,-1.3383,50.003,5.9057,-13.7187,25.2,7.2,24,2238,225,91.1,3,76,NA,NA,NA,TRUE,-28.3,5.5,13.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718556,"2023-04-16",0,"2023-04-16T20:19:25.802Z","2023-04-16T20:19:29.314Z",TRUE,"pitch","a9d717bc-e438-47d9-8f20-4423a63baf04",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.61,NA,82.92,169.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Double Play","double_play","Kevin Kiermaier lines into a double play, pitcher Jason Adam to shortstop Taylor Walls. Santiago Espinal out at 2nd.",0,8,1,80,"bottom",9,"2023-04-16T20:19:21.733Z","2023-04-16T20:19:57.546Z",TRUE,FALSE,FALSE,TRUE,25,0,1,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.3,12,0.9,0.4246,6.273,27.154,-30.062,-8.9907,1.2519,0.894,2.5566,8.2981,-129.0708,-2.2986,-1.1963,50.0028,5.7764,-15.1525,24,8.4,24,2164,231,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.9,14.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718556,"2023-04-16",5,"2023-04-16T20:18:52.896Z","2023-04-16T20:18:58.560Z",TRUE,"pitch","f679629c-e506-4a36-8902-0df70155758b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.32,1.6,NA,172.07,162.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jordan Luplow walks. Santiago Espinal to 2nd.",0,8,1,79,"bottom",9,"2023-04-16T20:16:50.617Z","2023-04-16T20:18:58.560Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.2,11,0.9,0.4073,6.6391,31.2588,-15.3163,-4.6215,9.218,-1.4448,2.8167,2.146,-134.8469,-4.359,-1.6537,50.0005,5.5458,-8.4496,26.4,3.6,24,2575,212,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.8,7.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA
718556,"2023-04-16",4,"2023-04-16T20:18:32.968Z","2023-04-16T20:18:37.177Z",TRUE,"pitch","c8220df8-2d8b-43e4-8d58-7628b2bb8e9c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.32,1.6,NA,65.99,182.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jordan Luplow walks. Santiago Espinal to 2nd.",0,8,1,79,"bottom",9,"2023-04-16T20:16:50.617Z","2023-04-16T20:18:58.560Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.9,72.6,14,0.95,0.4782,6.3382,22.7622,-36.1527,11.8287,-3.0024,1.3382,2.0875,3.1928,-114.8685,-0.1175,-1.6089,50.0022,5.6765,15.6863,24,12,24,2648,40,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-5.2,-22.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
718556,"2023-04-16",3,"2023-04-16T20:18:07.351Z","2023-04-16T20:18:11.017Z",TRUE,"pitch","dd86ae43-bceb-45cc-8fc1-4964d1e0d765",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.32,1.6,NA,113.2,185.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jordan Luplow walks. Santiago Espinal to 2nd.",0,8,1,79,"bottom",9,"2023-04-16T20:16:50.617Z","2023-04-16T20:18:58.560Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.3,8,0.97,0.4443,6.5266,22.5756,-34.4923,1.9518,-1.5054,0.0996,1.9717,3.5178,-122.9202,-1.8444,-1.5992,50.0024,5.639,3.0088,6,9.6,24,2432,122,NA,NA,NA,NA,NA,NA,FALSE,-41,-2.9,-4.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
718556,"2023-04-16",2,"2023-04-16T20:17:45.328Z","2023-04-16T20:17:49.465Z",TRUE,"pitch","78c788b5-7b6b-4e83-94fa-2f304a2dcc11",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2516,1.5981,NA,143.3,165.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jordan Luplow walks. Santiago Espinal to 2nd.",0,8,1,79,"bottom",9,"2023-04-16T20:16:50.617Z","2023-04-16T20:18:58.560Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.1,4,0.9,0.4054,6.5569,35.468,-15.7548,-4.6808,8.9249,-0.6901,2.7289,3.7677,-136.1657,-4.795,-1.4974,50.0064,5.6364,-8.6159,24,3.6,24,2501,212,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.1,7.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
718556,"2023-04-16",1,"2023-04-16T20:17:23.907Z","2023-04-16T20:17:27.395Z",TRUE,"pitch","4cf67317-076a-4e08-9dc9-d3651c166571",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1853,1.5981,NA,100.1,135.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jordan Luplow walks. Santiago Espinal to 2nd.",0,8,1,79,"bottom",9,"2023-04-16T20:16:50.617Z","2023-04-16T20:18:58.560Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.1,12,0.88,0.4084,6.627,30.1423,-18.6803,-1.4319,7.4147,0.4433,3.8364,5.4174,-134.3196,-1.4644,-1.4172,50.0038,5.7221,-2.6066,4.8,4.8,24,2577,191,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.3,1.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
718556,"2023-04-16",0,"2023-04-16T20:17:04.877Z","2023-04-16T20:17:09.805Z",TRUE,"pitch","6e21db70-442c-4f8f-85f9-ebff4a2d47b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1632,1.5981,NA,104.9,215.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jordan Luplow walks. Santiago Espinal to 2nd.",0,8,1,79,"bottom",9,"2023-04-16T20:16:50.617Z","2023-04-16T20:18:58.560Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,75.7,14,0.91,0.4558,6.5547,27.6421,-35.5645,1.7764,-2.327,0.3173,0.8501,3.6091,-121.0199,-4.0026,-1.435,50.0032,5.7015,2.5868,4.8,10.8,24,2626,85,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-5,-4.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
718556,"2023-04-16",4,"2023-04-16T20:16:27.502Z","2023-04-16T20:16:35.249Z",TRUE,"pitch","bc147b72-f306-4ebf-8679-44e0a9c67a3f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.39,1.63,NA,81.3,207.35,"ground_ball","medium","5",103.65,159.54,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Forceout","force_out","Santiago Espinal grounds into a force out, third baseman Vidal Brujan to second baseman Brandon Lowe. Whit Merrifield out at 2nd. Santiago Espinal to 1st.",0,8,1,78,"bottom",9,"2023-04-16T20:14:31.784Z","2023-04-16T20:16:35.249Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.9,71.1,14,0.93,0.4839,6.5681,27.8554,-38.1616,9.3444,-4.6472,0.9366,1.164,2.8165,-114.687,-1.6254,-1.5325,50.005,5.7218,12.03,18,13.2,24,2665,38,65.1,-21,4,NA,NA,NA,TRUE,-53.6,-8.5,-17.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
718556,"2023-04-16",3,"2023-04-16T20:16:05.097Z","2023-04-16T20:16:08.740Z",TRUE,"pitch","02e4a9ef-2cfb-49fc-bb65-a5bfcbbfb797",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2775,1.6281,NA,60.06,193.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Forceout","force_out","Santiago Espinal grounds into a force out, third baseman Vidal Brujan to second baseman Brandon Lowe. Whit Merrifield out at 2nd. Santiago Espinal to 1st.",0,8,1,78,"bottom",9,"2023-04-16T20:14:31.784Z","2023-04-16T20:16:35.249Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,81,14,0.9,0.4233,6.4866,32.647,-31.5448,-9.4126,0.3722,1.4937,1.6901,9.5305,-130.4217,-4.4459,-1.021,50.0032,5.852,-15.8856,22.8,8.4,24,2073,225,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.2,14.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA
