"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716983,"2023-08-15",3,"2023-08-16T02:17:17.046Z","2023-08-16T02:17:22.949Z",TRUE,"pitch","44d8571f-6652-4c33-9a07-ddef0bdb6258",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3925,1.5926,NA,96.21,169.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Zach McKinstry called out on strikes.",0,3,5,69,"top",9,"2023-08-16T02:15:57.841Z","2023-08-16T02:17:22.949Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,81.1,6,2,0.4304,6.3883,22.9856,-40.3583,2.5984,-4.9715,0.5455,2.5552,5.2057,-126.674,-0.8426,-1.8644,50.0054,6.0853,4.2739,7.2,9.6,24,2773,48,NA,NA,NA,NA,NA,NA,TRUE,-44.8,-9,-5.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",2,"2023-08-16T02:16:54.091Z","2023-08-16T02:16:57.699Z",TRUE,"pitch","0ed7abff-2068-4eee-a421-9d926c834fc1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.3,1.59,NA,124.51,159.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Zach McKinstry called out on strikes.",0,3,5,69,"top",9,"2023-08-16T02:15:57.841Z","2023-08-16T02:17:22.949Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,93.4,2,0.92,0.3704,6.309,30.9043,-12.8782,-6.0604,8.6871,-0.1969,2.9446,7.2322,-147.1756,-6.2363,-1.8844,50.0009,5.8352,-13.4581,39.6,3.6,24,2119,225,NA,NA,NA,NA,NA,NA,FALSE,-11.6,14.9,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",1,"2023-08-16T02:16:31.156Z","2023-08-16T02:16:35.727Z",TRUE,"pitch","d58565c5-ba5b-4183-b7f5-b1dc14884f74",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.276,1.6507,NA,139.8,133.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Zach McKinstry called out on strikes.",0,3,5,69,"top",9,"2023-08-16T02:15:57.841Z","2023-08-16T02:17:22.949Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.6,93.3,11,0.77,0.3714,6.3946,29.3024,-19.149,-6.4256,5.8924,-0.5981,3.913,6.4967,-146.5554,-2.976,-1.9913,50.0048,6.063,-14.2092,33.6,4.8,24,1850,222,NA,NA,NA,NA,NA,NA,FALSE,-16.3,10.3,10.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",0,"2023-08-16T02:16:05.955Z","2023-08-16T02:16:09.393Z",TRUE,"pitch","9a33bee0-7e69-4f2a-80c5-6b3c8ff3709a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.3,1.59,NA,119.45,182.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Zach McKinstry called out on strikes.",0,3,5,69,"top",9,"2023-08-16T02:15:57.841Z","2023-08-16T02:17:22.949Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.8,93.7,8,0.83,0.3692,6.3823,32.7882,-17.5542,-8.0346,6.5488,-0.0642,2.0856,8.5663,-147.9384,-7.8695,-1.943,50.0073,5.7945,-17.9489,39.6,4.8,24,2074,219,NA,NA,NA,NA,NA,NA,FALSE,-15.7,10.6,13.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",1,"2023-08-16T02:15:26.175Z","2023-08-16T02:15:34.816Z",TRUE,"pitch","2cca2098-b494-455c-b70a-df4c4b964a8e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.54,1.8,NA,135.41,196.23,"ground_ball","medium","6",121.8,145.43,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Miguel Cabrera grounds out, shortstop Carlos Correa to first baseman Joey Gallo. Kerry Carpenter to 2nd.",0,3,5,68,"top",9,"2023-08-16T02:15:23.795Z","2023-08-16T02:15:34.816Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97.8,90.9,13,0.92,0.3829,6.4343,28.438,-28.7165,-5.6064,1.6624,-0.4831,1.5761,6.6968,-142.2879,-6.8873,-2.1236,50.0028,5.8131,-11.6544,19.2,6,24,1712,226,85.7,-10,8,NA,NA,NA,TRUE,-26.4,1.9,9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",0,"2023-08-16T02:14:22.346Z","2023-08-16T02:15:26.175Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Miguel Cabrera grounds out, shortstop Carlos Correa to first baseman Joey Gallo. Kerry Carpenter to 2nd.",0,3,5,68,"top",9,"2023-08-16T02:15:23.795Z","2023-08-16T02:15:34.816Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",2,"2023-08-16T02:14:02.233Z","2023-08-16T02:14:11.255Z",TRUE,"pitch","540806a9-dd31-469b-a452-bf0c90f7daeb",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.29,1.57,NA,113.19,166.13,"line_drive","medium","7",92.39,93.16,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Kerry Carpenter singles on a line drive to left fielder Matt Wallner.",0,3,5,67,"top",9,"2023-08-16T02:13:12.631Z","2023-08-16T02:14:11.255Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,81.6,5,2,0.428,6.3935,22.5992,-41.3098,3.429,-5.4902,0.1,2.6908,4.1259,-127.2647,-0.4041,-1.9791,50.0041,6.0842,5.7043,8.4,9.6,24,2662,46,85.5,13,204,NA,NA,NA,FALSE,-45.2,-9.8,-7.1,NA,NA,NA,NA,NA,FALSE,TRUE,681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",1,"2023-08-16T02:13:46.693Z","2023-08-16T02:13:49.826Z",TRUE,"pitch","062df07f-c831-4ee9-a39d-166af34e8152",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.29,1.57,NA,142.2,134.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Kerry Carpenter singles on a line drive to left fielder Matt Wallner.",0,3,5,67,"top",9,"2023-08-16T02:13:12.631Z","2023-08-16T02:14:11.255Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,93.8,11,0.88,0.3694,6.1806,29.3841,-16.9594,-6.2585,6.8075,-0.661,3.8713,6.4126,-147.3036,-3.0521,-2.0353,50.0052,5.9022,-13.9912,36,3.6,24,2043,223,NA,NA,NA,NA,NA,NA,FALSE,-14.3,12,10.3,NA,NA,NA,NA,NA,FALSE,TRUE,681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",0,"2023-08-16T02:13:32.810Z","2023-08-16T02:13:36.609Z",TRUE,"pitch","ad0719e0-201a-4c4c-8691-004854b89124",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.29,1.57,NA,158.67,174.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Kerry Carpenter singles on a line drive to left fielder Matt Wallner.",0,3,5,67,"top",9,"2023-08-16T02:13:12.631Z","2023-08-16T02:14:11.255Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.7,94,13,0.89,0.3685,6.3021,31.8549,-15.7437,-7.8384,7.3248,-1.0931,2.3808,5.324,-148.0533,-7.4274,-1.8865,50.0064,5.8247,-17.5885,43.2,4.8,24,2098,223,NA,NA,NA,NA,NA,NA,FALSE,-14,12.1,13.3,NA,NA,NA,NA,NA,FALSE,TRUE,681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716983,"2023-08-15",3,"2023-08-16T02:12:40.628Z","2023-08-16T02:13:08.995Z",TRUE,"pitch","80bebd06-2512-4b4a-a46b-da8416397bb0",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.45,1.59,NA,152.11,191.35,"fly_ball","medium","7",39.06,54.29,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Home Run","home_run","Spencer Torkelson homers (19) on a fly ball to left field.",1,3,5,66,"top",9,"2023-08-16T02:11:53.322Z","2023-08-16T02:13:08.995Z",TRUE,TRUE,FALSE,FALSE,38,0,2,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,81.9,13,2,0.4271,6.2652,23.1427,-42.2796,2.362,-6.0555,-0.9211,1.7567,2.2303,-127.6161,-2.4383,-2.1091,50,6.0152,3.944,6,10.8,24,2791,42,99.6,30,416,NA,NA,NA,FALSE,-46.4,-11.3,-4.7,NA,NA,NA,NA,NA,FALSE,TRUE,681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
