"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717989,"2023-05-28",1,"2023-05-28T20:53:51.328Z","2023-05-28T20:54:01.263Z",TRUE,"pitch","a52eef27-fe47-4f04-b821-a270665a9bda",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.29,1.61,NA,119.29,195.4,"fly_ball","hard","8",125.47,55.28,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Sac Fly","sac_fly","Eric Haase out on a sacrifice fly to center fielder Luis Robert Jr. Spencer Torkelson scores.",1,5,6,84,"bottom",10,"2023-05-28T20:53:28.390Z","2023-05-28T20:54:01.263Z",TRUE,TRUE,FALSE,TRUE,0,1,0,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.8,8,0.9,0.4297,6.2367,24.1808,-26.3511,2.8061,3.5343,-0.06,1.6066,3.6014,-127.082,-4.6721,-1.856,50.0029,5.5429,4.625,10.8,7.2,24,2356,136,100.1,33,357,NA,NA,NA,TRUE,-30,5.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,668731,"Akil Baddoo","/api/v1/people/668731"
717989,"2023-05-28",0,"2023-05-28T20:53:32.959Z","2023-05-28T20:53:37.343Z",TRUE,"pitch","a26b7f65-f0de-4ebb-ae5c-8e101ed3e323",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1298,1.4778,NA,66.39,178.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Sac Fly","sac_fly","Eric Haase out on a sacrifice fly to center fielder Luis Robert Jr. Spencer Torkelson scores.",1,5,6,84,"bottom",10,"2023-05-28T20:53:28.390Z","2023-05-28T20:54:01.263Z",TRUE,TRUE,FALSE,TRUE,0,1,0,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.9,14,0.9,0.4284,6.3226,26.1187,-29.0674,3.4944,1.8768,1.3276,2.2145,6.3482,-127.8143,-2.9002,-1.6415,50.0048,5.6444,5.7854,13.2,7.2,24,2431,132,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717989,"2023-05-28",0,"2023-05-28T20:53:23.429Z","2023-05-28T20:53:23.486Z",FALSE,"no_pitch","07179896-0846-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Intent Walk","intent_walk","Reynaldo Lopez intentionally walks Akil Baddoo.",0,5,5,83,"bottom",10,"2023-05-28T20:53:15.143Z","2023-05-28T20:53:26.117Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717989,"2023-05-28",1,"2023-05-28T20:53:23.486Z","2023-05-28T20:53:23.506Z",FALSE,"no_pitch","07179896-0846-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Intent Walk","intent_walk","Reynaldo Lopez intentionally walks Akil Baddoo.",0,5,5,83,"bottom",10,"2023-05-28T20:53:15.143Z","2023-05-28T20:53:26.117Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717989,"2023-05-28",2,"2023-05-28T20:53:23.506Z","2023-05-28T20:53:23.508Z",FALSE,"no_pitch","07179896-0846-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Intent Walk","intent_walk","Reynaldo Lopez intentionally walks Akil Baddoo.",0,5,5,83,"bottom",10,"2023-05-28T20:53:15.143Z","2023-05-28T20:53:26.117Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717989,"2023-05-28",3,"2023-05-28T20:53:23.508Z","2023-05-28T20:53:26.117Z",FALSE,"no_pitch","07179896-0846-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Intent Walk","intent_walk","Reynaldo Lopez intentionally walks Akil Baddoo.",0,5,5,83,"bottom",10,"2023-05-28T20:53:15.143Z","2023-05-28T20:53:26.117Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,679529,"Spencer Torkelson","/api/v1/people/679529",668731,"Akil Baddoo","/api/v1/people/668731"
717989,"2023-05-28",2,"2023-05-28T20:52:20.814Z","2023-05-28T20:52:29.909Z",TRUE,"pitch","13ceef56-6c4b-4e76-aa4f-d6175494d738",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.54,1.68,NA,100.28,172.71,"fly_ball","hard","8",156.25,48.36,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Jonathan Schoop flies out sharply to center fielder Luis Robert Jr. Spencer Torkelson to 3rd.",0,5,5,82,"bottom",10,"2023-05-28T20:52:18.647Z","2023-05-28T20:52:29.909Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.2,6,0.91,0.4374,6.1847,24.6691,-31.5676,3.7113,0.3839,0.4388,2.4471,3.9709,-125.0973,-1.7259,-1.65,50.004,5.7278,5.8965,12,8.4,24,2313,124,102.8,29,381,NA,NA,NA,TRUE,-36.4,0.6,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,679529,"Spencer Torkelson","/api/v1/people/679529",NA,NA,NA
717989,"2023-05-28",0,"2023-05-28T20:50:44.365Z","2023-05-28T20:52:40.796Z",FALSE,"action",NA,NA,"Pitching Change: Reynaldo Lopez replaces Joe Kelly.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,625643,"/api/v1/people/625643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"82","atBat","Flyout","field_out","Jonathan Schoop flies out sharply to center fielder Luis Robert Jr. Spencer Torkelson to 3rd.",0,5,5,82,"bottom",10,"2023-05-28T20:52:18.647Z","2023-05-28T20:52:29.909Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717989,"2023-05-28",1,"2023-05-28T20:52:40.796Z","2023-05-28T20:52:41.796Z",FALSE,"action",NA,NA,"Spencer Torkelson starts inning at 2nd base.","Runner Placed On Base",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,679529,"/api/v1/people/679529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Jonathan Schoop flies out sharply to center fielder Luis Robert Jr. Spencer Torkelson to 3rd.",0,5,5,82,"bottom",10,"2023-05-28T20:52:18.647Z","2023-05-28T20:52:29.909Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717989,"2023-05-28",1,"2023-05-28T20:48:56.581Z","2023-05-28T20:49:03.745Z",TRUE,"pitch","59f7e3ce-ab79-4ef7-8f8d-8ceaa6f44e0a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.31,1.5,NA,149.1,181.2,"line_drive","medium","7",83.09,105.31,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Lineout","field_out","Jake Burger lines out to left fielder Akil Baddoo.",0,5,5,81,"top",10,"2023-05-28T20:48:25.075Z","2023-05-28T20:49:03.745Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.3,13,2,0.3938,6.2879,32.4864,-20.2389,-8.4055,6.0997,-0.8422,2.1327,6.8307,-139.2923,-5.3632,-2.2392,50.003,5.4291,-16.4496,34.8,6,24,2243,223,87.4,20,293,NA,NA,NA,TRUE,-19.9,10.1,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
