"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718359,"2023-04-30",3,"2023-04-30T22:57:58.464Z","2023-04-30T22:58:06.743Z",TRUE,"pitch","59edeac7-666a-43c8-b8bf-a50bf27f8c78",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.33,1.67,NA,105.71,193.29,"ground_ball","medium","3",156.33,169.32,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Brendan Donovan grounds into a double play, first baseman Freddie Freeman to shortstop Chris Taylor. Dylan Carlson out at 2nd. Brendan Donovan out at 1st.",0,3,6,74,"top",9,"2023-04-30T22:57:05.255Z","2023-04-30T22:58:06.743Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.3,80.2,9,2,0.4341,6.1754,23.0584,-29.0837,7.5818,1.9159,0.2961,1.6848,3.8698,-125.6948,-2.5019,-2.2438,50.0053,5.0306,12.2569,24,8.4,24,2425,68,93.4,-3,25,NA,NA,NA,TRUE,-33.2,3.1,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",1,"2023-04-30T22:57:33.752Z","2023-04-30T22:57:37.458Z",TRUE,"pitch","d5408963-bb77-49c2-aaba-816588f636d4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.67,NA,109.4,173.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Brendan Donovan grounds into a double play, first baseman Freddie Freeman to shortstop Chris Taylor. Dylan Carlson out at 2nd. Brendan Donovan out at 1st.",0,3,6,74,"top",9,"2023-04-30T22:57:05.255Z","2023-04-30T22:58:06.743Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85.4,5,2,0.4057,6.2717,25.8314,-20.7305,-1.4273,6.1828,0.1995,2.4305,6.4284,-134.3842,-3.3496,-2.0258,50.0028,5.1447,-2.6421,3.6,4.8,24,2497,215,NA,NA,NA,NA,NA,NA,FALSE,-21,10.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",0,"2023-04-30T22:57:14.958Z","2023-04-30T22:57:19.567Z",TRUE,"pitch","4a1e52f9-63f9-466d-837b-32a2ff5c00b6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3741,1.69,NA,152.53,178.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Brendan Donovan grounds into a double play, first baseman Freddie Freeman to shortstop Chris Taylor. Dylan Carlson out at 2nd. Brendan Donovan out at 1st.",0,3,6,74,"top",9,"2023-04-30T22:57:05.255Z","2023-04-30T22:58:06.743Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.1,13,2,0.3913,6.4392,31.0105,-25.35,-9.5611,3.4364,-0.9321,2.2173,6.754,-139.8699,-3.2166,-2.1338,50.0007,5.041,-18.9763,33.6,6,24,2230,229,NA,NA,NA,NA,NA,NA,FALSE,-23.8,5.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",2,"2023-04-30T22:57:46.838Z","2023-04-30T22:57:58.464Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,680977,"/api/v1/people/680977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Brendan Donovan grounds into a double play, first baseman Freddie Freeman to shortstop Chris Taylor. Dylan Carlson out at 2nd. Brendan Donovan out at 1st.",0,3,6,74,"top",9,"2023-04-30T22:57:05.255Z","2023-04-30T22:58:06.743Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",0,"2023-04-30T22:56:41.089Z","2023-04-30T22:56:53.130Z",TRUE,"pitch","6f9860fa-ca85-4353-8e85-9246fa3fe8b4",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.34,1.64,NA,124.77,164.94,"ground_ball","medium","8",138.58,87.7,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Dylan Carlson singles on a ground ball to center fielder James Outman.",0,3,6,73,"top",9,"2023-04-30T22:56:24.158Z","2023-04-30T22:56:53.130Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,86.1,5,2,0.4044,6.2213,23.3026,-23.9606,-0.5475,4.4008,-0.2038,2.7348,5.1697,-134.3616,-2.0275,-2.0645,50.0053,5.1656,-1.0229,0,4.8,24,2523,206,98.7,-6,24,NA,NA,NA,FALSE,-23.8,7.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA
718359,"2023-04-30",4,"2023-04-30T22:56:11.616Z","2023-04-30T22:56:16.015Z",TRUE,"pitch","1d3c5006-c589-4944-9c6c-070585c7d16c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.12,1.57,NA,66.21,195.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,3,6,72,"top",9,"2023-04-30T22:55:22.482Z","2023-04-30T22:56:16.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,78.6,14,2,0.4411,6.3719,25.6991,-30.0308,7.2739,1.3755,1.3326,1.5897,6.1245,-124.3358,-2.3245,-2.1106,50.0043,5.0369,11.3513,22.8,8.4,24,2643,67,NA,NA,NA,NA,NA,NA,TRUE,-35.4,2.2,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",3,"2023-04-30T22:55:52.171Z","2023-04-30T22:55:55.343Z",TRUE,"pitch","50075e76-d5fe-4feb-be1f-fadfb4f44ec0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.12,1.57,NA,87.35,200.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,3,6,72,"top",9,"2023-04-30T22:55:22.482Z","2023-04-30T22:56:16.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.8,14,2,0.4462,6.1039,24.1535,-29.8277,5.7937,1.5387,0.7778,1.4359,5.1297,-122.733,-2.6506,-2.0917,50.0032,5.0685,8.8447,18,8.4,24,2599,59,NA,NA,NA,NA,NA,NA,FALSE,-36,2.4,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",2,"2023-04-30T22:55:38.140Z","2023-04-30T22:55:41.844Z",TRUE,"pitch","7f845675-eea1-4ab5-840a-264caa9182f2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0942,1.6462,NA,75.86,201.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,3,6,72,"top",9,"2023-04-30T22:55:22.482Z","2023-04-30T22:56:16.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.4,14,2,0.3951,6.458,30.3213,-14.7617,-8.3808,8.9451,1.0792,1.3986,10.4264,-138.5058,-7.3701,-1.6414,50.0066,5.0773,-16.3217,40.8,4.8,24,2476,223,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.8,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",1,"2023-04-30T22:55:24.638Z","2023-04-30T22:55:28.695Z",TRUE,"pitch","eafd8b58-49ea-4175-96d5-b956be8b4450",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0727,1.5707,NA,137.68,178.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,3,6,72,"top",9,"2023-04-30T22:55:22.482Z","2023-04-30T22:56:16.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.4,4,2,0.4451,6.1713,25.9353,-29.0481,4.8345,2.0373,-0.5425,2.242,2.7749,-123.3518,-1.0053,-2.3122,50.0003,5.1175,7.4023,15.6,8.4,24,2560,79,NA,NA,NA,NA,NA,NA,FALSE,-34.6,3.7,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718359,"2023-04-30",0,"2023-04-30T22:53:56.464Z","2023-04-30T22:55:24.638Z",FALSE,"action",NA,NA,"Pitching Change: Evan Phillips replaces Yency Almonte.","Pitching Substitution",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623465,"/api/v1/people/623465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Strikeout","strikeout","Tyler O'Neill strikes out swinging.",0,3,6,72,"top",9,"2023-04-30T22:55:22.482Z","2023-04-30T22:56:16.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
