"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716507,"2023-09-20",0,"2023-09-20T20:52:47.106Z","2023-09-20T20:52:55.108Z",TRUE,"pitch","fb04dd1b-2f5f-44c8-8433-d6605575e407",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.15,1.38,NA,90.27,172.07,"ground_ball","medium","6",109.79,147.82,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Groundout","field_out","Connor Wong grounds out, shortstop Josh H. Smith to first baseman Nathaniel Lowe.",0,5,15,85,"top",9,"2023-09-20T20:52:47.052Z","2023-09-20T20:52:55.108Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.9,6,0.96,0.4329,6.3139,24.861,-20.0565,8.9201,7.4651,0.7011,2.4709,-4.3784,-126.3587,-5.5785,1.2941,50.0007,6.3102,14.4757,32.4,6,24,1961,142,91.9,-6,20,NA,NA,NA,TRUE,-23.6,12.5,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716507,"2023-09-20",2,"2023-09-20T20:52:07.531Z","2023-09-20T20:52:18.416Z",TRUE,"pitch","2ad73874-f4ba-4a4e-b6c9-d33c93de2754",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,2,NA,NA,3.3,1.52,NA,133.39,161.69,"line_drive","medium","8",152.08,79.48,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Single","single","Ceddanne Rafaela singles on a line drive to center fielder Leody Taveras. Masataka Yoshida scores. Bobby Dalbec to 3rd.",1,5,15,84,"top",9,"2023-09-20T20:51:13.374Z","2023-09-20T20:52:18.416Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.4,1,0.9,0.4142,6.344,27.1893,-17.2464,1.7167,8.422,-0.4301,2.8552,-5.0367,-132.0464,-5.665,1.276,50.0005,6.2903,3.0423,6,4.8,24,2202,150,85.3,13,197,NA,NA,NA,FALSE,-18.8,14.3,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,666915,"Bobby Dalbec","/api/v1/people/666915"
716507,"2023-09-20",1,"2023-09-20T20:51:42.305Z","2023-09-20T20:51:46.535Z",TRUE,"pitch","0ffd870f-5146-4842-8a67-e3543eb55662",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.3253,1.492,NA,91.38,209.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Single","single","Ceddanne Rafaela singles on a line drive to center fielder Leody Taveras. Masataka Yoshida scores. Bobby Dalbec to 3rd.",1,5,15,84,"top",9,"2023-09-20T20:51:13.374Z","2023-09-20T20:52:18.416Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80,14,0.97,0.4332,6.0904,25.666,-19.5369,9.1255,7.8091,0.6721,1.0904,-4.3763,-126.4041,-8.9803,1.2398,50.0061,6.2568,14.776,33.6,6,24,1932,144,NA,NA,NA,NA,NA,NA,FALSE,-23.9,12.4,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716507,"2023-09-20",0,"2023-09-20T20:51:28.522Z","2023-09-20T20:51:33.325Z",TRUE,"pitch","20c1b26d-3bed-4fc9-9a22-8ebb228019d2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3253,1.5453,NA,70.2,160.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Single","single","Ceddanne Rafaela singles on a line drive to center fielder Leody Taveras. Masataka Yoshida scores. Bobby Dalbec to 3rd.",1,5,15,84,"top",9,"2023-09-20T20:51:13.374Z","2023-09-20T20:52:18.416Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,71,12,0.91,0.4875,5.9784,22.273,-38.2581,-5.398,-4.7674,1.2278,2.8893,1.0035,-112.7619,0.242,1.4755,50.004,6.67,-6.8873,9.6,12,24,1999,326,NA,NA,NA,NA,NA,NA,FALSE,-54.1,-8.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716507,"2023-09-20",3,"2023-09-20T20:50:51.457Z","2023-09-20T20:51:04.007Z",TRUE,"pitch","268d8eb2-c214-41c7-ad50-8dc98acc45e8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.29,1.58,NA,89.24,185.71,"fly_ball","medium","8",149.23,59.07,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Leody Taveras. Masataka Yoshida to 3rd.",0,4,15,83,"top",9,"2023-09-20T20:49:45.514Z","2023-09-20T20:51:04.007Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.8,9,0.97,0.4394,6.1239,24.5448,-22.0544,9.5496,6.4304,0.7283,1.9654,-4.3866,-124.5565,-6.1699,1.2695,50.0047,6.2931,15.0371,31.2,7.2,24,2016,142,93,23,353,NA,NA,NA,TRUE,-26.8,10.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666915,"Bobby Dalbec","/api/v1/people/666915",NA,NA,NA,807799,"Masataka Yoshida","/api/v1/people/807799"
716507,"2023-09-20",2,"2023-09-20T20:50:34.938Z","2023-09-20T20:50:39.594Z",TRUE,"pitch","754f573c-784e-4944-b988-1aa563151e6d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.342,1.5254,NA,77.83,169.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Leody Taveras. Masataka Yoshida to 3rd.",0,4,15,83,"top",9,"2023-09-20T20:49:45.514Z","2023-09-20T20:51:04.007Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.7,70.4,12,0.91,0.4925,5.8958,22.0133,-40.861,-5.2888,-6.9482,1.0276,2.5681,0.7219,-111.6458,0.3015,1.3847,50.0045,6.6719,-6.6092,9.6,13.2,24,2018,325,NA,NA,NA,NA,NA,NA,FALSE,-58.9,-12.1,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716507,"2023-09-20",1,"2023-09-20T20:50:19.881Z","2023-09-20T20:50:24.108Z",TRUE,"pitch","02d06cb3-203b-4f88-8049-993b251526dc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4222,1.5787,NA,136.58,139.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Leody Taveras. Masataka Yoshida to 3rd.",0,4,15,83,"top",9,"2023-09-20T20:49:45.514Z","2023-09-20T20:51:04.007Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.2,11,0.9,0.409,6.2353,28.3964,-15.9625,4.7179,8.9237,-0.5136,3.6757,-6.3067,-133.8248,-4.2682,1.2587,50.0064,6.432,8.575,22.8,3.6,24,2292,144,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.5,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716507,"2023-09-20",0,"2023-09-20T20:50:04.513Z","2023-09-20T20:50:08.800Z",TRUE,"pitch","222fd016-a765-4bc2-a58b-6a044e48a17c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4222,1.552,NA,102.03,195.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Pablo Reyes flies out to center fielder Leody Taveras. Masataka Yoshida to 3rd.",0,4,15,83,"top",9,"2023-09-20T20:49:45.514Z","2023-09-20T20:51:04.007Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.5,9,0.88,0.4149,6.2061,26.93,-16.5496,4.0279,8.841,0.3928,1.5865,-3.7426,-131.8108,-8.9549,1.3049,50.0011,6.2397,7.1165,19.2,4.8,24,2248,146,NA,NA,NA,NA,NA,NA,FALSE,-18.8,14.4,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716507,"2023-09-20",5,"2023-09-20T20:49:35.741Z","2023-09-20T20:49:41.564Z",TRUE,"pitch","6e01555c-fccc-4a80-a290-0ed7ade18d55",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.38,1.69,NA,129.65,179.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,4,15,82,"top",9,"2023-09-20T20:47:42.893Z","2023-09-20T20:49:41.564Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.1,74.4,7,0.9,0.4686,6.0199,20.9017,-33.8477,-3.7942,-1.2087,-0.3318,2.1821,-2.9916,-116.6639,-2.3934,1.4577,50.002,6.3959,-5.2563,9.6,9.6,24,2382,303,NA,NA,NA,NA,NA,NA,TRUE,-44.9,-2.5,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666915,"Bobby Dalbec","/api/v1/people/666915",807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA
716507,"2023-09-20",4,"2023-09-20T20:49:16.042Z","2023-09-20T20:49:19.829Z",TRUE,"pitch","4eb11e80-8e52-43dc-b822-a8834dd04389",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.3251,1.6087,NA,148.29,230.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,4,15,82,"top",9,"2023-09-20T20:47:42.893Z","2023-09-20T20:49:41.564Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.9,13,0.9,0.4606,6.093,23.4155,-34.643,-2.6165,-1.7277,-0.8207,0.3033,-4.6576,-119.0295,-6.4303,1.5032,50.0005,6.1863,-3.7439,7.2,10.8,24,2433,306,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-4.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
