"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717496,"2023-07-05",5,"2023-07-05T02:13:00.421Z","2023-07-05T02:13:06.234Z",TRUE,"pitch","682c4e2d-095a-4e18-8023-3aa3e0f26c75",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.3,1.52,NA,142.61,158.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher Alejandro Kirk to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",7,"2023-07-05T02:11:35.674Z","2023-07-05T02:14:27.896Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.4,1,0.9,0.3891,6.965,31.613,-12.7341,-3.4525,9.6832,-0.6718,2.991,1.246,-140.7203,-4.9231,-0.6715,50.0042,5.5867,-6.9319,25.2,3.6,24,2216,206,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",4,"2023-07-05T02:12:33.864Z","2023-07-05T02:12:37.885Z",TRUE,"pitch","8c4688df-ddef-45f7-9c24-5b3a4e1a2d41",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.3,1.52,NA,145.67,184.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher Alejandro Kirk to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",7,"2023-07-05T02:11:35.674Z","2023-07-05T02:14:27.896Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,73.3,7,0.91,0.4739,6.844,22.2608,-41.3921,4.5539,-6.8238,-0.7522,1.9994,-1.3886,-115.7189,-0.0099,-0.7348,50.001,5.9801,6.1548,8.4,12,24,2514,39,NA,NA,NA,NA,NA,NA,FALSE,-55.4,-12,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",3,"2023-07-05T02:12:15.812Z","2023-07-05T02:12:19.430Z",TRUE,"pitch","340185b5-b089-4287-b32f-cf53adcbd217",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0236,1.3723,NA,204.64,162.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher Alejandro Kirk to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",7,"2023-07-05T02:11:35.674Z","2023-07-05T02:14:27.896Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,73.5,11,0.9,0.4727,6.4382,20.9803,-38.9142,7.881,-4.9485,-2.2992,2.84,-5.8249,-115.7279,1.0019,-0.7773,50.0055,6.1199,10.7243,14.4,12,24,2509,35,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-8.4,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",2,"2023-07-05T02:11:56.204Z","2023-07-05T02:11:59.204Z",TRUE,"pitch","9f30f46b-7681-4748-abae-edc57f8b352f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.3,1.52,NA,130.04,170.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher Alejandro Kirk to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",7,"2023-07-05T02:11:35.674Z","2023-07-05T02:14:27.896Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89,4,0.9,0.3871,6.9369,31.5937,-12.1591,-2.9795,9.8658,-0.342,2.5425,2.2865,-141.3842,-6.3519,-0.7732,50.0051,5.5953,-6.0457,22.8,2.4,24,2306,216,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",1,"2023-07-05T02:11:37.687Z","2023-07-05T02:11:40.999Z",TRUE,"pitch","ecedb86e-d852-4c55-b7ca-2823259ffb31",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.3,1.52,NA,123.27,162.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher Alejandro Kirk to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",7,"2023-07-05T02:11:35.674Z","2023-07-05T02:14:27.896Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.7,2,0.9,0.4295,7.0296,24.2348,-29.479,3.9492,1.6301,-0.1644,2.8313,0.7063,-127.1643,-1.4168,-0.9585,50.0005,5.718,6.5151,12,7.2,24,2386,143,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.9,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",0,"2023-07-05T02:10:37.057Z","2023-07-05T02:11:37.687Z",FALSE,"action",NA,NA,"Pitching Change: Nate Pearson replaces Chris Bassitt.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663878,"/api/v1/people/663878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher Alejandro Kirk to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",7,"2023-07-05T02:11:35.674Z","2023-07-05T02:14:27.896Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",8,"2023-07-05T02:14:02.641Z","2023-07-05T02:14:19.934Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,669394,"/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher Alejandro Kirk to first baseman Vladimir Guerrero Jr.",0,2,3,54,"bottom",7,"2023-07-05T02:11:35.674Z","2023-07-05T02:14:27.896Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",6,"2023-07-05T02:07:26.305Z","2023-07-05T02:07:33.154Z",TRUE,"pitch","e91d54ae-1c04-4bea-a7aa-a162b607539d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.61,1.66,NA,143.49,142.47,"ground_ball","medium","3",154.3,168.69,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Andrew Vaughn.",0,2,3,53,"top",7,"2023-07-05T02:04:27.648Z","2023-07-05T02:07:33.154Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90.4,1,0.9,0.3811,6.5601,31.1222,-12.2601,-4.458,9.5083,-0.695,3.5671,4.3485,-143.3536,-3.7756,-1.6475,50.0056,5.6589,-9.3403,32.4,3.6,24,2095,204,82.1,-33,4,NA,NA,NA,TRUE,-11.3,16.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",4,"2023-07-05T02:06:56.784Z","2023-07-05T02:07:05.107Z",TRUE,"pitch","4be3f46e-039b-4e18-a371-6deebad02fb6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3771,1.5556,NA,59.98,255.12,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Andrew Vaughn.",0,2,3,53,"top",7,"2023-07-05T02:04:27.648Z","2023-07-05T02:07:33.154Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.9,14,0.9,0.4162,6.8095,27.1862,-24.9408,2.3264,4.1225,1.4958,-0.6052,7.6659,-131.4666,-10.6885,-1.7573,50.0064,5.3564,4.0814,12,6,24,2409,190,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.3,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",2,"2023-07-05T02:05:48.252Z","2023-07-05T02:05:54.143Z",TRUE,"pitch","9d791721-4251-4acc-a463-81567e7d8bbc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.61,1.66,NA,86.22,167.2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Andrew Vaughn.",0,2,3,53,"top",7,"2023-07-05T02:04:27.648Z","2023-07-05T02:07:33.154Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.2,6,0.9,0.4174,6.6369,25.6372,-30.23,2.7912,1.11,0.8076,2.6513,5.6316,-130.8466,-2.0988,-1.7286,50.0002,5.712,4.8753,10.8,7.2,24,2257,153,NA,NA,NA,NA,NA,NA,FALSE,-31.8,1.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",1,"2023-07-05T02:05:18.858Z","2023-07-05T02:05:21.858Z",TRUE,"pitch","ba0d6884-caa6-4ef4-ac87-07fb035c1f2a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.61,1.66,NA,104.53,174.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Andrew Vaughn.",0,2,3,53,"top",7,"2023-07-05T02:04:27.648Z","2023-07-05T02:07:33.154Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83,6,0.9,0.4185,6.4871,24.6461,-29.1733,1.4789,1.7264,0.3273,2.3952,4.5063,-130.3336,-2.87,-1.6088,50.0027,5.6895,2.5714,6,7.2,24,2282,139,NA,NA,NA,NA,NA,NA,FALSE,-31.1,2.8,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",0,"2023-07-05T02:04:52.902Z","2023-07-05T02:04:55.902Z",TRUE,"pitch","0ff467b7-5f24-44f0-ae15-246f829eb0f4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.61,1.66,NA,102.22,141.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Andrew Vaughn.",0,2,3,53,"top",7,"2023-07-05T02:04:27.648Z","2023-07-05T02:07:33.154Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.3,3,0.9,0.386,6.6542,30.4478,-12.5343,-5.4355,9.6192,0.3879,3.6121,7.1129,-141.5506,-3.7235,-1.4441,50.0029,5.7396,-11.0986,36,3.6,24,2172,206,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",3,"2023-07-05T02:06:23.948Z","2023-07-05T02:06:56.784Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Andrew Vaughn.",0,2,3,53,"top",7,"2023-07-05T02:04:27.648Z","2023-07-05T02:07:33.154Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",5,"2023-07-05T02:07:14.242Z","2023-07-05T02:07:26.305Z",FALSE,"action",NA,NA,"Kevin Kiermaier steals (10) 2nd base.","Stolen Base 2B",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,595281,"/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4be3f46e-039b-4e18-a371-6deebad02fb6","stolen_base_2b",NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out to first baseman Andrew Vaughn.",0,2,3,53,"top",7,"2023-07-05T02:04:27.648Z","2023-07-05T02:07:33.154Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717496,"2023-07-05",6,"2023-07-05T02:04:02.117Z","2023-07-05T02:04:10.068Z",TRUE,"pitch","0764b36c-21a9-4a28-a9a0-53b9874cd994",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.51,1.6,NA,155.19,167.23,"line_drive","medium","6",125.14,144.73,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","George Springer lines out to shortstop Tim Anderson.",0,2,3,52,"top",7,"2023-07-05T02:01:05.855Z","2023-07-05T02:04:10.068Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90.2,11,0.9,0.3827,6.521,30.5984,-12.3242,-5.2507,9.5501,-1.0018,2.6499,3.9045,-142.7311,-6.0028,-1.7003,50.0036,5.5453,-10.9135,36,3.6,24,2119,210,50.5,35,143,NA,NA,NA,TRUE,-11.9,16.3,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA
717496,"2023-07-05",5,"2023-07-05T02:03:33.829Z","2023-07-05T02:03:38.295Z",TRUE,"pitch","1aa83b4f-4736-4232-bbfc-7a4720536c96",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.51,1.6,NA,136.42,192.21,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Lineout","field_out","George Springer lines out to shortstop Tim Anderson.",0,2,3,52,"top",7,"2023-07-05T02:01:05.855Z","2023-07-05T02:04:10.068Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,83.1,7,0.9,0.4205,6.6669,22.1164,-29.3965,2.7485,1.6104,-0.5096,1.7247,2.6304,-129.3195,-4.2468,-1.89,50.0031,5.5946,4.7448,9.6,7.2,24,2227,165,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
