"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718478,"2023-04-22",3,"2023-04-22T22:19:00.970Z","2023-04-22T22:19:04.944Z",TRUE,"pitch","271b8e2b-6323-49a4-80f8-39fea52ce3f2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0635,1.5563,NA,179.46,195.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Brandon Crawford called out on strikes.",0,3,7,64,"bottom",8,"2023-04-22T22:17:58.439Z","2023-04-22T22:19:53.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",670955,"Edwin Uceta","/api/v1/people/670955","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,83.9,13,2,0.4145,6.3739,23.9369,-31.104,-8.9862,0.6018,-1.6385,1.5907,3.4544,-131.3976,-2.4884,-1.7916,50.0021,4.8268,-15.9475,26.4,8.4,24,2063,326,NA,NA,NA,NA,NA,NA,FALSE,-32.4,0.8,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",2,"2023-04-22T22:18:46.343Z","2023-04-22T22:18:50.544Z",TRUE,"pitch","ca86e86c-eee0-4237-97dd-16ac5d0f3565",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.24,1.56,NA,110.49,187.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Brandon Crawford called out on strikes.",0,3,7,64,"bottom",8,"2023-04-22T22:17:58.439Z","2023-04-22T22:19:53.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",670955,"Edwin Uceta","/api/v1/people/670955","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81.7,8,2,0.4249,6.2044,23.9566,-31.9749,-8.4364,0.1145,0.1708,1.9026,7.8265,-128.3809,-1.151,-1.8058,50.0007,4.8219,-14.2295,21.6,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",1,"2023-04-22T22:18:11.326Z","2023-04-22T22:18:16.692Z",TRUE,"pitch","9e27c61b-b5ac-4fe4-95b7-161010f6d31b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.24,1.56,NA,100.21,176.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Brandon Crawford called out on strikes.",0,3,7,64,"bottom",8,"2023-04-22T22:17:58.439Z","2023-04-22T22:19:53.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",670955,"Edwin Uceta","/api/v1/people/670955","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.5,6,2,0.4308,6.4605,23.2188,-31.7024,-9.8078,0.2857,0.4405,2.3167,8.4347,-126.6044,-0.1587,-1.6426,50.0009,4.8945,-16.0929,25.2,8.4,24,2071,254,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.7,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T22:17:58.439Z","2023-04-22T22:18:02.998Z",TRUE,"pitch","f5446a07-c697-4fee-9eb3-1adabdb254bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0347,1.5563,NA,161.85,182.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Brandon Crawford called out on strikes.",0,3,7,64,"bottom",8,"2023-04-22T22:17:58.439Z","2023-04-22T22:19:53.507Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",670955,"Edwin Uceta","/api/v1/people/670955","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,72.9,13,2,0.4774,7.2759,19.913,-40.0551,4.2915,-5.8971,-1.1766,2.0932,0.7781,-114.4559,1.6324,-2.0783,50.0056,5.275,5.7297,8.4,12,24,2473,59,NA,NA,NA,NA,NA,NA,FALSE,-54,-10.1,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T22:15:19.648Z","2023-04-22T22:15:25.686Z",TRUE,"pitch","ec5b0f0d-e4ee-458a-a3a4-6c02794d078a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.42,1.64,NA,123.67,182.42,"ground_ball","medium","6",108.42,156.14,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Forceout","force_out","Pete Alonso grounds into a force out, shortstop Brandon Crawford to second baseman Thairo Estrada. Starling Marte out at 2nd.",0,3,7,63,"top",8,"2023-04-22T22:15:02.100Z","2023-04-22T22:15:25.686Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.3,8,0.92,0.397,6.1329,28.0736,-25.696,9.2076,3.3537,-0.1749,2.0874,-7.7534,-137.5166,-4.9823,1.4731,50.0025,5.6471,17.7844,31.2,6,24,2176,132,110.2,-1,42,NA,NA,NA,TRUE,-25.2,5.3,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",4,"2023-04-22T22:14:31.907Z","2023-04-22T22:14:45.991Z",TRUE,"pitch","88e91652-fbc0-4c6a-8216-50af187125db",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.29,1.57,NA,113.28,170.83,"fly_ball","medium","8",91.06,94.66,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Brett Wisely.",0,3,7,62,"top",8,"2023-04-22T22:13:01.082Z","2023-04-22T22:14:45.991Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.3,5,0.92,0.4008,6.1525,28.1347,-27.6885,9.4307,2.3698,0.0975,2.5168,-7.1298,-136.3096,-3.3708,1.5133,50.0053,5.6676,17.8649,30,7.2,24,2182,134,94.2,49,276,NA,NA,NA,TRUE,-27.2,3.8,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA
718478,"2023-04-22",3,"2023-04-22T22:14:12.238Z","2023-04-22T22:14:17.189Z",TRUE,"pitch","25ffb5d4-dfcf-4a11-ba61-cf115902a424",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2,1.5663,NA,161.51,154.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Brett Wisely.",0,3,7,62,"top",8,"2023-04-22T22:13:01.082Z","2023-04-22T22:14:45.991Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.5,11,0.92,0.396,6.0765,27.7936,-28.7745,9.142,1.7495,-1.1676,3.1043,-10.3219,-137.7822,-1.9013,1.422,50.0006,5.729,17.7477,28.8,7.2,24,2249,131,NA,NA,NA,NA,NA,NA,FALSE,-27.2,3,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",2,"2023-04-22T22:13:46.478Z","2023-04-22T22:13:50.062Z",TRUE,"pitch","82fbc8a2-d488-4abe-bea3-040154e8de3f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.29,1.57,NA,147.02,185.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Brett Wisely.",0,3,7,62,"top",8,"2023-04-22T22:13:01.082Z","2023-04-22T22:14:45.991Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.8,7,0.92,0.3994,6.2003,27.8757,-28.4783,9.5931,1.934,-0.7876,1.98,-9.6607,-136.7106,-4.7294,1.532,50.0005,5.6683,18.3024,28.8,7.2,24,2236,140,NA,NA,NA,NA,NA,NA,FALSE,-28.1,2.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",1,"2023-04-22T22:13:24.372Z","2023-04-22T22:13:29.287Z",TRUE,"pitch","b9f41fef-8dbd-4735-85a2-94fad4bf8113",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1712,1.5663,NA,134.48,212.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Brett Wisely.",0,3,7,62,"top",8,"2023-04-22T22:13:01.082Z","2023-04-22T22:14:45.991Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.2,13,0.92,0.4016,6.198,29.3495,-23.7341,11.3411,4.476,-0.4586,0.9566,-9.1207,-136.288,-7.7117,1.4543,50.0033,5.4567,21.3816,37.2,7.2,24,2227,128,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.6,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T22:13:06.363Z","2023-04-22T22:13:11.245Z",TRUE,"pitch","c80386cc-47ef-4dc9-a670-3fb61d06e723",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1712,1.5663,NA,124.13,208.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Brett Wisely.",0,3,7,62,"top",8,"2023-04-22T22:13:01.082Z","2023-04-22T22:14:45.991Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.6,13,0.92,0.4002,6.2091,28.6565,-25.2905,11.1576,3.6237,-0.187,1.1064,-8.8,-136.6094,-7.0662,1.6183,50.0028,5.4521,21.1963,36,7.2,24,2133,128,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.3,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",1,"2023-04-22T22:12:23.061Z","2023-04-22T22:12:33.487Z",TRUE,"pitch","83d6ca61-0d47-433d-ba7d-66cb645bed93",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.45,1.63,NA,137.53,202.38,"line_drive","medium","7",86.82,81.4,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Starling Marte singles on a line drive to left fielder LaMonte Wade Jr. Brett Baty scores. Brandon Nimmo to 2nd.",1,3,7,61,"top",8,"2023-04-22T22:12:04.834Z","2023-04-22T22:12:33.487Z",TRUE,TRUE,FALSE,FALSE,33,1,0,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,13,0.92,0.3993,6.2286,29.0892,-26.0139,10.305,3.2322,-0.5387,1.3483,-9.2852,-136.9421,-6.698,1.5503,50.0052,5.5954,19.6548,33.6,7.2,24,2245,132,94.5,12,244,NA,NA,NA,FALSE,-26.2,4.7,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T22:12:04.834Z","2023-04-22T22:12:08.817Z",TRUE,"pitch","f60151bc-6cd8-477a-80d5-5b306b2f2356",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3314,1.6263,NA,84.25,145.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Starling Marte singles on a line drive to left fielder LaMonte Wade Jr. Brett Baty scores. Brandon Nimmo to 2nd.",1,3,7,61,"top",8,"2023-04-22T22:12:04.834Z","2023-04-22T22:12:33.487Z",TRUE,TRUE,FALSE,FALSE,33,1,0,1,516782,"Starling Marte","/api/v1/people/516782","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.3,12,0.92,0.4078,6.1209,29.9227,-25.6958,10.074,3.5497,0.8592,3.4603,-5.202,-134.4636,-1.4104,1.5129,50.0051,5.8198,18.3973,33.6,7.2,24,2219,141,NA,NA,NA,NA,NA,NA,FALSE,-25.8,6.4,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",2,"2023-04-22T22:11:19.749Z","2023-04-22T22:11:27.403Z",TRUE,"pitch","e7d801fd-3f73-4ce6-966b-d0d8a2328c5a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.39,1.66,NA,122.94,174.46,"ground_ball","medium","1",126.67,182,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Forceout","force_out","Brandon Nimmo grounds into a force out, pitcher Scott Alexander to shortstop Brandon Crawford. Tomas Nido out at 2nd. Brandon Nimmo to 1st.",0,2,7,60,"top",8,"2023-04-22T22:10:56.572Z","2023-04-22T22:11:27.403Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.7,5,0.92,0.4006,6.1236,26.4551,-30.8633,7.8798,0.6922,-0.1557,2.3822,-7.5926,-136.0839,-3.1052,1.6304,50.0056,5.649,14.962,22.8,7.2,24,2071,127,94.6,-41,3,NA,NA,NA,TRUE,-30.1,0.8,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607043,"Brandon Nimmo","/api/v1/people/607043",683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",1,"2023-04-22T22:10:58.908Z","2023-04-22T22:11:03.172Z",TRUE,"pitch","b9ffc466-3738-4e0b-8891-47ce20b59c9f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.39,1.66,NA,71.45,194.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Forceout","force_out","Brandon Nimmo grounds into a force out, pitcher Scott Alexander to shortstop Brandon Crawford. Tomas Nido out at 2nd. Brandon Nimmo to 1st.",0,2,7,60,"top",8,"2023-04-22T22:10:56.572Z","2023-04-22T22:11:27.403Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,86.5,14,0.92,0.4018,6.1307,26.8671,-29.7146,8.2884,1.3005,1.1949,1.6324,-4.5959,-135.7761,-5.0856,1.8237,50.0001,5.5718,15.6316,25.2,7.2,24,2078,134,NA,NA,NA,NA,NA,NA,FALSE,-29.6,1.6,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",0,"2023-04-22T22:10:36.763Z","2023-04-22T22:10:58.908Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Forceout","force_out","Brandon Nimmo grounds into a force out, pitcher Scott Alexander to shortstop Brandon Crawford. Tomas Nido out at 2nd. Brandon Nimmo to 1st.",0,2,7,60,"top",8,"2023-04-22T22:10:56.572Z","2023-04-22T22:11:27.403Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718478,"2023-04-22",2,"2023-04-22T22:09:33.926Z","2023-04-22T22:09:45.231Z",TRUE,"pitch","9a287405-f770-47a8-a01f-42531369f9a1",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.22,1.54,NA,159.31,164.59,"bunt_grounder","medium","1",115.64,184.57,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Tomas Nido singles on a bunt ground ball to pitcher Scott Alexander. Brett Baty to 3rd. Brett Baty advances to 3rd, on a throwing error by pitcher Scott Alexander.",0,2,7,59,"top",8,"2023-04-22T22:08:53.592Z","2023-04-22T22:09:45.231Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,621512,"Tomás Nido","/api/v1/people/621512","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,85,11,0.91,0.4082,6.2037,26.1921,-28.7545,7.9225,1.8713,-1.1101,2.7476,-9.6635,-133.7016,-2.4061,1.5053,50.004,5.7025,14.4851,24,7.2,24,2145,135,23,15,26,NA,NA,NA,FALSE,-29,3.1,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621512,"Tomás Nido","/api/v1/people/621512",683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA
