"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718389,"2023-04-29",2,"2023-04-29T02:37:23.395Z","2023-04-29T02:37:30.920Z",TRUE,"pitch","91ee2508-2ddf-46de-9ca5-6391722970aa",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.53,1.7,NA,108.3,162.61,"ground_ball","medium","4",147.93,160.91,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Kyle Tucker grounds out, second baseman Bryson Stott to first baseman Alec Bohm.",0,3,1,63,"bottom",9,"2023-04-29T02:36:25.765Z","2023-04-29T02:37:30.920Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.1,90.6,5,0.91,0.3803,7.0433,33.7108,-14.0141,7.8661,8.6452,0.2282,2.8211,-5.3589,-144.0586,-7.8599,1.0914,50.0003,6.4525,16.5176,44.4,4.8,24,1974,155,77.8,-16,9,NA,NA,NA,TRUE,-13.7,14.3,-13.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",1,"2023-04-29T02:37:07.097Z","2023-04-29T02:37:10.950Z",TRUE,"pitch","28de4939-01a1-43c5-87c6-9c5e81450d7e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5927,1.747,NA,60.41,195.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Kyle Tucker grounds out, second baseman Bryson Stott to first baseman Alec Bohm.",0,3,1,63,"bottom",9,"2023-04-29T02:36:25.765Z","2023-04-29T02:37:30.920Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91,14,0.91,0.3788,6.9516,35.3226,-13.7133,8.3939,8.728,1.4847,1.5967,-2.1288,-144.8571,-11.2326,1.1408,50.0051,6.3743,17.7563,46.8,4.8,24,2179,156,NA,NA,NA,NA,NA,NA,FALSE,-14,13.7,-14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",0,"2023-04-29T02:36:43.737Z","2023-04-29T02:36:47.709Z",TRUE,"pitch","db54014a-a911-4758-b59c-81372c4db972",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5927,1.6614,NA,181.82,246.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Kyle Tucker grounds out, second baseman Bryson Stott to first baseman Alec Bohm.",0,3,1,63,"bottom",9,"2023-04-29T02:36:25.765Z","2023-04-29T02:37:30.920Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.8,86.9,13,0.9,0.4021,6.8005,28.48,-23.0711,0.2181,4.8372,-1.7004,-0.3003,-7.7858,-135.9774,-13.3437,1.1657,50.0015,6.2549,0.4106,2.4,6,24,2111,159,NA,NA,NA,NA,NA,NA,FALSE,-25.1,6.2,1.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",7,"2023-04-29T02:36:13.077Z","2023-04-29T02:36:18.903Z",TRUE,"pitch","0c7be364-48f7-45a9-bed9-b938d37f3851",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.5646,1.6899,NA,118.3,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,3,1,62,"bottom",9,"2023-04-29T02:34:03.232Z","2023-04-29T02:36:18.903Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91.3,8,0.91,0.3785,6.8999,33.447,-13.0539,8.5896,9.0121,-0.0341,1.6876,-6.4186,-144.665,-10.9821,1.0963,50.0053,6.3314,18.2261,46.8,4.8,24,2062,156,NA,NA,NA,NA,NA,NA,TRUE,-13.3,14.3,-14.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",6,"2023-04-29T02:35:53.339Z","2023-04-29T02:35:56.985Z",TRUE,"pitch","79fb5629-6fac-4b2f-bc4a-30331b898c8b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5646,1.747,NA,149.76,201.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,3,1,62,"bottom",9,"2023-04-29T02:34:03.232Z","2023-04-29T02:36:18.903Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,87.4,13,0.9,0.3988,6.7633,27.0748,-23.1465,-0.4218,4.7152,-0.8594,1.3664,-5.1603,-136.7807,-9.3943,1.098,50.0052,6.4027,-0.808,3.6,4.8,24,2119,168,NA,NA,NA,NA,NA,NA,FALSE,-23.8,7,1.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",5,"2023-04-29T02:35:30.166Z","2023-04-29T02:35:36.057Z",TRUE,"pitch","ab81db7e-806f-47f6-98f9-96c20dca20e3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.63,1.74,NA,111.03,163.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,3,1,62,"bottom",9,"2023-04-29T02:34:03.232Z","2023-04-29T02:36:18.903Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90.1,5,0.91,0.3816,7.0572,34.492,-16.0242,9.4865,7.7484,0.1565,2.7997,-6.0268,-143.7305,-7.3606,1.0522,50.0026,6.3961,19.7727,45.6,4.8,24,1965,149,NA,NA,NA,NA,NA,NA,FALSE,-15.5,12.6,-16,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",3,"2023-04-29T02:34:58.521Z","2023-04-29T02:35:02.206Z",TRUE,"pitch","ef2a8d0e-0a01-4f62-bb30-462b31327498",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.63,1.74,NA,126.86,181.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,3,1,62,"bottom",9,"2023-04-29T02:34:03.232Z","2023-04-29T02:36:18.903Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,90.7,8,0.91,0.3808,6.9382,32.8194,-12.7944,8.1578,9.2472,-0.2587,2.1225,-6.7453,-143.741,-9.7745,1.0566,50.0025,6.358,17.0976,45.6,3.6,24,2213,157,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15,-13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",2,"2023-04-29T02:34:40.587Z","2023-04-29T02:34:43.992Z",TRUE,"pitch","4d32ca71-857f-4c92-9aa4-fd3bd6037e04",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5646,1.747,NA,163.95,183.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,3,1,62,"bottom",9,"2023-04-29T02:34:03.232Z","2023-04-29T02:36:18.903Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,85.4,13,0.9,0.4079,6.7049,25.8626,-25.0568,-0.9699,3.8867,-1.2317,2.0413,-5.8639,-133.7154,-7.0392,1.1058,50.0034,6.4775,-1.7742,6,6,24,2176,173,NA,NA,NA,NA,NA,NA,FALSE,-26.3,5.9,2.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",1,"2023-04-29T02:34:24.770Z","2023-04-29T02:34:28.948Z",TRUE,"pitch","36607a60-26bd-40db-b905-5bc128f3fcb6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6306,1.747,NA,104.96,198.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,3,1,62,"bottom",9,"2023-04-29T02:34:03.232Z","2023-04-29T02:36:18.903Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,91.6,14,0.91,0.3773,6.894,34.1652,-15.4941,9.697,7.817,0.316,1.501,-6.2288,-145.2046,-11.0179,1.2296,50.0041,6.2886,20.6978,46.8,4.8,24,2066,148,NA,NA,NA,NA,NA,NA,FALSE,-15.4,12.1,-16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718389,"2023-04-29",0,"2023-04-29T02:34:09.669Z","2023-04-29T02:34:14.124Z",TRUE,"pitch","4b79c6fa-fbe5-4c7f-aca3-8a0e1cbca1eb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4242,1.7395,NA,118.33,171.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,3,1,62,"bottom",9,"2023-04-29T02:34:03.232Z","2023-04-29T02:36:18.903Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.6,90.2,5,0.91,0.3824,6.6986,32.8919,-15.8883,9.5673,7.8374,-0.0348,2.483,-6.9461,-143.1951,-8.3245,1.1786,50.0047,6.4208,19.8817,45.6,4.8,24,2188,153,NA,NA,NA,NA,NA,NA,FALSE,-15.6,12.7,-16,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
