"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717453,"2023-07-08",6,"2023-07-08T02:26:32.715Z","2023-07-08T02:26:36.296Z",TRUE,"pitch","5a0d8541-1e51-4b63-bef0-56412fe4dcb1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.382,1.4759,NA,103.74,128.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,9,1,66,"top",8,"2023-07-08T02:25:45.049Z","2023-07-08T02:26:53.340Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,82.8,12,0.9,0.4135,5.9367,30.6103,-15.3558,-4.4162,9.4828,0.3479,4.0929,6.2585,-132.8683,-1.9797,-1.4731,50.0014,5.9735,-7.8318,21.6,3.6,24,2365,216,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.9,6.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",5,"2023-07-08T02:26:12.290Z","2023-07-08T02:26:15.290Z",TRUE,"pitch","e5484a33-2811-434a-8664-3f613f96c9f9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.47,1.63,NA,169.78,181.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,9,1,66,"top",8,"2023-07-08T02:25:45.049Z","2023-07-08T02:26:53.340Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,81,13,0.91,0.4238,5.9862,30.5366,-18.2659,-9.67,8.2456,-1.3845,2.1298,3.7019,-129.9036,-6.4261,-1.5825,50.0013,6.0531,-16.3089,38.4,6,24,2327,207,NA,NA,NA,NA,NA,NA,FALSE,-21.1,13.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",4,"2023-07-08T02:25:59.285Z","2023-07-08T02:26:03.330Z",TRUE,"pitch","5d412a8f-ee48-4317-9a88-f11d622025bb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3258,1.4759,NA,73.13,192.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,9,1,66,"top",8,"2023-07-08T02:25:45.049Z","2023-07-08T02:26:53.340Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.2,14,2,0.455,5.9283,24.5287,-29.4306,0.4906,1.8671,1.151,1.7077,5.9306,-120.6176,-4.2791,-1.4083,50.0014,6.1141,0.7175,3.6,8.4,24,2042,158,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.5,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",3,"2023-07-08T02:25:45.049Z","2023-07-08T02:25:49.353Z",TRUE,"pitch","dea92412-409f-4db6-a763-c6ee513b6b09",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2976,1.533,NA,94.51,167.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,9,1,66,"top",8,"2023-07-08T02:25:45.049Z","2023-07-08T02:26:53.340Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.6,9,0.82,0.4524,5.7502,24.507,-27.8989,1.2449,2.8813,0.5934,1.5401,4.933,-121.2332,-5.1675,-1.6325,50.0028,6.1451,1.8452,4.8,8.4,24,1963,186,NA,NA,NA,NA,NA,NA,FALSE,-35.3,4.2,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T02:24:44.449Z","2023-07-08T02:24:44.496Z",FALSE,"action",NA,NA,"Yainer Diaz remains in the game as the catcher.","Defensive Switch",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,673237,"/api/v1/people/673237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"2","Catcher","Catcher","C","600","66","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,9,1,66,"top",8,"2023-07-08T02:25:45.049Z","2023-07-08T02:26:53.340Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T02:24:44.496Z","2023-07-08T02:25:23.435Z",FALSE,"action",NA,NA,"Pitching Change: Hector Neris replaces Seth Martinez, batting 9th, replacing catcher Martin Maldonado.","Pitching Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593576,"/api/v1/people/593576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P","901","66","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,9,1,66,"top",8,"2023-07-08T02:25:45.049Z","2023-07-08T02:26:53.340Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,455117,"/api/v1/people/455117",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T02:25:23.435Z","2023-07-08T02:25:45.049Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Dylan Moore replaces Teoscar Hernandez.","Offensive Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664238,"/api/v1/people/664238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","66","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,9,1,66,"top",8,"2023-07-08T02:25:45.049Z","2023-07-08T02:26:53.340Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,606192,"/api/v1/people/606192",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T02:22:07.185Z","2023-07-08T02:22:19.446Z",TRUE,"pitch","03dbac24-d5b9-4a99-8461-5ea3d27c2a26",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.13,1.47,NA,106.32,178.85,"fly_ball","medium","7",56.71,86.71,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Martin Maldonado flies out to left fielder Jarred Kelenic.",0,9,1,65,"bottom",7,"2023-07-08T02:21:45.596Z","2023-07-08T02:22:19.446Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.2,6,0.9,0.4338,5.3698,28.7398,-29.7487,-1.666,1.5059,0.2803,2.2194,6.6643,-126.828,-1.1595,-2.1783,50.0028,5.0804,-2.6835,2.4,7.2,24,2329,258,97.3,42,327,NA,NA,NA,TRUE,-33.6,2.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T02:21:55.010Z","2023-07-08T02:21:58.546Z",TRUE,"pitch","a1f58295-6585-47cb-8cf4-1f472d9ce98c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0722,1.4474,NA,93.98,177.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Martin Maldonado flies out to left fielder Jarred Kelenic.",0,9,1,65,"bottom",7,"2023-07-08T02:21:45.596Z","2023-07-08T02:22:19.446Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,87.9,6,0.9,0.3897,5.7766,35.7375,-17.0004,-9.0111,7.6073,0.6039,2.2533,10.1747,-141.1905,-5.2378,-1.8964,50.0037,5.247,-17.9766,39.6,4.8,24,2307,233,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",3,"2023-07-08T02:21:25.735Z","2023-07-08T02:21:32.384Z",TRUE,"pitch","59280aaa-84b9-4c1f-a454-0e395fe47221",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.3,1.57,NA,167.98,163.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,9,1,64,"bottom",7,"2023-07-08T02:20:20.236Z","2023-07-08T02:21:32.384Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,88.5,11,0.9,0.387,5.4268,35.8489,-26.206,-10.9983,2.9511,-1.3374,2.7737,6.0565,-142.1068,-2.0178,-2.0797,50.0052,5.1762,-22.2539,38.4,7.2,24,2128,239,NA,NA,NA,NA,NA,NA,TRUE,-23.9,5,18.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T02:20:54.769Z","2023-07-08T02:20:57.993Z",TRUE,"pitch","21327abb-4770-4c97-90bc-c0be6aed4024",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.3,1.57,NA,108.21,152.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,9,1,64,"bottom",7,"2023-07-08T02:20:20.236Z","2023-07-08T02:21:32.384Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.2,2,0.91,0.3916,5.4332,35.7853,-16.2489,-7.303,8.0625,0.2307,3.2104,8.6998,-140.5946,-2.6885,-1.9744,50.0054,5.2506,-14.4306,36,4.8,24,2299,231,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",1,"2023-07-08T02:20:39.907Z","2023-07-08T02:20:45.330Z",TRUE,"pitch","d46b4e3a-2d13-4db4-8ffa-acfdadacaaa5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1852,1.5324,NA,78.58,167.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,9,1,64,"bottom",7,"2023-07-08T02:20:20.236Z","2023-07-08T02:21:32.384Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.7,12,0.91,0.3909,5.5558,34.6109,-15.3643,-8.1802,8.4739,1.008,2.6428,10.9511,-140.6166,-4.2825,-1.891,50.0055,5.1959,-16.2339,39.6,4.8,24,2384,234,NA,NA,NA,NA,NA,NA,FALSE,-15,14.5,12.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",0,"2023-07-08T02:20:26.996Z","2023-07-08T02:20:30.642Z",TRUE,"pitch","847a7cdb-3081-49a3-ac43-0e798665603e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2413,1.5694,NA,76.57,147.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,9,1,64,"bottom",7,"2023-07-08T02:20:20.236Z","2023-07-08T02:21:32.384Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.5,12,0.91,0.3906,5.439,35.8868,-13.8116,-7.3003,9.2507,1.0607,3.3934,10.5182,-140.9176,-2.737,-1.7943,50.0043,5.2846,-14.4944,39.6,3.6,24,2360,231,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.2,10.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",5,"2023-07-08T02:19:58.635Z","2023-07-08T02:20:07.308Z",TRUE,"pitch","b6764f7a-e231-4af2-8f57-0e85c54cbfa8",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.33,1.58,NA,135.6,157.88,"popup","medium","4",128.61,138.6,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Corey Julks pops out to second baseman Kolten Wong.",0,9,1,63,"bottom",7,"2023-07-08T02:17:57.782Z","2023-07-08T02:20:07.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.1,1,0.9,0.3937,5.4273,34.1643,-32.1265,-12.4617,0.0282,-0.488,2.9963,8.3693,-139.6089,-0.284,-1.9199,50.0063,5.2308,-24.3749,34.8,8.4,24,1906,243,73.6,58,158,NA,NA,NA,TRUE,-29.8,0.2,20.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",4,"2023-07-08T02:19:19.934Z","2023-07-08T02:19:26.094Z",TRUE,"pitch","fabc3502-39a4-454c-8f3b-7671a2f0b8b9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.33,1.58,NA,119.98,180.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Corey Julks pops out to second baseman Kolten Wong.",0,9,1,63,"bottom",7,"2023-07-08T02:17:57.782Z","2023-07-08T02:20:07.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.5,5,0.9,0.3948,5.3731,36.4613,-16.1904,-9.2875,8.2347,-0.0782,2.1405,8.4925,-139.653,-5.283,-1.9776,50.0049,5.1509,-18.0337,42,4.8,24,2371,238,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.7,14.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",3,"2023-07-08T02:19:04.150Z","2023-07-08T02:19:08.011Z",TRUE,"pitch","3a78e5c9-b1d7-421f-ab17-c06f3e81f464",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3303,1.5616,NA,59.99,161.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Corey Julks pops out to second baseman Kolten Wong.",0,9,1,63,"bottom",7,"2023-07-08T02:17:57.782Z","2023-07-08T02:20:07.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88,12,0.9,0.3906,6.0066,33.4341,-25.6617,-12.2491,3.2732,1.4957,2.8634,13.3005,-140.5212,-1.8049,-1.7195,50.0017,5.1901,-24.3643,39.6,7.2,24,2227,240,NA,NA,NA,NA,NA,NA,FALSE,-23.8,5.8,19.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717453,"2023-07-08",2,"2023-07-08T02:18:47.840Z","2023-07-08T02:18:51.332Z",TRUE,"pitch","b7e60264-579d-46ac-836f-59035b4982e8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.33,1.58,NA,119.72,157.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Corey Julks pops out to second baseman Kolten Wong.",0,9,1,63,"bottom",7,"2023-07-08T02:17:57.782Z","2023-07-08T02:20:07.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,86.8,2,0.9,0.3942,5.5876,34.6264,-16.2572,-9.3235,8.1607,-0.0714,3.0254,8.6635,-139.5349,-2.9949,-2.0219,50.0015,5.1988,-18.1816,43.2,4.8,24,2448,238,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
