"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
744939,"2024-05-01",2,"2024-05-01T20:52:22.120Z","2024-05-01T20:52:26.619Z",TRUE,"pitch","e867b7d0-8cf6-42f7-a8f9-e2d16e77e9f1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.1723,1.6353,NA,155.69,150.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,3,1,51,"bottom",7,"2024-05-01T20:51:50.341Z","2024-05-01T20:53:08.683Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.6,11,0.9,0.4117,6.5345,28.3982,-25.1611,-8.6016,3.9109,-1.0151,3.2649,3.4383,-133.0295,-0.315,-1.2064,50.0035,5.208,-15.4248,30,7.2,24,2428,217,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T20:52:08.228Z","2024-05-01T20:52:12.238Z",TRUE,"pitch","09b1b26e-89de-437b-8d2d-407560812a22",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1026,1.6339,NA,125.98,142.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,3,1,51,"bottom",7,"2024-05-01T20:51:50.341Z","2024-05-01T20:53:08.683Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",79.4,71.4,11,0.92,0.4793,5.8369,26.5294,-40.0037,10.5865,-5.9546,-0.2356,3.563,-0.4949,-115.3952,4.0847,-1.3855,50.0031,5.6875,13.9167,19.2,13.2,24,3236,46,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-9,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T20:51:54.356Z","2024-05-01T20:51:59.821Z",TRUE,"pitch","27b69026-811c-4507-b1da-cf577951f8f4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2394,1.6683,NA,107.33,130.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,3,1,51,"bottom",7,"2024-05-01T20:51:50.341Z","2024-05-01T20:53:08.683Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.7,12,0.91,0.4058,6.6415,29.3021,-23.4116,-8.2327,4.7484,0.2537,4.0126,6.1504,-134.9676,0.8091,-0.9847,50.0028,5.3573,-15.1928,31.2,6,24,2380,213,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T20:51:11.239Z","2024-05-01T20:51:34.147Z",TRUE,"pitch","c18f03d9-9444-438a-8ce3-5ed9fc41af78",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.26,1.53,NA,115.65,186.04,"line_drive","medium","7",32.33,84.5,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Home Run","home_run","Danny Jansen homers (3) on a line drive to left field.",1,3,1,50,"bottom",7,"2024-05-01T20:50:44.758Z","2024-05-01T20:51:34.147Z",TRUE,TRUE,FALSE,FALSE,38,1,0,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78,8,0.93,0.4427,6.2918,26.0386,-33.399,3.4196,-0.7924,0.0354,1.9535,2.2008,-123.9808,-1.8069,-1.3096,50.0025,5.4935,5.2939,9.6,8.4,24,2767,91,105.7,20,364,NA,NA,NA,FALSE,-39.5,-1.6,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T20:50:57.958Z","2024-05-01T20:51:03.982Z",TRUE,"pitch","8bf19d02-9504-4b7d-97cc-a7d807e88f8a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3711,1.6332,NA,103.17,145.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Home Run","home_run","Danny Jansen homers (3) on a line drive to left field.",1,3,1,50,"bottom",7,"2024-05-01T20:50:44.758Z","2024-05-01T20:51:34.147Z",TRUE,TRUE,FALSE,FALSE,38,1,0,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84.1,3,0.98,0.4093,6.8016,28.5384,-20.5287,0.4377,6.4214,0.3628,3.4699,3.7981,-133.7718,-1.1459,-1.1317,50.0061,5.3738,0.7946,4.8,4.8,24,2426,206,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T20:50:27.373Z","2024-05-01T20:50:36.330Z",TRUE,"pitch","ecaeae6f-13ca-4b6f-818d-e5919bfddd07",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.16,1.41,NA,124.01,157.07,"popup","medium","5",114.14,180.32,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Maikel Garcia.",0,3,0,49,"bottom",7,"2024-05-01T20:49:42.673Z","2024-05-01T20:50:36.330Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.3,2,0.97,0.4178,5.9572,28.6609,-20.6487,-0.506,6.6278,-0.1839,3.0262,3.2975,-131.2666,-2.1177,-1.3925,50.0051,5.3863,-0.8809,0,4.8,24,2529,204,73.4,76,64,NA,NA,NA,TRUE,-22,11.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T20:50:08.605Z","2024-05-01T20:50:12.140Z",TRUE,"pitch","d8ef9b92-21de-4320-bf1a-de032451e9e8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1557,1.449,NA,95.68,236.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Maikel Garcia.",0,3,0,49,"bottom",7,"2024-05-01T20:49:42.673Z","2024-05-01T20:50:36.330Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.9,74.7,14,2,0.464,6.2601,27.851,-43.8327,7.7337,-8.3097,0.5594,0.0909,2.0174,-119.1119,-3.0498,-1.3077,50.0012,5.4424,10.8524,14.4,13.2,24,3459,39,NA,NA,NA,NA,NA,NA,FALSE,-57.1,-15.5,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T20:49:57.461Z","2024-05-01T20:50:01.202Z",TRUE,"pitch","c1a357ba-4c10-467d-8c72-ae82855d6c35",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1557,1.4198,NA,136.19,176.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Maikel Garcia.",0,3,0,49,"bottom",7,"2024-05-01T20:49:42.673Z","2024-05-01T20:50:36.330Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,73.2,4,2,0.4716,5.8632,25.3051,-44.354,7.6864,-8.9463,-0.5034,2.3113,0.1749,-116.8687,1.8119,-1.5757,50.0037,5.7427,10.4629,13.2,13.2,24,3385,42,NA,NA,NA,NA,NA,NA,FALSE,-58.2,-15.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",4,"2024-05-01T20:49:30.107Z","2024-05-01T20:49:35.267Z",TRUE,"pitch","10ae159e-137e-4dad-8b34-d74ca46a50f3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.206,1.7379,NA,94.81,160.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,3,0,48,"bottom",7,"2024-05-01T20:48:50.996Z","2024-05-01T20:49:35.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,3,0.88,0.4074,6.5716,28.531,-15.9325,-3.4935,8.8704,0.5822,2.9101,5.9851,-134.325,-3.6366,-1.2188,50.0037,5.4112,-6.3979,16.8,3.6,24,2447,212,NA,NA,NA,NA,NA,NA,TRUE,-16.6,15.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",3,"2024-05-01T20:49:18.495Z","2024-05-01T20:49:23.203Z",TRUE,"pitch","4781f478-8fe4-490e-85bd-4e65d885e3d8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2407,1.704,NA,113.8,189.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,3,0,48,"bottom",7,"2024-05-01T20:48:50.996Z","2024-05-01T20:49:35.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,79.5,8,2,0.435,6.0351,25.4418,-25.9222,-8.1204,3.8947,0.084,1.8314,5.2572,-125.8893,-3.9827,-0.9758,50.0034,5.531,-13.0404,24,7.2,24,1503,219,NA,NA,NA,NA,NA,NA,FALSE,-30.1,6.4,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T20:49:06.035Z","2024-05-01T20:49:09.726Z",TRUE,"pitch","ff4df804-8abe-48ec-8f95-5cfc287c3392",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1028,1.6344,NA,123.69,181.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,3,0,48,"bottom",7,"2024-05-01T20:48:50.996Z","2024-05-01T20:49:35.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.5,5,0.89,0.4126,6.6935,28.3998,-18.1121,-4.4413,7.8822,-0.1756,2.1224,3.726,-132.7431,-4.8905,-1.0204,50.0058,5.3072,-7.9278,20.4,4.8,24,2236,213,NA,NA,NA,NA,NA,NA,FALSE,-19.4,13.4,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",1,"2024-05-01T20:48:53.309Z","2024-05-01T20:48:58.390Z",TRUE,"pitch","f9f826ab-9c01-41f2-be21-671ef64012a8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1338,1.665,NA,74.48,208.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,3,0,48,"bottom",7,"2024-05-01T20:48:50.996Z","2024-05-01T20:49:35.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",77.8,71.2,14,0.54,0.4864,6.2737,23.554,-35.4283,9.5184,-2.5467,1.1155,1.1102,2.6448,-113.2578,-1.4233,-1.308,50.0004,5.3382,12.1796,19.2,12,24,2988,54,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-4.7,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",0,"2024-05-01T20:48:10.077Z","2024-05-01T20:48:53.309Z",FALSE,"action",NA,NA,"Defensive Substitution: Hunter Renfroe replaces right fielder Adam Frazier, batting 8th, playing right field.","Defensive Sub",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592669,"/api/v1/people/592669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","801","48","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,3,0,48,"bottom",7,"2024-05-01T20:48:50.996Z","2024-05-01T20:49:35.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,624428,"/api/v1/people/624428",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",4,"2024-05-01T20:46:32.932Z","2024-05-01T20:46:40.623Z",TRUE,"pitch","f73203ba-ef15-4f1e-b8cd-f3e40803d937",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.4,1.58,NA,142.61,201.88,"ground_ball","medium","6",111.55,150.72,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Kyle Isbel grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,3,0,47,"top",7,"2024-05-01T20:45:07.450Z","2024-05-01T20:46:40.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.2,73.8,13,0.91,0.4737,5.9338,19.6098,-32.8029,-7.559,-0.4667,-0.6718,1.3667,5.6213,-115.2413,-3.6554,-2.1499,50.0012,6.1125,-10.258,15.6,10.8,24,2523,270,65.1,3,49,NA,NA,NA,TRUE,-44.8,-1.4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",3,"2024-05-01T20:46:05.120Z","2024-05-01T20:46:10.641Z",TRUE,"pitch","ae0e8ab9-0ab2-42c3-8d41-7e131bf0632e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4883,1.6463,NA,135.73,254.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Kyle Isbel grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,3,0,47,"top",7,"2024-05-01T20:45:07.450Z","2024-05-01T20:46:40.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.2,73.5,13,0.91,0.4762,5.9993,21.3489,-30.9215,-6.509,0.9305,-0.4914,-0.5777,5.6178,-115.0221,-8.1238,-2.1199,50.0017,5.9987,-8.7208,13.2,9.6,24,2672,273,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-0.1,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744939,"2024-05-01",2,"2024-05-01T20:45:47.128Z","2024-05-01T20:45:51.054Z",TRUE,"pitch","580c9bb4-c1f2-4c7b-8bd8-7f35ad238b3d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5246,1.6826,NA,137.58,172.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Kyle Isbel grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,3,0,47,"top",7,"2024-05-01T20:45:07.450Z","2024-05-01T20:46:40.623Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.8,73.7,4,0.9,0.4708,5.9799,21.0718,-31.6666,-7.8114,0.3701,-0.5399,2.4685,5.8322,-116.1821,-1.8737,-2.0637,50.0021,6.2852,-10.7149,16.8,9.6,24,2689,262,NA,NA,NA,NA,NA,NA,FALSE,-42.4,0.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
