"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718598,"2023-04-12",4,"2023-04-12T22:21:11.777Z","2023-04-12T22:21:17.808Z",TRUE,"pitch","673a87ca-3959-451f-8ff3-f61bf86b6e80",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.37,1.57,NA,85.5,203.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,3,7,77,"top",9,"2023-04-12T22:19:44.779Z","2023-04-12T22:21:17.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.6,79.9,14,0.88,0.4344,5.8117,24.4133,-23.8263,-3.333,5.1785,0.8265,1.3161,6.8823,-125.8675,-6.1533,-1.5045,50.0049,5.7096,-5.3751,9.6,6,24,1405,213,NA,NA,NA,NA,NA,NA,TRUE,-28.2,8.3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",3,"2023-04-12T22:20:50.979Z","2023-04-12T22:20:54.805Z",TRUE,"pitch","c9d9e28d-5a7d-4a72-8a5e-e03db650f712",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.37,1.57,NA,121.67,191.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,3,7,77,"top",9,"2023-04-12T22:19:44.779Z","2023-04-12T22:21:17.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.6,79.7,8,0.9,0.4344,5.7884,25.0955,-25.2208,-4.7559,4.3142,-0.1226,1.7599,4.939,-125.9844,-5.0502,-1.4885,50.001,5.8235,-7.6605,14.4,7.2,24,1216,219,NA,NA,NA,NA,NA,NA,FALSE,-29.5,7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",2,"2023-04-12T22:20:26.420Z","2023-04-12T22:20:34.056Z",TRUE,"pitch","f53b104d-1a3d-41b0-a2a9-c61b84f5df57",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,2,2,NA,NA,3.37,1.57,NA,95.8,227.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,3,7,77,"top",9,"2023-04-12T22:19:44.779Z","2023-04-12T22:21:17.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.1,14,0.91,0.4404,5.7462,24.7594,-30.7764,3.6027,0.8965,0.5561,0.4126,4.1718,-124.3312,-6.5808,-1.6113,50.0052,5.6455,5.6454,10.8,8.4,24,2650,84,NA,NA,NA,NA,NA,NA,FALSE,-37.1,0.4,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",1,"2023-04-12T22:20:08.890Z","2023-04-12T22:20:15.833Z",TRUE,"pitch","a693dbce-a07b-4bc1-8b60-13f590467bea",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5427,1.6919,NA,91.8,190.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,3,7,77,"top",9,"2023-04-12T22:19:44.779Z","2023-04-12T22:21:17.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.5,9,0.88,0.4012,5.877,32.7301,-8.5391,-6.3575,12.5474,0.6611,1.8042,7.3684,-136.979,-8.7545,-1.249,50.0032,5.6416,-11.9761,44.4,3.6,24,2465,208,NA,NA,NA,NA,NA,NA,FALSE,-10.2,20.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",0,"2023-04-12T22:19:51.138Z","2023-04-12T22:19:56.966Z",TRUE,"pitch","7d5befe3-b2fa-499f-b5b1-9436d1cc46ad",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.57,NA,121.58,165.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,3,7,77,"top",9,"2023-04-12T22:19:44.779Z","2023-04-12T22:21:17.808Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605119,"Brian Anderson","/api/v1/people/605119","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.5,5,0.93,0.4044,5.8483,34.0539,-10.4547,-3.2948,11.73,-0.1202,2.7202,4.5823,-136.2287,-6.0997,-1.4077,50.0049,5.7342,-6.1022,22.8,2.4,24,2477,205,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",6,"2023-04-12T22:19:23.757Z","2023-04-12T22:19:27.110Z",TRUE,"pitch","d1b8ab98-2dfe-40a1-b850-d3df8f388eea",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3395,1.6981,NA,166.52,148.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Willy Adames walks.",0,3,7,76,"top",9,"2023-04-12T22:16:47.173Z","2023-04-12T22:19:27.110Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.4,77.6,11,0.91,0.4421,5.6821,27.4035,-28.6084,-1.8164,2.2991,-1.2992,3.3325,1.5364,-124.4012,-0.5798,-1.692,50.0018,5.9619,-2.8169,4.8,7.2,24,1013,215,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",5,"2023-04-12T22:19:04.251Z","2023-04-12T22:19:09.232Z",TRUE,"pitch","a7a8f7f7-d117-4132-8478-972f21d05f41",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.471,1.6981,NA,79.06,198.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Willy Adames walks.",0,3,7,76,"top",9,"2023-04-12T22:16:47.173Z","2023-04-12T22:19:27.110Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.5,14,0.92,0.402,5.7244,32.4682,-14.2283,-4.9652,9.5657,0.9954,1.4783,8.1451,-136.675,-8.4235,-1.3898,50.0055,5.5954,-9.3179,25.2,3.6,24,2313,217,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",4,"2023-04-12T22:18:43.300Z","2023-04-12T22:18:48.754Z",TRUE,"pitch","941b0054-f193-47a5-8b56-4fb6ed85b1c0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3724,1.6981,NA,186.97,169.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Willy Adames walks.",0,3,7,76,"top",9,"2023-04-12T22:16:47.173Z","2023-04-12T22:19:27.110Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,78.3,11,0.9,0.4402,5.7628,26.1648,-27.6038,-3.7997,2.9231,-1.8358,2.5736,0.4422,-124.6488,-2.5248,-1.5225,50.0061,5.8898,-5.9521,12,7.2,24,1058,218,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",3,"2023-04-12T22:18:03.234Z","2023-04-12T22:18:08.425Z",TRUE,"pitch","9fa16218-1e1f-4854-9660-5f295e5fb00f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.7,NA,84.51,192.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Willy Adames walks.",0,3,7,76,"top",9,"2023-04-12T22:16:47.173Z","2023-04-12T22:19:27.110Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.6,14,0.91,0.436,5.72,25.5636,-33.7649,2.6465,-0.9939,0.8523,1.7096,5.1464,-125.6618,-3.4636,-1.5665,50.0051,5.8503,4.2295,8.4,8.4,24,2607,110,NA,NA,NA,NA,NA,NA,FALSE,-39,-2.4,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718598,"2023-04-12",2,"2023-04-12T22:17:37.334Z","2023-04-12T22:17:47.113Z",TRUE,"pitch","9d7ee49e-34bd-44eb-8702-be9b54f522e3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3724,1.6981,NA,174.81,114.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Willy Adames walks.",0,3,7,76,"top",9,"2023-04-12T22:16:47.173Z","2023-04-12T22:19:27.110Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.8,77.9,11,0.89,0.4402,5.5337,27.1482,-31.3014,-1.125,0.5552,-1.5167,4.6027,0.6243,-124.8284,2.4328,-1.625,50.0004,6.2075,-1.7598,3.6,8.4,24,918,215,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
