"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747057,"2024-04-02",1,"2024-04-03T00:52:28.671Z","2024-04-03T00:52:35.050Z",TRUE,"pitch","3f0f760b-2faf-4500-b32a-5be0cca729de",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.72,1.87,NA,88.46,148.16,"ground_ball","medium","1",128.84,179.02,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Ryan Mountcastle grounds out, pitcher Will Smith to first baseman Vinnie Pasquantino.",0,4,1,69,"bottom",9,"2024-04-03T00:51:57.219Z","2024-04-03T00:52:35.050Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,81.6,3,2,0.4212,6.1401,28.1594,-13.7086,6.4735,10.7938,0.7486,3.3562,-3.1859,-130.1927,-5.7302,1.1492,50.0056,6.6291,11.0788,34.8,4.8,24,2148,146,87.8,-18,10,NA,NA,NA,TRUE,-15.8,18.5,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",0,"2024-04-03T00:52:13.685Z","2024-04-03T00:52:16.970Z",TRUE,"pitch","83a2e008-8797-4dae-8f53-70ae3bcf7934",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7821,1.9197,NA,66.93,147.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Ryan Mountcastle grounds out, pitcher Will Smith to first baseman Vinnie Pasquantino.",0,4,1,69,"bottom",9,"2024-04-03T00:51:57.219Z","2024-04-03T00:52:35.050Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,82.2,12,0.87,0.4177,6.0249,29.6248,-11.9831,4.9573,11.6103,1.3134,3.386,-1.5491,-131.4779,-6.0804,1.2686,50.0035,6.6296,8.6206,32.4,3.6,24,2142,151,NA,NA,NA,NA,NA,NA,FALSE,-13.9,19.8,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",5,"2024-04-03T00:51:44.536Z","2024-04-03T00:51:48.010Z",TRUE,"pitch","af68eed7-98c3-4e16-847f-f999af3c3b12",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.34,1.6,NA,100.05,167.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,4,1,68,"bottom",9,"2024-04-03T00:49:54.280Z","2024-04-03T00:51:48.010Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,623993,"Anthony Santander","/api/v1/people/623993","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,82.5,6,2,0.4217,6.1485,22.4243,-14.8959,5.1849,10.0737,0.4448,2.6533,-3.2984,-129.0147,-6.9788,1.0548,50.0059,6.5055,8.8956,27.6,4.8,24,2101,145,NA,NA,NA,NA,NA,NA,TRUE,-17.2,17.3,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",4,"2024-04-03T00:51:23.516Z","2024-04-03T00:51:28.446Z",TRUE,"pitch","be358c61-a615-4813-b257-cc8d45b9de0f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3598,1.5929,NA,139.17,222.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,4,1,68,"bottom",9,"2024-04-03T00:49:54.280Z","2024-04-03T00:51:48.010Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,623993,"Anthony Santander","/api/v1/people/623993","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,75.4,13,0.9,0.466,6.0129,18.5408,-28.237,-0.3488,2.7984,-0.5817,0.6089,-4.1476,-116.7888,-7.2735,1.2502,50.0003,6.3612,-0.489,2.4,8.4,24,2398,319,NA,NA,NA,NA,NA,NA,FALSE,-38.2,3.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",3,"2024-04-03T00:51:08.180Z","2024-04-03T00:51:11.629Z",TRUE,"pitch","70a8a491-14cd-49e1-839f-24430d843218",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3749,1.5747,NA,57.39,178.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,4,1,68,"bottom",9,"2024-04-03T00:49:54.280Z","2024-04-03T00:51:48.010Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,623993,"Anthony Santander","/api/v1/people/623993","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.8,81.7,14,2,0.4234,6.0534,26.222,-14.8243,5.9375,10.2269,1.5638,2.2322,-1.1169,-129.2385,-7.8208,1.2293,50.0033,6.43,10.072,31.2,4.8,24,2083,145,NA,NA,NA,NA,NA,NA,FALSE,-17.5,17,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",2,"2024-04-03T00:50:48.240Z","2024-04-03T00:50:51.911Z",TRUE,"pitch","aa51101b-4d41-40cc-be01-18ef15cb3d35",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4439,1.6436,NA,67.83,181.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,4,1,68,"bottom",9,"2024-04-03T00:49:54.280Z","2024-04-03T00:51:48.010Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,623993,"Anthony Santander","/api/v1/people/623993","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.6,14,0.86,0.418,6.0998,27.8063,-11.8364,4.3533,11.6958,1.2901,2.1146,-1.2099,-131.0684,-8.9746,1.1921,50.0049,6.4679,7.572,27.6,3.6,24,2140,142,NA,NA,NA,NA,NA,NA,FALSE,-14.3,19.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",1,"2024-04-03T00:50:33.317Z","2024-04-03T00:50:36.956Z",TRUE,"pitch","35a66627-75ba-48d4-8fb2-21317eb11d6e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4924,1.5932,NA,127.78,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,4,1,68,"bottom",9,"2024-04-03T00:49:54.280Z","2024-04-03T00:51:48.010Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,623993,"Anthony Santander","/api/v1/people/623993","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,81.5,4,2,0.4236,6.1765,26.7822,-13.4213,4.6404,11.0733,-0.2828,2.4775,-5.0844,-129.2667,-7.4574,1.1061,50.0022,6.4288,7.8583,25.2,3.6,24,2144,148,NA,NA,NA,NA,NA,NA,FALSE,-16.1,18.6,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",0,"2024-04-03T00:50:16.937Z","2024-04-03T00:50:20.829Z",TRUE,"pitch","dd72a093-d008-4690-87ea-d761fe4904a3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2998,1.6149,NA,90,198.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,4,1,68,"bottom",9,"2024-04-03T00:49:54.280Z","2024-04-03T00:51:48.010Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,623993,"Anthony Santander","/api/v1/people/623993","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,9,0.91,0.4577,6.1969,23.1398,-20.2961,10.2916,8.1871,0.7083,1.504,-4.491,-119.685,-7.2027,1.2721,50.0021,6.3706,14.9269,33.6,7.2,24,1687,142,NA,NA,NA,NA,NA,NA,FALSE,-27.1,13.3,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",3,"2024-04-03T00:49:36.292Z","2024-04-03T00:49:46.378Z",TRUE,"pitch","49d9c385-4f31-4e4c-a6fd-4f031e4522dd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.39,1.65,NA,106.46,158.75,"fly_ball","hard","7",39.12,71.76,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Adley Rutschman flies out sharply to left fielder Garrett Hampson.",0,4,1,67,"bottom",9,"2024-04-03T00:49:01.327Z","2024-04-03T00:49:46.378Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.7,3,0.98,0.4488,6.1783,25.0179,-17.7314,10.2808,9.5819,0.2766,2.964,-4.9997,-122.2276,-5.0448,1.0175,50.0004,6.5861,15.4889,37.2,6,24,1875,143,101.6,29,380,NA,NA,NA,TRUE,-22.6,16.3,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747057,"2024-04-02",2,"2024-04-03T00:49:19.821Z","2024-04-03T00:49:23.654Z",TRUE,"pitch","7bc12176-8724-4a9f-9913-1eb2bbc6a162",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2904,1.5939,NA,123.85,175.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Adley Rutschman flies out sharply to left fielder Garrett Hampson.",0,4,1,67,"bottom",9,"2024-04-03T00:49:01.327Z","2024-04-03T00:49:46.378Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,668939,"Adley Rutschman","/api/v1/people/668939","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.9,80.3,5,2,0.4292,6.1428,27.0705,-15.3059,5.472,10.2352,-0.1798,2.3598,-5.1925,-127.7687,-7.3541,1.1708,50.006,6.4851,9.0216,25.2,4.8,24,2171,149,NA,NA,NA,NA,NA,NA,FALSE,-18.6,17,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
