"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718139,"2023-05-17",3,"2023-05-17T22:31:49.822Z","2023-05-17T22:31:57.438Z",TRUE,"pitch","0ceed675-44e3-4b54-9ad2-6177e39a28ca",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,2.96,1.43,NA,106.01,182.51,"ground_ball","medium","5",97.55,173.58,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Esteury Ruiz grounds out, third baseman Emmanuel Rivera to first baseman Christian Walker.",0,5,3,74,"bottom",9,"2023-05-17T22:30:33.514Z","2023-05-17T22:31:57.438Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.9,6,0.9,0.4434,6.7022,25.5353,-30.2156,2.4479,1.2646,0.2882,2.0841,5.623,-123.7029,-0.932,-2.3355,50,5.0073,3.7779,9.6,8.4,24,2790,73,85.9,1,48,NA,NA,NA,TRUE,-35.6,2.3,-5.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",2,"2023-05-17T22:31:27.988Z","2023-05-17T22:31:32.191Z",TRUE,"pitch","656cc36b-dbdd-4234-8b8f-0bf69469fd3d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,2.96,1.43,NA,91.55,165.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Esteury Ruiz grounds out, third baseman Emmanuel Rivera to first baseman Christian Walker.",0,5,3,74,"bottom",9,"2023-05-17T22:30:33.514Z","2023-05-17T22:31:57.438Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.4,3,0.9,0.4434,6.8993,21.9752,-28.8838,3.1717,2.1208,0.6676,2.7166,6.5231,-123.0299,0.2915,-2.4189,50.0004,5.0237,4.9119,12,7.2,24,2886,77,NA,NA,NA,NA,NA,NA,FALSE,-33.8,4.2,-7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",1,"2023-05-17T22:31:14.571Z","2023-05-17T22:31:18.707Z",TRUE,"pitch","bb5b9b4d-1bcb-4fe0-ac86-5f04cb52b563",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.8483,1.3861,NA,141.04,178.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Esteury Ruiz grounds out, third baseman Emmanuel Rivera to first baseman Christian Walker.",0,5,3,74,"bottom",9,"2023-05-17T22:30:33.514Z","2023-05-17T22:31:57.438Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.8,4,0.9,0.393,6.8405,30.2748,-28.3133,-11.765,1.9613,-0.6308,2.2461,8.6593,-139.1836,-2.0862,-2.2486,50.002,4.8741,-23.1577,36,7.2,24,2106,247,NA,NA,NA,NA,NA,NA,FALSE,-26.5,3.4,19.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",0,"2023-05-17T22:31:00.646Z","2023-05-17T22:31:03.646Z",TRUE,"pitch","b7bdba4c-fd72-4af6-9f93-9f5b023b2c4f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.7926,1.414,NA,39.57,175.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Esteury Ruiz grounds out, third baseman Emmanuel Rivera to first baseman Christian Walker.",0,5,3,74,"bottom",9,"2023-05-17T22:30:33.514Z","2023-05-17T22:31:57.438Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.4,12,0.9,0.443,6.6297,24.1841,-29.6777,3.8666,1.6091,2.0314,2.3378,9.0952,-123.5428,-0.5887,-2.1971,50.0007,5.0696,5.9855,14.4,8.4,24,2842,73,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3,-9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",6,"2023-05-17T22:30:27.748Z","2023-05-17T22:30:31.600Z",TRUE,"pitch","005e78c0-d0b7-43ec-9e55-e21ec2028279",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.51,1.71,NA,38.47,179.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,5,3,73,"bottom",9,"2023-05-17T22:29:27.294Z","2023-05-17T22:30:31.600Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.9,14,0.89,0.4405,6.816,23.2121,-26.9043,2.4239,3.3617,2.0602,2.1792,9.4034,-124.0282,-1.4964,-2.0848,50.0038,5.0195,3.8029,10.8,7.2,24,2858,63,NA,NA,NA,NA,NA,NA,TRUE,-31.4,6,-6.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",5,"2023-05-17T22:30:12.589Z","2023-05-17T22:30:17.304Z",TRUE,"pitch","a91d58db-5c6b-482a-a10e-69c91b6bfb5e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.434,1.7207,NA,144.15,176.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,5,3,73,"bottom",9,"2023-05-17T22:29:27.294Z","2023-05-17T22:30:31.600Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.8,4,0.9,0.4507,6.5809,22.4203,-25.7419,3.3595,4.2953,-0.7122,2.3048,2.9538,-121.2564,-1.0649,-2.3802,50.0044,4.9839,5.031,12,7.2,24,2851,79,NA,NA,NA,NA,NA,NA,FALSE,-31.4,7.8,-6.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",4,"2023-05-17T22:29:57.061Z","2023-05-17T22:30:01.445Z",TRUE,"pitch","6fce27c5-e0d2-49ae-b791-23ba216f9b0b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5111,1.6928,NA,71.73,186.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,5,3,73,"bottom",9,"2023-05-17T22:29:27.294Z","2023-05-17T22:30:31.600Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.6,14,0.9,0.3903,6.7979,30.8029,-30.704,-11.9805,0.7413,1.1876,1.9215,12.7708,-140.1838,-2.7809,-1.8641,50.0065,4.9244,-23.9206,33.6,7.2,24,2217,254,NA,NA,NA,NA,NA,NA,FALSE,-28.4,1,19.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",3,"2023-05-17T22:29:42.209Z","2023-05-17T22:29:46.083Z",TRUE,"pitch","aae50114-fb0b-4c46-b4c4-e57172e373cc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.434,1.5813,NA,88.67,179.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,5,3,73,"bottom",9,"2023-05-17T22:29:27.294Z","2023-05-17T22:30:31.600Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.4,6,0.9,0.4481,6.5774,23.1594,-30.7178,2.2287,0.9588,0.7433,2.1955,7.1502,-122.0497,-0.4111,-2.5091,50.0005,5.0028,3.374,8.4,8.4,24,2992,73,NA,NA,NA,NA,NA,NA,FALSE,-36.8,1.9,-5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",2,"2023-05-17T22:29:29.455Z","2023-05-17T22:29:32.925Z",TRUE,"pitch","4affca35-6946-48ce-a7f3-344987984b11",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4898,1.6092,NA,69.12,190.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,5,3,73,"bottom",9,"2023-05-17T22:29:27.294Z","2023-05-17T22:30:31.600Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.7,14,0.91,0.3894,6.8327,31.0123,-24.914,-13.4771,3.6222,1.2561,1.7822,14.277,-140.4935,-4.0689,-2.1338,50.003,4.8631,-27.0163,43.2,7.2,24,2115,257,NA,NA,NA,NA,NA,NA,FALSE,-23.4,5.9,21.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718139,"2023-05-17",0,"2023-05-17T22:28:32.688Z","2023-05-17T22:28:51.004Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Aledmys Diaz replaces Nick Allen.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,649557,"/api/v1/people/649557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","73","atBat","Strikeout","strikeout","Aledmys Diaz strikes out swinging.",0,5,3,73,"bottom",9,"2023-05-17T22:29:27.294Z","2023-05-17T22:30:31.600Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,669397,"/api/v1/people/669397",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
