"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716763,"2023-09-02",4,"2023-09-02T02:42:40.729Z","2023-09-02T02:42:49.544Z",TRUE,"pitch","bac2862f-07ae-4c07-9a55-7f80299a6e19",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.35,1.51,NA,109.79,183.29,"fly_ball","medium","7",71.67,137.97,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Michael Brantley flies out to left fielder Everson Pereira.",0,6,2,70,"bottom",9,"2023-09-02T02:41:44.834Z","2023-09-02T02:42:49.544Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,488726,"Michael Brantley","/api/v1/people/488726","L","Left",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,89.3,8,0.88,0.3837,6.6271,36.7354,-21.4478,-12.5973,5.2122,0.1892,2.0552,9.9276,-143.3753,-5.4386,-1.7018,50.0039,5.3376,-25.9245,45.6,6,24,2344,225,75.2,53,206,NA,NA,NA,TRUE,-20,8.3,20.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",3,"2023-09-02T02:42:22.603Z","2023-09-02T02:42:27.589Z",TRUE,"pitch","0871a529-af38-44e9-a7d4-d000caed5c64",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2815,1.4882,NA,137.94,152.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Michael Brantley flies out to left fielder Everson Pereira.",0,6,2,70,"bottom",9,"2023-09-02T02:41:44.834Z","2023-09-02T02:42:49.544Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,488726,"Michael Brantley","/api/v1/people/488726","L","Left",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,88.8,1,0.91,0.3853,6.5279,36.1349,-22.7306,-11.3856,4.623,-0.5494,3.1863,8.0097,-142.7477,-2.1637,-1.9279,50.0001,5.4014,-23.2424,42,6,24,2367,227,NA,NA,NA,NA,NA,NA,FALSE,-20.6,8,18.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",2,"2023-09-02T02:42:04.238Z","2023-09-02T02:42:08.788Z",TRUE,"pitch","e99da7c4-a3f4-43c6-ad1e-ecc00212f0e1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2252,1.5168,NA,101.13,208.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Michael Brantley flies out to left fielder Everson Pereira.",0,6,2,70,"bottom",9,"2023-09-02T02:41:44.834Z","2023-09-02T02:42:49.544Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,488726,"Michael Brantley","/api/v1/people/488726","L","Left",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.3,14,0.91,0.4229,6.6831,30.3578,-21.608,-12.1015,6.2415,0.4163,1.136,9.6252,-130.1089,-7.1401,-1.7808,50.0063,5.584,-20.5026,38.4,7.2,24,1917,238,NA,NA,NA,NA,NA,NA,FALSE,-24.8,9.6,19.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",1,"2023-09-02T02:41:47.107Z","2023-09-02T02:41:51.647Z",TRUE,"pitch","5f40f03f-f329-4ef9-9433-f1105a2f66d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2252,1.4311,NA,144.58,125.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Michael Brantley flies out to left fielder Everson Pereira.",0,6,2,70,"bottom",9,"2023-09-02T02:41:44.834Z","2023-09-02T02:42:49.544Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,488726,"Michael Brantley","/api/v1/people/488726","L","Left",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,89.2,11,2,0.3823,6.3951,38.1989,-16.1576,-7.3932,7.7358,-0.7236,4.1954,6.2834,-144.0883,-1.0717,-1.9885,50.0047,5.5857,-15.3123,39.6,4.8,24,2429,224,NA,NA,NA,NA,NA,NA,FALSE,-14.3,13.9,11.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",0,"2023-09-02T02:41:14.456Z","2023-09-02T02:41:47.107Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Michael Brantley replaces Jake Meyers.","Offensive Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,488726,"/api/v1/people/488726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","70","atBat","Flyout","field_out","Michael Brantley flies out to left fielder Everson Pereira.",0,6,2,70,"bottom",9,"2023-09-02T02:41:44.834Z","2023-09-02T02:42:49.544Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,488726,"Michael Brantley","/api/v1/people/488726","L","Left",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,676694,"/api/v1/people/676694",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",1,"2023-09-02T02:40:50.572Z","2023-09-02T02:40:58.585Z",TRUE,"pitch","4159ebe0-a54a-46a1-9fd6-53af39a1953c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.62,1.73,NA,159.6,155.35,"ground_ball","medium","1",127.86,180.13,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jeremy Pena grounds out, pitcher Jonathan Loaisiga to first baseman DJ LeMahieu.",0,6,2,69,"bottom",9,"2023-09-02T02:40:23.605Z","2023-09-02T02:40:58.585Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,89.7,11,0.91,0.3833,6.4658,33.6147,-24.4812,-11.54,3.7186,-1.1177,3.09,7.04,-143.0227,-2.2131,-2.1145,50.0012,5.4125,-23.8559,42,6,24,2305,229,65.6,-45,2,NA,NA,NA,TRUE,-21.8,6.5,19.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",0,"2023-09-02T02:40:33.039Z","2023-09-02T02:40:37.849Z",TRUE,"pitch","33f92ca4-09c9-4407-9c9f-2afb4584a030",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4783,1.6309,NA,103.23,196.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jeremy Pena grounds out, pitcher Jonathan Loaisiga to first baseman DJ LeMahieu.",0,6,2,69,"bottom",9,"2023-09-02T02:40:23.605Z","2023-09-02T02:40:58.585Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86,79.1,9,0.9,0.4379,6.6113,26.2412,-27.7963,9.1603,2.7678,0.3612,1.5747,3.3174,-125.2672,-4.1346,-2.1719,50.0044,5.5294,14.5012,27.6,8.4,24,2815,56,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4.3,-17.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",0,"2023-09-02T02:39:57.720Z","2023-09-02T02:40:06.253Z",TRUE,"pitch","40633896-efe5-48b4-8501-bf1e86ad819a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.2,1.47,NA,138.97,148.04,"ground_ball","medium","6",110.09,152.67,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Yainer Diaz grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",0,6,2,68,"bottom",9,"2023-09-02T02:39:50.030Z","2023-09-02T02:40:06.253Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",642528,"Jonathan Loáisiga","/api/v1/people/642528","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.2,11,0.92,0.3889,6.4514,34.2436,-22.9721,-11.7751,4.5888,-0.5765,3.3608,7.7471,-141.2083,-1.9628,-1.8356,50.0031,5.5535,-23.6143,43.2,6,24,2295,221,88.8,0,54,NA,NA,NA,TRUE,-21.1,8,19.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",1,"2023-09-02T02:37:37.432Z","2023-09-02T02:37:45.440Z",TRUE,"pitch","41af777c-a679-4e8a-a66f-6062f29565dc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.22,1.48,NA,130.99,179.57,"ground_ball","medium","5",107.56,162.84,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Oswald Peraza grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,6,2,67,"top",9,"2023-09-02T02:37:07.784Z","2023-09-02T02:37:45.440Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,85.7,4,0.89,0.3998,7.2508,35.2598,-26.0849,-11.9766,3.2172,-0.367,2.1931,8.8745,-137.8477,-4.7612,-2.0985,50.003,5.7395,-22.6768,37.2,7.2,24,2220,232,84.3,-14,10,NA,NA,NA,TRUE,-26,4.8,19.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716763,"2023-09-02",0,"2023-09-02T02:37:20.981Z","2023-09-02T02:37:25.939Z",TRUE,"pitch","6d7b2c37-7a12-4514-9f90-b528a15d7571",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0842,1.3453,NA,172.82,154.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Oswald Peraza grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,6,2,67,"top",9,"2023-09-02T02:37:07.784Z","2023-09-02T02:37:45.440Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",669270,"Joel Kuhnel","/api/v1/people/669270","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,85.8,11,2,0.3985,7.3485,35.4923,-25.1126,-11.7021,3.7053,-1.4644,3.1124,6.4367,-138.3145,-2.5183,-2.3215,50.0028,5.7478,-22.3077,38.4,7.2,24,2254,231,NA,NA,NA,NA,NA,NA,FALSE,-24.4,6.2,19.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
