"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745673,"2024-05-01",5,"2024-05-01T04:02:47.183Z","2024-05-01T04:02:51.211Z",TRUE,"pitch","83b2af92-9f63-4f04-ba7e-38e61b7af4da",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.89,1.81,NA,119.88,197.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,2,5,71,"top",9,"2024-05-01T04:01:59.840Z","2024-05-01T04:02:51.211Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.1,13,0.84,0.4261,6.7157,29.3597,-34.6136,3.0065,-1.4617,-0.0756,1.5347,4.612,-129.0301,-4.3477,-2.2837,50.0026,5.9382,5.0181,9.6,8.4,24,2371,43,NA,NA,NA,NA,NA,NA,TRUE,-38.5,-3.5,-6.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",4,"2024-05-01T04:02:30.947Z","2024-05-01T04:02:35.454Z",TRUE,"pitch","c0c45595-c2df-4a6c-ab65-41a0edee52bf",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.7267,1.7638,NA,121.57,164.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,2,5,71,"top",9,"2024-05-01T04:01:59.840Z","2024-05-01T04:02:51.211Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81,5,0.84,0.4258,6.5786,29.0919,-35.0589,4.8795,-1.7273,-0.12,2.7398,3.8592,-129.0749,-1.4685,-2.273,50.0022,6.0379,8.1581,14.4,8.4,24,2373,47,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-3.2,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",3,"2024-05-01T04:02:16.122Z","2024-05-01T04:02:20.540Z",TRUE,"pitch","98c2cc59-ee5c-4cbc-a95a-92751a526f92",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7614,1.7419,NA,152.12,194.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,2,5,71,"top",9,"2024-05-01T04:01:59.840Z","2024-05-01T04:02:51.211Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81,13,0.89,0.4268,6.6074,29.314,-35.9833,5.7861,-2.2909,-0.9214,1.6452,1.7854,-128.8333,-3.6501,-2.3768,50.0021,5.8914,9.6262,15.6,9.6,24,2188,36,NA,NA,NA,NA,NA,NA,FALSE,-40,-4.8,-10.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",2,"2024-05-01T04:02:02.207Z","2024-05-01T04:02:06.729Z",TRUE,"pitch","4b8ca9cf-d0d1-4e39-bb4c-8f8d3435a509",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,4.0134,1.88,NA,88.05,169.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,2,5,71,"top",9,"2024-05-01T04:01:59.840Z","2024-05-01T04:02:51.211Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.3,92.2,6,0.94,0.3731,6.6191,35.9506,-11.7015,-6.5747,9.3846,0.7594,2.573,10.5469,-147.0112,-8.1354,-2.026,50.0026,6.0767,-14.3431,40.8,3.6,24,2342,216,NA,NA,NA,NA,NA,NA,FALSE,-11.4,15.5,9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",0,"2024-05-01T04:01:27.914Z","2024-05-01T04:01:37.772Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Oneil Cruz replaces Alika Williams.","Offensive Substitution",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,665833,"/api/v1/people/665833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","71","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,2,5,71,"top",9,"2024-05-01T04:01:59.840Z","2024-05-01T04:02:51.211Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,675961,"/api/v1/people/675961",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",1,"2024-05-01T04:01:37.772Z","2024-05-01T04:02:02.207Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,2,5,71,"top",9,"2024-05-01T04:01:59.840Z","2024-05-01T04:02:51.211Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",4,"2024-05-01T04:01:08.915Z","2024-05-01T04:01:14.412Z",TRUE,"pitch","7cc2b014-83fb-45e6-928e-a6728019dfe3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.4834,1.5584,NA,97.04,196.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,5,70,"top",9,"2024-05-01T03:59:48.220Z","2024-05-01T04:01:14.412Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.6,9,0.81,0.4292,6.6337,29.1476,-31.6081,3.461,0.3472,0.5238,1.5501,5.6299,-128.1594,-4.8681,-2.1605,50.0055,5.974,5.6956,12,8.4,24,2316,37,NA,NA,NA,NA,NA,NA,TRUE,-35.9,-0.4,-7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",3,"2024-05-01T04:00:52.097Z","2024-05-01T04:00:57.980Z",TRUE,"pitch","8acd64f4-49de-496e-8a28-10e80437e0df",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5539,1.5861,NA,83.59,202.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,5,70,"top",9,"2024-05-01T03:59:48.220Z","2024-05-01T04:01:14.412Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,81.4,14,0.76,0.4252,6.6937,29.642,-31.4335,3.7167,0.4378,0.8764,1.3488,6.4653,-129.3348,-5.3756,-2.1488,50.0007,5.8956,6.227,13.2,8.4,24,2290,40,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-0.4,-8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",1,"2024-05-01T04:00:25.431Z","2024-05-01T04:00:29.862Z",TRUE,"pitch","620667b7-1053-42b1-af76-6b4ef2da45f3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.6377,1.6274,NA,134.59,166.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,5,70,"top",9,"2024-05-01T03:59:48.220Z","2024-05-01T04:01:14.412Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.6,4,0.88,0.4336,6.611,27.6905,-35.5099,4.6665,-2.0723,-0.4615,2.6718,3.2084,-126.6722,-1.082,-2.3539,50.0013,5.9628,7.524,13.2,9.6,24,2165,45,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-3.7,-9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745673,"2024-05-01",0,"2024-05-01T04:00:07.387Z","2024-05-01T04:00:11.228Z",TRUE,"pitch","fd436162-ec0a-4872-874f-d00940300e24",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.54,1.66,NA,138.55,159.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,5,70,"top",9,"2024-05-01T03:59:48.220Z","2024-05-01T04:01:14.412Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.4,91.9,4,0.95,0.3729,6.5693,37.6884,-11.7417,-7.4494,9.3701,-0.5653,2.9257,7.3068,-147.3406,-7.0656,-2.1194,50.0014,6.0616,-16.2431,46.8,3.6,24,2533,219,NA,NA,NA,NA,NA,NA,FALSE,-11.3,15.6,11.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
