"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718152,"2023-05-17",7,"2023-05-17T02:30:47.669Z","2023-05-17T02:30:51.625Z",TRUE,"pitch","df397169-8252-4d3f-94be-3a1a22efd897",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.4126,1.5063,NA,132.16,148.72,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.2,1,2,0.3981,6.3799,32.8444,-14.0996,0.8713,9.4449,-0.3977,3.3356,-5.3409,-137.968,-5.8235,1.4562,50.0003,6.4365,1.6677,1.2,3.6,24,2143,168,NA,NA,NA,NA,NA,NA,TRUE,-14.6,16,-0.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",6,"2023-05-17T02:30:22.160Z","2023-05-17T02:30:31.766Z",TRUE,"pitch","81729c1a-8d8b-4186-952d-f664ba264e62",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.322,1.5235,NA,129.56,192.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,75,7,2,0.4622,6.174,24.6645,-33.8804,-5.3848,-1.2088,-0.3296,1.7281,-3.5575,-118.9038,-3.4845,1.8898,50.0001,6.3148,-7.6396,13.2,9.6,24,2320,313,NA,NA,NA,NA,NA,NA,FALSE,-44,-2.8,10.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",5,"2023-05-17T02:29:57.645Z","2023-05-17T02:30:01.670Z",TRUE,"pitch","adbb2fb8-1492-4e77-a3ee-99b7af687a1c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3156,1.5422,NA,139.93,142.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.1,11,2,0.4039,6.8079,31.3486,-16.5008,0.6378,8.4261,-0.6016,3.5798,-5.6096,-135.9009,-4.8057,1.4113,50.0013,6.5267,1.1865,0,3.6,24,2041,173,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.4,0.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",4,"2023-05-17T02:29:31.443Z","2023-05-17T02:29:36.230Z",TRUE,"pitch","30152392-ed18-4838-8d2f-4fb4451fd2a0",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.305,1.55,NA,114.31,215.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.5,14,2,0.4411,6.4247,27.7766,-31.3958,-1.9633,0.498,0.0707,0.8804,-4.4631,-124.7121,-6.4396,2.1467,50.0026,6.1234,-3.0557,7.2,8.4,24,2277,269,NA,NA,NA,NA,NA,NA,FALSE,-38,-0.5,4.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",3,"2023-05-17T02:29:08.851Z","2023-05-17T02:29:12.538Z",TRUE,"pitch","244d1368-5639-428a-a360-900a5f6d00ae",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2801,1.55,NA,115.25,122.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85,12,2,0.4036,6.248,31.2179,-13.9621,0.0562,9.7732,0.0459,4.2998,-3.6886,-135.981,-3.4643,1.4155,50,6.5657,0.1048,2.4,3.6,24,2104,169,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.2,0.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",2,"2023-05-17T02:28:50.358Z","2023-05-17T02:28:54.295Z",TRUE,"pitch","72bb27e9-e092-4f31-bc0d-ec3609db7bc6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3446,1.4375,NA,125.21,147.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,2,2,0.4036,6.5286,31.0291,-15.5038,1.485,8.9461,-0.2154,3.3742,-5.456,-135.9402,-5.2739,1.6285,50.0015,6.4231,2.7672,4.8,3.6,24,2000,166,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.2,-1.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",0,"2023-05-17T02:28:02.079Z","2023-05-17T02:28:36.681Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",1,"2023-05-17T02:28:36.681Z","2023-05-17T02:28:50.358Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Patrick Wisdom replaces Miles Mastrobuoni.","Offensive Substitution",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,621550,"/api/v1/people/621550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","69","atBat","Strikeout","strikeout","Patrick Wisdom called out on strikes.",0,3,7,69,"top",9,"2023-05-17T02:28:47.984Z","2023-05-17T02:30:51.625Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,670156,"/api/v1/people/670156",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718152,"2023-05-17",2,"2023-05-17T02:27:18.256Z","2023-05-17T02:27:26.728Z",TRUE,"pitch","ebf02eaf-d770-477b-9900-c1d555d9b2eb",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.49,1.64,NA,109.13,172.16,"line_drive","medium","8",127.93,81.45,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Matt Mervis singles on a line drive to center fielder Chas McCormick.",0,3,7,68,"top",9,"2023-05-17T02:26:38.797Z","2023-05-17T02:27:26.728Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.3,5,2,0.4044,6.4535,29.6801,-14.9768,1.3195,9.2593,0.2066,2.4674,-4.3216,-135.4486,-7.7604,1.6516,50.0037,6.4177,2.4512,4.8,3.6,24,2019,170,88.9,15,257,NA,NA,NA,FALSE,-16.3,15.2,-1.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,670223,"Matt Mervis","/api/v1/people/670223"
718152,"2023-05-17",1,"2023-05-17T02:26:59.514Z","2023-05-17T02:27:04.634Z",TRUE,"pitch","30bcfaee-23ad-475b-a02c-f68634328bbc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5068,1.64,NA,105.94,221.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Matt Mervis singles on a line drive to center fielder Chas McCormick.",0,3,7,68,"top",9,"2023-05-17T02:26:38.797Z","2023-05-17T02:27:26.728Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",657424,"Matt Gage","/api/v1/people/657424","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,75.6,14,2,0.4583,6.4987,27.0894,-35.4799,-5.1058,-2.2928,0.2902,0.6519,-2.8931,-120.306,-5.3588,2.1787,50.0045,6.1152,-7.3555,12,10.8,24,2348,312,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-5.3,10,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
