"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
747047,"2024-04-30",3,"2024-05-01T00:21:06.910Z","2024-05-01T00:21:16.450Z",TRUE,"pitch","e59f5867-cf38-4931-80f8-55deda47a5cc",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.53,1.69,NA,146.17,158.61,"ground_ball","medium","7",92.75,152.18,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Austin Wells singles on a ground ball to left fielder Colton Cowser.",0,2,4,53,"top",7,"2024-05-01T00:20:03.237Z","2024-05-01T00:21:16.450Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669224,"Austin Wells","/api/v1/people/669224","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,83,1,0.92,0.4184,6.2055,23.9814,-25.6365,2.5506,3.7523,-0.7652,2.9694,2.1174,-130.2522,-2.4877,-1.9162,50.0004,5.8491,4.4389,10.8,6,24,2535,168,97.4,-2,38,NA,NA,NA,FALSE,-27.2,6.6,-5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669224,"Austin Wells","/api/v1/people/669224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",2,"2024-05-01T00:20:49.015Z","2024-05-01T00:20:52.313Z",TRUE,"pitch","8f7532d1-76d3-4854-9b06-4be057a38c48",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.53,1.69,NA,117.87,186.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Austin Wells singles on a ground ball to left fielder Colton Cowser.",0,2,4,53,"top",7,"2024-05-01T00:20:03.237Z","2024-05-01T00:21:16.450Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669224,"Austin Wells","/api/v1/people/669224","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78.1,8,2,0.4435,6.311,24.2845,-28.2343,-4.1836,2.5489,-0.0229,1.9192,5.8782,-123.4412,-3.5544,-1.8901,50.0035,5.7517,-6.4656,10.8,7.2,24,871,240,NA,NA,NA,NA,NA,NA,FALSE,-34,4.1,6.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-05-01T00:20:34.013Z","2024-05-01T00:20:38.689Z",TRUE,"pitch","6c45069f-ba80-4f5a-9cfa-39a1b866293f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5022,1.6899,NA,157.8,186.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Austin Wells singles on a ground ball to left fielder Colton Cowser.",0,2,4,53,"top",7,"2024-05-01T00:20:03.237Z","2024-05-01T00:21:16.450Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669224,"Austin Wells","/api/v1/people/669224","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.6,13,0.89,0.4789,6.0248,22.4281,-41.6393,7.1007,-7.1544,-1.0704,1.9227,-0.5917,-114.6478,-0.2533,-1.7299,50.0041,6.1201,9.3936,12,13.2,24,2884,41,NA,NA,NA,NA,NA,NA,FALSE,-57,-12.7,-12.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-05-01T00:20:18.525Z","2024-05-01T00:20:21.948Z",TRUE,"pitch","53dc0f59-7985-4f37-912f-95835f6d15c7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4024,1.7434,NA,128.61,172.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Austin Wells singles on a ground ball to left fielder Colton Cowser.",0,2,4,53,"top",7,"2024-05-01T00:20:03.237Z","2024-05-01T00:21:16.450Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,669224,"Austin Wells","/api/v1/people/669224","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,72.1,4,0.89,0.481,6.1201,22.7945,-40.2564,7.5936,-6.1711,-0.3047,2.4401,1.1456,-114.2705,0.5531,-1.7993,50,6.1782,9.9515,14.4,13.2,24,2836,39,NA,NA,NA,NA,NA,NA,FALSE,-55.3,-10.7,-14,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",5,"2024-05-01T00:19:51.147Z","2024-05-01T00:19:55.035Z",TRUE,"pitch","4cfff901-ea7b-40e1-8818-abf38f15583a",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3011,1.5823,NA,94.53,175.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,2,4,52,"top",7,"2024-05-01T00:18:27.561Z","2024-05-01T00:19:55.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.4,6,0.92,0.4,6.4107,28.9144,-20.5948,-9.9966,6.0927,0.5895,2.3261,9.6533,-136.7075,-4.931,-1.6812,50.0052,5.5586,-19.0064,38.4,6,24,2101,217,NA,NA,NA,NA,NA,NA,TRUE,-20.6,10.2,16.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",3,"2024-05-01T00:19:24.902Z","2024-05-01T00:19:28.678Z",TRUE,"pitch","988966cc-4565-44d8-ab29-1434be25df5a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3077,1.5891,NA,86.79,205.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,2,4,52,"top",7,"2024-05-01T00:18:27.561Z","2024-05-01T00:19:55.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81.3,14,0.89,0.4289,6.1378,23.6418,-26.939,0.7765,3.164,0.7925,1.2224,5.6423,-127.2303,-6.3592,-1.5458,50.0059,5.8611,1.2852,4.8,7.2,24,2401,173,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.7,-2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",2,"2024-05-01T00:19:04.467Z","2024-05-01T00:19:07.722Z",TRUE,"pitch","d9b8312d-415a-4533-bd62-4d10ab5cbda7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.56,NA,115.48,178.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,2,4,52,"top",7,"2024-05-01T00:18:27.561Z","2024-05-01T00:19:55.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.1,5,0.89,0.3994,6.355,31.5127,-14.9805,-7.0244,9.0341,0.0399,2.2405,7.4623,-137.3543,-6.4023,-1.8045,50.0054,5.6275,-13.3728,36,4.8,24,2378,219,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.1,11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-05-01T00:18:51.748Z","2024-05-01T00:18:54.748Z",TRUE,"pitch","30ac14a4-909b-4d72-a190-131c0deb91bb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3704,1.6182,NA,54.53,197.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,2,4,52,"top",7,"2024-05-01T00:18:27.561Z","2024-05-01T00:19:55.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.4,14,0.91,0.4276,6.1839,25.3515,-28.289,3.2686,2.3327,1.6389,1.545,7.0933,-127.8856,-5.3628,-1.5907,50.0017,5.877,5.4333,13.2,7.2,24,2473,174,NA,NA,NA,NA,NA,NA,FALSE,-32,3.2,-7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-05-01T00:18:39.464Z","2024-05-01T00:18:43.065Z",TRUE,"pitch","b4200960-f8da-4fdf-913a-c6a25ddbf1ad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2325,1.5761,NA,134.94,167.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,2,4,52,"top",7,"2024-05-01T00:18:27.561Z","2024-05-01T00:19:55.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,4,0.9,0.4001,6.3337,32.2719,-12.1475,-5.7551,10.5643,-0.4706,2.6416,5.6727,-137.266,-6.2922,-1.8229,50.0024,5.8017,-10.9094,34.8,3.6,24,2414,211,NA,NA,NA,NA,NA,NA,FALSE,-13,17.9,9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",4,"2024-05-01T00:19:37.551Z","2024-05-01T00:19:51.147Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,650402,"/api/v1/people/650402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,2,4,52,"top",7,"2024-05-01T00:18:27.561Z","2024-05-01T00:19:55.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-05-01T00:18:10.695Z","2024-05-01T00:18:17.216Z",TRUE,"pitch","973881ec-6cde-4c79-844b-27c2ca7d7215",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.72,1.83,NA,119.15,162.2,"line_drive","medium","7",74.69,89.4,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Lineout","field_out","Anthony Rizzo lines out to left fielder Colton Cowser.",0,2,4,51,"top",7,"2024-05-01T00:17:50.964Z","2024-05-01T00:18:17.216Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",665152,"Dean Kremer","/api/v1/people/665152","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.9,5,0.91,0.4236,5.9917,24.7673,-28.3396,3.0581,2.2601,-0.0565,2.8363,3.6838,-128.8999,-2.6165,-1.8971,50.0018,6.0345,5.1871,12,7.2,24,2478,174,86.7,26,302,NA,NA,NA,TRUE,-30.8,3.7,-6.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",4,"2024-05-01T00:15:28.262Z","2024-05-01T00:15:32.502Z",TRUE,"pitch","93b6a150-a472-4d0a-a029-06750b181822",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.71,1.73,NA,166.07,208.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Gunnar Henderson strikes out swinging.",0,2,4,50,"bottom",6,"2024-05-01T00:14:21.255Z","2024-05-01T00:15:32.502Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.6,70.5,13,0.53,0.4929,5.7834,21.1739,-33.2085,-3.3908,-0.827,-1.2872,1.1315,-7.5647,-111.3826,-0.4029,2.6021,50.0029,4.7669,-4.2339,9.6,10.8,24,2702,282,NA,NA,NA,NA,NA,NA,TRUE,-48.1,-1.3,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",3,"2024-05-01T00:15:13.890Z","2024-05-01T00:15:16.896Z",TRUE,"pitch","053ec7a9-7f4a-4584-aa11-2239a8630ed0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.8168,1.8936,NA,248.5,205.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Gunnar Henderson strikes out swinging.",0,2,4,50,"bottom",6,"2024-05-01T00:14:21.255Z","2024-05-01T00:15:32.502Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,82.1,13,0.9,0.4262,6.1142,22.2756,-22.7738,-0.7192,5.6006,-3.4499,1.2353,-10.7769,-127.7081,-6.2749,0.8898,50.0036,5.4749,-1.2067,7.2,6,24,2439,167,NA,NA,NA,NA,NA,NA,FALSE,-25.9,9.1,3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",1,"2024-05-01T00:14:49.291Z","2024-05-01T00:14:53.451Z",TRUE,"pitch","e4b8b0d6-41db-42cf-ba6d-317bbd865823",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.8357,1.8133,NA,140.86,186.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Gunnar Henderson strikes out swinging.",0,2,4,50,"bottom",6,"2024-05-01T00:14:21.255Z","2024-05-01T00:15:32.502Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.2,7,0.88,0.4043,6.035,30.1328,-13.2473,2.5268,10.1903,-0.626,1.946,-4.7376,-135.5599,-7.458,0.8175,50.0059,5.6612,4.6949,14.4,3.6,24,2396,158,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17,-3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",0,"2024-05-01T00:14:35.043Z","2024-05-01T00:14:39.109Z",TRUE,"pitch","a6cb084d-c44b-4e16-bdf1-e2c857d17417",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8065,1.7068,NA,129.13,200.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Gunnar Henderson strikes out swinging.",0,2,4,50,"bottom",6,"2024-05-01T00:14:21.255Z","2024-05-01T00:15:32.502Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.7,13,0.86,0.4075,5.9585,28.9222,-14.363,3.9123,9.7311,-0.3181,1.4278,-4.8069,-134.3889,-8.0547,0.9848,50.0025,5.4824,7.1611,21.6,3.6,24,2354,155,NA,NA,NA,NA,NA,NA,FALSE,-16,16.1,-6.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",2,"2024-05-01T00:14:59.467Z","2024-05-01T00:15:13.890Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,683002,"/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Gunnar Henderson strikes out swinging.",0,2,4,50,"bottom",6,"2024-05-01T00:14:21.255Z","2024-05-01T00:15:32.502Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747047,"2024-04-30",3,"2024-05-01T00:13:58.032Z","2024-05-01T00:14:06.739Z",TRUE,"pitch","e20e5900-9659-4f76-8ba1-71787ca79434",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.36,1.62,NA,118.02,173.87,"fly_ball","hard","8",109.86,40.46,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Colton Cowser flies out sharply to center fielder Trent Grisham.",0,2,4,49,"bottom",6,"2024-05-01T00:13:15.470Z","2024-05-01T00:14:06.739Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,681297,"Colton Cowser","/api/v1/people/681297","L","Left",641482,"Nestor Cortes","/api/v1/people/641482","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.6,5,0.89,0.4117,5.8608,28.6427,-13.5657,3.2945,10.3814,-0.0268,2.4042,-3.2114,-133.0558,-6.1042,0.7679,50.0026,5.7118,5.9052,19.2,3.6,24,2285,162,104.3,34,395,NA,NA,NA,TRUE,-15,17.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
