"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717231,"2023-07-28",0,"2023-07-29T02:11:26.229Z","2023-07-29T02:11:29.612Z",TRUE,"pitch","3b3bba18-b592-447c-9567-9af66393f9aa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4189,1.5305,NA,120.59,155.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Ronald Acuna Jr. walks.",0,4,10,66,"bottom",7,"2023-07-29T02:11:11.080Z","2023-07-29T02:13:23.207Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.1,2,2,0.4376,6.205,23.3806,-27.6659,3.4332,2.8342,-0.0942,3.0691,2.7632,-124.8097,-0.5444,-1.6587,50.0019,5.5539,5.4547,12,7.2,24,2488,108,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5.3,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",2,"2023-07-29T02:10:51.247Z","2023-07-29T02:11:00.230Z",TRUE,"pitch","da28f663-d08b-4da2-a734-5df52ce532a6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.31,1.51,NA,117.98,169.51,"ground_ball","soft","2",127.64,202.8,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Michael Harris II grounds out softly, catcher William Contreras to first baseman Abraham Toro. Eddie Rosario to 2nd.",0,4,10,65,"bottom",7,"2023-07-29T02:09:59.391Z","2023-07-29T02:11:00.230Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.8,5,2,0.3896,6.1914,29.7749,-32.211,-8.7758,-0.0161,-0.0256,2.5655,7.2285,-140.2259,-2.3466,-1.4883,50.0053,5.5011,-17.5933,26.4,7.2,24,2087,244,49.4,-67,1,NA,NA,NA,TRUE,-29.6,-0.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA
717231,"2023-07-28",1,"2023-07-29T02:10:33.221Z","2023-07-29T02:10:38.619Z",TRUE,"pitch","e32235af-91e0-4b2e-b966-8af72cc5a22f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.31,1.51,NA,79.97,211.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Michael Harris II grounds out softly, catcher William Contreras to first baseman Abraham Toro. Eddie Rosario to 2nd.",0,4,10,65,"bottom",7,"2023-07-29T02:09:59.391Z","2023-07-29T02:11:00.230Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.3,14,2,0.393,6.0452,29.5749,-30.7441,-9.1234,0.7266,0.9715,1.0024,9.8675,-139.0769,-6.4434,-1.4278,50.0047,5.3737,-17.9741,26.4,7.2,24,2069,245,NA,NA,NA,NA,NA,NA,FALSE,-29.6,0.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",0,"2023-07-29T02:10:15.304Z","2023-07-29T02:10:19.588Z",TRUE,"pitch","c56fb9e0-1442-4204-ba3e-3d5ac9280559",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3088,1.5532,NA,74.06,203.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Michael Harris II grounds out softly, catcher William Contreras to first baseman Abraham Toro. Eddie Rosario to 2nd.",0,4,10,65,"bottom",7,"2023-07-29T02:09:59.391Z","2023-07-29T02:11:00.230Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.2,14,2,0.3974,6.2364,29.02,-28.3901,-9.9651,1.9633,1.1265,1.3119,10.142,-137.5398,-5.8912,-1.3048,50.0012,5.3938,-19.1901,30,7.2,24,2109,243,NA,NA,NA,NA,NA,NA,FALSE,-28,2.5,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",5,"2023-07-29T02:09:46.132Z","2023-07-29T02:09:53.691Z",TRUE,"pitch","2f39d5bc-dc5d-4190-9a11-5e02f9205c81",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,0,NA,NA,3.37,1.57,NA,120.31,196.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Orlando Arcia strikes out on a foul tip.",0,4,10,64,"bottom",7,"2023-07-29T02:08:04.862Z","2023-07-29T02:09:53.691Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.5,8,2,0.3922,6.2678,28.8547,-29.7725,-8.6797,1.2121,-0.087,1.5622,7.3021,-139.2075,-5.3581,-1.6058,50.0008,5.4628,-17.1727,27.6,7.2,24,2115,244,NA,NA,NA,NA,NA,NA,TRUE,-28.3,1.3,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
717231,"2023-07-28",4,"2023-07-29T02:09:28.977Z","2023-07-29T02:09:32.646Z",TRUE,"pitch","f1e713e0-1b48-410f-b406-f18489f7e7d2",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.37,1.57,NA,96.2,193.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Orlando Arcia strikes out on a foul tip.",0,4,10,64,"bottom",7,"2023-07-29T02:08:04.862Z","2023-07-29T02:09:53.691Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.6,9,2,0.3917,6.6044,28.473,-29.1447,-9.2495,1.5265,0.5458,1.6595,8.5607,-139.3232,-5.1169,-1.3506,50.0033,5.4233,-18.3601,28.8,7.2,24,2110,242,NA,NA,NA,NA,NA,NA,FALSE,-27.7,1.9,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",3,"2023-07-29T02:09:07.827Z","2023-07-29T02:09:13.070Z",TRUE,"pitch","e8a6bd9c-b346-4981-b3a9-e4c5b5cc8a4a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.0169,1.4397,NA,75.68,189.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Orlando Arcia strikes out on a foul tip.",0,4,10,64,"bottom",7,"2023-07-29T02:08:04.862Z","2023-07-29T02:09:53.691Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,89.2,14,2,0.389,6.3412,29.5381,-29.6166,-8.9441,1.2671,1.0841,1.819,9.9528,-140.389,-5.0572,-1.3323,50.0001,5.5538,-17.9866,27.6,7.2,24,2100,241,NA,NA,NA,NA,NA,NA,FALSE,-27.7,1.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",2,"2023-07-29T02:08:51.672Z","2023-07-29T02:08:55.963Z",TRUE,"pitch","0316089b-be66-418d-87ed-9a2df715dcf3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3689,1.5759,NA,164.98,199.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Orlando Arcia strikes out on a foul tip.",0,4,10,64,"bottom",7,"2023-07-29T02:08:04.862Z","2023-07-29T02:09:53.691Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.6,13,2,0.3955,6.2683,29.7507,-28.6756,-9.4028,1.7973,-1.2588,1.4673,4.3717,-138.3058,-5.7569,-1.6351,50,5.4893,-18.2824,30,7.2,24,2143,242,NA,NA,NA,NA,NA,NA,FALSE,-28,2.3,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",1,"2023-07-29T02:08:37.507Z","2023-07-29T02:08:41.291Z",TRUE,"pitch","e89cf8c1-ced6-435d-af97-fc04c10eb6d2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3689,1.5759,NA,98.7,167.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Orlando Arcia strikes out on a foul tip.",0,4,10,64,"bottom",7,"2023-07-29T02:08:04.862Z","2023-07-29T02:09:53.691Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.9,6,2,0.3932,6.0985,29.7829,-30.8634,-9.7709,0.6676,0.48,2.6481,8.8809,-139.0461,-2.5165,-1.4784,50.0043,5.6029,-19.2258,28.8,7.2,24,2092,238,NA,NA,NA,NA,NA,NA,FALSE,-28.9,0.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",0,"2023-07-29T02:08:24.022Z","2023-07-29T02:08:27.780Z",TRUE,"pitch","afe03063-363c-45d6-bb76-81f7bc41f0ca",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3689,1.6213,NA,79.8,182.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Orlando Arcia strikes out on a foul tip.",0,4,10,64,"bottom",7,"2023-07-29T02:08:04.862Z","2023-07-29T02:09:53.691Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.8,14,2,0.4456,6.0918,24.4326,-33.6508,2.8186,-0.9674,0.976,2.0956,5.3034,-122.9213,-1.3956,-1.5758,50.0015,5.5285,4.3107,8.4,9.6,24,2428,66,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.8,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",3,"2023-07-29T02:07:42.371Z","2023-07-29T02:07:54.644Z",TRUE,"pitch","43dcf0f8-e231-4e75-bea6-dcf033924201",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,0,NA,NA,3.33,1.65,NA,108.46,177.24,"line_drive","hard","7",52.76,108.37,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Eddie Rosario singles on a sharp line drive to left fielder Tyrone Taylor. Sean Murphy scores. Marcell Ozuna scores.",2,4,10,63,"bottom",7,"2023-07-29T02:07:22.539Z","2023-07-29T02:07:54.644Z",TRUE,TRUE,FALSE,FALSE,33,0,1,0,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.1,5,2,0.397,6.2555,29.7685,-30.4837,-9.2691,0.8806,0.2242,2.2792,8.0786,-137.8147,-3.5323,-1.5366,50.0068,5.6299,-17.8874,27.6,7.2,24,1957,242,100.5,11,187,NA,NA,NA,FALSE,-29.4,1.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
717231,"2023-07-28",2,"2023-07-29T02:07:24.840Z","2023-07-29T02:07:28.834Z",TRUE,"pitch","70cdcfaf-2711-432e-ae27-2871a5307ced",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3025,1.5895,NA,85.08,192.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Eddie Rosario singles on a sharp line drive to left fielder Tyrone Taylor. Sean Murphy scores. Marcell Ozuna scores.",2,4,10,63,"bottom",7,"2023-07-29T02:07:22.539Z","2023-07-29T02:07:54.644Z",TRUE,TRUE,FALSE,FALSE,33,0,1,0,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.9,14,2,0.3945,6.1765,29.0301,-29.187,-10.3085,1.5296,0.8374,1.7304,9.7589,-138.5031,-5.3299,-1.3812,50.0067,5.6159,-20.1648,31.2,7.2,24,2091,241,NA,NA,NA,NA,NA,NA,FALSE,-28.2,1.9,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",0,"2023-07-29T02:02:32.030Z","2023-07-29T02:04:31.357Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Eddie Rosario singles on a sharp line drive to left fielder Tyrone Taylor. Sean Murphy scores. Marcell Ozuna scores.",2,4,10,63,"bottom",7,"2023-07-29T02:07:22.539Z","2023-07-29T02:07:54.644Z",TRUE,TRUE,FALSE,FALSE,33,0,1,0,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",1,"2023-07-29T02:04:31.357Z","2023-07-29T02:07:24.840Z",FALSE,"action",NA,NA,"Pitching Change: J. C. Mejia replaces Bryse Wilson.","Pitching Substitution",4,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,650496,"/api/v1/people/650496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Single","single","Eddie Rosario singles on a sharp line drive to left fielder Tyrone Taylor. Sean Murphy scores. Marcell Ozuna scores.",2,4,10,63,"bottom",7,"2023-07-29T02:07:22.539Z","2023-07-29T02:07:54.644Z",TRUE,TRUE,FALSE,FALSE,33,0,1,0,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717231,"2023-07-28",2,"2023-07-29T02:01:55.801Z","2023-07-29T02:02:09.238Z",TRUE,"pitch","62319b68-f9cb-451f-8e45-8da173fea4f1",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.44,1.7,NA,155.3,169.76,"ground_ball","medium","7",61.58,125.01,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Marcell Ozuna doubles (9) on a ground ball to left fielder Tyrone Taylor. Sean Murphy to 3rd.",0,4,8,62,"bottom",7,"2023-07-29T02:01:32.163Z","2023-07-29T02:02:09.238Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.3,13,0.89,0.4106,6.3924,26.8052,-24.2261,-8.8977,4.4015,-1.0048,2.5563,7.8616,-133.0786,-3.5678,-2.8318,50.0033,5.6561,-16.0649,30,6,24,1967,219,90.6,-1,38,NA,NA,NA,FALSE,-25.1,7.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,542303,"Marcell Ozuna","/api/v1/people/542303",669221,"Sean Murphy","/api/v1/people/669221"
717231,"2023-07-28",1,"2023-07-29T02:01:34.409Z","2023-07-29T02:01:38.595Z",TRUE,"pitch","c72cfc84-bd1f-456f-b9e7-6ea395e3ec33",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.44,1.7,NA,115.62,180.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Double","double","Marcell Ozuna doubles (9) on a ground ball to left fielder Tyrone Taylor. Sean Murphy to 3rd.",0,4,8,62,"bottom",7,"2023-07-29T02:01:32.163Z","2023-07-29T02:02:09.238Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.1,8,0.89,0.4077,6.4329,26.1482,-21.3726,-8.6758,5.9001,0.0361,2.1629,10.1899,-133.8139,-5.4091,-2.6761,50.0061,5.7205,-15.8955,32.4,6,24,2009,219,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
