"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717149,"2023-08-03",3,"2023-08-03T20:34:07.793Z","2023-08-03T20:34:12.535Z",TRUE,"pitch","14a24cfa-00a1-4552-a564-b35cd5c5d466",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,2,NA,NA,3.18,1.46,NA,137.9,178.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Andrew Benintendi strikes out on a foul tip.",0,3,5,73,"top",9,"2023-08-03T20:32:36.110Z","2023-08-03T20:34:12.535Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,4,0.9,0.4036,6.0683,29.4825,-13.8873,3.703,9.8017,-0.5483,2.2382,-5.272,-135.6728,-8.5133,0.9383,50.0031,6.3832,6.9089,20.4,3.6,24,2296,146,NA,NA,NA,NA,NA,NA,TRUE,-15.4,16.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717149,"2023-08-03",2,"2023-08-03T20:33:29.883Z","2023-08-03T20:33:35.416Z",TRUE,"pitch","32a5be88-b6ed-4e9d-8992-1e16424463c8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.18,1.46,NA,138.23,178.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Andrew Benintendi strikes out on a foul tip.",0,3,5,73,"top",9,"2023-08-03T20:32:36.110Z","2023-08-03T20:34:12.535Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,74.8,4,0.9,0.4615,6.0715,25.7342,-32.0481,-2.9757,0.0903,-0.557,2.218,-3.4549,-119.2873,-2.8835,1.304,50.0042,6.3701,-4.2323,8.4,9.6,24,2430,306,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-0.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717149,"2023-08-03",1,"2023-08-03T20:33:07.369Z","2023-08-03T20:33:10.720Z",TRUE,"pitch","cd300cf6-ee1c-432c-869a-1a8d8fc7c6b8",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2357,1.46,NA,156,225.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Andrew Benintendi strikes out on a foul tip.",0,3,5,73,"top",9,"2023-08-03T20:32:36.110Z","2023-08-03T20:34:12.535Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,76.8,13,0.9,0.4586,6.1239,18.8927,-30.8555,-3.2916,0.9054,-1.0232,0.4818,-4.3411,-118.6354,-7.079,1.2455,50.0002,6.2533,-4.7747,9.6,8.4,24,2398,308,NA,NA,NA,NA,NA,NA,FALSE,-40.2,0.5,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717149,"2023-08-03",0,"2023-08-03T20:32:50.908Z","2023-08-03T20:32:54.596Z",TRUE,"pitch","84b9a625-65af-4c4a-bc9d-60c37473281e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3025,1.46,NA,107.18,173.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Andrew Benintendi strikes out on a foul tip.",0,3,5,73,"top",9,"2023-08-03T20:32:36.110Z","2023-08-03T20:34:12.535Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.4,74.3,5,0.91,0.4673,6.0022,21.7455,-31.2361,-4.0274,0.6746,0.2576,2.4344,-1.3827,-117.1214,-2.413,1.3786,50.0033,6.394,-5.6051,10.8,9.6,24,2430,305,NA,NA,NA,NA,NA,NA,FALSE,-41.3,1,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717149,"2023-08-03",4,"2023-08-03T20:32:22.514Z","2023-08-03T20:32:25.703Z",TRUE,"pitch","17cb5d2f-aa97-45eb-b2f5-ab4f7dc611c1",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.36,1.5,NA,108.16,154.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,3,5,72,"top",9,"2023-08-03T20:30:33.729Z","2023-08-03T20:32:25.703Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.6,2,0.9,0.4066,6.1054,30.0254,-12.363,2.7752,10.7856,0.2319,3.1165,-2.918,-134.8372,-6.6963,0.9689,50.0006,6.509,5.0965,18,3.6,24,2240,146,NA,NA,NA,NA,NA,NA,TRUE,-13.7,18.2,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717149,"2023-08-03",3,"2023-08-03T20:31:59.704Z","2023-08-03T20:32:02.737Z",TRUE,"pitch","4ce915a1-216f-4abe-ac6e-85b4a480dbcc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.36,1.5,NA,118.96,144.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,3,5,72,"top",9,"2023-08-03T20:30:33.729Z","2023-08-03T20:32:25.703Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84,11,0.89,0.4102,5.9184,28.4717,-16.2829,3.0615,8.7985,-0.0514,3.5033,-3.9399,-133.4736,-4.9055,1.0454,50.0023,6.5358,5.5292,15.6,3.6,24,2232,151,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.1,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717149,"2023-08-03",2,"2023-08-03T20:31:39.682Z","2023-08-03T20:31:43.216Z",TRUE,"pitch","ed67f1a3-bd8c-4eb8-972f-6722064002c7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2932,1.5,NA,112.42,206.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,3,5,72,"top",9,"2023-08-03T20:30:33.729Z","2023-08-03T20:32:25.703Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,75.1,14,0.91,0.4646,6.0374,20.8045,-28.4854,-3.0406,2.6187,0.1201,1.1947,-2.0945,-117.5663,-5.6669,1.4155,50.0052,6.2577,-4.2867,8.4,8.4,24,2331,316,NA,NA,NA,NA,NA,NA,FALSE,-37.9,3.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717149,"2023-08-03",1,"2023-08-03T20:31:10.741Z","2023-08-03T20:31:16.050Z",TRUE,"pitch","fadfbad5-41a2-4454-8c11-15e8c7e51e98",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.36,1.5,NA,128.01,182.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,3,5,72,"top",9,"2023-08-03T20:30:33.729Z","2023-08-03T20:32:25.703Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.4,71.9,4,0.6,0.4815,6.2051,22.8961,-31.5485,-5.7007,0.4773,-0.2887,2.0991,-2.3816,-114.18,-2.5673,1.5115,50.0029,6.3719,-7.4542,13.2,10.8,24,2342,301,NA,NA,NA,NA,NA,NA,FALSE,-44.3,0.5,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717149,"2023-08-03",0,"2023-08-03T20:30:54.144Z","2023-08-03T20:30:57.883Z",TRUE,"pitch","88d2e07e-8f21-430c-8fec-d2ecf3f7c88c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3155,1.5,NA,168.18,157.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tim Anderson strikes out swinging.",0,3,5,72,"top",9,"2023-08-03T20:30:33.729Z","2023-08-03T20:32:25.703Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.1,11,0.88,0.4112,6.1787,27.253,-16.6705,4.8208,8.6217,-1.3427,3.0195,-7.428,-132.9517,-6.0054,0.8551,50.0064,6.5086,8.6732,21.6,4.8,24,2152,149,NA,NA,NA,NA,NA,NA,FALSE,-18.1,14.5,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717149,"2023-08-03",0,"2023-08-03T20:30:16.231Z","2023-08-03T20:30:25.493Z",TRUE,"pitch","9f6bdaa8-ac10-466e-87c9-fa0733a6141c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.29,1.54,NA,136.54,159.91,"ground_ball","hard","7",86.29,110.21,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Oscar Colas singles on a sharp ground ball to left fielder Travis Jankowski.",0,3,5,71,"top",9,"2023-08-03T20:30:10.087Z","2023-08-03T20:30:25.493Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.8,1,0.88,0.4129,6.0278,26.6852,-17.6002,2.912,8.1662,-0.5125,2.921,-4.7965,-132.3586,-5.9694,0.9399,50.0045,6.4825,5.1984,13.2,4.8,24,2133,149,106.6,-6,22,NA,NA,NA,FALSE,-19.1,13.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
