"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716807,"2023-08-29",2,"2023-08-30T01:20:12.526Z","2023-08-30T01:20:15.867Z",TRUE,"pitch","7820de35-9f21-46d7-97b2-c97d7d6ab214",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.54,1.71,NA,89.51,140.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Bryan De La Cruz flies out to center fielder Jose Siri.",0,8,2,69,"bottom",8,"2023-08-30T01:19:19.226Z","2023-08-30T01:20:38.108Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,81.8,3,2,0.4194,7.0065,29.575,-21.5164,1.9628,6.18,0.7212,3.6495,5.8371,-130.9615,-0.2915,-1.7981,50.0001,5.3819,3.3833,12,4.8,24,2326,191,NA,NA,NA,NA,NA,NA,FALSE,-22.6,11.4,-4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",1,"2023-08-30T01:19:56.756Z","2023-08-30T01:20:00.721Z",TRUE,"pitch","2ed959e1-706c-4490-bf2d-15516647f169",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.419,1.7007,NA,172.72,185.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Bryan De La Cruz flies out to center fielder Jose Siri.",0,8,2,69,"bottom",8,"2023-08-30T01:19:19.226Z","2023-08-30T01:20:38.108Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,83.4,13,2,0.4123,6.4309,30.5193,-25.6507,-9.8363,3.6534,-1.4619,1.9564,4.7626,-133.2182,-3.4005,-2.0018,50.0023,5.1186,-17.5529,32.4,7.2,24,2187,219,NA,NA,NA,NA,NA,NA,FALSE,-26.8,6,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",0,"2023-08-30T01:19:37.402Z","2023-08-30T01:19:40.963Z",TRUE,"pitch","b3047fb4-7016-42cc-898a-debdaf8c91bd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.54,1.71,NA,125.46,171.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Bryan De La Cruz flies out to center fielder Jose Siri.",0,8,2,69,"bottom",8,"2023-08-30T01:19:19.226Z","2023-08-30T01:20:38.108Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,83.9,5,2,0.4103,6.4198,29.2849,-24.7042,-9.9171,4.1427,-0.2221,2.492,7.553,-133.5989,-2.3211,-1.8,50.006,5.1512,-17.897,32.4,7.2,24,2174,220,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.2,16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",8,"2023-08-30T01:18:58.688Z","2023-08-30T01:19:06.373Z",TRUE,"pitch","5aa40bf4-8eeb-4906-ae36-feebf0c37311",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.4,1.61,NA,124.91,182,"ground_ball","medium","1",129.97,176.2,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84,8,2,0.4092,6.5651,30.745,-25.0954,-10.8903,3.9042,-0.2076,2.1029,8.1631,-134.1917,-3.175,-1.8838,50.0005,5.1017,-19.7337,34.8,7.2,24,2210,221,66.5,-38,4,NA,NA,NA,TRUE,-25.8,6.5,17.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",6,"2023-08-30T01:18:22.672Z","2023-08-30T01:18:25.980Z",TRUE,"pitch","1390902f-4fb6-4d21-8722-c427d4355e83",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.4,1.61,NA,130.9,174.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,83.7,4,2,0.4099,6.2993,30.9882,-20.174,-7.5576,6.6497,-0.3646,2.3859,6.3931,-134.004,-3.1457,-1.8081,50.0047,5.0291,-13.6431,30,6,24,2191,218,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.5,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",5,"2023-08-30T01:18:01.854Z","2023-08-30T01:18:05.184Z",TRUE,"pitch","48c2daec-45a9-4ae3-b3b8-c3c7a394b735",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.4,1.61,NA,163.13,166.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.3,11,2,0.4076,6.6937,30.3723,-26.6519,-9.495,3.0221,-1.2101,2.6679,4.9477,-134.586,-1.6796,-1.8429,50.0024,5.1955,-17.3435,31.2,7.2,24,2216,217,NA,NA,NA,NA,NA,NA,FALSE,-26.8,5.3,16.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",4,"2023-08-30T01:17:44.178Z","2023-08-30T01:17:47.505Z",TRUE,"pitch","b55b3ebb-9391-4394-b0fa-720330e4807b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4008,1.5775,NA,93.31,215.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.3,14,2,0.4098,6.6643,29.5537,-21.3909,-9.9667,5.9647,0.6216,0.8486,9.4026,-133.7991,-7.161,-1.6476,50.0061,5.0989,-18.0285,34.8,6,24,2216,216,NA,NA,NA,NA,NA,NA,FALSE,-23,9.4,16,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",3,"2023-08-30T01:17:25.607Z","2023-08-30T01:17:29.340Z",TRUE,"pitch","f1a65c69-27fb-405a-ab86-545500b8cfd3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3786,1.5569,NA,99.65,215.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.7,14,2,0.4661,6.8317,22.8317,-35.9838,1.1965,-2.7235,0.4551,0.8685,5.3526,-117.6306,-2.7644,-2.0076,50.0034,5.4031,1.6725,3.6,10.8,24,2461,58,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-5.4,-3.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",2,"2023-08-30T01:17:06.045Z","2023-08-30T01:17:09.307Z",TRUE,"pitch","3cf784fe-e7a3-4572-a883-55ae7de800a6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.4,1.61,NA,176.76,169.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83,11,2,0.4145,6.7153,29.1201,-27.2259,-10.0606,2.8012,-1.5678,2.5605,4.3714,-132.3255,-1.8253,-1.9371,50.0046,5.2605,-17.7831,31.2,7.2,24,2108,216,NA,NA,NA,NA,NA,NA,FALSE,-28.3,4.9,17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",1,"2023-08-30T01:16:48.323Z","2023-08-30T01:16:51.724Z",TRUE,"pitch","924b91f0-11d4-4e9f-93de-68d98febe6ba",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4008,1.5775,NA,65.37,189.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.3,14,2,0.4199,7.0212,28.0574,-23.2646,-0.2844,5.1698,1.3544,1.8145,7.968,-130.5456,-4.3471,-1.7031,50.0003,5.2575,-0.4922,2.4,6,24,2339,200,NA,NA,NA,NA,NA,NA,FALSE,-25.4,8.5,-1.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",0,"2023-08-30T01:16:33.750Z","2023-08-30T01:16:36.750Z",TRUE,"pitch","542fd567-ad2e-4b30-b24e-107a2ca3a6ee",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.4,1.61,NA,67.2,164.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.1,12,2,0.4255,6.7795,27.3062,-25.6433,0.2577,3.8944,1.3065,2.7573,8.0394,-128.8281,-1.3327,-1.8909,50.0027,5.2675,0.4321,4.8,6,24,2434,190,NA,NA,NA,NA,NA,NA,FALSE,-28,7,-2.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",7,"2023-08-30T01:18:48.957Z","2023-08-30T01:18:58.688Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,669394,"/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Erasmo Ramirez to first baseman Yandy Diaz.",0,8,2,68,"bottom",8,"2023-08-30T01:16:19.904Z","2023-08-30T01:19:06.373Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",4,"2023-08-30T01:16:05.536Z","2023-08-30T01:16:09.874Z",TRUE,"pitch","b08ecab5-9602-4d93-8882-2c621a173be8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.57,1.7,NA,156.34,183.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,2,67,"bottom",8,"2023-08-30T01:14:37.444Z","2023-08-30T01:16:09.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,72.7,13,2,0.4784,6.6054,20.3336,-35.7186,2.9082,-2.6654,-1.0322,2.035,1.8088,-114.3201,-0.0666,-2.2105,50.0041,5.5596,3.8639,6,10.8,24,2454,81,NA,NA,NA,NA,NA,NA,TRUE,-48.7,-4.6,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",3,"2023-08-30T01:15:45.172Z","2023-08-30T01:15:48.506Z",TRUE,"pitch","1f81e218-8824-4cad-a871-c32b578b5b39",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5198,1.7417,NA,107.12,270.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,2,67,"bottom",8,"2023-08-30T01:14:37.444Z","2023-08-30T01:16:09.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,73.6,14,2,0.4764,6.7121,22.061,-36.5044,2.235,-3.2373,0.2593,-1.1904,4.6188,-115.1119,-6.7253,-2.0664,50.0035,5.3177,2.9886,6,12,24,2490,59,NA,NA,NA,NA,NA,NA,FALSE,-51.1,-7.3,-5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",1,"2023-08-30T01:15:17.450Z","2023-08-30T01:15:21.476Z",TRUE,"pitch","5af160f5-d9da-4dde-9ff0-b833ca5c3930",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5809,1.6402,NA,124.48,196.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,2,67,"bottom",8,"2023-08-30T01:14:37.444Z","2023-08-30T01:16:09.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.5,8,2,0.4477,6.7735,22.5563,-24.886,-7.3752,4.8005,-0.1961,1.5668,6.4314,-122.0413,-3.9674,-1.8991,50.0029,5.341,-11.1977,21.6,7.2,24,1612,222,NA,NA,NA,NA,NA,NA,FALSE,-30.6,8,12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716807,"2023-08-29",0,"2023-08-30T01:15:01.999Z","2023-08-30T01:15:05.460Z",TRUE,"pitch","5b1d3254-2ace-42dd-9bf9-e59c847f4b2b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5198,1.7622,NA,120.44,167.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,2,67,"bottom",8,"2023-08-30T01:14:37.444Z","2023-08-30T01:16:09.874Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,80.7,5,2,0.428,6.7725,25.4234,-20.9806,0.1491,6.7441,-0.0903,2.6287,4.5639,-127.8077,-2.7515,-1.9158,50.0061,5.3602,0.2473,2.4,4.8,24,2408,197,NA,NA,NA,NA,NA,NA,FALSE,-23.5,11.9,-1.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
