"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716385,"2023-09-30",4,"2023-09-30T03:13:59.024Z","2023-09-30T03:14:09.053Z",TRUE,"pitch","3e08607f-244c-4c63-be2d-b8828e28fb72",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.4,1.57,NA,147.76,204.23,"line_drive","medium","7",45.46,116.97,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Double","double","Carlos Santana doubles (33) on a line drive to left fielder Ian Happ. Blake Perkins scores. Carlos Santana to 1st.",1,3,4,77,"bottom",10,"2023-09-30T03:13:25.930Z","2023-09-30T03:14:09.053Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.4,13,0.9,0.4085,6.4062,30.0244,-33.5121,-9.9497,-0.7344,-0.8071,1.2798,12.1722,-134.2661,-0.9967,-4.1141,50.0047,4.0482,-18.1055,25.2,8.4,24,2448,252,91.5,17,285,NA,NA,NA,FALSE,-33.6,-1.3,15.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
716385,"2023-09-30",3,"2023-09-30T03:13:42.402Z","2023-09-30T03:13:46.882Z",TRUE,"pitch","f291944e-b5af-414b-b8fb-00482ceb81f6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2254,1.3951,NA,160.45,171.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Double","double","Carlos Santana doubles (33) on a line drive to left fielder Ian Happ. Blake Perkins scores. Carlos Santana to 1st.",1,3,4,77,"bottom",10,"2023-09-30T03:13:25.930Z","2023-09-30T03:14:09.053Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.9,11,0.91,0.4106,6.3787,28.3696,-24.2121,-6.4315,4.4126,-1.1398,2.48,9.8213,-133.3547,0.3197,-4.0328,50,4.1036,-11.5967,21.6,6,24,2201,254,NA,NA,NA,NA,NA,NA,FALSE,-24.2,8.3,9.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",2,"2023-09-30T03:13:28.300Z","2023-09-30T03:13:32.694Z",TRUE,"pitch","667c27a9-7e6e-48e9-8bf0-ebea78a6594a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4783,1.5559,NA,151.21,182.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Double","double","Carlos Santana doubles (33) on a line drive to left fielder Ian Happ. Blake Perkins scores. Carlos Santana to 1st.",1,3,4,77,"bottom",10,"2023-09-30T03:13:25.930Z","2023-09-30T03:14:09.053Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.7,13,0.89,0.4077,6.3702,28.2995,-34.4028,-8.4881,-1.2223,-0.8975,2.1009,11.63,-134.1964,1.007,-4.1791,50.0005,4.1664,-15.5232,21.6,8.4,24,2314,251,NA,NA,NA,NA,NA,NA,FALSE,-33.8,-1.8,13,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",0,"2023-09-30T03:13:26.930Z","2023-09-30T03:13:27.930Z",FALSE,"action",NA,NA,"William Contreras starts inning at 2nd base.","Runner Placed On Base",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661388,"/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"77","atBat","Double","double","Carlos Santana doubles (33) on a line drive to left fielder Ian Happ. Blake Perkins scores. Carlos Santana to 1st.",1,3,4,77,"bottom",10,"2023-09-30T03:13:25.930Z","2023-09-30T03:14:09.053Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",1,"2023-09-30T03:13:01.340Z","2023-09-30T03:13:28.300Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Blake Perkins replaces William Contreras.","Offensive Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663368,"/api/v1/people/663368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","201","77","atBat","Double","double","Carlos Santana doubles (33) on a line drive to left fielder Ian Happ. Blake Perkins scores. Carlos Santana to 1st.",1,3,4,77,"bottom",10,"2023-09-30T03:13:25.930Z","2023-09-30T03:14:09.053Z",TRUE,TRUE,FALSE,FALSE,61,1,1,0,467793,"Carlos Santana","/api/v1/people/467793","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,661388,"/api/v1/people/661388",2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",3,"2023-09-30T03:11:00.649Z","2023-09-30T03:11:06.666Z",TRUE,"pitch","5b68496b-9ee2-46b4-949f-bc05afaf17c9",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.38,1.57,NA,120.92,137.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,3,3,76,"top",10,"2023-09-30T03:09:43.268Z","2023-09-30T03:11:06.666Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",676961,"Caleb Boushley","/api/v1/people/676961","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85,11,0.9,0.4049,6.1046,28.6553,-15.6487,-2.2372,8.9119,-0.1027,3.7547,4.3469,-135.1333,-1.8586,-1.4395,50.0053,5.5472,-4.1501,12,3.6,24,2279,216,NA,NA,NA,NA,NA,NA,TRUE,-15.7,16,3.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",2,"2023-09-30T03:10:32.332Z","2023-09-30T03:10:36.790Z",TRUE,"pitch","56b57d93-fc21-48c5-af3f-de099f321281",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.38,1.57,NA,90.02,170.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,3,3,76,"top",10,"2023-09-30T03:09:43.268Z","2023-09-30T03:11:06.666Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",676961,"Caleb Boushley","/api/v1/people/676961","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.6,6,0.91,0.4071,6.1057,28.9102,-13.0068,-3.2525,10.4513,0.7078,2.5423,6.1713,-134.5049,-5.3575,-1.1928,50.0051,5.4808,-5.967,18,3.6,24,2347,211,NA,NA,NA,NA,NA,NA,FALSE,-14,18,4.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",1,"2023-09-30T03:10:06.629Z","2023-09-30T03:10:10.413Z",TRUE,"pitch","5de4e6d7-afae-4dd2-b3b9-f68dc7ecf7e1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2054,1.4795,NA,40.98,219.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,3,3,76,"top",10,"2023-09-30T03:09:43.268Z","2023-09-30T03:11:06.666Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",676961,"Caleb Boushley","/api/v1/people/676961","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.6,14,0.9,0.4044,6.3091,29.4246,-11.9212,-2.0248,10.8954,1.9943,0.7256,8.6909,-135.4309,-10.2,-0.9924,50.0034,5.3734,-3.7657,8.4,3.6,24,2274,215,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.6,1.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",0,"2023-09-30T03:09:43.366Z","2023-09-30T03:09:47.706Z",TRUE,"pitch","10ca10b5-892b-4646-9f0d-2908e5107815",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.38,1.57,NA,108.88,188.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,3,3,76,"top",10,"2023-09-30T03:09:43.268Z","2023-09-30T03:11:06.666Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",676961,"Caleb Boushley","/api/v1/people/676961","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,8,0.9,0.4095,6.2898,29.2373,-14.1134,-2.0522,9.9686,0.213,1.8787,4.8633,-133.8356,-6.6914,-1.3621,50.0043,5.4248,-3.7192,9.6,3.6,24,2290,217,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.8,2.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716385,"2023-09-30",1,"2023-09-30T03:08:48.022Z","2023-09-30T03:08:56.047Z",TRUE,"pitch","9e76e405-8930-414f-9812-8af8200144d5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3898,1.702,NA,183.02,181.92,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"75","atBat","Intent Walk","intent_walk","Caleb Boushley intentionally walks Mike Tauchman.",0,3,3,75,"top",10,"2023-09-30T03:08:45.723Z","2023-09-30T03:09:19.874Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",676961,"Caleb Boushley","/api/v1/people/676961","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.7,13,0.94,0.4067,6.2051,29.7727,-19.3384,-7.8437,6.9901,-1.7319,2.1057,2.0674,-134.7775,-5.1982,-1.4907,50.0031,5.4286,-14.4051,34.8,6,24,2132,218,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.8,13.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
