"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747128,"2024-05-13",0,"2024-05-14T01:12:17.702Z","2024-05-14T01:12:21.655Z",TRUE,"pitch","4ebf5a83-b2fc-4ef8-b177-92379dc2beb8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6585,1.634,NA,109.44,148.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,0,2,51,"top",7,"2024-05-14T01:12:11.110Z","2024-05-14T01:13:29.534Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666624,"Christopher Morel","/api/v1/people/666624","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.5,5,2,0.4612,5.7832,20.0722,-34.8867,0.4605,-1.8982,0.2439,2.7285,-3.1864,-118.2273,0.1791,1.5425,50.0006,5.8231,0.66,0,9.6,24,2034,337,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-3.1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",9,"2024-05-14T01:10:04.361Z","2024-05-14T01:10:13.214Z",TRUE,"pitch","d1059936-4656-4705-9638-c4d7430f61f9",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.27,1.58,NA,128.94,176.29,"ground_ball","medium","4",152.79,149.55,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.3,4,2,0.3958,6.8792,29.3716,-14.9161,-3.7823,8.8891,-0.3133,2.3143,3.6901,-138.1265,-6.9011,-1.172,50.0045,5.8391,-7.3447,21.6,3.6,24,2247,206,94.2,-11,12,NA,NA,NA,TRUE,-15.4,14.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",8,"2024-05-14T01:09:37.829Z","2024-05-14T01:09:42.565Z",TRUE,"pitch","0caaad1a-0e8f-445c-a824-90bec19419ca",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.27,1.58,NA,108.43,187.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78,8,2,0.4449,6.8131,23.9855,-29.5917,6.7406,1.684,0.2247,1.9014,1.8991,-123.0192,-3.7396,-1.4328,50.0043,5.9446,10.3511,19.2,8.4,24,2713,54,NA,NA,NA,NA,NA,NA,FALSE,-35.8,2.4,-12.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",6,"2024-05-14T01:09:07.670Z","2024-05-14T01:09:13.520Z",TRUE,"pitch","9e42b030-6d5b-40c0-80d0-3bbb017a764d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.246,1.5791,NA,82.97,130.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.5,12,2,0.3951,6.8481,27.9854,-17.7557,-3.8073,7.3919,0.8927,4.0167,6.7057,-138.1261,-2.28,-1.0613,50.0042,6.0339,-7.4285,18,3.6,24,2302,208,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.2,5.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",3,"2024-05-14T01:08:00.968Z","2024-05-14T01:08:04.964Z",TRUE,"pitch","a1426282-1a43-49d0-8a40-38e39e51e67a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.27,1.58,NA,130.5,150.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.6,77.8,1,2,0.4442,6.9651,24.4867,-29.7853,4.9695,1.5533,-0.354,3.2651,0.8606,-123.2898,-0.674,-1.3533,50.0032,6.0554,7.6516,14.4,8.4,24,2537,70,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.9,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",2,"2024-05-14T01:07:29.416Z","2024-05-14T01:07:37.446Z",TRUE,"pitch","da428e1c-b111-4d98-8faf-a3085c4e0370",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.27,1.58,NA,116.74,165.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,87.2,5,2,0.3977,6.9621,26.261,-20.7105,-4.3812,5.9513,0.0067,2.6988,4.9291,-136.981,-4.9993,-1.2349,50.0057,5.9364,-8.4447,19.2,4.8,24,2040,216,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",1,"2024-05-14T01:07:09.686Z","2024-05-14T01:07:13.692Z",TRUE,"pitch","7c004a0d-abe6-4bbe-a4ac-f0562256355d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.191,1.4966,NA,135.46,142.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.6,11,2,0.3992,7.0099,27.2711,-20.9475,-4.5295,5.8699,-0.4843,3.5755,3.8756,-136.6938,-2.7769,-1.325,50.0002,6.0264,-8.6576,20.4,4.8,24,1939,211,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-14T01:06:10.679Z","2024-05-14T01:07:09.686Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",4,"2024-05-14T01:08:25.324Z","2024-05-14T01:08:29.322Z",FALSE,"pickoff","d91b4387-3e11-437a-bfab-72636ecc8cec",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",5,"2024-05-14T01:08:46.452Z","2024-05-14T01:08:50.666Z",FALSE,"pickoff","2e22cd76-36bb-4d20-8799-9f71498c109c",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",7,"2024-05-14T01:09:21.160Z","2024-05-14T01:09:37.829Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"9e42b030-6d5b-40c0-80d0-3bbb017a764d",NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Ozzie Albies grounds out, second baseman Miles Mastrobuoni to first baseman Michael Busch.",0,0,2,50,"bottom",6,"2024-05-14T01:07:07.350Z","2024-05-14T01:10:13.214Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",1,"2024-05-14T01:05:38.828Z","2024-05-14T01:05:50.463Z",TRUE,"pitch","913e5d45-03d1-4034-8c6a-03baddfa39c1",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.53,1.61,NA,114.3,166.83,"ground_ball","medium","7",80.74,114.57,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Ronald Acuña Jr. singles on a ground ball to left fielder Mike Tauchman. Zack Short scores.",1,0,2,49,"bottom",6,"2024-05-14T01:05:21.837Z","2024-05-14T01:05:50.463Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.2,5,2,0.3975,6.9981,27.7712,-23.84,-6.8069,4.3242,0.0708,2.6647,5.5279,-137.3262,-4.6562,-1.0747,50.0028,5.9849,-13.1214,26.4,6,24,2065,209,105.4,1,58,NA,NA,NA,FALSE,-23.4,7.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660670,"Ronald Acuña Jr.","/api/v1/people/660670",NA,NA,NA,NA,NA,NA
747128,"2024-05-13",0,"2024-05-14T01:05:21.872Z","2024-05-14T01:05:26.124Z",TRUE,"pitch","590420fc-8e52-4f02-b352-ae195b121042",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.53,1.61,NA,154.34,193.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Ronald Acuña Jr. singles on a ground ball to left fielder Mike Tauchman. Zack Short scores.",1,0,2,49,"bottom",6,"2024-05-14T01:05:21.837Z","2024-05-14T01:05:50.463Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.7,13,2,0.3953,7.0007,28.5429,-21.6805,-8.4251,5.3893,-0.9795,1.6952,4.028,-138.1418,-7.4058,-1.3557,50.0043,5.8503,-16.4109,33.6,6,24,2230,211,NA,NA,NA,NA,NA,NA,FALSE,-21.6,8.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",6,"2024-05-14T01:04:37.429Z","2024-05-14T01:04:51.081Z",TRUE,"pitch","3f0b7c59-446e-4590-bf89-ac5f0d4d6900",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.29,1.57,NA,129.42,182.62,"line_drive","medium","9",214.11,115.08,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Double","double","Zack Short doubles (1) on a line drive to right fielder Seiya Suzuki. Travis d'Arnaud scores.",1,0,1,48,"bottom",6,"2024-05-14T01:02:42.237Z","2024-05-14T01:04:51.081Z",TRUE,TRUE,FALSE,FALSE,61,3,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,77.5,7,2,0.4492,6.8898,21.7823,-31.0575,8.2911,0.7404,-0.3257,2.0802,0.0508,-121.4987,-2.8533,-1.4256,50.0022,5.944,12.5078,21.6,9.6,24,2568,53,87.3,5,129,NA,NA,NA,FALSE,-38,1,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA
747128,"2024-05-13",4,"2024-05-14T01:04:07.403Z","2024-05-14T01:04:13.542Z",TRUE,"pitch","c503e633-439f-49f7-bd59-5d3627c7421a",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.3285,1.5241,NA,114.11,153.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Double","double","Zack Short doubles (1) on a line drive to right fielder Seiya Suzuki. Travis d'Arnaud scores.",1,0,1,48,"bottom",6,"2024-05-14T01:02:42.237Z","2024-05-14T01:04:51.081Z",TRUE,TRUE,FALSE,FALSE,61,3,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.8,2,2,0.4046,6.954,24.6461,-23.5724,-7.6687,4.6179,0.0759,3.1546,5.8236,-134.5311,-3.1056,-1.1027,50.0055,5.9642,-14.2925,28.8,6,24,1854,212,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747128,"2024-05-13",3,"2024-05-14T01:03:46.606Z","2024-05-14T01:03:50.579Z",TRUE,"pitch","e3e46f1c-c092-4cd7-9e90-6674fc448c31",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.356,1.6065,NA,95.83,222.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Double","double","Zack Short doubles (1) on a line drive to right fielder Seiya Suzuki. Travis d'Arnaud scores.",1,0,1,48,"bottom",6,"2024-05-14T01:02:42.237Z","2024-05-14T01:04:51.081Z",TRUE,TRUE,FALSE,FALSE,61,3,2,2,670097,"Zack Short","/api/v1/people/670097","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86,14,2,0.4029,7.0709,29.1438,-17.8454,-8.3984,7.6552,0.5555,0.6119,6.7953,-135.8193,-10.4162,-0.885,50.0046,5.732,-15.7261,36,4.8,24,2124,215,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.9,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
