"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718233,"2023-05-10",0,"2023-05-10T23:03:53.903Z","2023-05-10T23:04:05.211Z",TRUE,"pitch","db1e37b3-d31a-4fe4-bbc3-ada8791298c4",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.16,1.59,NA,115.78,147.49,"ground_ball","medium","1",129.2,180.98,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Forceout","force_out","Blue Jays challenged (tag play), call on the field was upheld: Bryce Harper grounds into a force out, pitcher Tim Mayza to shortstop Bo Bichette. Edmundo Sosa scores. Trea Turner out at 2nd. Bryce Harper to 1st. Throwing error by shortstop Bo Bichette.",0,1,2,74,"bottom",10,"2023-05-10T23:03:53.903Z","2023-05-10T23:04:05.211Z",TRUE,TRUE,TRUE,TRUE,0,0,0,2,547180,"Bryce Harper","/api/v1/people/547180","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.3,8,0.91,0.3966,6.6653,29.5812,-23.3496,10.4735,4.5635,-0.0196,1.792,-7.8776,-137.9137,-7.4257,1.5077,50.0028,6.085,20.252,37.2,6,24,2082,131,106.7,-13,9,NA,NA,NA,TRUE,-23.4,7,-17.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MA",141
718233,"2023-05-10",7,"2023-05-10T23:03:14.132Z","2023-05-10T23:03:17.824Z",TRUE,"pitch","61e0ad27-76f2-45bc-aef4-52643d13df1b",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2504,1.5797,NA,126.62,215.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.2,13,0.9,0.3976,6.7102,29.8091,-19.49,9.861,6.5945,-0.2524,0.8685,-8.2989,-137.6395,-10.5384,1.5167,50.0052,6.06,18.9721,38.4,6,24,2124,130,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10,-16.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA
718233,"2023-05-10",6,"2023-05-10T23:02:52.096Z","2023-05-10T23:02:55.096Z",TRUE,"pitch","5aa67e92-44db-4b4d-900b-e223103caf65",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.36,1.66,NA,143.57,201.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.1,13,0.92,0.4289,6.8362,25.9714,-31.943,-0.7298,0.1412,-0.6972,1.3894,-5.4375,-127.6462,-5.709,1.5544,50.0033,6.1661,-1.2057,3.6,8.4,24,2325,336,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-0.8,2.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718233,"2023-05-10",5,"2023-05-10T23:02:29.035Z","2023-05-10T23:02:34.131Z",TRUE,"pitch","5ad7620d-4433-4ca9-9ff3-1921d495ff1b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.36,1.66,NA,113.95,199.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.5,14,0.92,0.4267,6.683,26.202,-32.7499,-0.3888,-0.3487,0.08,1.4464,-4.1875,-128.2944,-5.479,1.7829,50.0014,6.1582,-0.6477,2.4,8.4,24,2274,317,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-1.7,1.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718233,"2023-05-10",4,"2023-05-10T23:02:14.099Z","2023-05-10T23:02:18.933Z",TRUE,"pitch","d7a4435a-f980-42f7-8020-ff48ec58131b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2504,1.6037,NA,86,210.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.3,14,0.9,0.393,6.5677,29.8137,-23.1759,9.3877,4.5683,0.8133,1.0335,-6.0425,-139.107,-9.5358,1.7886,50.0029,6.0295,18.4856,34.8,6,24,2013,131,NA,NA,NA,NA,NA,NA,FALSE,-23.3,6.6,-15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718233,"2023-05-10",3,"2023-05-10T23:01:53.112Z","2023-05-10T23:01:57.504Z",TRUE,"pitch","74bfe2ad-aaca-47a3-9650-7260e2dc3705",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.36,1.66,NA,78.67,188.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.3,14,0.9,0.3965,6.565,29.6952,-21.9357,9.683,5.2917,1.0056,1.8727,-5.3993,-137.959,-7.6052,1.7265,50.0029,6.1355,18.7295,37.2,6,24,2128,135,NA,NA,NA,NA,NA,NA,FALSE,-22.1,8.3,-16.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718233,"2023-05-10",2,"2023-05-10T23:01:33.689Z","2023-05-10T23:01:38.990Z",TRUE,"pitch","84f16e5f-9276-4f86-b431-c8f8379f46ca",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2983,1.6596,NA,54.89,190.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.1,14,0.91,0.3976,6.52,29.6602,-22.7405,9.979,4.9009,1.6293,1.776,-3.7777,-137.603,-7.7028,1.7212,50,6.1447,19.1909,37.2,6,24,2095,134,NA,NA,NA,NA,NA,NA,FALSE,-23,7.6,-17.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718233,"2023-05-10",1,"2023-05-10T23:01:08.669Z","2023-05-10T23:01:13.210Z",TRUE,"pitch","d777717d-5327-4f3e-ab92-cb4bbcd7195e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.3223,1.6596,NA,184.74,245.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.1,13,0.91,0.4264,6.7959,25.8751,-28.9378,0.73,1.9306,-1.7772,-0.2435,-8.9997,-128.3372,-10.2624,1.6759,50.0016,6.0513,1.2235,0,7.2,24,2323,247,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.3,0.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718233,"2023-05-10",0,"2023-05-10T23:00:48.478Z","2023-05-10T23:00:51.914Z",TRUE,"pitch","f0ad3e94-0ebc-4afc-97b0-fdabe9be02a3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.36,1.66,NA,94.4,212.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Trea Turner walks.",0,1,1,73,"bottom",10,"2023-05-10T23:00:37.678Z","2023-05-10T23:03:17.824Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.5,14,0.9,0.4016,6.5744,28.9012,-24.474,10.3855,4.0795,0.5929,0.9629,-6.7802,-136.2147,-9.1997,1.7604,50.0006,6.0659,19.5846,34.8,7.2,24,2065,128,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.6,-17.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718233,"2023-05-10",8,"2023-05-10T23:00:18.041Z","2023-05-10T23:00:22.169Z",TRUE,"pitch","df5c41e4-7a85-48c4-863a-ae67b6578ed8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.18,1.54,NA,97,177.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,1,1,72,"bottom",10,"2023-05-10T22:59:11.271Z","2023-05-10T23:00:22.169Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.4,6,0.91,0.3965,6.642,28.3932,-22.7308,9.8915,4.8771,0.5247,2.2839,-6.0157,-137.7326,-6.8844,1.4433,50.0031,6.3352,19.1504,37.2,6,24,2170,135,NA,NA,NA,NA,NA,NA,TRUE,-22.7,7.7,-16.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,624641,"Edmundo Sosa","/api/v1/people/624641",NA,NA,NA,NA
