"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746811,"2024-04-13",2,"2024-04-13T20:17:12.816Z","2024-04-13T20:17:16.574Z",TRUE,"pitch","573af378-c1c6-4f99-99ac-f36e64991533",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2269,1.4937,NA,128.12,192.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Dominic Fletcher grounds out, third baseman Jeimer Candelario to first baseman Christian Encarnacion-Strand.",0,5,0,56,"bottom",8,"2024-04-13T20:17:00.600Z","2024-04-13T20:18:01.575Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666150,"Dominic Fletcher","/api/v1/people/666150","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.5,72.9,7,0.9,0.4787,7.2514,18.6921,-21.9597,6.4359,7.683,-0.2918,1.7099,-9.9646,-113.9246,-5.1429,3.2802,50.0039,6.1362,8.5582,16.8,7.2,24,1837,154,NA,NA,NA,NA,NA,NA,FALSE,-31.3,13,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",1,"2024-04-13T20:17:02.906Z","2024-04-13T20:17:06.073Z",TRUE,"pitch","b3ab1cfa-f090-48bf-b085-f18e50908af6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3535,1.5056,NA,85.02,173.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Dominic Fletcher grounds out, third baseman Jeimer Candelario to first baseman Christian Encarnacion-Strand.",0,5,0,56,"bottom",8,"2024-04-13T20:17:00.600Z","2024-04-13T20:18:01.575Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666150,"Dominic Fletcher","/api/v1/people/666150","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85,78.9,14,0.79,0.4406,7.296,21.2851,-18.8997,4.9308,8.4536,0.839,2.4175,-6.6219,-123.6324,-5.4752,2.8937,50.0055,6.2148,7.7461,19.2,4.8,24,2115,165,NA,NA,NA,NA,NA,NA,FALSE,-23,14.4,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",0,"2024-04-13T20:16:33.273Z","2024-04-13T20:17:02.906Z",FALSE,"action",NA,NA,"Pitching Change: Brent Suter replaces Fernando Cruz.","Pitching Substitution",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608718,"/api/v1/people/608718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Groundout","field_out","Dominic Fletcher grounds out, third baseman Jeimer Candelario to first baseman Christian Encarnacion-Strand.",0,5,0,56,"bottom",8,"2024-04-13T20:17:00.600Z","2024-04-13T20:18:01.575Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666150,"Dominic Fletcher","/api/v1/people/666150","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",3,"2024-04-13T20:17:31.213Z","2024-04-13T20:17:31.986Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,666150,"/api/v1/people/666150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Dominic Fletcher grounds out, third baseman Jeimer Candelario to first baseman Christian Encarnacion-Strand.",0,5,0,56,"bottom",8,"2024-04-13T20:17:00.600Z","2024-04-13T20:18:01.575Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666150,"Dominic Fletcher","/api/v1/people/666150","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",4,"2024-04-13T20:14:43.461Z","2024-04-13T20:14:47.865Z",TRUE,"pitch","22f6a9ad-1147-42b0-88ca-32f7e889759b",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.5854,1.7498,NA,106.86,186.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,5,0,55,"top",8,"2024-04-13T20:13:09.958Z","2024-04-13T20:14:47.865Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.3,8,0.91,0.4325,6.7528,23.9076,-26.5223,3.9488,3.4761,0.2661,1.9317,2.2612,-126.2811,-4.1297,-1.1519,50.0049,5.7035,6.4263,14.4,7.2,24,2433,106,NA,NA,NA,NA,NA,NA,TRUE,-30.5,5.6,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",3,"2024-04-13T20:14:26.629Z","2024-04-13T20:14:30.313Z",TRUE,"pitch","6ba4a918-6c40-46e7-b436-d8a73af2bfff",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5211,1.7444,NA,171.79,125.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,5,0,55,"top",8,"2024-04-13T20:13:09.958Z","2024-04-13T20:14:47.865Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,11,0.9,0.3929,6.9523,32.0614,-10.1475,-4.2447,11.2002,-1.4373,4.1974,1.466,-139.5173,-2.5944,-1.4188,50.0045,5.8103,-8.3497,37.2,2.4,24,2302,201,NA,NA,NA,NA,NA,NA,FALSE,-9.8,19.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",2,"2024-04-13T20:14:09.685Z","2024-04-13T20:14:13.653Z",TRUE,"pitch","ca0cc7b6-a1b3-4c34-aa97-b29853f9611c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.43,1.68,NA,143.15,150.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,5,0,55,"top",8,"2024-04-13T20:13:09.958Z","2024-04-13T20:14:47.865Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,1,0.9,0.3946,6.9824,31.2664,-11.1228,-3.7243,10.7868,-0.6859,3.2621,3.1041,-138.8571,-4.7953,-1.3348,50.0039,5.7524,-7.2689,28.8,2.4,24,2313,202,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",1,"2024-04-13T20:13:52.885Z","2024-04-13T20:13:56.608Z",TRUE,"pitch","c81ced08-ffad-4bee-849c-405e5ad4878d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.43,1.68,NA,113.39,198.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,5,0,55,"top",8,"2024-04-13T20:13:09.958Z","2024-04-13T20:14:47.865Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.5,14,0.89,0.4332,6.9288,22.3477,-29.5749,3.8228,1.5964,0.0947,1.4972,2.1444,-125.8122,-4.7477,-1.2616,50.0015,5.7692,6.2079,12,7.2,24,2469,89,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.2,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",0,"2024-04-13T20:13:27.995Z","2024-04-13T20:13:32.632Z",TRUE,"pitch","22932e5c-d5cf-45b5-858b-6ef63d33b9a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3984,1.6506,NA,76.5,243.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Jeimer Candelario called out on strikes.",0,5,0,55,"top",8,"2024-04-13T20:13:09.958Z","2024-04-13T20:14:47.865Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.4,14,0.92,0.4873,6.9609,25.2917,-41.8186,6.3092,-7.5871,1.0624,-0.1898,2.8196,-113.4275,-3.9161,-1.0255,50.0006,5.8295,8.0254,10.8,14.4,24,3089,26,NA,NA,NA,NA,NA,NA,FALSE,-60.4,-14.5,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",5,"2024-04-13T20:12:52.563Z","2024-04-13T20:13:02.479Z",TRUE,"pitch","5b8669a3-d914-4e24-9253-8d7f5eb12b92",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.27,1.51,NA,84.31,174.19,"fly_ball","hard","8",128.46,58.64,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out sharply to center fielder Dominic Fletcher.",0,5,0,54,"top",8,"2024-04-13T20:10:55.710Z","2024-04-13T20:13:02.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,71.9,12,0.91,0.4813,6.9581,24.1473,-42.4996,5.7007,-7.8995,0.8575,2.3922,2.5637,-114.4822,1.2048,-1.0228,50.0023,6.0691,7.4511,10.8,13.2,24,2923,37,103,39,349,NA,NA,NA,TRUE,-58.3,-13.6,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",4,"2024-04-13T20:12:06.542Z","2024-04-13T20:12:10.981Z",TRUE,"pitch","33b0c0d3-b151-47d7-a852-c10695cc7528",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.27,1.51,NA,150.56,147.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out sharply to center fielder Dominic Fletcher.",0,5,0,54,"top",8,"2024-04-13T20:10:55.710Z","2024-04-13T20:13:02.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,11,0.9,0.3934,6.8291,30.3111,-13.0514,-4.0772,9.7326,-0.8803,3.3989,2.4512,-139.0803,-4.3121,-1.2419,50.0043,5.8309,-8.0123,27.6,3.6,24,2195,202,NA,NA,NA,NA,NA,NA,FALSE,-13,16.9,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",3,"2024-04-13T20:11:50.434Z","2024-04-13T20:11:53.830Z",TRUE,"pitch","7cf94a1f-facf-4b8c-8341-ab28b3ed6e06",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0691,1.4263,NA,82.93,145.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out sharply to center fielder Dominic Fletcher.",0,5,0,54,"top",8,"2024-04-13T20:10:55.710Z","2024-04-13T20:13:02.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.2,12,0.89,0.391,7.1601,30.0528,-13.5324,-3.8068,9.3699,0.8939,3.4692,6.3426,-139.8148,-3.9992,-0.9043,50.0028,5.7995,-7.5744,24,3.6,24,2159,198,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.3,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",2,"2024-04-13T20:11:28.955Z","2024-04-13T20:11:33.304Z",TRUE,"pitch","ffd3577d-127b-4bbc-903b-8f6d7ad34a15",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.27,1.51,NA,92.73,192.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out sharply to center fielder Dominic Fletcher.",0,5,0,54,"top",8,"2024-04-13T20:10:55.710Z","2024-04-13T20:13:02.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.8,9,0.9,0.425,6.9618,24.7268,-26.5043,3.3324,3.3653,0.6366,1.7001,3.5442,-128.4893,-5.1668,-1.1897,50.0027,5.7771,5.6138,13.2,7.2,24,2526,150,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.3,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",1,"2024-04-13T20:11:12.616Z","2024-04-13T20:11:15.968Z",TRUE,"pitch","78158062-ea67-4b7f-839d-fa7206317a07",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1854,1.4842,NA,172.2,184.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out sharply to center fielder Dominic Fletcher.",0,5,0,54,"top",8,"2024-04-13T20:10:55.710Z","2024-04-13T20:13:02.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.2,13,0.9,0.3952,7.0589,31.1384,-13.764,-6.2113,9.4619,-1.4482,1.9966,1.5206,-138.6294,-7.7311,-1.1971,50.0023,5.7414,-12.0821,37.2,3.6,24,2187,204,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.7,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",0,"2024-04-13T20:10:55.710Z","2024-04-13T20:10:59.182Z",TRUE,"pitch","8744e1e2-72ec-40c3-b932-e81610116ed0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.27,1.51,NA,85.5,193.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Christian Encarnacion-Strand flies out sharply to center fielder Dominic Fletcher.",0,5,0,54,"top",8,"2024-04-13T20:10:55.710Z","2024-04-13T20:13:02.479Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,82.2,9,0.9,0.4251,6.9571,21.4266,-26.5518,2.0767,3.3316,0.8263,1.6825,4.2884,-127.8635,-5.2389,-1.1295,50.0043,5.7904,3.5078,8.4,7.2,24,2412,131,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.3,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746811,"2024-04-13",8,"2024-04-13T20:10:29.305Z","2024-04-13T20:10:33.210Z",TRUE,"pitch","e1d2f68e-2a88-490c-829d-bc9abcdfddb3",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.32,1.59,NA,81.5,196.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,5,0,53,"top",8,"2024-04-13T20:08:59.857Z","2024-04-13T20:10:33.210Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",673929,"Jordan Leasure","/api/v1/people/673929","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,82.3,14,0.9,0.4249,7.0107,21.4587,-25.8433,3.027,3.743,0.9314,1.5527,4.0784,-127.9393,-5.7513,-1.0646,50.0021,5.8036,5.117,12,6,24,2370,150,NA,NA,NA,NA,NA,NA,TRUE,-28.9,6,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
