"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717452,"2023-07-08",0,"2023-07-08T04:00:33.460Z","2023-07-08T04:00:36.460Z",TRUE,"pitch","680599fc-192f-4fb8-9c44-025a096891bb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4747,1.5882,NA,55.09,178.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Santana singles on a line drive to center fielder Corbin Carroll. Henry Davis scores. Bryan Reynolds scores. Jack Suwinski to 3rd.",2,3,7,67,"top",8,"2023-07-08T04:00:27.492Z","2023-07-08T04:01:59.450Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.6,14,2,0.4176,6.7896,22.5691,-23.9404,-1.6355,4.7047,1.6241,2.2433,8.1426,-130.2244,-5.2148,-1.3057,50.0007,6.0395,-2.8615,3.6,6,24,2362,200,NA,NA,NA,NA,NA,NA,FALSE,-25.9,7.8,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",2,"2023-07-08T04:01:09.030Z","2023-07-08T04:01:47.422Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Carlos Santana singles on a line drive to center fielder Corbin Carroll. Henry Davis scores. Bryan Reynolds scores. Jack Suwinski to 3rd.",2,3,7,67,"top",8,"2023-07-08T04:00:27.492Z","2023-07-08T04:01:59.450Z",TRUE,TRUE,FALSE,FALSE,33,2,0,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",5,"2023-07-08T04:00:04.151Z","2023-07-08T04:00:10.052Z",TRUE,"pitch","f1e22c9b-5feb-4925-8e39-228edc27b7ea",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.6214,1.6282,NA,152.75,223.95,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Jack Suwinski walks. Henry Davis to 3rd. Bryan Reynolds to 2nd.",0,1,7,66,"top",8,"2023-07-08T03:58:07.111Z","2023-07-08T04:00:10.052Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,91.5,13,2,0.3779,6.485,34.7177,-18.9962,-8.1345,6.2018,-0.938,0.5492,4.2557,-145.0576,-11.4543,-1.3691,50.0065,5.714,-17.296,37.2,4.8,24,2132,230,NA,NA,NA,NA,NA,NA,FALSE,-18.5,9,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",680779,"Henry Davis","/api/v1/people/680779",668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA
717452,"2023-07-08",4,"2023-07-08T03:59:44.738Z","2023-07-08T03:59:48.390Z",TRUE,"pitch","4c1b71e4-6997-4693-9c6f-872c5a1bad9d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.688,1.6282,NA,158.95,191.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Jack Suwinski walks. Henry Davis to 3rd. Bryan Reynolds to 2nd.",0,1,7,66,"top",8,"2023-07-08T03:58:07.111Z","2023-07-08T04:00:10.052Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82.2,13,2,0.4224,6.6526,26.1659,-32.5314,-6.0438,-0.2102,-1.1005,1.7584,3.1059,-129.5076,-4.7371,-1.5279,50.0032,6.0897,-10.3022,16.8,8.4,24,792,264,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",3,"2023-07-08T03:59:13.343Z","2023-07-08T03:59:19.118Z",TRUE,"pitch","336bf459-3055-44df-bca7-3a90ff05a656",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.49,1.63,NA,84.73,183.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Jack Suwinski walks. Henry Davis to 3rd. Bryan Reynolds to 2nd.",0,1,7,66,"top",8,"2023-07-08T03:58:07.111Z","2023-07-08T04:00:10.052Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.8,93.7,14,2,0.3694,6.459,32.5873,-16.6877,-7.8422,6.9418,0.8466,2.0393,9.1371,-147.8386,-8.4094,-1.2535,50.004,5.8841,-17.5002,39.6,4.8,24,2148,229,NA,NA,NA,NA,NA,NA,FALSE,-15.1,11.2,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",2,"2023-07-08T03:58:53.048Z","2023-07-08T03:58:57.178Z",TRUE,"pitch","b5985675-007a-4f3f-b263-2e73a64456fe",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.688,1.6282,NA,125.25,187.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Jack Suwinski walks. Henry Davis to 3rd. Bryan Reynolds to 2nd.",0,1,7,66,"top",8,"2023-07-08T03:58:07.111Z","2023-07-08T04:00:10.052Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.5,93.4,8,2,0.3702,6.5256,32.8346,-14.7892,-6.7507,7.8281,-0.2164,1.8989,6.2793,-147.564,-9.0152,-1.4876,50.0039,5.8511,-14.9922,39.6,3.6,24,2221,230,NA,NA,NA,NA,NA,NA,FALSE,-13.8,12.7,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",1,"2023-07-08T03:58:34.335Z","2023-07-08T03:58:38.689Z",TRUE,"pitch","bc335b06-3c8d-4aba-997a-4a262bd61ba4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7707,1.7384,NA,85.37,153.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Jack Suwinski walks. Henry Davis to 3rd. Bryan Reynolds to 2nd.",0,1,7,66,"top",8,"2023-07-08T03:58:07.111Z","2023-07-08T04:00:10.052Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.6,93.8,12,2,0.3691,6.4554,31.7436,-15.6954,-5.7842,7.3712,0.8298,3.142,9.0452,-147.8089,-5.7053,-1.5037,50.0043,6.0023,-12.9347,33.6,3.6,24,2189,224,NA,NA,NA,NA,NA,NA,FALSE,-13.8,12.5,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",0,"2023-07-08T03:58:16.546Z","2023-07-08T03:58:19.706Z",TRUE,"pitch","3678fde7-d864-4868-92c9-61bdb3b992eb",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.688,1.6282,NA,55.67,216.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Jack Suwinski walks. Henry Davis to 3rd. Bryan Reynolds to 2nd.",0,1,7,66,"top",8,"2023-07-08T03:58:07.111Z","2023-07-08T04:00:10.052Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.8,14,2,0.4372,6.8053,23.6796,-27.6142,-0.1087,2.8612,1.6089,0.8209,7.2552,-124.975,-7.2613,-1.3098,50.0019,6.0125,-0.175,2.4,7.2,24,2179,182,NA,NA,NA,NA,NA,NA,FALSE,-33.1,3.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",3,"2023-07-08T03:57:25.174Z","2023-07-08T03:57:34.186Z",TRUE,"pitch","6f5f3c97-a261-481b-b845-1a0a56d8e8a4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.08,1.49,NA,108.35,179.98,"ground_ball","medium","5",97.55,166.16,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","Bryan Reynolds grounds into a force out, fielded by third baseman Evan Longoria. Tucupita Marcano out at 3rd. Henry Davis to 2nd. Bryan Reynolds to 1st.",0,1,7,65,"top",8,"2023-07-08T03:56:48.284Z","2023-07-08T03:57:34.186Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.9,92.1,5,2,0.3741,6.4738,35.2576,-15.8046,-7.5797,7.5403,0.2269,2.1777,7.7793,-146.5342,-7.9107,-1.48,50.0012,5.8603,-16.4503,39.6,4.8,24,2237,228,66.5,-33,4,NA,NA,NA,TRUE,-14.8,12.2,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA
717452,"2023-07-08",2,"2023-07-08T03:57:06.128Z","2023-07-08T03:57:09.769Z",TRUE,"pitch","b6220974-9324-42b2-a080-8e28415c9b4b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,2.9456,1.4882,NA,131.99,174.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","Bryan Reynolds grounds into a force out, fielded by third baseman Evan Longoria. Tucupita Marcano out at 3rd. Henry Davis to 2nd. Bryan Reynolds to 1st.",0,1,7,65,"top",8,"2023-07-08T03:56:48.284Z","2023-07-08T03:57:34.186Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82.4,4,2,0.4221,6.4387,23.8014,-26.1541,1.2453,3.5169,-0.3932,2.3759,2.4375,-129.1683,-4.3442,-1.5063,50.0004,6.0614,2.1295,4.8,6,24,2282,180,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.8,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",1,"2023-07-08T03:56:50.142Z","2023-07-08T03:56:53.818Z",TRUE,"pitch","d28750c4-2d65-46c0-8aeb-4a14acd09a60",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9125,1.4882,NA,160.49,178.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","Bryan Reynolds grounds into a force out, fielded by third baseman Evan Longoria. Tucupita Marcano out at 3rd. Henry Davis to 2nd. Bryan Reynolds to 1st.",0,1,7,65,"top",8,"2023-07-08T03:56:48.284Z","2023-07-08T03:57:34.186Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.9,91.3,11,2,0.3773,6.2773,34.524,-16.8371,-7.0375,7.1882,-1.1409,2.2365,3.8501,-145.2428,-7.7029,-1.5705,50.0023,5.9501,-15.0109,37.2,4.8,24,2126,223,NA,NA,NA,NA,NA,NA,FALSE,-15.8,11.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",0,"2023-07-08T03:55:52.138Z","2023-07-08T03:56:50.142Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","Bryan Reynolds grounds into a force out, fielded by third baseman Evan Longoria. Tucupita Marcano out at 3rd. Henry Davis to 2nd. Bryan Reynolds to 1st.",0,1,7,65,"top",8,"2023-07-08T03:56:48.284Z","2023-07-08T03:57:34.186Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",0,"2023-07-08T03:55:30.943Z","2023-07-08T03:55:38.956Z",TRUE,"pitch","a4a6ada1-d8c9-4ebb-9a16-8ef152614e82",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,1,NA,NA,3.27,1.63,NA,195.67,144.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Hit By Pitch","hit_by_pitch","Henry Davis hit by pitch. Tucupita Marcano to 2nd.",0,1,7,64,"top",8,"2023-07-08T03:55:25.691Z","2023-07-08T03:55:38.956Z",TRUE,FALSE,FALSE,FALSE,11,1,0,1,680779,"Henry Davis","/api/v1/people/680779","R","Right",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,91.8,11,2,0.3753,6.3856,34.0397,-20.68,-8.2647,5.3271,-2.0638,3.4993,1.9398,-145.9114,-3.8166,-1.6629,50.006,6.0691,-17.839,38.4,4.8,24,2057,230,NA,NA,NA,NA,NA,NA,FALSE,-18.1,9.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,672779,"Tucupita Marcano","/api/v1/people/672779",NA,NA,NA,NA
717452,"2023-07-08",5,"2023-07-08T03:55:03.217Z","2023-07-08T03:55:09.105Z",TRUE,"pitch","bffe8019-eecf-4c13-929c-bbaee5db8526",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.45,1.64,NA,141.14,189.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Josh Palacios strikes out swinging.",0,1,7,63,"top",8,"2023-07-08T03:53:48.237Z","2023-07-08T03:55:09.105Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.1,80.2,7,2,0.4297,6.6921,29.8499,-35.5473,-5.1779,-2.0542,-0.6332,1.8431,3.7584,-128.1329,-3.6545,-1.4563,50.0056,6.1057,-8.4936,12,9.6,24,741,274,NA,NA,NA,NA,NA,NA,TRUE,-40.1,-4.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672779,"Tucupita Marcano","/api/v1/people/672779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717452,"2023-07-08",4,"2023-07-08T03:54:43.974Z","2023-07-08T03:54:46.974Z",TRUE,"pitch","39f0fe17-0e33-4d0d-9cfe-8a11def8feec",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.45,1.64,NA,108.44,178.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Josh Palacios strikes out swinging.",0,1,7,63,"top",8,"2023-07-08T03:53:48.237Z","2023-07-08T03:55:09.105Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.7,5,2,0.4238,6.6406,26.3872,-27.4415,-0.204,2.7929,0.2246,2.2496,4.141,-129.1339,-4.4003,-1.3718,50.0008,6.0818,-0.3463,1.2,7.2,24,2139,192,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.3,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
