"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716453,"2023-09-24",2,"2023-09-24T18:55:07.341Z","2023-09-24T18:55:12.553Z",TRUE,"pitch","c4a5be6f-ac42-4e01-9cf5-79091b7a7584",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4902,1.6051,NA,117.49,202.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Enmanuel Valdez to first baseman Justin Turner.",0,2,1,35,"top",5,"2023-09-24T18:54:32.453Z","2023-09-24T18:55:56.032Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.9,13,2,0.4106,6.4222,29.6656,-11.7962,-8.9981,11.3161,-0.0128,1.3499,5.6693,-133.5757,-9.0191,-0.9973,50.0059,5.6256,-16.209,48,4.8,24,2508,208,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18.6,15,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",1,"2023-09-24T18:54:48.248Z","2023-09-24T18:54:51.307Z",TRUE,"pitch","3dc85c04-d2ef-43e2-bfee-0b71c82ea5d3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.25,1.5,NA,104.45,159.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Enmanuel Valdez to first baseman Justin Turner.",0,2,1,35,"top",5,"2023-09-24T18:54:32.453Z","2023-09-24T18:55:56.032Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.2,3,2,0.4293,6.3732,26.5485,-18.4885,0.614,8.3027,0.3292,2.9191,3.5151,-127.6463,-3.5593,-1.1462,50.0041,5.7893,1.0111,4.8,4.8,24,2445,188,NA,NA,NA,NA,NA,NA,FALSE,-21.1,14.4,-1.9,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",0,"2023-09-24T18:54:32.453Z","2023-09-24T18:54:37.453Z",FALSE,"stepoff","44c9f7a8-5ca4-42cb-b53c-b3b6f3e57dba",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Enmanuel Valdez to first baseman Justin Turner.",0,2,1,35,"top",5,"2023-09-24T18:54:32.453Z","2023-09-24T18:55:56.032Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",2,"2023-09-24T18:53:50.403Z","2023-09-24T18:54:03.243Z",TRUE,"pitch","1fd71ac2-383d-45b3-a753-eef2a42f3384",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.06,1.37,NA,93.72,174.18,"line_drive","medium","8",103.47,69.17,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Double","double","Elvis Andrus doubles (19) on a line drive to left fielder Wilyer Abreu, deflected by center fielder Ceddanne Rafaela. Gavin Sheets scores. Korey Lee scores.",2,2,1,34,"top",5,"2023-09-24T18:53:31.359Z","2023-09-24T18:54:03.243Z",TRUE,TRUE,FALSE,FALSE,61,1,0,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,73.2,6,2,0.4678,6.3613,27.4252,-29.9325,5.5082,1.6272,0.6107,2.3924,2.5418,-118.1477,-1.3923,-1.2028,50.0052,5.8009,7.6053,15.6,9.6,24,2303,84,94.6,19,328,NA,NA,NA,FALSE,-39.4,2.9,-10.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,462101,"Elvis Andrus","/api/v1/people/462101"
716453,"2023-09-24",1,"2023-09-24T18:53:33.673Z","2023-09-24T18:53:37.761Z",TRUE,"pitch","01a187c9-396e-4085-ba43-e9e3d51b87d9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1277,1.3904,NA,147.8,129.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Double","double","Elvis Andrus doubles (19) on a line drive to left fielder Wilyer Abreu, deflected by center fielder Ceddanne Rafaela. Gavin Sheets scores. Korey Lee scores.",2,2,1,34,"top",5,"2023-09-24T18:53:31.359Z","2023-09-24T18:54:03.243Z",TRUE,TRUE,FALSE,FALSE,61,1,0,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,78.9,11,2,0.435,6.1582,26.8315,-21.1199,1.1898,6.8914,-0.8081,4.0422,0.9106,-126.1446,-0.4991,-1.3289,50.0003,5.9526,1.9078,6,6,24,2409,180,NA,NA,NA,NA,NA,NA,FALSE,-23.9,12.6,-2.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",0,"2023-09-24T18:52:34.654Z","2023-09-24T18:53:33.673Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"34","atBat","Double","double","Elvis Andrus doubles (19) on a line drive to left fielder Wilyer Abreu, deflected by center fielder Ceddanne Rafaela. Gavin Sheets scores. Korey Lee scores.",2,2,1,34,"top",5,"2023-09-24T18:53:31.359Z","2023-09-24T18:54:03.243Z",TRUE,TRUE,FALSE,FALSE,61,1,0,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",5,"2023-09-24T18:52:15.942Z","2023-09-24T18:52:23.508Z",TRUE,"pitch","4fdf227a-d7f2-44e8-b680-94480457ee50",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3053,1.5681,NA,70.5,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Korey Lee walks.",0,0,1,33,"top",5,"2023-09-24T18:50:15.270Z","2023-09-24T18:52:23.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.3,14,2,0.4329,6.3951,23.575,-21.7633,1.989,6.4082,1.2199,1.3621,4.9221,-126.1119,-6.4049,-1.0089,50.0043,5.6687,3.2304,9.6,6,24,2382,186,NA,NA,NA,NA,NA,NA,FALSE,-25.7,10.4,-4.7,NA,NA,NA,NA,NA,FALSE,TRUE,686676,"Korey Lee","/api/v1/people/686676",NA,NA,NA,657757,"Gavin Sheets","/api/v1/people/657757"
716453,"2023-09-24",4,"2023-09-24T18:51:57.124Z","2023-09-24T18:52:02.605Z",TRUE,"pitch","83771c36-33e4-4148-97f3-8f4f3002cda9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3053,1.5681,NA,62.88,167.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Korey Lee walks.",0,0,1,33,"top",5,"2023-09-24T18:50:15.270Z","2023-09-24T18:52:23.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.1,12,2,0.4082,6.4136,31.2209,-11.6509,-5.4889,11.2715,1.4197,2.6226,7.9319,-134.5771,-5.9893,-0.8628,50.0011,5.7143,-9.9931,32.4,3.6,24,2458,204,NA,NA,NA,NA,NA,NA,FALSE,-13,19.2,8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",3,"2023-09-24T18:51:36.132Z","2023-09-24T18:51:40.016Z",TRUE,"pitch","3057aab3-292a-4afc-9fd7-32081f0c70a0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3349,1.5977,NA,60.18,201.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Korey Lee walks.",0,0,1,33,"top",5,"2023-09-24T18:50:15.270Z","2023-09-24T18:52:23.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.1,14,2,0.4554,6.3553,24.0146,-26.2124,1.0751,4.0698,1.4907,1.3706,5.4594,-120.4124,-4.6093,-0.9482,50.0027,5.6369,1.5726,4.8,7.2,24,2361,88,NA,NA,NA,NA,NA,NA,FALSE,-33.6,6.5,-3.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",2,"2023-09-24T18:51:17.523Z","2023-09-24T18:51:20.993Z",TRUE,"pitch","16c18131-7b8b-4cf0-990d-a21d4ea60e0c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3941,1.5681,NA,89.7,136.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Korey Lee walks.",0,0,1,33,"top",5,"2023-09-24T18:50:15.270Z","2023-09-24T18:52:23.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.7,12,2,0.4065,6.2927,28.13,-15.4398,-4.0508,9.096,0.7161,3.7904,5.7741,-134.532,-2.7268,-0.9279,50.0048,5.9064,-7.4548,21.6,3.6,24,2388,209,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.1,6.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",1,"2023-09-24T18:50:49.181Z","2023-09-24T18:50:52.877Z",TRUE,"pitch","6f21eb02-942d-4f53-8eef-96e12ec4e5f7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.35,1.51,NA,116.64,173.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Korey Lee walks.",0,0,1,33,"top",5,"2023-09-24T18:50:15.270Z","2023-09-24T18:52:23.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.3,5,2,0.4592,6.3791,22.8991,-25.8366,0.3429,4.3937,0.0095,2.4148,2.6955,-119.2763,-2.4415,-1.1796,50.0002,5.7809,0.4934,2.4,7.2,24,2297,78,NA,NA,NA,NA,NA,NA,FALSE,-33.1,7.7,-1.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",0,"2023-09-24T18:50:23.069Z","2023-09-24T18:50:26.964Z",TRUE,"pitch","339e4610-1159-4c94-b390-16ab8e8b1d8b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.51,NA,111.06,148.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Korey Lee walks.",0,0,1,33,"top",5,"2023-09-24T18:50:15.270Z","2023-09-24T18:52:23.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75,2,2,0.46,6.2221,22.7956,-24.3212,2.7024,5.4722,0.1558,3.3525,2.4211,-119.0603,-0.4989,-1.2254,50.0056,5.7652,3.8814,9.6,7.2,24,2403,77,NA,NA,NA,NA,NA,NA,FALSE,-30.8,10.1,-5.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",4,"2023-09-24T18:49:51.264Z","2023-09-24T18:49:56.292Z",TRUE,"pitch","7218b528-0f8b-47ac-b222-d14e39cfff8f",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.5,1.58,NA,81.65,226.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Zach Remillard strikes out swinging.",0,0,1,32,"top",5,"2023-09-24T18:48:26.927Z","2023-09-24T18:49:56.292Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621545,"Zach Remillard","/api/v1/people/621545","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77,14,2,0.452,6.4722,22.756,-24.6868,1.9872,5.0282,0.9273,0.4398,4.2628,-121.0019,-7.0408,-1.1126,50.0006,5.5384,2.9576,8.4,7.2,24,2320,110,NA,NA,NA,NA,NA,NA,TRUE,-31.7,7.7,-4.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,657757,"Gavin Sheets","/api/v1/people/657757"
716453,"2023-09-24",2,"2023-09-24T18:49:19.866Z","2023-09-24T18:49:24.887Z",TRUE,"pitch","42de1ae0-9cd4-4537-b3d5-62045ed9a701",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.5,1.58,NA,77.11,209.11,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Zach Remillard strikes out swinging.",0,0,1,32,"top",5,"2023-09-24T18:48:26.927Z","2023-09-24T18:49:56.292Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621545,"Zach Remillard","/api/v1/people/621545","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,75.4,14,2,0.4618,6.1198,20.9122,-24.415,1.894,5.4341,1.0464,1.0989,4.4897,-118.2595,-5.5328,-1.1168,50.0008,5.6862,2.7029,7.2,7.2,24,2248,84,NA,NA,NA,NA,NA,NA,FALSE,-32.3,8.9,-4.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",1,"2023-09-24T18:48:57.874Z","2023-09-24T18:49:02.877Z",TRUE,"pitch","fb7a32cf-8164-4242-8033-3872db6de735",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6914,1.6878,NA,87.62,144.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Zach Remillard strikes out swinging.",0,0,1,32,"top",5,"2023-09-24T18:48:26.927Z","2023-09-24T18:49:56.292Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621545,"Zach Remillard","/api/v1/people/621545","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,82.9,3,2,0.4131,6.1406,30.8023,-10.5885,-6.4063,12.1449,0.7708,3.5066,6.5473,-133.0355,-4.0966,-0.8999,50.0018,5.8449,-11.3855,40.8,3.6,24,2495,206,NA,NA,NA,NA,NA,NA,FALSE,-11.8,21.2,10.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",0,"2023-09-24T18:48:41.327Z","2023-09-24T18:48:45.369Z",TRUE,"pitch","f6f738ec-9e98-4fc8-9311-65e68d144537",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6013,1.657,NA,86.79,158.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Zach Remillard strikes out swinging.",0,0,1,32,"top",5,"2023-09-24T18:48:26.927Z","2023-09-24T18:49:56.292Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621545,"Zach Remillard","/api/v1/people/621545","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.5,6,2,0.4126,6.2628,27.5676,-11.9263,-6.3233,11.334,0.7925,2.9842,6.372,-132.615,-5.209,-0.8164,50.0033,5.8392,-11.2972,37.2,3.6,24,2470,206,NA,NA,NA,NA,NA,NA,FALSE,-13.2,19.7,10.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716453,"2023-09-24",3,"2023-09-24T18:49:37.888Z","2023-09-24T18:49:51.264Z",FALSE,"action",NA,NA,"Gavin Sheets steals (1) 2nd base.","Stolen Base 2B",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,657757,"/api/v1/people/657757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42de1ae0-9cd4-4537-b3d5-62045ed9a701","stolen_base_2b",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Zach Remillard strikes out swinging.",0,0,1,32,"top",5,"2023-09-24T18:48:26.927Z","2023-09-24T18:49:56.292Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621545,"Zach Remillard","/api/v1/people/621545","R","Right",676710,"Kutter Crawford","/api/v1/people/676710","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
