"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718675,"2023-04-07",3,"2023-04-07T20:14:37.044Z","2023-04-07T20:14:40.044Z",TRUE,"pitch","ad6f154e-5d71-4fea-9305-4956f73585ef",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.7983,1.3363,NA,158.3,131.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Miles Mastrobuoni singles on a ground ball to left fielder Josh H. Smith, deflected by third baseman Josh Jung. Eric Hosmer to 2nd.",0,0,2,51,"bottom",7,"2023-04-07T20:14:02.369Z","2023-04-07T20:15:49.522Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.3,11,2,0.3976,6.1875,31.7912,-13.9458,4.5162,9.4887,-1.0834,3.9812,-7.2389,-137.9738,-3.3591,0.9919,50.0002,6.1591,8.6741,25.2,3.6,24,2391,143,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.7,-6.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",2,"2023-04-07T20:14:20.577Z","2023-04-07T20:14:24.450Z",TRUE,"pitch","84291ded-b252-419f-ad1e-460f6ac7c58a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.7539,1.4248,NA,137.93,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Miles Mastrobuoni singles on a ground ball to left fielder Josh H. Smith, deflected by third baseman Josh Jung. Eric Hosmer to 2nd.",0,0,2,51,"bottom",7,"2023-04-07T20:14:02.369Z","2023-04-07T20:15:49.522Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.3,4,2,0.3996,6.1651,29.7544,-9.6288,6.7839,11.846,-0.5491,1.9917,-6.648,-136.9692,-8.9652,1.0261,50.0036,5.9623,12.9129,44.4,3.6,24,2374,145,NA,NA,NA,NA,NA,NA,FALSE,-11,19.8,-10.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",1,"2023-04-07T20:14:04.746Z","2023-04-07T20:14:09.095Z",TRUE,"pitch","962cd45e-30b2-4146-a211-6c5422b123c7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.7983,1.3363,NA,105.41,140.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Miles Mastrobuoni singles on a ground ball to left fielder Josh H. Smith, deflected by third baseman Josh Jung. Eric Hosmer to 2nd.",0,0,2,51,"bottom",7,"2023-04-07T20:14:02.369Z","2023-04-07T20:15:49.522Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,12,2,0.3963,5.9767,31.492,-14.8771,7.8839,8.9466,0.3041,3.6222,-4.6263,-138.334,-4.3047,0.9758,50.0053,6.1991,15.2483,42,4.8,24,2382,139,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.5,-13.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",0,"2023-04-07T20:13:20.565Z","2023-04-07T20:14:04.746Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Miles Mastrobuoni singles on a ground ball to left fielder Josh H. Smith, deflected by third baseman Josh Jung. Eric Hosmer to 2nd.",0,0,2,51,"bottom",7,"2023-04-07T20:14:02.369Z","2023-04-07T20:15:49.522Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",7,"2023-04-07T20:12:48.486Z","2023-04-07T20:12:55.216Z",TRUE,"pitch","67787ccb-7e28-4ecf-b4a5-fb80dfe035af",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.466,1.6021,NA,51.95,139.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79.2,12,2,0.4365,6.0624,23.4365,-22.9778,8.8142,5.758,1.7065,3.659,-1.9217,-125.1204,-1.2419,1.3353,50.0045,6.0312,14.0833,31.2,7.2,24,1955,118,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10.4,-15.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543333,"Eric Hosmer","/api/v1/people/543333",NA,NA,NA,NA,NA,NA
718675,"2023-04-07",6,"2023-04-07T20:12:30.556Z","2023-04-07T20:12:34.170Z",TRUE,"pitch","da9b4870-6414-4b86-be63-1398d19b03e4",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.75,1.78,NA,130.73,182.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,83.5,7,2,0.4179,6.0717,22.8035,-27.6428,1.9393,2.5943,-0.3602,2.0733,-5.0438,-130.1737,-4.8226,1.3355,50.0016,5.9986,3.3868,4.8,7.2,24,2553,180,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4,-2.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",5,"2023-04-07T20:12:08.704Z","2023-04-07T20:12:12.895Z",TRUE,"pitch","8e6f3c05-35fc-4406-b775-f30c8e12069c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.75,1.78,NA,131.32,174.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.3,7,2,0.3936,6.2953,32.6678,-10.3501,8.536,11.1407,-0.3758,2.3728,-6.5539,-139.3994,-8.3412,0.9021,50.0068,6.0958,16.727,51.6,3.6,24,2472,144,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.5,-14,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",4,"2023-04-07T20:11:47.098Z","2023-04-07T20:11:50.765Z",TRUE,"pitch","adccc490-5a49-4f56-82a8-7f82d79a14f5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5775,1.6021,NA,138.4,112.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.1,11,2,0.3895,6.0682,32.665,-13.0687,3.3071,9.5453,-0.5615,4.6921,-5.5826,-140.7531,-2.1881,1.0201,50.0023,6.3283,6.6196,21.6,2.4,24,2456,142,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17,-4.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",3,"2023-04-07T20:11:31.409Z","2023-04-07T20:11:34.409Z",TRUE,"pitch","8135b0d9-eabb-4b84-a36c-6c1663a33570",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5106,1.6464,NA,167.77,128.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.2,11,2,0.3909,5.9183,30.34,-13.715,4.7269,9.2742,-1.332,4.1003,-8.2232,-139.9101,-3.6266,1.0256,50.0063,6.3069,9.4127,27.6,3.6,24,2428,142,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.2,-7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",2,"2023-04-07T20:11:12.743Z","2023-04-07T20:11:16.111Z",TRUE,"pitch","eb572d7d-2ff5-46f8-9def-d2d3555f2560",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.75,1.78,NA,129.17,158.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83,4,2,0.4169,6.0167,26.2281,-28.3986,2.0371,2.1572,-0.3194,2.9779,-4.7391,-131.0933,-2.7467,1.2426,50.0044,6.1467,3.5671,4.8,7.2,24,2585,178,NA,NA,NA,NA,NA,NA,FALSE,-30,3.6,-2.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",1,"2023-04-07T20:10:58.773Z","2023-04-07T20:11:02.368Z",TRUE,"pitch","58c411d9-6620-41cc-a1a3-63c44304ecc0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4431,1.6902,NA,146.58,197.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.4,75,13,2,0.4636,6.019,24.565,-42.2666,-5.9676,-7.1504,-0.7759,1.5307,-2.9359,-118.5489,-1.7789,1.2576,50.0054,6.1809,-8.4184,12,12,24,2401,331,NA,NA,NA,NA,NA,NA,FALSE,-54.6,-13.1,11.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",0,"2023-04-07T20:10:46.075Z","2023-04-07T20:10:49.589Z",TRUE,"pitch","01da8b28-741b-4bda-81fb-b5d3405558dc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5775,1.7351,NA,120.67,142.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Eric Hosmer walks.",0,0,2,50,"bottom",7,"2023-04-07T20:10:44.620Z","2023-04-07T20:12:55.216Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.4,2,2,0.4149,6.1077,25.9361,-26.9192,1.6381,2.9694,-0.0963,3.5762,-4.0852,-131.6354,-1.7867,1.2576,50.001,6.2418,2.8971,4.8,6,24,2558,168,NA,NA,NA,NA,NA,NA,FALSE,-28,5.3,-2.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",3,"2023-04-07T20:10:21.768Z","2023-04-07T20:10:25.910Z",TRUE,"pitch","201d99b7-64e6-4684-b4f2-c338ff4fe564",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.29,1.56,NA,113.66,172.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,0,2,49,"bottom",7,"2023-04-07T20:09:35.196Z","2023-04-07T20:10:25.910Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,86.8,5,2,0.3932,6.1578,37.5204,-12.7023,8.8859,9.9532,0.0876,2.4665,-5.994,-140.3649,-7.7445,1.1177,50.0055,6.125,17.3898,46.8,4.8,24,2456,136,NA,NA,NA,NA,NA,NA,TRUE,-13.7,16.2,-14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",2,"2023-04-07T20:10:07.434Z","2023-04-07T20:10:11.284Z",TRUE,"pitch","f3da6983-9a80-4052-acff-e6eadae8933b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1987,1.4913,NA,73.09,168.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,0,2,49,"bottom",7,"2023-04-07T20:09:35.196Z","2023-04-07T20:10:25.910Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79,12,2,0.4348,6.08,28.0653,-22.1031,9.6278,6.2824,1.152,2.5988,-3.508,-126.4207,-4.3476,1.3143,50.0035,6.1362,15.436,32.4,7.2,24,2041,125,NA,NA,NA,NA,NA,NA,FALSE,-26,10.6,-16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",1,"2023-04-07T20:09:51.993Z","2023-04-07T20:09:55.965Z",TRUE,"pitch","d0e4cb5c-809b-4a41-ba33-b3a709d0d7b7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1987,1.5356,NA,140.8,151.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,0,2,49,"bottom",7,"2023-04-07T20:09:35.196Z","2023-04-07T20:10:25.910Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.9,1,2,0.3942,5.8809,34.0275,-14.6688,8.3062,8.9723,-0.6243,3.2205,-7.5683,-139.445,-5.6093,1.058,50.0065,6.2413,16.2124,42,4.8,24,2446,140,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.1,-13.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",0,"2023-04-07T20:09:38.562Z","2023-04-07T20:09:42.409Z",TRUE,"pitch","e6d076c0-51b0-44af-8c11-809cefbf0088",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1987,1.5356,NA,135.69,181.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,0,2,49,"bottom",7,"2023-04-07T20:09:35.196Z","2023-04-07T20:10:25.910Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,4,2,0.3953,5.9115,28.9725,-14.878,7.9535,8.8785,-0.4903,2.1081,-7.0263,-138.2303,-8.4033,1.0433,50.0009,6.173,15.4885,40.8,4.8,24,2372,136,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.6,-13.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718675,"2023-04-07",3,"2023-04-07T20:09:11.258Z","2023-04-07T20:09:15.480Z",TRUE,"pitch","d14dac87-f20a-4f75-99bc-c19adde426c4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.61,1.69,NA,88.87,150.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Trey Mancini strikes out swinging.",0,0,2,48,"bottom",7,"2023-04-07T20:07:56.831Z","2023-04-07T20:09:15.480Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641820,"Trey Mancini","/api/v1/people/641820","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.3,3,2,0.3973,5.9508,33.2557,-11.8427,6.7658,10.5825,0.738,3.2663,-3.8111,-138.3161,-6.1122,1.2608,50.0048,6.3123,13.0014,42,3.6,24,2412,144,NA,NA,NA,NA,NA,NA,TRUE,-12.5,17.9,-11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
