"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745414,"2024-05-29",5,"2024-05-29T22:59:32.660Z","2024-05-29T22:59:40.371Z",TRUE,"pitch","65992505-bf1b-4e9f-bb2f-116ce54ca4f6",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.3,1.6,NA,132.77,191.7,"ground_ball","medium","3",145.75,167.3,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","José Azocar grounds out, first baseman Jake Burger to pitcher Tanner Scott.",0,9,1,80,"bottom",9,"2024-05-29T22:58:15.096Z","2024-05-29T22:59:40.371Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,640492,"José Azocar","/api/v1/people/640492","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.4,7,0.91,0.3879,6.3807,35.5674,-9.6928,4.3667,11.156,-0.4136,1.7438,-8.611,-141.7866,-7.4615,2.1097,50.0007,5.045,8.799,30,2.4,24,2572,151,79.4,-4,18,NA,NA,NA,TRUE,-10.4,18.6,-6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",4,"2024-05-29T22:59:11.604Z","2024-05-29T22:59:15.848Z",TRUE,"pitch","3f8972c4-6f82-49b7-8474-35baee4fbed6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.3,1.6,NA,167.5,149.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","José Azocar grounds out, first baseman Jake Burger to pitcher Tanner Scott.",0,9,1,80,"bottom",9,"2024-05-29T22:58:15.096Z","2024-05-29T22:59:40.371Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,640492,"José Azocar","/api/v1/people/640492","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,88.8,11,0.91,0.3859,6.4205,35.3784,-11.1626,2.7021,10.3174,-1.3249,3.2939,-10.5879,-142.4262,-3.4336,2.104,50.004,5.2308,5.5057,13.2,2.4,24,2609,143,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18,-2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",3,"2024-05-29T22:58:52.796Z","2024-05-29T22:58:55.909Z",TRUE,"pitch","10223dd4-56f3-403d-a77b-c4d93e3920e8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.3,1.6,NA,100.38,211.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","José Azocar grounds out, first baseman Jake Burger to pitcher Tanner Scott.",0,9,1,80,"bottom",9,"2024-05-29T22:58:15.096Z","2024-05-29T22:59:40.371Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,640492,"José Azocar","/api/v1/people/640492","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.2,14,0.9,0.4331,6.3016,25.5369,-34.4447,-2.7968,-1.4075,0.436,1.0076,-4.2506,-126.4208,-3.1716,2.5016,50,5.0405,-4.5288,8.4,8.4,24,2753,284,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3,6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",2,"2024-05-29T22:58:29.802Z","2024-05-29T22:58:33.158Z",TRUE,"pitch","3d4ceed4-6833-4da6-bc3f-c47dea5ed98b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.3,1.6,NA,116.18,166.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","José Azocar grounds out, first baseman Jake Burger to pitcher Tanner Scott.",0,9,1,80,"bottom",9,"2024-05-29T22:58:15.096Z","2024-05-29T22:59:40.371Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,640492,"José Azocar","/api/v1/people/640492","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.5,5,0.9,0.4262,6.2304,24.0574,-35.7568,-4.1099,-2.1333,0.0215,2.6781,-4.7473,-128.0384,0.6145,2.4272,50.005,5.2118,-6.8905,12,8.4,24,2748,282,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-3.6,8.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",1,"2024-05-29T22:58:17.073Z","2024-05-29T22:58:20.659Z",TRUE,"pitch","bb72822f-1ba5-4bbf-8354-7ffd515637a5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2769,1.5277,NA,100.52,144.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","José Azocar grounds out, first baseman Jake Burger to pitcher Tanner Scott.",0,9,1,80,"bottom",9,"2024-05-29T22:58:15.096Z","2024-05-29T22:59:40.371Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,640492,"José Azocar","/api/v1/people/640492","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.1,12,0.9,0.4215,6.1969,25.8741,-34.2832,-4.3521,-1.2324,0.4324,3.5005,-4.0061,-129.7199,1.9473,2.5594,50.0028,5.3446,-7.4519,13.2,8.4,24,2847,281,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-1.6,8.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",0,"2024-05-29T22:58:01.829Z","2024-05-29T22:58:17.073Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter José Azocar replaces Jackson Merrill.","Offensive Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,640492,"/api/v1/people/640492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","80","atBat","Groundout","field_out","José Azocar grounds out, first baseman Jake Burger to pitcher Tanner Scott.",0,9,1,80,"bottom",9,"2024-05-29T22:58:15.096Z","2024-05-29T22:59:40.371Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,640492,"José Azocar","/api/v1/people/640492","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,701538,"/api/v1/people/701538",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",0,"2024-05-29T22:57:42.434Z","2024-05-29T22:57:50.385Z",TRUE,"pitch","626fcfa5-c1d8-407d-95cc-b91c008d1068",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.38,1.53,NA,129.31,171.22,"ground_ball","medium","6",110.26,151.1,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Luis Campusano grounds out, shortstop Vidal Bruján to first baseman Jake Burger.",0,9,1,79,"bottom",9,"2024-05-29T22:57:28.695Z","2024-05-29T22:57:50.385Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669134,"Luis Campusano","/api/v1/people/669134","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.7,4,0.9,0.3882,6.2787,31.9184,-14.6944,4.752,8.6698,-0.3229,2.5024,-8.8229,-141.0749,-4.7996,2.227,50.0069,5.1721,9.5859,26.4,3.6,24,2540,141,96.9,4,92,NA,NA,NA,TRUE,-14.2,14.9,-6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",4,"2024-05-29T22:57:08.981Z","2024-05-29T22:57:16.628Z",TRUE,"pitch","ce4f7317-d6f6-4452-b02e-f912e5a9e990",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.2,1.47,NA,117.47,188,"ground_ball","medium","5",98.61,168.51,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Emmanuel Rivera to first baseman Jake Burger.",0,9,1,78,"bottom",9,"2024-05-29T22:56:36.184Z","2024-05-29T22:57:16.628Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.2,8,0.9,0.4284,6.32,24.0858,-33.3096,-3.3762,-0.6818,-0.0123,1.8807,-5.1849,-127.4333,-1.7696,2.4808,50.0042,5.1943,-5.6009,10.8,8.4,24,2764,285,93.8,-11,11,NA,NA,NA,TRUE,-36.8,-1.4,7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",3,"2024-05-29T22:56:52.769Z","2024-05-29T22:56:56.855Z",TRUE,"pitch","c80cfbe5-68fc-4852-8ae9-2990aca6b9c3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.254,1.4819,NA,108.89,174.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Emmanuel Rivera to first baseman Jake Burger.",0,9,1,78,"bottom",9,"2024-05-29T22:56:36.184Z","2024-05-29T22:57:16.628Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.7,5,0.9,0.3922,6.2674,32.109,-11.9694,2.9452,10.2318,0.2128,2.3845,-7.1526,-139.7826,-5.3492,2.4245,50.0041,5.1119,5.8173,18,2.4,24,2704,144,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.5,-3.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",2,"2024-05-29T22:56:38.405Z","2024-05-29T22:56:43.979Z",TRUE,"pitch","a437c22b-8fdf-4966-ad49-edfc9011c42e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1624,1.4819,NA,161.85,200.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Emmanuel Rivera to first baseman Jake Burger.",0,9,1,78,"bottom",9,"2024-05-29T22:56:36.184Z","2024-05-29T22:57:16.628Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.5,13,0.91,0.3899,6.3399,32.1942,-11.6901,3.7192,10.2529,-1.1767,1.4258,-10.6016,-140.5344,-8.1299,2.1633,50.0016,5.1176,7.4302,20.4,2.4,24,2578,147,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.9,-4.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",0,"2024-05-29T22:55:41.582Z","2024-05-29T22:55:41.602Z",FALSE,"action",NA,NA,"Defensive Substitution: Dane Myers replaces center fielder Jazz Chisholm Jr. , batting 1st, playing center field.","Defensive Sub",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,667472,"/api/v1/people/667472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"8","Outfielder","Outfielder","CF","101","78","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Emmanuel Rivera to first baseman Jake Burger.",0,9,1,78,"bottom",9,"2024-05-29T22:56:36.184Z","2024-05-29T22:57:16.628Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,665862,"/api/v1/people/665862",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",1,"2024-05-29T22:55:41.602Z","2024-05-29T22:56:38.405Z",FALSE,"action",NA,NA,"Pitching Change: Tanner Scott replaces Calvin Faucher.","Pitching Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656945,"/api/v1/people/656945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"78","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Emmanuel Rivera to first baseman Jake Burger.",0,9,1,78,"bottom",9,"2024-05-29T22:56:36.184Z","2024-05-29T22:57:16.628Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",3,"2024-05-29T22:53:54.576Z","2024-05-29T22:54:02.064Z",TRUE,"pitch","a4be4114-ef88-4176-9365-7263dc226e7a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.71,1.67,NA,151.76,140.74,"line_drive","hard","7",67.21,71.4,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out sharply to left fielder Jurickson Profar.",0,9,1,77,"top",9,"2024-05-29T22:52:33.993Z","2024-05-29T22:54:02.064Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,82.9,11,2,0.4142,6.2998,29.5285,-20.7777,-10.3445,6.4419,-0.912,3.631,3.7028,-132.4588,-2.4215,-0.988,50.0002,6.0838,-18.2929,39.6,6,24,1853,231,101,19,348,NA,NA,NA,TRUE,-21.8,11.3,17.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",2,"2024-05-29T22:53:37.442Z","2024-05-29T22:53:41.386Z",TRUE,"pitch","331cf516-e392-4637-acda-6fd2523d6875",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.7579,1.8025,NA,98.03,161.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out sharply to left fielder Jurickson Profar.",0,9,1,77,"top",9,"2024-05-29T22:52:33.993Z","2024-05-29T22:54:02.064Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.5,6,2,0.4144,6.2952,26.4349,-24.3937,-10.0927,4.389,0.4976,2.8803,7.2927,-131.8722,-3.5538,-0.984,50.0007,6.0321,-17.8827,33.6,7.2,24,1765,231,NA,NA,NA,NA,NA,NA,FALSE,-25.7,7.4,16.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745414,"2024-05-29",1,"2024-05-29T22:53:05.530Z","2024-05-29T22:53:10.517Z",TRUE,"pitch","0534615b-b991-4d57-b09f-c42fd1381a0b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.71,1.67,NA,127.28,142.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out sharply to left fielder Jurickson Profar.",0,9,1,77,"top",9,"2024-05-29T22:52:33.993Z","2024-05-29T22:54:02.064Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.3,2,2,0.3977,6.2042,31.9369,-17.9572,-6.3691,7.4089,-0.2697,3.5528,4.4723,-137.9471,-3.5964,-1.0881,50.0017,6.0907,-12.2207,31.2,4.8,24,2081,223,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.8,10.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
