"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716928,"2023-08-20",4,"2023-08-20T20:47:54.231Z","2023-08-20T20:48:03.268Z",TRUE,"pitch","4d9483af-2a1b-4b9e-ba47-8adfad87bdb8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.12,1.46,NA,132.41,172.73,"fly_ball","medium","8",152.15,51.71,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Ben Rortvedt flies out to center fielder Adam Duvall.",0,6,5,80,"bottom",9,"2023-08-20T20:46:49.473Z","2023-08-20T20:48:03.268Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.9,4,0.92,0.3923,7.0963,31.2736,-13.2295,-7.4502,9.5924,-0.4043,2.4462,6.7428,-139.6074,-7.9166,-1.8823,50.003,6.1884,-14.7144,42,3.6,24,2094,210,94.2,30,371,NA,NA,NA,TRUE,-13.8,15.8,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",3,"2023-08-20T20:47:34.650Z","2023-08-20T20:47:38.572Z",TRUE,"pitch","85845669-ba16-49fd-87a7-f34de070c5fc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2617,1.5015,NA,149.28,139.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Ben Rortvedt flies out to center fielder Adam Duvall.",0,6,5,80,"bottom",9,"2023-08-20T20:46:49.473Z","2023-08-20T20:48:03.268Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,11,0.92,0.3905,7.061,32.219,-15.01,-7.4548,8.6195,-0.8469,3.6606,6.2153,-140.3258,-4.3927,-2.1237,50.0002,6.2264,-14.8417,39.6,4.8,24,2192,202,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.9,12.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",2,"2023-08-20T20:47:10.625Z","2023-08-20T20:47:16.973Z",TRUE,"pitch","a223590b-5443-4c55-a5d7-321e52eb1720",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.12,1.46,NA,74.6,170.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Ben Rortvedt flies out to center fielder Adam Duvall.",0,6,5,80,"bottom",9,"2023-08-20T20:46:49.473Z","2023-08-20T20:48:03.268Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.9,87,12,0.9,0.3952,7.0433,33.7312,-11.6409,-1.9065,10.5799,1.1122,2.542,10.1557,-139.0474,-7.3811,-2.3537,50.0029,6.0188,-3.7001,6,2.4,24,2614,186,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.5,1.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",1,"2023-08-20T20:46:51.844Z","2023-08-20T20:46:56.484Z",TRUE,"pitch","52a6a724-8abe-46ec-9eea-1416bf4703b1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1831,1.5275,NA,86.72,183.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Ben Rortvedt flies out to center fielder Adam Duvall.",0,6,5,80,"bottom",9,"2023-08-20T20:46:49.473Z","2023-08-20T20:48:03.268Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95,86.7,9,0.9,0.3977,7.0199,31.2904,-11.0267,-1.7811,11.016,0.7943,2.0294,9.2887,-137.8301,-8.5977,-2.3912,50,5.938,-3.4187,6,2.4,24,2618,195,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.2,1.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",0,"2023-08-20T20:45:39.169Z","2023-08-20T20:46:51.844Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Ben Rortvedt flies out to center fielder Adam Duvall.",0,6,5,80,"bottom",9,"2023-08-20T20:46:49.473Z","2023-08-20T20:48:03.268Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",3,"2023-08-20T20:45:23.752Z","2023-08-20T20:45:30.648Z",TRUE,"pitch","511675c7-ab10-4aef-a247-62425e5653d8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.12,1.46,NA,100.49,174.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,6,5,79,"bottom",9,"2023-08-20T20:43:35.304Z","2023-08-20T20:45:30.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.4,87.7,6,0.9,0.3921,6.8461,33.2633,-11.5137,-1.0699,10.4703,0.4332,2.3642,7.3338,-139.9889,-7.9058,-2.0881,50.005,5.989,-2.1116,2.4,2.4,24,2490,189,NA,NA,NA,NA,NA,NA,TRUE,-12.4,17.4,0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",656185,"Greg Allen","/api/v1/people/656185",NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",2,"2023-08-20T20:45:02.606Z","2023-08-20T20:45:07.677Z",TRUE,"pitch","91ab7ce1-a17f-4e48-967f-13f11e7ee116",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.12,1.46,NA,147.8,143.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,6,5,79,"bottom",9,"2023-08-20T20:43:35.304Z","2023-08-20T20:45:30.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.7,11,0.91,0.3999,7.1781,32.3291,-12.2188,-6.4625,10.5199,-0.808,3.5409,5.0871,-137.3164,-4.9679,-1.8513,50.0006,6.2146,-12.2563,39.6,3.6,24,2207,202,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.1,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",1,"2023-08-20T20:44:40.728Z","2023-08-20T20:44:45.230Z",TRUE,"pitch","7e026710-dbec-4e28-9304-57d84c35c44a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2617,1.4754,NA,55.58,182.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,6,5,79,"bottom",9,"2023-08-20T20:43:35.304Z","2023-08-20T20:45:30.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.4,14,0.89,0.4392,6.8181,24.3144,-34.3988,3.5404,-1.4082,1.6114,2.0795,8.0744,-124.561,-3.1415,-2.1284,50.0045,6.1925,5.5807,10.8,9.6,24,2433,80,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-3,-8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",0,"2023-08-20T20:44:18.562Z","2023-08-20T20:44:25.566Z",TRUE,"pitch","19f00972-c0fd-42d3-bb28-4c3c552777bf",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.12,1.46,NA,112.01,198.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Gleyber Torres strikes out swinging.",0,6,5,79,"bottom",9,"2023-08-20T20:43:35.304Z","2023-08-20T20:45:30.648Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.9,8,0.9,0.4471,7.0029,24.25,-35.0796,3.3497,-1.9094,0.1309,1.4942,5.115,-122.5283,-3.9247,-2.4191,50.0036,6.1148,5.0924,9.6,9.6,24,2461,100,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-4.2,-7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716928,"2023-08-20",5,"2023-08-20T20:43:29.932Z","2023-08-20T20:43:37.971Z",TRUE,"pitch","e90a289e-cb0a-4ebb-9813-b91744719560",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.9962,1.8407,NA,143.5,187.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Aaron Judge called out on strikes.",0,6,5,78,"bottom",9,"2023-08-20T20:42:19.754Z","2023-08-20T20:43:37.971Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.3,7,0.91,0.3947,7.1675,31.2752,-11.6135,-6.4923,10.5461,-0.6952,1.885,5.7902,-138.7969,-9.2251,-1.9657,50.0038,6.0267,-12.6588,39.6,3.6,24,2252,202,NA,NA,NA,NA,NA,NA,TRUE,-12.7,17.3,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",656185,"Greg Allen","/api/v1/people/656185",NA,NA,NA,NA,NA,NA,NA
