"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718386,"2023-04-29",2,"2023-04-29T01:53:15.780Z","2023-04-29T01:53:20.015Z",TRUE,"pitch","fac18fb9-fb67-4fae-a2d6-ae4a7034a1d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0334,1.4488,NA,155.89,199.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Forceout","force_out","Willy Adames grounds into a force out, third baseman Anthony Rendon to second baseman Brandon Drury. Christian Yelich out at 2nd.",0,1,1,56,"bottom",7,"2023-04-29T01:53:13.516Z","2023-04-29T01:53:43.414Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82,76.1,13,0.75,0.4589,5.7312,20.5791,-34.4319,2.9854,-1.562,-1.0204,1.4517,-11.9615,-118.8861,-0.2701,3.6657,50.0015,4.6646,4.3176,3.6,9.6,24,2287,340,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-2.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",0,"2023-04-29T01:50:37.899Z","2023-04-29T01:51:13.899Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Forceout","force_out","Willy Adames grounds into a force out, third baseman Anthony Rendon to second baseman Brandon Drury. Christian Yelich out at 2nd.",0,1,1,56,"bottom",7,"2023-04-29T01:53:13.516Z","2023-04-29T01:53:43.414Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",1,"2023-04-29T01:51:13.899Z","2023-04-29T01:53:15.780Z",FALSE,"action",NA,NA,"Pitching Change: Aaron Loup replaces Tyler Anderson.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,571901,"/api/v1/people/571901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Forceout","force_out","Willy Adames grounds into a force out, third baseman Anthony Rendon to second baseman Brandon Drury. Christian Yelich out at 2nd.",0,1,1,56,"bottom",7,"2023-04-29T01:53:13.516Z","2023-04-29T01:53:43.414Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",4,"2023-04-29T01:50:22.805Z","2023-04-29T01:50:30.290Z",TRUE,"pitch","6d981abe-2c86-4703-a068-e62f85b147ce",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.2745,1.6053,NA,56.61,139.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Christian Yelich walks.",0,1,1,55,"bottom",7,"2023-04-29T01:49:05.856Z","2023-04-29T01:50:30.290Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.8,79.6,12,0.91,0.4306,6.3318,28.3086,-26.0519,11.4653,3.7444,1.5842,3.6942,-6.5616,-127.6104,1.4577,2.7104,50.004,5.1803,18.7525,33.6,7.2,24,2240,115,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.4,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592885,"Christian Yelich","/api/v1/people/592885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",3,"2023-04-29T01:50:00.614Z","2023-04-29T01:50:05.496Z",TRUE,"pitch","8548c0b4-4dfb-458b-846a-524172cd84e3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2182,1.5772,NA,141.8,238.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Christian Yelich walks.",0,1,1,55,"bottom",7,"2023-04-29T01:49:05.856Z","2023-04-29T01:50:30.290Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.8,13,0.5,0.4649,6.3393,21.905,-17.9538,6.5691,10.1117,-0.6506,0.0092,-7.4406,-117.7244,-9.6809,1.6944,50.0051,5.8303,9.2416,21.6,6,24,1920,130,NA,NA,NA,NA,NA,NA,FALSE,-25.6,16.2,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",2,"2023-04-29T01:49:45.347Z","2023-04-29T01:49:48.688Z",TRUE,"pitch","75bdf717-3c06-4a51-9751-95f08acb02b9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.28,1.66,NA,133.39,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Christian Yelich walks.",0,1,1,55,"bottom",7,"2023-04-29T01:49:05.856Z","2023-04-29T01:50:30.290Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74.2,4,0.55,0.466,6.2618,22.0967,-19.1383,6.4716,9.3158,-0.4299,2.3104,-6.9689,-117.4928,-4.6366,1.7327,50.0018,6.086,9.0548,21.6,6,24,1893,132,NA,NA,NA,NA,NA,NA,FALSE,-25.9,16,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",1,"2023-04-29T01:49:26.583Z","2023-04-29T01:49:32.450Z",TRUE,"pitch","8085719a-e905-439e-a170-f8630cc4678c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2745,1.746,NA,143.49,241.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Christian Yelich walks.",0,1,1,55,"bottom",7,"2023-04-29T01:49:05.856Z","2023-04-29T01:50:30.290Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,79.8,13,0.9,0.4382,6.3244,22.2197,-18.6973,0.4166,8.4933,-0.695,-0.1118,-6.8262,-124.4354,-10.2912,2.0161,50.0039,5.5915,0.6624,1.2,4.8,24,2521,149,NA,NA,NA,NA,NA,NA,FALSE,-23.6,13.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",0,"2023-04-29T01:49:10.339Z","2023-04-29T01:49:14.514Z",TRUE,"pitch","23d38eee-67e2-492b-a963-643f8174fd2c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2933,1.6897,NA,169.32,175.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Christian Yelich walks.",0,1,1,55,"bottom",7,"2023-04-29T01:49:05.856Z","2023-04-29T01:50:30.290Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80,13,0.91,0.4345,6.1807,22.9284,-20.9212,-1.1261,6.9764,-1.3727,2.3575,-7.6685,-125.5546,-4.6873,1.8544,50.0042,5.9283,-1.816,8.4,6,24,2491,159,NA,NA,NA,NA,NA,NA,FALSE,-24.6,11.9,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",8,"2023-04-29T01:48:41.162Z","2023-04-29T01:48:46.658Z",TRUE,"pitch","1698f2a5-965d-4e63-9ce7-4726719e267d",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.22,1.47,NA,147.9,166.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,80.7,1,0.9,0.4299,6.3385,23.716,-19.0109,-0.5021,7.9865,-0.8107,2.6852,-6.2859,-126.9614,-4.1972,1.7528,50.0014,5.8547,-0.8258,6,4.8,24,2467,152,NA,NA,NA,NA,NA,NA,TRUE,-21.8,13.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",6,"2023-04-29T01:48:08.440Z","2023-04-29T01:48:11.532Z",TRUE,"pitch","4a4bae43-176f-42f6-ade7-9aaca7fb879c",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.22,1.47,NA,97.47,189.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,75.5,9,0.59,0.4583,6.3276,22.9657,-20.5396,7.0145,8.044,0.5125,1.8109,-5.1325,-119.4942,-5.4408,1.7766,50.0033,5.962,10.1471,22.8,6,24,1982,133,NA,NA,NA,NA,NA,NA,FALSE,-27,13.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",5,"2023-04-29T01:47:45.314Z","2023-04-29T01:47:48.752Z",TRUE,"pitch","0c2c3291-7f94-4de8-9165-f11b465fd5fd",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.22,1.47,NA,77.79,174.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,74.6,12,0.83,0.4619,6.1974,23.9675,-21.2494,7.8147,7.6815,1.0287,2.3685,-4.0103,-118.8342,-4.1511,1.7278,50.0017,6.0814,11.1131,25.2,7.2,24,1908,130,NA,NA,NA,NA,NA,NA,FALSE,-28.1,13.1,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",4,"2023-04-29T01:47:30.579Z","2023-04-29T01:47:34.276Z",TRUE,"pitch","06fa4d1c-bd5d-4a38-ba5f-be2d5d62ff3f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2089,1.3991,NA,170.72,206.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.8,13,0.89,0.4119,6.3528,29.6589,-12.8908,4.99,10.7774,-1.4093,1.1799,-9.058,-133.1869,-9.7273,1.3936,50.0054,5.8211,8.9311,25.2,3.6,24,2271,154,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.4,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",3,"2023-04-29T01:46:53.962Z","2023-04-29T01:46:58.599Z",TRUE,"pitch","e8493215-27ff-4f17-a07f-ed373d087809",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.22,1.47,NA,85.63,161.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.2,3,0.82,0.4592,6.2641,22.5803,-23.7506,8.8249,5.8439,0.8231,2.8701,-5.0357,-119.2004,-2.4901,1.8149,50.0013,6.0691,12.7179,26.4,7.2,24,1850,129,NA,NA,NA,NA,NA,NA,FALSE,-30.5,10.2,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",2,"2023-04-29T01:46:37.498Z","2023-04-29T01:46:40.720Z",TRUE,"pitch","f4e88635-5267-49f9-8617-a5a267a674e5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.22,1.47,NA,107.58,150.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,80.8,2,0.9,0.4291,6.2178,22.9817,-19.093,1.0459,7.9042,0.247,3.2807,-4.708,-127.0489,-2.962,1.9783,50.0049,5.9575,1.7321,2.4,4.8,24,2494,162,NA,NA,NA,NA,NA,NA,FALSE,-21.6,13.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",1,"2023-04-29T01:46:20.706Z","2023-04-29T01:46:24.359Z",TRUE,"pitch","89827326-bf4f-45d1-a827-bcd8fd8f7103",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1244,1.4554,NA,107.08,128.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.4,12,0.9,0.4066,6.1299,29.8808,-12.3673,3.7871,10.7795,0.2601,4.0808,-4.6944,-134.8243,-3.2041,1.5335,50.0008,6.1599,6.9574,24,3.6,24,2303,159,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718386,"2023-04-29",0,"2023-04-29T01:46:06.644Z","2023-04-29T01:46:10.825Z",TRUE,"pitch","f3e38aee-03b8-4f57-aa56-3e52e7be3f69",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2321,1.5308,NA,84.66,173.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Joey Wiemer strikes out swinging.",0,1,1,54,"bottom",7,"2023-04-29T01:45:59.619Z","2023-04-29T01:48:46.658Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.3,12,0.52,0.4529,6.0832,23.3365,-20.9743,7.7717,7.5598,0.8485,2.4343,-4.3684,-120.8915,-4.4975,1.6682,50.0032,6.1575,11.5156,26.4,7.2,24,1845,129,NA,NA,NA,NA,NA,NA,FALSE,-26.8,12.8,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
