"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718489,"2023-04-21",6,"2023-04-22T02:10:16.636Z","2023-04-22T02:10:26.175Z",TRUE,"pitch","c24431e6-473b-48b3-a2ad-ec4ff730b85a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.44,1.66,NA,81.57,163.45,"fly_ball","medium","8",162.81,82.33,NA,NA,TRUE,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Matt Olson flies out to center fielder Jake Meyers.",0,6,4,78,"bottom",9,"2023-04-22T02:08:10.621Z","2023-04-22T02:10:26.175Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84.5,12,2,0.4109,6.1682,25.2405,-27.6894,3.0044,2.4819,0.9294,2.7902,1.2805,-132.7077,-3.2146,0.052,50.0011,6.0085,5.4209,10.8,6,24,2742,136,85,42,305,NA,NA,NA,TRUE,-28.4,4.1,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",5,"2023-04-22T02:09:52.470Z","2023-04-22T02:09:55.590Z",TRUE,"pitch","474160a2-dfe0-42d6-b4f9-ee5a2a52c6a9",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.2807,1.5824,NA,124.57,227.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Matt Olson flies out to center fielder Jake Meyers.",0,6,4,78,"bottom",9,"2023-04-22T02:08:10.621Z","2023-04-22T02:10:26.175Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.5,83.8,13,2,0.4127,6.5013,29.8414,-25.5055,-7.0361,3.7411,-0.1986,0.4189,2.7977,-132.9787,-8.601,-0.3532,50.0035,5.5602,-12.5385,24,7.2,24,1908,221,NA,NA,NA,NA,NA,NA,FALSE,-27.8,5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",4,"2023-04-22T02:09:30.075Z","2023-04-22T02:09:33.600Z",TRUE,"pitch","a728a2c3-b5d4-45e4-9551-4046f8a25022",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3031,1.6497,NA,147.51,147.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Matt Olson flies out to center fielder Jake Meyers.",0,6,4,78,"bottom",9,"2023-04-22T02:08:10.621Z","2023-04-22T02:10:26.175Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.6,1,2,0.3895,6.3384,29.9308,-13.6897,-0.7874,9.2145,-0.8005,3.3823,-1.5639,-140.3111,-4.47,-0.135,50.0032,5.8795,-1.5795,7.2,2.4,24,2562,194,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",2,"2023-04-22T02:08:59.273Z","2023-04-22T02:09:02.474Z",TRUE,"pitch","4f7551af-fc13-4987-9d0e-b12ea6147556",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.66,NA,78.7,183.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Matt Olson flies out to center fielder Jake Meyers.",0,6,4,78,"bottom",9,"2023-04-22T02:08:10.621Z","2023-04-22T02:10:26.175Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,74.8,14,2,0.4617,6.0643,26.846,-42.6913,9.2414,-7.4112,1.0049,2.0319,-0.126,-119.4641,-0.3611,-0.1383,50.0023,6.0816,13.1177,16.8,13.2,24,3321,31,NA,NA,NA,NA,NA,NA,FALSE,-54.2,-13.1,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",1,"2023-04-22T02:08:37.823Z","2023-04-22T02:08:40.903Z",TRUE,"pitch","759e9fd8-6a07-4c19-a377-e4840851f2bb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.44,1.66,NA,83.23,182.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Matt Olson flies out to center fielder Jake Meyers.",0,6,4,78,"bottom",9,"2023-04-22T02:08:10.621Z","2023-04-22T02:10:26.175Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.6,14,2,0.4159,6.3181,24.8192,-29.552,3.0218,1.4901,0.886,2.0937,1.0804,-131.1441,-4.3503,0.0773,50.0032,5.9501,5.3229,10.8,7.2,24,2952,121,NA,NA,NA,NA,NA,NA,FALSE,-31.3,2,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",0,"2023-04-22T02:08:21.948Z","2023-04-22T02:08:25.531Z",TRUE,"pitch","ad4b11b6-77da-4357-b7a0-9284e113a385",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3479,1.7619,NA,93.19,150.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Matt Olson flies out to center fielder Jake Meyers.",0,6,4,78,"bottom",9,"2023-04-22T02:08:10.621Z","2023-04-22T02:10:26.175Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.2,75.1,3,2,0.4593,5.9357,25.1164,-41.4492,6.6123,-6.4546,0.6247,3.2816,-0.1158,-119.674,1.8894,-0.1838,50.0028,6.2205,9.5011,13.2,12,24,3267,37,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-10.9,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",3,"2023-04-22T02:09:20.004Z","2023-04-22T02:09:30.075Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Matt Olson flies out to center fielder Jake Meyers.",0,6,4,78,"bottom",9,"2023-04-22T02:08:10.621Z","2023-04-22T02:10:26.175Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",6,"2023-04-22T02:07:51.774Z","2023-04-22T02:07:58.254Z",TRUE,"pitch","23ca50a8-8133-4e13-9c29-f2ec2d029572",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.51,1.64,NA,88.91,201.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ronald Acuna Jr. strikes out swinging.",0,6,4,77,"bottom",9,"2023-04-22T02:05:40.022Z","2023-04-22T02:07:58.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.5,84.6,14,2,0.4104,6.2664,27.1038,-27.3476,3.8176,2.6743,0.7369,1.3965,0.4732,-133.185,-6.6566,0.0608,50.0053,5.8911,6.8976,13.2,7.2,24,2802,131,NA,NA,NA,NA,NA,NA,TRUE,-28.8,3.7,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",5,"2023-04-22T02:07:30.424Z","2023-04-22T02:07:33.504Z",TRUE,"pitch","9b5a0903-48c5-4096-8c1a-a086e20469ec",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3031,1.4926,NA,64.96,210.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ronald Acuna Jr. strikes out swinging.",0,6,4,77,"bottom",9,"2023-04-22T02:05:40.022Z","2023-04-22T02:07:58.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.1,14,2,0.4561,6.186,26.1985,-40.7843,6.23,-5.9109,1.3653,1.0378,1.4752,-120.6664,-2.9993,-0.0649,50.003,5.9341,9.0732,13.2,12,24,3286,35,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-11.2,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718489,"2023-04-21",4,"2023-04-22T02:07:11.884Z","2023-04-22T02:07:15.032Z",TRUE,"pitch","6ab3d3b3-9404-4d8a-8a0e-36a0e81b5f01",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4599,1.5599,NA,56.78,217.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Ronald Acuna Jr. strikes out swinging.",0,6,4,77,"bottom",9,"2023-04-22T02:05:40.022Z","2023-04-22T02:07:58.254Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,84.4,14,2,0.4134,6.2438,25.4325,-30.4407,2.6955,0.9727,1.5798,0.8002,2.6325,-131.9837,-7.5554,0.2228,50.0044,5.9112,4.803,9.6,7.2,24,2870,128,NA,NA,NA,NA,NA,NA,FALSE,-32.5,0.5,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607680,"Kevin Pillar","/api/v1/people/607680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
