"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
747041,"2024-05-11",0,"2024-05-11T22:37:14.465Z","2024-05-11T22:37:20.600Z",TRUE,"pitch","a011deb0-366c-451d-9751-cc3b66864821",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.4,1.54,NA,118.27,141.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,4,4,69,"bottom",9,"2024-05-11T22:36:56.973Z","2024-05-11T22:39:12.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.5,11,0.9,0.4125,6.4781,27.2592,-17.9212,-8.0772,7.9766,-0.0334,3.6174,11.2124,-132.5629,0.9919,-3.2605,50.0037,4.5429,-14.4359,34.8,4.8,24,2423,240,NA,NA,NA,NA,NA,NA,FALSE,-18,14.9,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",1,"2024-05-11T22:37:55.621Z","2024-05-11T22:37:58.621Z",FALSE,"pickoff","69f7d114-7c63-4700-a526-f0249d4c6469",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,4,4,69,"bottom",9,"2024-05-11T22:36:56.973Z","2024-05-11T22:39:12.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",3,"2024-05-11T22:38:31.171Z","2024-05-11T22:38:48.212Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,656775,"/api/v1/people/656775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,4,4,69,"bottom",9,"2024-05-11T22:36:56.973Z","2024-05-11T22:39:12.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",10,"2024-05-11T22:36:34.775Z","2024-05-11T22:36:42.446Z",TRUE,"pitch","728c418d-7a80-46c6-a03f-e07cdc9f2428",9,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.51,1.61,NA,137.32,162.95,"ground_ball","medium","5",86.29,172.26,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.4,4,0.9,0.4582,6.2743,22.9361,-26.1232,4.9622,4.1787,-0.5331,2.8085,5.4845,-119.5246,1.4057,-3.5015,50.0015,4.5578,7.1814,18,7.2,24,2520,86,99.2,1,58,NA,NA,NA,FALSE,-32.3,8.2,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,676059,"Jordan Westburg","/api/v1/people/676059"
747041,"2024-05-11",9,"2024-05-11T22:36:13.704Z","2024-05-11T22:36:19.710Z",TRUE,"pitch","12e837fd-6a4a-4bb8-ad2b-91ae58d0e7cc",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.51,1.61,NA,116.82,150.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.3,2,0.9,0.4116,6.4458,30.565,-17.9384,-7.4706,7.9484,0.0048,3.2681,10.9737,-133.4392,0.0135,-3.2034,50.0024,4.5628,-13.3805,31.2,4.8,24,2557,237,NA,NA,NA,NA,NA,NA,FALSE,-18.1,14.6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",8,"2024-05-11T22:35:54.789Z","2024-05-11T22:35:59.018Z",TRUE,"pitch","605488c7-3406-4bf5-9214-a2bf05b797be",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5622,1.7269,NA,81.48,150.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.3,12,0.9,0.4131,6.4428,28.5604,-17.8817,-7.3045,8.0269,0.9317,3.2798,12.9502,-132.6368,0.0975,-3.0665,50.0013,4.5472,-13.0049,30,4.8,24,2536,236,NA,NA,NA,NA,NA,NA,FALSE,-18.1,14.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",7,"2024-05-11T22:35:31.807Z","2024-05-11T22:35:35.531Z",TRUE,"pitch","99458c41-44e7-4556-88c6-78299cbb0f50",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.51,1.61,NA,151.21,151.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,74.5,11,0.91,0.4611,6.2937,24.544,-23.8309,7.0084,5.8473,-0.8975,3.2165,4.0081,-119.1418,1.8741,-3.5163,50.0019,4.5848,9.9949,25.2,7.2,24,2381,92,NA,NA,NA,NA,NA,NA,FALSE,-29.6,11.4,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",6,"2024-05-11T22:35:11.757Z","2024-05-11T22:35:15.960Z",TRUE,"pitch","b20bb776-973f-4835-853f-49b06ab26931",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.51,1.61,NA,138.54,171.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,74.9,4,0.89,0.4607,6.4866,23.3912,-29.164,3.3922,2.103,-0.5651,2.4946,5.7726,-118.9978,1.2601,-3.4654,50.0024,4.6055,4.8503,12,8.4,24,2496,92,NA,NA,NA,NA,NA,NA,FALSE,-36.6,4.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",5,"2024-05-11T22:34:50.343Z","2024-05-11T22:34:54.750Z",TRUE,"pitch","5d6191c3-f941-48ee-8749-eeb3c33895ee",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.51,1.61,NA,121.15,137.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.3,11,0.9,0.4167,6.4348,28.6916,-18.8449,-8.9838,7.6224,-0.1089,3.7446,11.1066,-131.585,1.3314,-3.2231,50.0011,4.6311,-15.707,36,4.8,24,2544,233,NA,NA,NA,NA,NA,NA,FALSE,-19.2,14.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",4,"2024-05-11T22:34:29.605Z","2024-05-11T22:34:34.461Z",TRUE,"pitch","09f3ff6b-f09c-4013-b026-1d79d38eaf2c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.51,1.61,NA,131.69,158.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,74.5,1,0.91,0.4626,6.2511,23.5177,-25.7937,7.3432,4.4987,-0.3853,2.9632,4.6427,-118.5899,1.4139,-3.3251,50.0039,4.7188,10.4172,24,8.4,24,2511,84,NA,NA,NA,NA,NA,NA,FALSE,-32.5,8.8,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",3,"2024-05-11T22:34:14.508Z","2024-05-11T22:34:18.191Z",TRUE,"pitch","bfbd836a-05cf-4a44-a3b7-dcda5fb63010",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4927,1.6353,NA,161.67,130.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,74.8,11,0.9,0.4599,6.2575,23.3034,-25.7966,6.4223,4.4423,-1.172,4.0092,3.2772,-119.1728,3.5377,-3.4002,50.003,4.8381,9.219,21.6,7.2,24,2479,94,NA,NA,NA,NA,NA,NA,FALSE,-31.7,9.2,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",2,"2024-05-11T22:33:55.252Z","2024-05-11T22:33:59.804Z",TRUE,"pitch","5f205937-964e-4c2a-94cc-f98d51408064",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.51,1.61,NA,104.29,162.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.3,6,0.9,0.4171,6.31,29.4766,-16.3176,-8.0575,9.0895,0.3334,2.8267,11.603,-131.6239,-1.5376,-3.097,50.0001,4.634,-14.0527,34.8,4.8,24,2505,239,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16.3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",0,"2024-05-11T22:33:01.551Z","2024-05-11T22:33:01.586Z",FALSE,"action",NA,NA,"Defensive Substitution: Jake McCarthy replaces Joc Pederson, batting 5th, playing right field.","Defensive Sub",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664983,"/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","502","68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,592626,"/api/v1/people/592626",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",1,"2024-05-11T22:33:01.586Z","2024-05-11T22:33:55.252Z",FALSE,"action",NA,NA,"Pitching Change: Paul Sewald replaces Kevin Ginkel.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623149,"/api/v1/people/623149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Single","single","Jordan Westburg singles on a ground ball to third baseman Eugenio Suárez.",0,4,4,68,"bottom",9,"2024-05-11T22:33:53.031Z","2024-05-11T22:36:42.446Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",2,"2024-05-11T22:31:07.270Z","2024-05-11T22:31:14.673Z",TRUE,"pitch","a050956d-63ed-4c51-ae6f-cf9fd507aeb0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.16,1.49,NA,130.11,185.13,"ground_ball","medium","3",147.2,163.11,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Blaze Alexander grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano.",0,4,4,67,"top",9,"2024-05-11T22:30:07.566Z","2024-05-11T22:31:14.673Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.8,7,2,0.3893,6.307,31.4591,-35.0113,-9.8406,-1.4197,-0.344,1.9869,7.7833,-140.6161,-3.1474,-1.8674,50.0001,5.3889,-19.7317,26.4,8.4,24,1976,255,90.5,-49,2,NA,NA,NA,TRUE,-32.3,-3,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747041,"2024-05-11",1,"2024-05-11T22:30:45.088Z","2024-05-11T22:30:48.612Z",TRUE,"pitch","e7e98168-9552-453c-b06f-807309640f70",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.16,1.49,NA,174.59,184.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Blaze Alexander grounds out, first baseman Ryan Mountcastle to pitcher Yennier Cano.",0,4,4,67,"top",9,"2024-05-11T22:30:07.566Z","2024-05-11T22:31:14.673Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,677942,"Blaze Alexander","/api/v1/people/677942","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.2,13,2,0.3921,5.9437,30.87,-35.0379,-9.189,-1.4501,-1.5109,2.021,4.6609,-139.5944,-2.7874,-2.0067,50.0027,5.3348,-18.1686,25.2,8.4,24,2014,253,NA,NA,NA,NA,NA,NA,FALSE,-32.6,-3,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
