"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745901,"2024-05-25",4,"2024-05-25T20:48:18.330Z","2024-05-25T20:48:21.482Z",TRUE,"pitch","6ebe7ca6-daa6-4987-b650-e1032feaa777",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.55,1.63,NA,114.37,134.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,5,70,"top",9,"2024-05-25T20:47:37.695Z","2024-05-25T20:48:21.482Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.6,91.9,12,0.91,0.3743,6.3014,34.3354,-15.43,-6.9988,7.7183,0.0691,3.8556,8.6928,-146.3148,-3.2599,-2.0302,50.0014,5.9081,-15.1821,39.6,3.6,24,2029,229,NA,NA,NA,NA,NA,NA,TRUE,-13.6,13.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",2,"2024-05-25T20:47:54.054Z","2024-05-25T20:47:57.161Z",TRUE,"pitch","2000504e-5ade-4dae-a507-0658fc003bd2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.55,1.63,NA,111.01,182.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,5,70,"top",9,"2024-05-25T20:47:37.695Z","2024-05-25T20:48:21.482Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,91.3,8,0.92,0.3776,6.4394,33.3163,-13.5805,-8.2702,8.7187,0.1571,2.0748,9.3478,-144.973,-7.7998,-2.0318,50.0041,5.6259,-17.6381,45.6,3.6,24,2049,229,NA,NA,NA,NA,NA,NA,FALSE,-13.1,14.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",1,"2024-05-25T20:47:39.981Z","2024-05-25T20:47:43.299Z",TRUE,"pitch","d76b5b52-f676-445c-90cb-19acd01ed246",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.55,1.63,NA,116.39,182.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,5,70,"top",9,"2024-05-25T20:47:37.695Z","2024-05-25T20:48:21.482Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.8,8,0.92,0.3758,6.3251,33.5117,-12.7697,-7.5435,9.0163,0.0159,2.0946,9.0474,-145.6275,-8.3024,-2.148,50.0063,5.7513,-16.241,44.4,3.6,24,2055,230,NA,NA,NA,NA,NA,NA,FALSE,-12.5,14.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",0,"2024-05-25T20:47:02.220Z","2024-05-25T20:47:39.981Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,5,70,"top",9,"2024-05-25T20:47:37.695Z","2024-05-25T20:48:21.482Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",3,"2024-05-25T20:48:06.788Z","2024-05-25T20:48:18.330Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,641680,"/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,5,70,"top",9,"2024-05-25T20:47:37.695Z","2024-05-25T20:48:21.482Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",0,"2024-05-25T20:46:23.805Z","2024-05-25T20:46:30.993Z",TRUE,"pitch","4a5ace2f-ab36-4327-9523-fb7d334c2dbb",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.35,1.44,NA,116.15,167.21,"ground_ball","medium","3",158.4,166.49,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Nathaniel Lowe grounds out, first baseman Carlos Santana to pitcher Jhoan Duran.",0,3,5,69,"top",9,"2024-05-25T20:45:59.743Z","2024-05-25T20:46:30.993Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90.8,5,0.72,0.3813,6.3371,29.9062,-18.445,-6.6725,6.5506,0.0222,2.6507,8.8698,-143.1024,-5.6275,-2.236,50.0004,5.7803,-13.9779,32.4,4.8,24,1817,234,94.5,-32,6,NA,NA,NA,TRUE,-17,11,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",6,"2024-05-25T20:45:41.802Z","2024-05-25T20:45:48.997Z",TRUE,"pitch","494defe4-439d-4fd2-9aa5-6a4a384d9bc6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.58,1.69,NA,111.8,190.49,"ground_ball","medium","3",148.7,162.85,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Leody Taveras grounds out, first baseman Carlos Santana to pitcher Jhoan Duran.",0,3,5,68,"top",9,"2024-05-25T20:44:51.654Z","2024-05-25T20:45:48.997Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97,90.1,8,0.9,0.3862,6.1862,28.4598,-29.2228,-4.5989,1.4415,0.1365,1.7885,7.931,-141.1569,-6.264,-2.0965,50.0004,5.8876,-9.3935,14.4,6,24,1606,233,83.5,-37,3,NA,NA,NA,TRUE,-27.1,1.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",5,"2024-05-25T20:45:26.322Z","2024-05-25T20:45:31.920Z",TRUE,"pitch","b3e26a4b-5009-4f2d-a6ef-c099aa113d69",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6249,1.7018,NA,149.51,152.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Leody Taveras grounds out, first baseman Carlos Santana to pitcher Jhoan Duran.",0,3,5,68,"top",9,"2024-05-25T20:44:51.654Z","2024-05-25T20:45:48.997Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,91.4,11,0.89,0.3776,6.324,31.6328,-17.1379,-7.3407,7.0436,-0.8528,3.2003,6.823,-144.7008,-4.5127,-2.2798,50.0041,5.8199,-15.6731,38.4,4.8,24,2095,230,NA,NA,NA,NA,NA,NA,FALSE,-15.5,12.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",4,"2024-05-25T20:45:08.705Z","2024-05-25T20:45:11.861Z",TRUE,"pitch","a886e158-58d2-40e1-b9d7-b8d6bfb28e5b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6997,1.7018,NA,48.81,236.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Leody Taveras grounds out, first baseman Carlos Santana to pitcher Jhoan Duran.",0,3,5,68,"top",9,"2024-05-25T20:44:51.654Z","2024-05-25T20:45:48.997Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,80.9,14,2,0.4321,6.7525,27.2288,-39.2427,1.3858,-4.3457,1.7889,0.0825,9.0643,-126.9993,-6.5052,-2.0141,50.0057,5.8172,2.2514,4.8,9.6,24,2729,38,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-9.2,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745901,"2024-05-25",3,"2024-05-25T20:44:53.752Z","2024-05-25T20:44:57.088Z",TRUE,"pitch","0b155c9e-ef99-4bb7-838e-319b22ceda56",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7284,1.7017,NA,145.55,189.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Leody Taveras grounds out, first baseman Carlos Santana to pitcher Jhoan Duran.",0,3,5,68,"top",9,"2024-05-25T20:44:51.654Z","2024-05-25T20:45:48.997Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.6,80.3,7,2,0.4334,6.2099,24.6238,-39.5674,1.7994,-4.5709,-0.7489,1.8413,3.5309,-126.1789,-2.178,-2.3976,50.0004,5.8908,2.9124,4.8,9.6,24,2572,45,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-8.5,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
