"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745832,"2024-04-29",3,"2024-04-30T00:41:29.280Z","2024-04-30T00:41:41.546Z",TRUE,"pitch","413c7705-c901-4243-a05e-0ff346cbb2e4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.319,1.513,NA,98.9,184.13,"fly_ball","medium","7",105.5,103.98,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pete Crow-Armstrong flies out to left fielder Brandon Nimmo.",0,1,1,51,"top",8,"2024-04-30T00:40:28.628Z","2024-04-30T00:41:41.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.4,9,0.92,0.3863,6.2588,31.2308,-13.0221,-5.538,9.3997,0.4748,2.0242,8.0065,-141.5905,-8.15,-1.6653,50.0068,5.7666,-11.2887,32.4,3.6,24,2184,216,97.9,55,246,NA,NA,NA,TRUE,-13.2,15.6,8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",2,"2024-04-30T00:41:05.477Z","2024-04-30T00:41:08.517Z",TRUE,"pitch","fc45b037-49de-4516-874f-041974381352",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.319,1.513,NA,114.32,188.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pete Crow-Armstrong flies out to left fielder Brandon Nimmo.",0,1,1,51,"top",8,"2024-04-30T00:40:28.628Z","2024-04-30T00:41:41.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.2,8,0.93,0.3904,6.0428,32.9617,-12.0414,-4.3243,10.1067,0.0704,1.8604,6.2309,-140.5112,-8.9264,-1.6179,50.0021,5.8683,-8.614,27.6,3.6,24,2262,209,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.6,6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",1,"2024-04-30T00:40:44.082Z","2024-04-30T00:40:47.117Z",TRUE,"pitch","91bef26c-8fb4-4436-9926-9c8652ae7963",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.319,1.513,NA,123.27,174.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pete Crow-Armstrong flies out to left fielder Brandon Nimmo.",0,1,1,51,"top",8,"2024-04-30T00:40:28.628Z","2024-04-30T00:41:41.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.9,5,0.93,0.3914,6.1607,32.1772,-12.5761,-5.3004,9.8858,-0.1645,2.3844,5.7594,-140.0419,-7.3504,-1.561,50.0033,5.8691,-10.5087,32.4,3.6,24,2266,215,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.6,8.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",0,"2024-04-30T00:40:28.628Z","2024-04-30T00:40:32.690Z",TRUE,"pitch","92eb2c10-9f5c-4dc9-b13e-5970e358f1bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3108,1.5285,NA,89.76,213.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pete Crow-Armstrong flies out to left fielder Brandon Nimmo.",0,1,1,51,"top",8,"2024-04-30T00:40:28.628Z","2024-04-30T00:41:41.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.4,14,0.83,0.3908,6.3834,32.1774,-14.3474,-6.5165,8.9621,0.7146,0.924,8.7625,-140.2543,-10.6984,-1.6057,50.0034,5.7272,-12.9635,33.6,3.6,24,2175,215,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14,10,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",4,"2024-04-30T00:39:38.939Z","2024-04-30T00:39:47.961Z",TRUE,"pitch","22eabc30-d6a5-455e-9e38-bc1b5ccb9938",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,2.9,1.32,NA,163.52,166.33,"ground_ball","soft","5",105.72,175.14,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Nick Madrigal grounds into a force out, third baseman Joey Wendle to second baseman Jeff McNeil. Michael Busch scores. Matt Mervis out at 2nd. Nick Madrigal to 1st.",1,1,1,50,"top",8,"2024-04-30T00:38:47.897Z","2024-04-30T00:39:47.961Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.1,11,2,0.3901,6.1859,33.3818,-18.5511,-8.8303,6.8312,-1.2204,2.6834,4.5518,-140.6722,-5.3183,-1.7165,50.004,5.8102,-17.6109,39.6,4.8,24,2080,216,49.6,-14,11,NA,NA,NA,TRUE,-18,11.4,15,NA,NA,NA,NA,NA,TRUE,TRUE,663611,"Nick Madrigal","/api/v1/people/663611",NA,NA,NA,NA,NA,NA
745832,"2024-04-29",3,"2024-04-30T00:39:09.170Z","2024-04-30T00:39:17.931Z",TRUE,"pitch","3adced10-b0b4-49af-a491-f555a45e3437",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,2.9,1.32,NA,134.61,179.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Nick Madrigal grounds into a force out, third baseman Joey Wendle to second baseman Jeff McNeil. Michael Busch scores. Matt Mervis out at 2nd. Nick Madrigal to 1st.",1,1,1,50,"top",8,"2024-04-30T00:38:47.897Z","2024-04-30T00:39:47.961Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.8,4,2,0.3927,6.1768,31.4321,-16.3826,-8.2775,8.0154,-0.4621,2.2021,5.989,-139.4954,-7.0917,-1.5616,50.0043,5.8577,-16.3115,39.6,4.8,24,2112,210,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.2,13.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",2,"2024-04-30T00:38:50.259Z","2024-04-30T00:38:55.282Z",TRUE,"pitch","41b07c66-37fd-4867-b445-f3849e8d2ac2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.994,1.3907,NA,144.98,198.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Nick Madrigal grounds into a force out, third baseman Joey Wendle to second baseman Jeff McNeil. Michael Busch scores. Matt Mervis out at 2nd. Nick Madrigal to 1st.",1,1,1,50,"top",8,"2024-04-30T00:38:47.897Z","2024-04-30T00:39:47.961Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.1,7,2,0.3966,6.228,30.2941,-16.3915,-8.2871,8.17,-0.734,1.4925,5.4581,-138.0307,-8.5985,-1.6588,50.0059,5.7484,-16.0176,39.6,4.8,24,2077,214,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.2,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",0,"2024-04-30T00:37:15.312Z","2024-04-30T00:38:35.468Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,543228,"/api/v1/people/543228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Nick Madrigal grounds into a force out, third baseman Joey Wendle to second baseman Jeff McNeil. Michael Busch scores. Matt Mervis out at 2nd. Nick Madrigal to 1st.",1,1,1,50,"top",8,"2024-04-30T00:38:47.897Z","2024-04-30T00:39:47.961Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",1,"2024-04-30T00:38:35.468Z","2024-04-30T00:38:50.259Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nick Madrigal replaces Yan Gomes.","Offensive Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663611,"/api/v1/people/663611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","50","atBat","Forceout","force_out","Nick Madrigal grounds into a force out, third baseman Joey Wendle to second baseman Jeff McNeil. Michael Busch scores. Matt Mervis out at 2nd. Nick Madrigal to 1st.",1,1,1,50,"top",8,"2024-04-30T00:38:47.897Z","2024-04-30T00:39:47.961Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,543228,"/api/v1/people/543228",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",6,"2024-04-30T00:36:42.330Z","2024-04-30T00:36:50.456Z",TRUE,"pitch","a61ccc0a-571f-43ac-ab83-d8bcef4b62e1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.54,1.66,NA,131.72,186.22,"ground_ball","medium","3",150.84,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Mervis grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor. Michael Busch to 3rd. Dansby Swanson out at 2nd. Matt Mervis to 1st.",0,0,1,49,"top",8,"2024-04-30T00:35:11.576Z","2024-04-30T00:36:50.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.9,7,0.93,0.3868,6.1968,33.9229,-12.1849,-4.6861,9.8547,-0.3862,1.9468,5.5151,-141.8667,-8.4638,-1.7511,50.0048,5.755,-9.507,30,3.6,24,2288,216,98.3,-1,43,NA,NA,NA,TRUE,-12.7,16.2,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,670223,"Matt Mervis","/api/v1/people/670223",NA,NA,NA,683737,"Michael Busch","/api/v1/people/683737"
745832,"2024-04-29",5,"2024-04-30T00:36:23.540Z","2024-04-30T00:36:28.749Z",TRUE,"pitch","e34e3462-44f4-4f33-96c8-a5ee4881691b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.54,1.66,NA,137.05,158.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Mervis grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor. Michael Busch to 3rd. Dansby Swanson out at 2nd. Matt Mervis to 1st.",0,0,1,49,"top",8,"2024-04-30T00:35:11.576Z","2024-04-30T00:36:50.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,77.8,1,0.9,0.4416,6.5647,26.5805,-25.1005,-7.098,4.549,-0.5261,2.9588,5.4524,-124.372,-1.6163,-1.8322,50.0035,5.7128,-11.0422,21.6,7.2,24,1478,247,NA,NA,NA,NA,NA,NA,FALSE,-29.5,8,11.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",4,"2024-04-30T00:36:01.794Z","2024-04-30T00:36:08.538Z",TRUE,"pitch","a1537e50-25a9-4b3d-9f3b-8e72675d3f99",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.3872,1.6613,NA,67.66,220.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Mervis grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor. Michael Busch to 3rd. Dansby Swanson out at 2nd. Matt Mervis to 1st.",0,0,1,49,"top",8,"2024-04-30T00:35:11.576Z","2024-04-30T00:36:50.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.1,14,0.88,0.4232,6.5996,25.9403,-22.8259,-7.2506,5.5089,1.2945,0.6782,10.664,-129.2196,-7.8633,-1.9366,50.0051,5.5037,-12.3113,22.8,6,24,1498,245,NA,NA,NA,NA,NA,NA,FALSE,-26.2,8.4,10.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",2,"2024-04-30T00:35:33.366Z","2024-04-30T00:35:38.764Z",TRUE,"pitch","24f91afc-c90b-4f72-b884-1ae1728ae21b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.54,1.66,NA,122.07,151.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Mervis grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor. Michael Busch to 3rd. Dansby Swanson out at 2nd. Matt Mervis to 1st.",0,0,1,49,"top",8,"2024-04-30T00:35:11.576Z","2024-04-30T00:36:50.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.4,2,0.92,0.3856,6.0122,30.8818,-12.2298,-5.2459,9.7464,-0.1331,3.2441,6.1691,-141.7858,-5.4118,-1.6503,50.003,5.9507,-10.7353,34.8,3.6,24,2279,213,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.8,8.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",1,"2024-04-30T00:35:13.968Z","2024-04-30T00:35:19.558Z",TRUE,"pitch","c10097dd-b983-4c57-9ef5-2fc2c88841ca",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.54,1.66,NA,124.65,177.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Mervis grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor. Michael Busch to 3rd. Dansby Swanson out at 2nd. Matt Mervis to 1st.",0,0,1,49,"top",8,"2024-04-30T00:35:11.576Z","2024-04-30T00:36:50.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.6,5,0.93,0.3886,6.1767,32.5047,-12.133,-3.7245,9.9629,-0.2007,2.2816,5.4735,-141.0262,-7.7004,-1.6841,50.0011,5.8327,-7.4911,24,3.6,24,2253,210,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.6,5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",0,"2024-04-30T00:34:25.246Z","2024-04-30T00:35:13.968Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Mervis grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor. Michael Busch to 3rd. Dansby Swanson out at 2nd. Matt Mervis to 1st.",0,0,1,49,"top",8,"2024-04-30T00:35:11.576Z","2024-04-30T00:36:50.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745832,"2024-04-29",3,"2024-04-30T00:35:50.436Z","2024-04-30T00:36:01.794Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,670223,"/api/v1/people/670223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Mervis grounds into a force out, first baseman Pete Alonso to shortstop Francisco Lindor. Michael Busch to 3rd. Dansby Swanson out at 2nd. Matt Mervis to 1st.",0,0,1,49,"top",8,"2024-04-30T00:35:11.576Z","2024-04-30T00:36:50.456Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670223,"Matt Mervis","/api/v1/people/670223","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
