"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716888,"2023-08-23",2,"2023-08-23T04:17:25.460Z","2023-08-23T04:17:35.895Z",TRUE,"pitch","dc748b16-156d-486c-883c-ba89ab03749f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.48,1.65,NA,141.2,147.78,"popup","medium","6",114.46,137.19,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Bobby Witt Jr. pops out to shortstop Nick Allen.",0,4,5,70,"top",9,"2023-08-23T04:16:27.904Z","2023-08-23T04:17:35.895Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.9,1,0.9,0.4261,7.0574,25.6683,-20.1242,-8.7176,7.1931,-0.6349,3.3703,4.3927,-128.3634,-2.0793,-1.2325,50.0009,5.7517,-14.5988,33.6,6,24,1521,230,92.8,62,173,NA,NA,NA,TRUE,-22.2,12.8,14.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",1,"2023-08-23T04:17:05.396Z","2023-08-23T04:17:09.622Z",TRUE,"pitch","0b614a7d-9241-4200-ac38-794f459201bf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.48,1.65,NA,99.01,171.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Bobby Witt Jr. pops out to shortstop Nick Allen.",0,4,5,70,"top",9,"2023-08-23T04:16:27.904Z","2023-08-23T04:17:35.895Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,6,0.91,0.4012,7.0544,30.4915,-15.2234,-3.585,8.9803,0.472,2.4976,5.3927,-136.611,-5.6599,-1.0631,50.0023,5.6452,-6.7668,19.2,3.6,24,2192,214,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.2,5.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",0,"2023-08-23T04:16:49.320Z","2023-08-23T04:16:54.631Z",TRUE,"pitch","b7c68dab-b055-4d07-861e-944e1279f68d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5753,1.6477,NA,134.15,135.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Bobby Witt Jr. pops out to shortstop Nick Allen.",0,4,5,70,"top",9,"2023-08-23T04:16:27.904Z","2023-08-23T04:17:35.895Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.2,11,0.9,0.403,7.0633,30.4136,-16.5343,-2.8343,8.3666,-0.45,3.8372,3.3892,-136.0176,-1.8901,-1.3452,50.0065,5.6903,-5.3009,15.6,3.6,24,2045,216,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.9,4.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",6,"2023-08-23T04:16:18.947Z","2023-08-23T04:16:25.440Z",TRUE,"pitch","7faecf95-894c-45a3-ba8a-9f5d29729ef6",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.4781,1.7055,NA,85.9,154.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,4,5,69,"top",9,"2023-08-23T04:14:17.375Z","2023-08-23T04:16:25.440Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.1,3,0.9,0.4434,6.9335,23.5745,-34.4085,0.9176,-1.4478,0.8159,3.1093,4.7495,-123.3282,0.558,-1.2507,50.0012,5.7727,1.4179,3.6,9.6,24,2422,85,NA,NA,NA,NA,NA,NA,TRUE,-40.2,-2.3,-2.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",4,"2023-08-23T04:15:49.515Z","2023-08-23T04:15:55.227Z",TRUE,"pitch","d74f1be0-a6f8-4eb9-9fdf-4605bf96981c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4477,1.6103,NA,82.43,193.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,4,5,69,"top",9,"2023-08-23T04:14:17.375Z","2023-08-23T04:16:25.440Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74.1,14,0.77,0.4673,7.0719,23.8983,-32.9181,6.3153,-0.5345,0.907,1.6737,3.5735,-117.5652,-1.7825,-1.4571,50.0039,5.5193,8.7715,15.6,9.6,24,2464,55,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-1.2,-12.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",3,"2023-08-23T04:15:31.363Z","2023-08-23T04:15:36.527Z",TRUE,"pitch","bd0f5b28-179f-4a65-9640-d20ff362fd82",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.5115,1.7055,NA,90.15,152.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,4,5,69,"top",9,"2023-08-23T04:14:17.375Z","2023-08-23T04:16:25.440Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.1,3,0.89,0.4046,7.1362,28.9054,-14.8491,-2.1823,9.3316,0.7044,3.2067,5.4706,-135.2492,-3.9942,-1.059,50.0022,5.7408,-4.0518,10.8,3.6,24,2178,209,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.3,2.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",2,"2023-08-23T04:15:13.371Z","2023-08-23T04:15:18.527Z",TRUE,"pitch","4e7a5960-2f7a-4543-bc62-31ae01d34e5e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4796,1.6738,NA,167.05,156.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,4,5,69,"top",9,"2023-08-23T04:14:17.375Z","2023-08-23T04:16:25.440Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.8,11,0.91,0.4514,6.8671,21.8408,-34.2016,1.7052,-1.3585,-1.3131,3.0517,-0.5855,-120.9653,0.5159,-1.2905,50.0017,5.8152,2.547,3.6,9.6,24,2431,75,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-2.2,-3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",1,"2023-08-23T04:14:56.319Z","2023-08-23T04:15:01.298Z",TRUE,"pitch","59c36dd9-9e09-4834-b51a-f62b723b217c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4159,1.6103,NA,161.18,182.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,4,5,69,"top",9,"2023-08-23T04:14:17.375Z","2023-08-23T04:16:25.440Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,74.3,13,0.92,0.4663,6.9624,22.6531,-33.1804,11.1393,-0.7256,-1.1589,2.0914,-2.1535,-117.5341,-1.029,-1.6767,50.0002,5.6212,15.5534,24,10.8,24,2379,58,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-1.3,-19.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",0,"2023-08-23T04:14:36.842Z","2023-08-23T04:14:41.776Z",TRUE,"pitch","c092da5e-ed25-4a04-b176-4a005960db44",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.48,1.69,NA,101.82,199.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,4,5,69,"top",9,"2023-08-23T04:14:17.375Z","2023-08-23T04:16:25.440Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,80.2,14,0.91,0.4348,7.0081,23.0938,-33.9053,1.6528,-1.0712,0.3982,1.4614,3.7423,-125.5162,-3.6402,-1.3212,50.0052,5.6634,2.6628,4.8,8.4,24,2474,98,NA,NA,NA,NA,NA,NA,FALSE,-39,-2.5,-3.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716888,"2023-08-23",5,"2023-08-23T04:16:07.656Z","2023-08-23T04:16:18.947Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,4,5,69,"top",9,"2023-08-23T04:14:17.375Z","2023-08-23T04:16:25.440Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
