"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718010,"2023-05-27",7,"2023-05-27T03:55:15.992Z","2023-05-27T03:55:27.607Z",TRUE,"pitch","1d7719b5-d2d7-472a-bfdc-e0cfdb9323c4",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.44,1.49,NA,123.2,153.06,"line_drive","medium","7",108.43,115.34,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.8,2,0.92,0.3913,6.7427,33.1862,-15.9358,-4.1703,8.1932,-0.1627,3.1749,6.6707,-140.2332,-5.6932,-2.0359,50.0034,6.2797,-8.2659,21.6,3.6,24,2365,220,96.6,10,227,NA,NA,NA,FALSE,-15.8,13.8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA
718010,"2023-05-27",6,"2023-05-27T03:54:53.814Z","2023-05-27T03:54:58.862Z",TRUE,"pitch","d5f9102b-5258-477d-81b9-2886ae310ff9",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.44,1.49,NA,128.77,166.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.7,4,0.9,0.4293,6.8368,26.633,-33.1562,1.599,-0.5934,-0.3088,2.6728,3.5699,-127.6605,-3.1966,-1.9339,50.0038,6.5549,2.6357,6,8.4,24,2380,52,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-1.6,-3.7,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",5,"2023-05-27T03:54:32.918Z","2023-05-27T03:54:39.664Z",TRUE,"pitch","381e3936-a8ed-4a1f-837f-2065b5a175a0",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.4901,1.5742,NA,90.21,223.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.8,14,0.9,0.4276,6.8111,25.7184,-35.3765,1.3799,-1.92,0.7029,0.5711,6.3215,-127.9657,-7.5724,-1.9762,50.0064,6.3303,2.2954,4.8,8.4,24,2411,15,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-4.9,-3.8,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",4,"2023-05-27T03:54:13.895Z","2023-05-27T03:54:18.527Z",TRUE,"pitch","5783a394-b2fa-45b9-8ddb-30ce58f071f1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5888,1.6396,NA,137.34,113.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89,11,0.92,0.3859,6.9172,32.6236,-17.9739,-5.4205,6.9621,-0.5336,4.6442,6.2179,-141.9453,-1.9301,-2.0487,50.0037,6.478,-11.0574,27.6,3.6,24,2362,221,NA,NA,NA,NA,NA,NA,FALSE,-16.3,12.4,8.5,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",2,"2023-05-27T03:53:34.808Z","2023-05-27T03:53:41.538Z",TRUE,"pitch","5e766b15-f423-4450-ac9c-1748f1846c2e",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.44,1.49,NA,145.23,153.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.6,1,0.92,0.3852,6.7792,31.3226,-16.4795,-5.019,7.6594,-0.7406,3.1441,5.4471,-141.972,-5.9357,-2.0285,50.0035,6.304,-10.2859,27.6,3.6,24,2382,225,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",1,"2023-05-27T03:53:18.418Z","2023-05-27T03:53:23.110Z",TRUE,"pitch","ba371bd8-aaad-469a-855b-0c2f4eded446",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6875,1.7377,NA,78.83,186.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.3,14,0.92,0.3867,6.735,32.4156,-13.8958,-6.6838,8.9967,1.0015,1.9463,10.9603,-141.658,-9.2306,-2.0498,50.0059,6.136,-13.5844,34.8,3.6,24,2461,228,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.5,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",0,"2023-05-27T03:53:01.569Z","2023-05-27T03:53:06.543Z",TRUE,"pitch","0a24f8b6-d601-4d60-80b4-bc99277535ae",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8192,1.8686,NA,133.96,157.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,4,0.92,0.3872,6.9482,30.878,-16.4103,-5.7766,7.7701,-0.4449,3.012,6.5668,-141.2446,-5.9445,-2.0447,50.0042,6.1915,-11.7227,30,3.6,24,2357,227,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.1,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",3,"2023-05-27T03:54:01.036Z","2023-05-27T03:54:06.036Z",FALSE,"stepoff","9be0b42a-3512-4ce8-8de5-50403c4d50ee",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Alex Verdugo singles on a line drive to left fielder Lourdes Gurriel Jr. Connor Wong scores.",1,7,1,62,"top",8,"2023-05-27T03:52:57.717Z","2023-05-27T03:55:27.607Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",0,"2023-05-27T03:52:24.123Z","2023-05-27T03:52:36.501Z",TRUE,"pitch","a2d0d6d6-bbec-4ce2-8c93-997a48bf133e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.31,1.54,NA,83.4,176.02,"ground_ball","medium","6",110.85,155.28,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Raimel Tapia grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,6,1,61,"top",8,"2023-05-27T03:52:22.564Z","2023-05-27T03:52:36.501Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.2,14,0.92,0.3895,7.0811,34.8317,-12.5395,-7.113,9.8243,0.8815,2.3244,10.4248,-141.1189,-8.4497,-1.9519,50.0046,6.1831,-14.2187,38.4,3.6,24,2472,224,77.2,-9,12,NA,NA,NA,TRUE,-13.3,16,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
718010,"2023-05-27",1,"2023-05-27T03:51:37.257Z","2023-05-27T03:51:49.284Z",TRUE,"pitch","f77acdf7-dace-4a33-9357-8e58b5e5822e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.23,1.43,NA,138.79,190.48,"fly_ball","medium","8",140.65,119.28,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Connor Wong doubles (10) on a fly ball to second baseman Ketel Marte, deflected by center fielder Corbin Carroll.",0,6,1,60,"top",8,"2023-05-27T03:51:14.944Z","2023-05-27T03:51:49.284Z",TRUE,FALSE,FALSE,FALSE,34,1,0,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87,7,0.91,0.3948,7.1345,34.0879,-14.8588,-7.1443,8.9011,-0.5716,1.7889,6.2849,-139.261,-9.0528,-1.9402,50.0025,6.0859,-13.8972,36,4.8,24,2421,227,74.9,26,255,NA,NA,NA,FALSE,-15.8,14.2,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
718010,"2023-05-27",0,"2023-05-27T03:51:22.789Z","2023-05-27T03:51:27.602Z",TRUE,"pitch","d14d0fc4-27fb-41f6-8612-ac27024f2199",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.26,1.4434,NA,161.05,132.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Connor Wong doubles (10) on a fly ball to second baseman Ketel Marte, deflected by center fielder Corbin Carroll.",0,6,1,60,"top",8,"2023-05-27T03:51:14.944Z","2023-05-27T03:51:49.284Z",TRUE,FALSE,FALSE,FALSE,34,1,0,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.2,11,0.92,0.3921,6.8813,34.8818,-12.8218,-7.293,9.8145,-1.1556,3.9374,4.9863,-140.2755,-4.2822,-2.0184,50.0023,6.334,-14.3789,43.2,3.6,24,2467,222,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",10,"2023-05-27T03:50:57.583Z","2023-05-27T03:51:04.019Z",TRUE,"pitch","e3876f2f-c309-49bb-b3be-559e78682e92",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.08,1.53,NA,95.45,189.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,6,1,59,"top",8,"2023-05-27T03:48:37.706Z","2023-05-27T03:51:04.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.4,9,0.9,0.427,6.5459,26.5424,-31.9335,1.2646,0.1423,0.5653,1.8285,6.0155,-128.2638,-5.2578,-1.9746,50.0027,6.3953,2.1051,6,8.4,24,2446,52,NA,NA,NA,NA,NA,NA,TRUE,-35.9,-0.7,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",9,"2023-05-27T03:50:26.947Z","2023-05-27T03:50:34.725Z",TRUE,"pitch","71498eb7-9f85-40c1-8b3f-937829bf6ff8",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.08,1.53,NA,104.58,158.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,6,1,59,"top",8,"2023-05-27T03:48:37.706Z","2023-05-27T03:51:04.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.9,3,0.92,0.3922,6.917,30.7124,-13.4564,-5.9113,9.4719,0.3258,2.9709,8.3252,-139.5294,-6.5473,-1.9254,50.0041,6.2307,-11.6838,33.6,3.6,24,2374,224,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",8,"2023-05-27T03:50:12.483Z","2023-05-27T03:50:17.167Z",TRUE,"pitch","a68e91b8-07f5-4521-b5d9-ea8e01c21c63",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3257,1.6069,NA,151.58,135.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,6,1,59,"top",8,"2023-05-27T03:48:37.706Z","2023-05-27T03:51:04.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.7,11,0.92,0.3886,6.8079,30.6939,-16.1371,-6.1195,7.9619,-0.9071,3.8112,5.266,-140.7395,-4.0364,-2.0036,50.0053,6.3031,-12.3295,33.6,3.6,24,2316,227,NA,NA,NA,NA,NA,NA,FALSE,-15.4,13.8,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",6,"2023-05-27T03:49:45.392Z","2023-05-27T03:49:52.505Z",TRUE,"pitch","e4fc43e1-27c1-43a9-94d3-45199bc35dfe",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.08,1.53,NA,91.78,196.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,6,1,59,"top",8,"2023-05-27T03:48:37.706Z","2023-05-27T03:51:04.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.8,9,0.9,0.4307,6.6536,26.0182,-34.008,1.7925,-1.1234,0.6616,1.5695,6.1797,-127.1733,-5.2483,-2.0323,50.0003,6.3566,2.9353,6,8.4,24,2471,48,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-3,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718010,"2023-05-27",5,"2023-05-27T03:49:27.645Z","2023-05-27T03:49:35.163Z",TRUE,"pitch","f6402b0f-dbe4-4b62-b837-24ec4dcbc706",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.08,1.53,NA,113.96,178.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,6,1,59,"top",8,"2023-05-27T03:48:37.706Z","2023-05-27T03:51:04.019Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.4,5,0.88,0.3955,6.6805,29.5078,-14.73,-8.0257,8.9711,0.0798,2.2369,8.7965,-138.2378,-7.9171,-2.094,50.0007,6.1175,-15.602,39.6,4.8,24,2362,231,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
