"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746978,"2024-04-12",4,"2024-04-13T00:49:40.931Z","2024-04-13T00:49:44.840Z",TRUE,"pitch","098ac349-7435-45e9-a1b7-a5bf92767f39",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4112,1.7015,NA,93.32,123.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to right fielder Aaron Hicks.",0,7,0,51,"bottom",6,"2024-04-13T00:48:48.728Z","2024-04-13T00:50:30.340Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.7,12,0.9,0.4047,5.8569,31.1056,-12.8971,5.0105,10.4075,0.6211,4.2611,-3.4936,-135.6003,-2.2184,1.2786,50.0044,5.9954,9.2826,32.4,3.6,24,2156,146,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.5,-8.3,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",2,"2024-04-13T00:49:09.719Z","2024-04-13T00:49:13.831Z",TRUE,"pitch","f922eb0e-6034-439c-82c5-37dad106543c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5116,1.6874,NA,83.7,172.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to right fielder Aaron Hicks.",0,7,0,51,"bottom",6,"2024-04-13T00:48:48.728Z","2024-04-13T00:50:30.340Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.1,14,0.9,0.4476,5.8679,24.225,-20.8127,6.9539,7.4905,0.8737,2.4554,-3.1082,-122.3932,-4.1293,1.2569,50.0013,5.9472,10.546,25.2,6,24,1547,163,NA,NA,NA,NA,NA,NA,FALSE,-25.8,12.8,-11.9,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",1,"2024-04-13T00:48:51.010Z","2024-04-13T00:48:55.153Z",TRUE,"pitch","b9db3bf0-158f-429c-8ebb-d72395926a97",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4525,1.6898,NA,123.53,197.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to right fielder Aaron Hicks.",0,7,0,51,"bottom",6,"2024-04-13T00:48:48.728Z","2024-04-13T00:50:30.340Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.3,13,0.9,0.4523,5.8986,24.3768,-17.998,6.1828,9.5525,-0.1712,1.5322,-4.9114,-121.2368,-6.5963,1.0806,50.0039,5.8667,9.1767,22.8,6,24,1521,160,NA,NA,NA,NA,NA,NA,FALSE,-23.6,16,-10,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",0,"2024-04-13T00:48:09.094Z","2024-04-13T00:48:51.010Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to right fielder Aaron Hicks.",0,7,0,51,"bottom",6,"2024-04-13T00:48:48.728Z","2024-04-13T00:50:30.340Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",3,"2024-04-13T00:49:22.192Z","2024-04-13T00:49:40.931Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,622569,"/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Pablo Reyes flies out to right fielder Aaron Hicks.",0,7,0,51,"bottom",6,"2024-04-13T00:48:48.728Z","2024-04-13T00:50:30.340Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",3,"2024-04-13T00:47:57.030Z","2024-04-13T00:48:01.876Z",TRUE,"pitch","ee8e2474-fa76-4de2-bc4e-0c1b2f298b6a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.0683,1.5845,NA,66.73,145.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jarren Duran walks.",0,7,0,50,"bottom",6,"2024-04-13T00:46:58.800Z","2024-04-13T00:48:01.876Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.2,12,0.9,0.4068,5.8782,31.4452,-11.1267,4.9557,11.4842,1.3189,3.4455,-2.1476,-135.0176,-4.5309,1.4842,50.0004,5.9385,9.0797,34.8,3.6,24,2261,148,NA,NA,NA,NA,NA,NA,FALSE,-12,19.9,-8.5,NA,NA,NA,FALSE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",2,"2024-04-13T00:47:41.856Z","2024-04-13T00:47:46.025Z",TRUE,"pitch","e1d43301-30e8-4065-9bd8-ff1947206e64",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.0872,1.5676,NA,108.33,100.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jarren Duran walks.",0,7,0,50,"bottom",6,"2024-04-13T00:46:58.800Z","2024-04-13T00:48:01.876Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.9,12,2,0.4034,6.0103,31.8984,-14.9644,7.7764,9.2322,0.1297,3.6389,-5.3822,-136.1515,-3.3683,1.1291,50.001,5.9376,14.4932,39.6,4.8,24,2103,157,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.1,-12.8,NA,NA,NA,FALSE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",1,"2024-04-13T00:47:24.884Z","2024-04-13T00:47:28.188Z",TRUE,"pitch","3f6311f6-162c-4f40-a382-de512a7614c7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1297,1.4668,NA,131.03,236.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jarren Duran walks.",0,7,0,50,"bottom",6,"2024-04-13T00:46:58.800Z","2024-04-13T00:48:01.876Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.5,13,0.81,0.4382,5.8952,25.2031,-28.4336,-2.4877,2.3612,-0.3681,0.0728,-3.157,-125.0025,-8.6451,1.2343,50.0006,5.9103,-3.936,8.4,7.2,24,2151,157,NA,NA,NA,NA,NA,NA,FALSE,-34.6,2.5,5.3,NA,NA,NA,FALSE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",0,"2024-04-13T00:47:11.591Z","2024-04-13T00:47:17.081Z",TRUE,"pitch","e2958225-8b02-458b-a6f5-af662bd5f564",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.059,1.575,NA,104.16,145.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Jarren Duran walks.",0,7,0,50,"bottom",6,"2024-04-13T00:46:58.800Z","2024-04-13T00:48:01.876Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.5,12,0.77,0.4398,5.8369,24.816,-31.2614,-3.441,0.5827,0.3367,3.4586,-1.8618,-124.4923,-0.1581,1.5412,50.0049,6.1089,-5.405,10.8,8.4,24,2291,243,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.3,6.7,NA,NA,NA,FALSE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",5,"2024-04-13T00:46:40.662Z","2024-04-13T00:46:47.001Z",TRUE,"pitch","dcacebf7-75d4-479e-8845-d7d8872a27f4",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.28,1.49,NA,85.97,128.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,7,0,49,"bottom",6,"2024-04-13T00:44:54.367Z","2024-04-13T00:46:47.001Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,12,0.89,0.402,5.9003,32.7204,-11.9193,4.158,10.8,0.8142,4.095,-2.7457,-136.7139,-2.9217,1.296,50.0029,6.0061,7.7989,30,3.6,24,2152,150,NA,NA,NA,NA,NA,NA,TRUE,-12.1,19.1,-6.8,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",4,"2024-04-13T00:46:25.203Z","2024-04-13T00:46:29.411Z",TRUE,"pitch","a64fc48a-e70c-4ad5-ae5c-a968d5afc6a3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3569,1.5151,NA,170.58,137.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,7,0,49,"bottom",6,"2024-04-13T00:44:54.367Z","2024-04-13T00:46:47.001Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.1,11,0.85,0.4038,5.9127,30.5508,-16.2813,4.5336,8.5393,-1.4057,3.7665,-8.6097,-135.7839,-2.8207,1.2216,50.0065,5.9557,8.4424,21.6,3.6,24,2120,150,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15,-6.4,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",3,"2024-04-13T00:46:01.013Z","2024-04-13T00:46:05.249Z",TRUE,"pitch","086353e1-8979-4a48-b5cf-812bd6b0eecf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.28,1.49,NA,121.44,178.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,7,0,49,"bottom",6,"2024-04-13T00:44:54.367Z","2024-04-13T00:46:47.001Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.7,5,0.86,0.4471,5.9322,23.4914,-35.3003,-1.978,-2.0531,-0.1164,2.236,-2.918,-122.3811,-2.0088,1.3471,50.0034,6.0826,-3.0092,6,9.6,24,2382,309,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-4,4.2,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",2,"2024-04-13T00:45:42.938Z","2024-04-13T00:45:48.109Z",TRUE,"pitch","d9ebc2fe-aeab-4ded-8d55-664dce57e30e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3177,1.5229,NA,165.61,237.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,7,0,49,"bottom",6,"2024-04-13T00:44:54.367Z","2024-04-13T00:46:47.001Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.3,13,0.89,0.4468,6.0429,23.6556,-34.0231,0.0661,-1.2091,-1.2752,0.0512,-5.8814,-122.4717,-6.8908,1.1465,50.0059,5.8028,0.1006,1.2,9.6,24,2442,314,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-3.6,1.2,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",1,"2024-04-13T00:45:27.668Z","2024-04-13T00:45:31.726Z",TRUE,"pitch","94c3b480-bbc0-45ff-ba34-9fb8f45eff3d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.27,1.5125,NA,95.31,178.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,7,0,49,"bottom",6,"2024-04-13T00:44:54.367Z","2024-04-13T00:46:47.001Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75,68.6,6,0.9,0.505,5.8699,22.074,-44.0934,-4.0839,-10.0396,0.569,2.2501,-0.7593,-109.1332,1.5612,1.4529,50.0035,6.334,-4.8474,6,15.6,24,2634,332,NA,NA,NA,NA,NA,NA,FALSE,-66.5,-17.3,7.6,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",0,"2024-04-13T00:45:14.442Z","2024-04-13T00:45:18.089Z",TRUE,"pitch","a3b41e50-dd8e-4514-a5be-89c4e69d9100",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2514,1.4565,NA,120.99,156.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,7,0,49,"bottom",6,"2024-04-13T00:44:54.367Z","2024-04-13T00:46:47.001Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666152,"David Hamilton","/api/v1/people/666152","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,2,0.86,0.408,6.1043,29.8185,-10.6439,4.0682,11.8041,-0.1046,3.0447,-5.2152,-134.371,-5.689,1.3352,50.0006,5.9494,7.4193,27.6,2.4,24,2083,148,NA,NA,NA,NA,NA,NA,FALSE,-11.9,20.3,-6.2,NA,NA,NA,TRUE,FALSE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",9,"2024-04-13T00:42:59.404Z","2024-04-13T00:43:07.398Z",TRUE,"pitch","5fd92ef6-71c1-4475-9162-103252289ead",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.53,1.72,NA,117.99,192.25,"ground_ball","medium","2",125.68,196.95,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Aaron Hicks grounds out, catcher Connor Wong to first baseman Triston Casas.",0,7,0,48,"top",6,"2024-04-13T00:40:34.879Z","2024-04-13T00:43:07.398Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.4,8,0.88,0.4782,5.6418,22.1606,-31.3723,-4.8107,0.6005,-0.0259,1.7234,-5.4901,-114.7356,-0.1409,3.0269,50.0003,4.8549,-6.3819,13.2,9.6,24,2456,306,NA,NA,NA,NA,NA,NA,TRUE,-42.8,1.3,10.2,NA,NA,NA,TRUE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
746978,"2024-04-12",8,"2024-04-13T00:42:42.249Z","2024-04-13T00:42:48.051Z",TRUE,"pitch","7b932d27-06f4-493a-b5af-39e116039cc7",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.6192,1.6607,NA,101.09,207.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Aaron Hicks grounds out, catcher Connor Wong to first baseman Triston Casas.",0,7,0,48,"top",6,"2024-04-13T00:40:34.879Z","2024-04-13T00:43:07.398Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.7,14,0.9,0.4773,5.6363,21.9841,-32.7353,-9.1222,-0.4245,0.4174,1.1598,-3.5148,-114.9014,-1.0042,3.1535,50.0013,4.7933,-12.1521,21.6,10.8,24,2637,298,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-0.7,17.4,NA,NA,NA,TRUE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
