"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717855,"2023-06-08",0,"2023-06-08T03:51:15.031Z","2023-06-08T03:51:19.519Z",TRUE,"pitch","45ff9bd9-cec7-4afa-9837-f36e905d68cd",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.51,1.62,NA,74.95,192.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,6,61,"top",8,"2023-06-08T03:50:58.414Z","2023-06-08T03:52:46.956Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.7,14,0.9,0.4207,6.2807,23.9685,-28.4493,-1.5191,2.1623,1.1033,1.7183,6.2378,-129.5817,-3.921,-1.125,50.0009,5.3948,-2.615,3.6,7.2,24,2410,212,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.4,1.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",3,"2023-06-08T03:51:57.329Z","2023-06-08T03:52:09.872Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,664023,"/api/v1/people/664023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,6,61,"top",8,"2023-06-08T03:50:58.414Z","2023-06-08T03:52:46.956Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",3,"2023-06-08T03:50:47.728Z","2023-06-08T03:50:52.394Z",TRUE,"pitch","eb1e9126-b2d6-40aa-9cae-53aa23e744c6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.54,1.67,NA,70.05,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,6,60,"top",8,"2023-06-08T03:49:49.896Z","2023-06-08T03:50:52.394Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.2,14,0.87,0.4172,6.4337,26.5164,-28.2095,-2.2709,2.2715,1.2318,1.14,7.3458,-131.0546,-5.0858,-1.307,50.006,5.2013,-3.9698,4.8,7.2,24,2202,293,NA,NA,NA,NA,NA,NA,TRUE,-30.4,3.2,2.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",1,"2023-06-08T03:50:23.107Z","2023-06-08T03:50:27.563Z",TRUE,"pitch","38c69abc-12d1-4dbf-b035-5114192893d4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.54,1.67,NA,104.5,145.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,6,60,"top",8,"2023-06-08T03:49:49.896Z","2023-06-08T03:50:52.394Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89.4,3,0.96,0.3849,6.325,32.0908,-21.9993,-10.4207,4.9596,0.328,3.459,7.7655,-142.2106,-1.464,-1.0817,50.0032,5.3736,-21.3812,40.8,6,24,2202,231,NA,NA,NA,NA,NA,NA,FALSE,-19.7,8.9,17.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",0,"2023-06-08T03:50:07.863Z","2023-06-08T03:50:12.448Z",TRUE,"pitch","cc099467-8286-4be8-8f7f-a8b63cd71a78",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.54,1.67,NA,111.64,144.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,6,60,"top",8,"2023-06-08T03:49:49.896Z","2023-06-08T03:50:52.394Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.3,2,0.95,0.3854,6.2892,31.9741,-17.5015,-10.0597,7.1674,0.1405,3.5013,7.5185,-142.0325,-2.2456,-1.2316,50.0004,5.4127,-20.5879,46.8,4.8,24,2192,214,NA,NA,NA,NA,NA,NA,FALSE,-16,12.7,16.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",2,"2023-06-08T03:50:36.300Z","2023-06-08T03:50:47.728Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,621020,"/api/v1/people/621020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Dansby Swanson strikes out swinging.",0,2,6,60,"top",8,"2023-06-08T03:49:49.896Z","2023-06-08T03:50:52.394Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",4,"2023-06-08T03:49:31.941Z","2023-06-08T03:49:39.842Z",TRUE,"pitch","2e65a057-5d52-4d46-be42-ffefac803942",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.22,1.58,NA,117.35,152.5,"line_drive","medium","9",184.66,118.47,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Mickey Moniak.",0,2,6,59,"top",8,"2023-06-08T03:48:53.233Z","2023-06-08T03:49:39.842Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.6,2,0.9,0.4285,5.998,25.1206,-29.3555,-1.0755,1.7046,-0.0091,3.1956,3.7732,-127.6094,0.0484,-1.3642,50.005,5.4801,-1.7821,2.4,7.2,24,2198,129,88.2,17,249,NA,NA,NA,TRUE,-32.2,3.4,1.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",3,"2023-06-08T03:49:10.840Z","2023-06-08T03:49:14.834Z",TRUE,"pitch","c8d278f0-c8e3-40ae-9463-94a1a148d0e6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.22,1.58,NA,93.66,185.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Mickey Moniak.",0,2,6,59,"top",8,"2023-06-08T03:48:53.233Z","2023-06-08T03:49:39.842Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,80.8,9,0.88,0.4268,6.3555,28.4917,-31.6622,-1.4044,0.306,0.6124,1.966,5.4092,-128.6882,-2.3826,-1.3409,50.0012,5.3739,-2.3386,2.4,8.4,24,2346,28,NA,NA,NA,NA,NA,NA,FALSE,-34.9,0.2,1.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",2,"2023-06-08T03:48:55.403Z","2023-06-08T03:49:00.019Z",TRUE,"pitch","7a74971d-58bb-4bc8-8825-0fccd0b9b6e5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2944,1.5779,NA,107.22,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Mickey Moniak.",0,2,6,59,"top",8,"2023-06-08T03:48:53.233Z","2023-06-08T03:49:39.842Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,79.4,2,0.89,0.432,6.3746,29.0253,-30.5796,-1.2161,0.9838,0.2565,2.8808,4.8773,-127.3602,-0.3949,-1.5353,50.0051,5.4811,-1.9755,1.2,7.2,24,2296,186,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1.9,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",0,"2023-06-08T03:47:55.788Z","2023-06-08T03:47:55.814Z",FALSE,"action",NA,NA,"Defensive Substitution: Gio Urshela replaces third baseman Anthony Rendon, batting 4th, playing third base.","Defensive Sub",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,570482,"/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","401","59","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Mickey Moniak.",0,2,6,59,"top",8,"2023-06-08T03:48:53.233Z","2023-06-08T03:49:39.842Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,543685,"/api/v1/people/543685",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",1,"2023-06-08T03:47:55.814Z","2023-06-08T03:48:55.403Z",FALSE,"action",NA,NA,"Pitching Change: Sam Bachman replaces Aaron Loup.","Pitching Substitution",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,696147,"/api/v1/people/696147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Lineout","field_out","Nico Hoerner lines out to right fielder Mickey Moniak.",0,2,6,59,"top",8,"2023-06-08T03:48:53.233Z","2023-06-08T03:49:39.842Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",2,"2023-06-08T03:46:04.556Z","2023-06-08T03:46:12.083Z",TRUE,"pitch","2821f3d8-60e8-4de9-b3b8-fa9bbf40929f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.31,1.56,NA,85.54,167.62,"ground_ball","medium","4",160.67,148.54,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Nico Hoerner to first baseman Matt Mervis.",0,2,6,58,"bottom",7,"2023-06-08T03:45:15.361Z","2023-06-08T03:46:12.083Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Chicago Cubs","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.1,6,2,0.4231,6.444,24.0315,-26.7904,1.5737,3.1651,0.8253,2.6357,6.4317,-128.9106,-2.3621,-1.8954,50.0033,5.609,2.6777,8.4,6,24,2427,166,90,-11,14,NA,NA,NA,TRUE,-29,5.5,-4.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",1,"2023-06-08T03:45:51.724Z","2023-06-08T03:45:55.163Z",TRUE,"pitch","7271c6f9-ae89-4ca6-b235-28346539e974",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4099,1.5579,NA,188.9,204.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Nico Hoerner to first baseman Matt Mervis.",0,2,6,58,"bottom",7,"2023-06-08T03:45:15.361Z","2023-06-08T03:46:12.083Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.2,13,2,0.4219,6.5631,26.4701,-30.4274,-9.6545,1.0212,-1.8863,1.2639,4.2945,-129.7007,-4.3615,-2.3069,50.0032,5.281,-16.4912,26.4,8.4,24,1727,239,NA,NA,NA,NA,NA,NA,FALSE,-33.2,1.1,16.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",0,"2023-06-08T03:45:39.101Z","2023-06-08T03:45:43.631Z",TRUE,"pitch","b8f70778-f369-43bc-9d24-0c4c24da3fa4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4863,1.5579,NA,143.29,167.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Nico Hoerner to first baseman Matt Mervis.",0,2,6,58,"bottom",7,"2023-06-08T03:45:15.361Z","2023-06-08T03:46:12.083Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.8,4,2,0.4019,6.4228,29.2858,-15.445,-2.1483,8.8866,-0.6897,2.6258,4.4596,-136.1776,-4.9625,-2.0677,50.0004,5.5364,-4.0434,10.8,3.6,24,2141,211,NA,NA,NA,NA,NA,NA,FALSE,-16,15.2,3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",5,"2023-06-08T03:45:08.213Z","2023-06-08T03:45:13.074Z",TRUE,"pitch","5d6f3429-2832-436d-bb6a-3e38b6c02895",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.29,1.6,NA,134.91,142.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Anthony Rendon strikes out swinging.",0,2,6,57,"bottom",7,"2023-06-08T03:43:33.878Z","2023-06-08T03:45:13.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,11,2,0.3996,6.4237,29.4477,-14.9386,-3.6604,9.0513,-0.47,3.58,5.0705,-136.9357,-2.6426,-1.8677,50.0044,5.5761,-6.9719,20.4,3.6,24,2160,212,NA,NA,NA,NA,NA,NA,TRUE,-14.8,16.1,5.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",4,"2023-06-08T03:44:51.824Z","2023-06-08T03:44:56.374Z",TRUE,"pitch","06ad93e9-6e27-4c19-aec0-a0fd8962d27e",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.3645,1.5979,NA,93.86,165.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Anthony Rendon strikes out swinging.",0,2,6,57,"bottom",7,"2023-06-08T03:43:33.878Z","2023-06-08T03:45:13.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83,6,2,0.4179,6.5568,25.2262,-27.8007,0.8828,2.5053,0.6071,2.6989,6.2878,-130.6221,-2.0933,-1.937,50.0006,5.5826,1.537,4.8,6,24,2275,164,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.3,-2.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717855,"2023-06-08",3,"2023-06-08T03:44:35.341Z","2023-06-08T03:44:41.444Z",TRUE,"pitch","cfd0ee4d-b4de-4343-8876-0ee3b2e37fda",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2372,1.5979,NA,71.25,182.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Anthony Rendon strikes out swinging.",0,2,6,57,"bottom",7,"2023-06-08T03:43:33.878Z","2023-06-08T03:45:13.074Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,82.1,14,2,0.4227,6.5508,25.4178,-27.8184,1.5743,2.5585,1.2002,2.0986,7.2001,-129.2894,-3.3156,-1.8183,50.0032,5.5184,2.6813,8.4,7.2,24,2277,131,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.2,-4.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
