"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718534,"2023-04-18",0,"2023-04-18T04:23:30.916Z","2023-04-18T04:23:39.912Z",TRUE,"pitch","60b360ad-5e9f-46c1-9a10-f3df147d1d1d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.37,1.57,NA,131.96,193.06,"ground_ball","soft","1",133.19,181.85,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Jarred Kelenic grounds out softly, pitcher Joel Payamps to first baseman Rowdy Tellez.",0,7,3,76,"bottom",9,"2023-04-18T04:23:12.438Z","2023-04-18T04:23:39.912Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.3,7,2,0.4317,6.2075,25.583,-30.675,-9.9316,0.9238,-0.3926,1.6932,7.3138,-126.8017,-4.1917,-2.0219,50.0059,5.8113,-16.1988,25.2,8.4,24,2086,227,49.5,-66,1,NA,NA,NA,TRUE,-35,1,16.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",2,"2023-04-18T04:22:58.146Z","2023-04-18T04:23:06.621Z",TRUE,"pitch","3d7da12e-8606-4fb0-9f07-53cd299e82c8",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.46,1.69,NA,112.33,169.4,"line_drive","hard","9",170.08,82.21,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Teoscar Hernandez singles on a sharp line drive to right fielder Joey Wiemer.",0,7,3,75,"bottom",9,"2023-04-18T04:22:08.907Z","2023-04-18T04:23:06.621Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.6,5,2,0.4001,6.4769,26.609,-15.7038,-6.429,8.6538,0.1226,2.5698,7.718,-136.2928,-5.5363,-1.8949,50.0055,5.6912,-12.2411,32.4,4.8,24,2562,196,101.5,16,261,NA,NA,NA,FALSE,-16.1,14.9,10.2,NA,NA,NA,NA,FALSE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718534,"2023-04-18",1,"2023-04-18T04:22:44.753Z","2023-04-18T04:22:48.068Z",TRUE,"pitch","91782656-e346-4ab1-8726-c61766aa60f9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6492,1.6904,NA,155.23,180.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Teoscar Hernandez singles on a sharp line drive to right fielder Joey Wiemer.",0,7,3,75,"bottom",9,"2023-04-18T04:22:08.907Z","2023-04-18T04:23:06.621Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.9,13,2,0.4582,5.9082,21.9953,-33.6097,7.9741,-0.9895,-1.003,2.1477,1.3733,-119.3317,-1.5124,-2.6217,50.0042,5.8051,11.5522,19.2,9.6,24,2727,46,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-1.9,-14.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",0,"2023-04-18T04:22:29.080Z","2023-04-18T04:22:33.938Z",TRUE,"pitch","1e8351a6-de0b-4d79-bfd6-f7c7e7171ced",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6492,1.6904,NA,24.96,222.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Teoscar Hernandez singles on a sharp line drive to right fielder Joey Wiemer.",0,7,3,75,"bottom",9,"2023-04-18T04:22:08.907Z","2023-04-18T04:23:06.621Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.2,14,2,0.4571,5.9532,26.2243,-36.5333,7.0653,-3.0056,2.4146,0.5912,8.4482,-120.4217,-4.2318,-2.0746,50.005,5.6485,10.2404,18,10.8,24,2696,53,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-6.4,-15,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",6,"2023-04-18T04:21:59.901Z","2023-04-18T04:22:07.059Z",TRUE,"pitch","1ef405fd-5a03-42e2-9803-6cfd31b3c161",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.5859,1.6804,NA,103.46,185.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh called out on strikes.",0,7,3,74,"bottom",9,"2023-04-18T04:20:00.900Z","2023-04-18T04:22:07.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,87,9,2,0.3991,6.4704,25.8146,-14.4223,-6.1582,9.2717,0.3552,1.9873,8.5703,-136.4635,-7.2609,-2.0043,50.0007,5.6471,-11.788,32.4,3.6,24,2404,233,NA,NA,NA,NA,NA,NA,TRUE,-15.1,15.7,9.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",5,"2023-04-18T04:21:30.336Z","2023-04-18T04:21:33.758Z",TRUE,"pitch","3ca2a96a-c3fb-4131-b2fa-ef5a7acacfa3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.48,1.68,NA,113.44,183.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh called out on strikes.",0,7,3,74,"bottom",9,"2023-04-18T04:20:00.900Z","2023-04-18T04:22:07.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.4,8,2,0.4366,6.5013,24.5278,-30.5497,-8.113,1.0227,0.0934,2.0502,7.7885,-125.2876,-3.0735,-1.9965,50.006,5.781,-12.943,20.4,8.4,24,2023,228,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.3,13,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",3,"2023-04-18T04:21:01.168Z","2023-04-18T04:21:05.516Z",TRUE,"pitch","a338540a-4583-4f8f-980e-5891b9aae874",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.5438,1.6804,NA,105.26,164.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh called out on strikes.",0,7,3,74,"bottom",9,"2023-04-18T04:20:00.900Z","2023-04-18T04:22:07.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.7,6,2,0.4098,6.3994,24.0152,-15.5214,-5.0823,9.1687,0.3079,2.7519,8.2143,-132.8248,-4.7452,-2.1412,50.0049,5.6625,-9.2338,25.2,3.6,24,2406,219,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16,7.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",2,"2023-04-18T04:20:43.622Z","2023-04-18T04:20:46.703Z",TRUE,"pitch","c02dacda-91aa-483d-b247-6e29d68ce8b2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5227,1.6804,NA,161.73,137.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh called out on strikes.",0,7,3,74,"bottom",9,"2023-04-18T04:20:00.900Z","2023-04-18T04:22:07.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.3,11,2,0.4043,6.1501,27.1531,-13.7896,-4.1659,9.8701,-1.1734,3.7516,4.2672,-135.0592,-2.9242,-2.2264,50.0016,5.8078,-7.759,25.2,3.6,24,2445,211,NA,NA,NA,NA,NA,NA,FALSE,-14,17.5,6.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",1,"2023-04-18T04:20:25.588Z","2023-04-18T04:20:28.641Z",TRUE,"pitch","dd300959-9083-4253-bbc3-cc8f9a26a344",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4594,1.6804,NA,122.18,219.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh called out on strikes.",0,7,3,74,"bottom",9,"2023-04-18T04:20:00.900Z","2023-04-18T04:22:07.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,75.1,13,2,0.4642,5.6931,22.9522,-35.9407,3.4926,-2.6683,-0.1359,0.7001,4.3155,-118.0944,-4.1479,-2.4424,50.0045,5.7929,4.9231,8.4,10.8,24,2648,35,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-5.6,-7.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718534,"2023-04-18",0,"2023-04-18T04:20:13.816Z","2023-04-18T04:20:17.120Z",TRUE,"pitch","86ec79dc-aa26-4751-85d8-709cc5563322",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5438,1.6804,NA,137.31,129.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh called out on strikes.",0,7,3,74,"bottom",9,"2023-04-18T04:20:00.900Z","2023-04-18T04:22:07.059Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.6,11,2,0.4054,5.9222,30.4274,-11.0949,-3.5539,11.411,-0.5329,4.0321,5.3082,-135.2926,-2.9864,-2.0617,50.0066,5.9316,-6.5679,25.2,2.4,24,2552,212,NA,NA,NA,NA,NA,NA,FALSE,-11.5,20.2,5.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
