"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718604,"2023-04-12",0,"2023-04-12T19:35:35.736Z","2023-04-12T19:35:41.180Z",TRUE,"pitch","18785d30-07e1-4354-91c2-917cf15fb90f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8565,1.8801,NA,129.12,191.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Giancarlo Stanton singles on a ground ball to shortstop Amed Rosario. Giancarlo Stanton to 2nd. Giancarlo Stanton advances to 2nd, on a throwing error by shortstop Amed Rosario.",0,3,3,62,"top",9,"2023-04-12T19:35:17.788Z","2023-04-12T19:36:23.704Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.6,7,0.9,0.4157,6.7312,26.1066,-32.0493,3.555,0.0682,-0.3179,1.7648,0.0879,-131.4297,-4.639,-0.814,50.0014,5.9147,6.2601,10.8,7.2,24,2605,82,NA,NA,NA,NA,NA,NA,FALSE,-34,-0.6,-6.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T19:35:05.604Z","2023-04-12T19:35:13.496Z",TRUE,"pitch","4ed12c0e-bafe-46a5-95fb-00a554acce9d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.66,1.76,NA,112.39,190.28,"fly_ball","medium","8",146.4,62.14,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Anthony Rizzo flies out to center fielder Myles Straw.",0,3,3,61,"top",9,"2023-04-12T19:34:27.332Z","2023-04-12T19:35:13.496Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,83.2,8,0.9,0.4198,6.6283,22.395,-30.9619,5.2557,0.6984,0.1209,1.7962,0.9834,-129.5636,-4.542,-0.9456,50.0022,5.889,9.0989,16.8,7.2,24,2605,83,90,30,344,NA,NA,NA,TRUE,-33.4,0.6,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T19:34:45.416Z","2023-04-12T19:34:48.965Z",TRUE,"pitch","d60d390b-24a0-487d-b6f1-2ab96c873a18",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6622,1.7796,NA,129.75,232.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Anthony Rizzo flies out to center fielder Myles Straw.",0,3,3,61,"top",9,"2023-04-12T19:34:27.332Z","2023-04-12T19:35:13.496Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83,13,0.9,0.4188,6.4433,27.5465,-26.5249,3.7373,3.2604,-0.3346,0.2325,0.8337,-130.7701,-9.094,-1.143,50.0018,5.7445,6.4728,13.2,7.2,24,2538,87,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.1,-7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T19:34:29.658Z","2023-04-12T19:34:33.251Z",TRUE,"pitch","1fe3b4f1-4c9c-42c1-bf2f-60a5e95a3676",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.8316,1.7042,NA,143,172.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Anthony Rizzo flies out to center fielder Myles Straw.",0,3,3,61,"top",9,"2023-04-12T19:34:27.332Z","2023-04-12T19:35:13.496Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.4,89.5,4,0.77,0.3879,6.4195,27.6277,-19.5412,2.8142,6.2361,-0.6821,2.4593,0.2218,-140.4641,-6.1677,-1.1282,50.0055,5.9267,5.7031,15.6,4.8,24,2693,164,NA,NA,NA,NA,NA,NA,FALSE,-18.6,10.4,-5.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T19:33:13.504Z","2023-04-12T19:34:29.658Z",FALSE,"action",NA,NA,"Pitching Change: Emmanuel Clase replaces James Karinchak.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661403,"/api/v1/people/661403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Flyout","field_out","Anthony Rizzo flies out to center fielder Myles Straw.",0,3,3,61,"top",9,"2023-04-12T19:34:27.332Z","2023-04-12T19:35:13.496Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",7,"2023-04-12T19:31:34.161Z","2023-04-12T19:31:42.649Z",TRUE,"pitch","2901561e-4e4e-430e-9ef3-2705e891c0f4",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.24,1.53,NA,97.12,172.8,"popup","medium","6",89.56,140.99,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.7,85.6,6,2,0.4071,6.1052,23.4237,-27.6949,8.3754,2.43,0.5216,2.4438,-5.4035,-133.5503,-3.5961,1.4628,50.0016,5.7564,15.4274,27.6,7.2,24,2190,126,63.9,46,175,NA,NA,NA,TRUE,-28.1,4,-14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",6,"2023-04-12T19:31:14.839Z","2023-04-12T19:31:19.051Z",TRUE,"pitch","6152edbe-14d1-472e-aeb8-f50a879a45d5",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.24,1.53,NA,77.75,196.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.6,14,2,0.3918,6.0224,28.6834,-21.9983,9.2172,5.1318,1.0297,1.561,-3.77,-139.3166,-8.4813,1.1961,50.0032,6.0767,18.2806,36,6,24,2237,142,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.9,-16.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",5,"2023-04-12T19:30:54.170Z","2023-04-12T19:30:58.268Z",TRUE,"pitch","af8fcc4f-0208-4d3c-ad5f-4cc97dc81443",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.24,1.53,NA,88.99,194.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.7,9,2,0.387,6.0921,29.1345,-20.3731,8.5906,5.8041,0.7347,1.6387,-4.2535,-141.0061,-8.2836,1.1387,50.003,5.9065,17.4676,37.2,6,24,2186,137,NA,NA,NA,NA,NA,NA,FALSE,-19.8,9.1,-14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",4,"2023-04-12T19:30:37.014Z","2023-04-12T19:30:41.070Z",TRUE,"pitch","b031353d-413e-419f-8933-6d763f04f900",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0574,1.4275,NA,64.88,219.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,83.9,14,2,0.4156,5.9988,24.3638,-27.2465,8.0136,2.7926,1.3673,0.7282,-2.919,-131.1467,-7.4017,1.4453,50.0034,5.5824,14.1405,25.2,7.2,24,2223,128,NA,NA,NA,NA,NA,NA,FALSE,-29.5,3.8,-14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",3,"2023-04-12T19:30:21.567Z","2023-04-12T19:30:26.744Z",TRUE,"pitch","2a700a81-61b3-4917-b917-57e8a7762291",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1325,1.4023,NA,75.81,217.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.9,14,2,0.4206,6.1266,24.3591,-28.8191,7.3791,1.9495,1.0806,0.8047,-4.4141,-129.6763,-6.7145,1.8367,50.0031,5.5946,12.704,21.6,7.2,24,2112,127,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.4,-12.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T19:30:05.307Z","2023-04-12T19:30:09.046Z",TRUE,"pitch","3a9cfc23-2448-4ca1-b43d-0eb4774888a3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.24,1.53,NA,171.29,191.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.8,13,2,0.4214,6.2308,23.7059,-28.5848,-1.9883,2.093,-1.4244,1.7507,-6.5615,-129.3253,-4.9192,1.3909,50.0028,5.8364,-3.4116,8.4,7.2,24,2241,179,NA,NA,NA,NA,NA,NA,FALSE,-31.3,3,4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T19:29:43.056Z","2023-04-12T19:29:48.194Z",TRUE,"pitch","7d621ee9-c9f4-49ac-94ee-32b2795df1bd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.24,1.53,NA,72.74,164.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,89.4,12,2,0.3881,5.7582,27.6965,-24.6406,7.458,3.7222,1.1612,2.736,-3.6414,-140.3815,-4.765,1.4966,50.0006,6.0315,15.0876,28.8,6,24,2251,142,NA,NA,NA,NA,NA,NA,FALSE,-23,6.1,-13,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T19:29:33.181Z","2023-04-12T19:29:39.175Z",TRUE,"pitch","b484c501-24a4-4129-ae67-426dc8be3382",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2325,1.5533,NA,109.34,175.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Andres Gimenez pops out to shortstop Anthony Volpe.",0,3,3,60,"bottom",8,"2023-04-12T19:29:24.144Z","2023-04-12T19:31:42.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82.4,5,2,0.4223,6.1245,23.8261,-31.1833,-1.2883,0.5822,0.2009,2.3614,-3.1426,-129.0966,-3.1435,1.5956,50.0037,5.965,-2.2012,4.8,7.2,24,2341,227,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.6,3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",0,"2023-04-12T19:29:00.674Z","2023-04-12T19:29:09.607Z",TRUE,"pitch","bb2d88b5-1a1b-453d-9ffc-35d4e00e16f1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.12,1.53,NA,106.11,194.42,"ground_ball","medium","4",145.11,151.14,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Josh Naylor grounds into a double play, second baseman Oswaldo Cabrera to shortstop Anthony Volpe to first baseman Anthony Rizzo. Jose Ramirez out at 2nd. Josh Naylor out at 1st.",0,3,3,59,"bottom",8,"2023-04-12T19:28:49.468Z","2023-04-12T19:29:09.607Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.3,9,2,0.3926,5.9542,29.0437,-24.6299,8.2455,3.8184,0.2856,1.643,-6.2794,-139.1305,-7.0122,1.4922,50.0025,5.8105,16.285,30,6,24,2254,133,94.1,-18,6,NA,NA,NA,TRUE,-24,5.8,-13.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718604,"2023-04-12",2,"2023-04-12T19:28:24.882Z","2023-04-12T19:28:40.366Z",TRUE,"pitch","baf43229-fd50-4fa0-890d-dd64b19f2d6c",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.35,1.61,NA,143.13,169.36,"ground_ball","medium","5",105.53,168.43,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Field Error","field_error","Jose Ramirez reaches on a fielding error by third baseman Isiah Kiner-Falefa.",0,3,3,58,"bottom",8,"2023-04-12T19:28:06.477Z","2023-04-12T19:28:40.366Z",TRUE,FALSE,FALSE,FALSE,0,0,1,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,83.8,4,2,0.4145,6.189,24.3596,-26.6188,4.9736,3.1303,-0.6855,2.5712,-4.2874,-131.4662,-3.331,0.3098,50.0006,5.8013,8.8219,16.8,6,24,2299,131,90.7,-4,31,NA,NA,NA,FALSE,-28,5.3,-8.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA
718604,"2023-04-12",1,"2023-04-12T19:28:08.863Z","2023-04-12T19:28:13.394Z",TRUE,"pitch","31661b49-005c-4c06-b82c-d2c25fbfe3fb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3325,1.6539,NA,93.67,162.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Field Error","field_error","Jose Ramirez reaches on a fielding error by third baseman Isiah Kiner-Falefa.",0,3,3,58,"bottom",8,"2023-04-12T19:28:06.477Z","2023-04-12T19:28:40.366Z",TRUE,FALSE,FALSE,FALSE,0,0,1,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.3,3,2,0.3918,5.9025,29.7066,-24.0264,7.5369,4.1127,0.612,2.8288,-1.7413,-139.5137,-4.2665,0.2625,50.0064,5.9504,14.9453,30,6,24,2188,133,NA,NA,NA,NA,NA,NA,FALSE,-22.8,6.8,-13.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,519317,"Giancarlo Stanton","/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
