"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718234,"2023-05-10",1,"2023-05-10T19:11:16.276Z","2023-05-10T19:11:23.688Z",TRUE,"pitch","0b86d41e-66c1-4fb4-b7cb-a6d77e19b354",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.39,1.58,NA,147.63,203.67,"fly_ball","medium","6",106.5,125.28,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Will Brennan flies out to shortstop Javier Baez.",0,5,0,69,"bottom",9,"2023-05-10T19:10:43.726Z","2023-05-10T19:11:23.688Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.7,13,2,0.4528,6.5692,22.5355,-26.6476,-1.9753,3.725,-0.8035,1.3004,-3.2671,-120.7603,-4.4657,0.8212,50.0032,5.5057,-2.9298,7.2,7.2,24,2327,288,65.3,28,195,NA,NA,NA,TRUE,-33.6,6,4.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718234,"2023-05-10",0,"2023-05-10T19:10:52.592Z","2023-05-10T19:10:59.699Z",TRUE,"pitch","528c4de4-0f45-4d34-8cab-973448309fbb",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.39,1.58,NA,129.26,185.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Will Brennan flies out to shortstop Javier Baez.",0,5,0,69,"bottom",9,"2023-05-10T19:10:43.726Z","2023-05-10T19:11:23.688Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.8,7,2,0.4215,6.3516,27.1607,-17.515,6.4729,8.5699,-0.3217,1.9812,-5.309,-129.9346,-5.5751,0.9068,50.0002,5.4849,11.069,27.6,4.8,24,2199,134,NA,NA,NA,NA,NA,NA,FALSE,-19.8,14.5,-10.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718234,"2023-05-10",3,"2023-05-10T19:10:22.889Z","2023-05-10T19:10:32.336Z",TRUE,"pitch","c0a98c37-0bbd-4650-a51a-1a61e0d4c555",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.2051,1.4068,NA,139.66,152.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Tyler Freeman called out on strikes.",0,5,0,68,"bottom",9,"2023-05-10T19:09:23.132Z","2023-05-10T19:10:32.336Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.3,1,2,0.4232,6.1703,27.187,-17.707,8.0726,8.53,-0.5946,3.1885,-6.3273,-129.4507,-2.6893,0.8333,50.0037,5.5975,13.6926,33.6,4.8,24,2196,132,NA,NA,NA,NA,NA,NA,TRUE,-19.6,15,-13.2,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718234,"2023-05-10",2,"2023-05-10T19:10:04.043Z","2023-05-10T19:10:09.535Z",TRUE,"pitch","d6219563-23a4-4529-8ff6-04164d00b38d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1907,1.4551,NA,103.95,217.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Tyler Freeman called out on strikes.",0,5,0,68,"bottom",9,"2023-05-10T19:09:23.132Z","2023-05-10T19:10:32.336Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.7,75.6,14,2,0.4599,6.3146,22.0318,-29.3206,7.1191,1.9896,0.3423,0.7921,-3.5406,-118.9414,-4.8865,0.9223,50.0057,5.5207,10.2393,18,8.4,24,928,106,NA,NA,NA,NA,NA,NA,FALSE,-38.2,2.8,-12.1,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718234,"2023-05-10",1,"2023-05-10T19:09:44.251Z","2023-05-10T19:09:48.078Z",TRUE,"pitch","575cd18b-c8d3-414d-b51c-5f25ba82f4cf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.16,1.39,NA,121.59,201.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Tyler Freeman called out on strikes.",0,5,0,68,"bottom",9,"2023-05-10T19:09:23.132Z","2023-05-10T19:10:32.336Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.1,74.3,8,2,0.4682,6.3665,20.5434,-29.1682,2.3095,2.1645,-0.1204,1.3864,-2.9877,-116.6778,-3.3251,0.8726,50.0017,5.5588,3.206,4.8,8.4,24,768,108,NA,NA,NA,NA,NA,NA,FALSE,-38.9,3.5,-3.5,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718234,"2023-05-10",0,"2023-05-10T19:09:29.601Z","2023-05-10T19:09:33.808Z",TRUE,"pitch","b508ac97-ede9-4c29-b807-28670fb1926e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2661,1.4551,NA,120.24,196.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Tyler Freeman called out on strikes.",0,5,0,68,"bottom",9,"2023-05-10T19:09:23.132Z","2023-05-10T19:10:32.336Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.6,74.9,8,2,0.4651,6.4882,20.2664,-31.2794,5.5969,0.6346,-0.085,1.5528,-3.9548,-117.363,-2.8674,0.887,50.0029,5.6764,7.881,13.2,9.6,24,830,117,NA,NA,NA,NA,NA,NA,FALSE,-41,0.7,-9.2,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718234,"2023-05-10",0,"2023-05-10T19:08:53.415Z","2023-05-10T19:09:03.083Z",TRUE,"pitch","e0b22a5b-2c03-4828-9636-26f7c8c8672f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.371,1.535,NA,146.75,197.38,"popup","medium","3",157.51,191.47,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","David Fry pops out to first baseman Spencer Torkelson in foul territory.",0,5,0,67,"bottom",9,"2023-05-10T19:08:40.391Z","2023-05-10T19:09:03.083Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,681807,"David Fry","/api/v1/people/681807","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,83.9,7,2,0.414,6.2898,24.0016,-16.2882,6.6109,8.929,-0.7804,1.5334,-6.5322,-131.5685,-7.0986,0.858,50.0049,5.442,11.765,31.2,4.8,24,2312,140,81.8,77,57,NA,NA,NA,TRUE,-18,15.1,-10.8,NA,NA,NA,NA,TRUE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718234,"2023-05-10",5,"2023-05-10T19:08:23.595Z","2023-05-10T19:08:29.959Z",TRUE,"pitch","36db87b9-fa21-4362-834b-2ec49acfc6b2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.6174,1.7833,NA,77.1,192.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Josh Bell walks.",0,5,0,66,"bottom",9,"2023-05-10T19:07:25.230Z","2023-05-10T19:08:29.959Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,605137,"Josh Bell","/api/v1/people/605137","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.4,14,2,0.4186,6.161,27.6194,-15.3775,7.0528,9.687,1.0467,1.725,-2.31,-130.857,-6.4666,1.0246,50.005,5.3804,12.2323,34.8,4.8,24,2338,133,NA,NA,NA,NA,NA,NA,FALSE,-17.5,16.3,-12.2,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718234,"2023-05-10",4,"2023-05-10T19:08:10.447Z","2023-05-10T19:08:16.641Z",TRUE,"pitch","b36b8df2-a489-4bf3-b1c3-33f920386d9e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.7433,1.859,NA,110.58,163.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Josh Bell walks.",0,5,0,66,"bottom",9,"2023-05-10T19:07:25.230Z","2023-05-10T19:08:29.959Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,605137,"Josh Bell","/api/v1/people/605137","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.5,5,2,0.4178,6.1188,27.0964,-14.8968,6.4886,9.9206,0.1685,2.7903,-4.2465,-130.9819,-4.3539,0.966,50.002,5.5845,11.2985,33.6,4.8,24,2266,142,NA,NA,NA,NA,NA,NA,FALSE,-16.4,17.3,-10.8,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
718234,"2023-05-10",3,"2023-05-10T19:07:57.714Z","2023-05-10T19:08:05.024Z",TRUE,"pitch","b481ea68-4e81-4900-82d2-f83e6dd1c0a1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.6174,1.758,NA,98.49,203.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Josh Bell walks.",0,5,0,66,"bottom",9,"2023-05-10T19:07:25.230Z","2023-05-10T19:08:29.959Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,605137,"Josh Bell","/api/v1/people/605137","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,82.5,14,2,0.4206,6.1494,24.6682,-15.8768,7.2428,9.4683,0.4857,1.29,-3.557,-129.7361,-7.5158,0.9264,50.0033,5.4132,12.467,34.8,4.8,24,2357,138,NA,NA,NA,NA,NA,NA,FALSE,-18.2,15.8,-12.5,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA
