"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717660,"2023-06-22",5,"2023-06-22T19:39:40.908Z","2023-06-22T19:39:48.413Z",TRUE,"pitch","186e91ae-b8b1-4d70-a8a1-b8bb1d47a286",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.21,1.49,NA,117.9,179.22,"fly_ball","medium","7",85.99,109.29,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Steven Kwan.",0,1,6,66,"top",9,"2023-06-22T19:37:46.909Z","2023-06-22T19:39:48.413Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.8,5,2,0.435,6.4625,23.4214,-30.2572,2.2148,1.192,-0.0236,2.2058,0.2443,-125.5303,-2.1828,-0.41,50.0042,5.5299,3.5642,7.2,7.2,24,2230,75,74.8,33,247,NA,NA,NA,TRUE,-34.6,1.9,-4.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",4,"2023-06-22T19:39:12.283Z","2023-06-22T19:39:18.880Z",TRUE,"pitch","362e9a89-05e2-4876-be3b-f34e725616d6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.49,NA,147.21,191.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Steven Kwan.",0,1,6,66,"top",9,"2023-06-22T19:37:46.909Z","2023-06-22T19:39:48.413Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.9,71.9,7,0.9,0.4823,6.4594,20.5877,-29.1182,-8.5431,2.3423,-0.7925,1.753,1.4401,-113.5145,-1.9344,-0.3247,50.0047,5.5125,-11.1609,20.4,9.6,24,2082,267,NA,NA,NA,NA,NA,NA,FALSE,-40.9,4.1,15.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",3,"2023-06-22T19:38:48.082Z","2023-06-22T19:38:53.743Z",TRUE,"pitch","dbb4d4f6-00ce-421d-b528-091302cf96e4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.49,NA,97.62,176.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Steven Kwan.",0,1,6,66,"top",9,"2023-06-22T19:37:46.909Z","2023-06-22T19:39:48.413Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.9,6,0.91,0.4011,6.8025,29.4914,-12.7024,-5.2171,10.3096,0.5084,2.3155,3.9135,-136.4473,-5.6076,-0.2652,50.0059,5.2695,-9.8578,33.6,3.6,24,2315,215,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.8,8.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",2,"2023-06-22T19:38:34.766Z","2023-06-22T19:38:38.541Z",TRUE,"pitch","efec20c4-4d0c-42f9-a2b5-c6a0b7c016aa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1373,1.3931,NA,85.5,185.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Steven Kwan.",0,1,6,66,"top",9,"2023-06-22T19:37:46.909Z","2023-06-22T19:39:48.413Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.8,71.9,6,0.9,0.4829,6.5016,19.7722,-29.6633,-8.9222,1.926,0.8265,1.9705,5.2392,-113.2306,-1.3813,-0.3527,50.0046,5.544,-11.6409,20.4,9.6,24,2215,264,NA,NA,NA,NA,NA,NA,FALSE,-41.5,3.5,14.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",1,"2023-06-22T19:38:21.220Z","2023-06-22T19:38:24.598Z",TRUE,"pitch","b7f75e44-6daf-40d5-a86e-455329b32955",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0869,1.4167,NA,114.88,159.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Steven Kwan.",0,1,6,66,"top",9,"2023-06-22T19:37:46.909Z","2023-06-22T19:39:48.413Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.1,70.2,2,0.9,0.4934,6.4434,18.9184,-29.4666,-8.9461,2.1686,0.0556,2.9319,3.5613,-110.8184,0.7156,-0.4057,50.0046,5.6714,-11.181,20.4,9.6,24,2036,261,NA,NA,NA,NA,NA,NA,FALSE,-42.6,4.4,15.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",0,"2023-06-22T19:38:07.802Z","2023-06-22T19:38:11.061Z",TRUE,"pitch","dfd07f21-4144-4cec-b1fd-8f746d1dc11a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2601,1.5154,NA,112.22,215.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jace Peterson flies out to left fielder Steven Kwan.",0,1,6,66,"top",9,"2023-06-22T19:37:46.909Z","2023-06-22T19:39:48.413Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,14,0.91,0.4048,6.9047,27.4108,-11.792,-5.1019,10.9753,0.1253,0.8641,2.0618,-134.9403,-9.5917,0.0173,50.0045,5.2802,-9.4764,33.6,3.6,24,2184,215,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.2,8.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",6,"2023-06-22T19:37:34.756Z","2023-06-22T19:37:42.176Z",TRUE,"pitch","ddd56de3-d41e-4848-9158-268d4aeb0e80",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.58,1.68,NA,140.56,148.78,"popup","medium","4",130.87,133.17,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Andres Gimenez.",0,1,6,65,"top",9,"2023-06-22T19:35:45.986Z","2023-06-22T19:37:42.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.5,70.6,1,0.9,0.4907,6.3597,19.0514,-30.5837,-6.4273,1.2626,-0.618,3.3332,1.1114,-111.4009,1.5954,-0.2865,50.0051,5.7573,-8.1207,14.4,9.6,24,1862,264,62.8,51,171,NA,NA,NA,TRUE,-43.6,3,11.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",5,"2023-06-22T19:37:21.511Z","2023-06-22T19:37:25.954Z",TRUE,"pitch","1cb19a25-919d-4d42-8a8a-cb7523b5e639",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.531,1.6807,NA,125.52,133.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Andres Gimenez.",0,1,6,65,"top",9,"2023-06-22T19:35:45.986Z","2023-06-22T19:37:42.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.1,71.3,11,0.9,0.486,6.3585,18.5514,-31.1301,-6.768,0.813,-0.2236,3.917,2.1651,-112.2986,2.7158,-0.3157,50.0047,5.8389,-8.7261,15.6,9.6,24,1827,268,NA,NA,NA,NA,NA,NA,FALSE,-43.2,2.4,11.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",4,"2023-06-22T19:37:08.526Z","2023-06-22T19:37:11.783Z",TRUE,"pitch","e57fdebe-1e13-42c5-98e3-5c9dd8a7932c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5558,1.7054,NA,81.96,130.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Andres Gimenez.",0,1,6,65,"top",9,"2023-06-22T19:35:45.986Z","2023-06-22T19:37:42.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.8,12,0.91,0.401,6.7237,29.2135,-13.5161,-3.7039,9.865,0.9194,4.0204,3.4765,-136.4493,-1.7028,0.1118,50.0007,5.5809,-7.0038,24,3.6,24,2270,210,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.8,6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",3,"2023-06-22T19:36:44.944Z","2023-06-22T19:36:52.008Z",TRUE,"pitch","cb12b704-5662-434f-802b-24dcb645f1a0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.58,1.68,NA,129.38,152.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Andres Gimenez.",0,1,6,65,"top",9,"2023-06-22T19:35:45.986Z","2023-06-22T19:37:42.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86,1,0.91,0.4008,6.8288,28.8718,-13.5747,-5.4203,9.8204,-0.3248,3.1847,1.2396,-136.4618,-3.7483,-0.0796,50.0006,5.5057,-10.2629,34.8,3.6,24,2345,212,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.3,9.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",2,"2023-06-22T19:36:27.691Z","2023-06-22T19:36:31.059Z",TRUE,"pitch","b88443f6-c3d0-4c47-b776-7a4b1b8acaf0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.58,1.68,NA,73.37,181.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Andres Gimenez.",0,1,6,65,"top",9,"2023-06-22T19:35:45.986Z","2023-06-22T19:37:42.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.8,14,0.91,0.4278,6.5101,26.9819,-31.1114,2.851,0.6451,1.1445,2.1355,2.2968,-128.1273,-2.4942,-0.1347,50.0064,5.5578,4.7312,9.6,8.4,24,2198,119,NA,NA,NA,NA,NA,NA,FALSE,-34.6,0.8,-5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",1,"2023-06-22T19:36:13.117Z","2023-06-22T19:36:16.415Z",TRUE,"pitch","7b44db42-7791-4e26-954b-a891a8e6f1bf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4073,1.656,NA,113.11,152.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Andres Gimenez.",0,1,6,65,"top",9,"2023-06-22T19:35:45.986Z","2023-06-22T19:37:42.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.9,70.4,2,0.9,0.49,6.4543,21.0659,-31.1683,-7.6087,0.7982,0.102,3.2006,2.8503,-111.9755,1.4669,-0.202,50.0042,5.7366,-9.6195,16.8,10.8,24,1985,262,NA,NA,NA,NA,NA,NA,FALSE,-44.2,2.2,13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",0,"2023-06-22T19:36:00.238Z","2023-06-22T19:36:07.303Z",TRUE,"pitch","be1d49f6-e7c1-4405-8a2a-2dee2b6403a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4073,1.6066,NA,67.94,180.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Andres Gimenez.",0,1,6,65,"top",9,"2023-06-22T19:35:45.986Z","2023-06-22T19:37:42.176Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77.3,14,2,0.449,6.5354,22.8397,-31.2807,3.6552,0.5933,1.2871,2.1619,2.5864,-121.7709,-1.5507,-0.262,50.0043,5.5012,5.5153,10.8,8.4,24,2114,65,NA,NA,NA,NA,NA,NA,FALSE,-37.9,1,-7.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",6,"2023-06-22T19:35:27.235Z","2023-06-22T19:35:34.867Z",TRUE,"pitch","44f19d6a-cf07-4d2d-8448-06b3827213fb",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.35,1.57,NA,94.07,195.64,"ground_ball","medium","6",105.53,152.67,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Carlos Perez grounds out, shortstop Amed Rosario to first baseman David Fry.",0,1,6,64,"top",9,"2023-06-22T19:34:19.241Z","2023-06-22T19:35:34.867Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80,9,2,0.434,6.4499,24.2116,-29.4163,0.3742,1.7064,0.6015,1.5977,1.934,-125.9442,-3.9413,-0.2232,50.0025,5.547,0.6043,1.2,7.2,24,2293,105,99.5,-4,20,NA,NA,NA,TRUE,-33.8,2.5,-1.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",5,"2023-06-22T19:35:13.497Z","2023-06-22T19:35:17.136Z",TRUE,"pitch","8c52ecf8-5658-44ac-a2df-cbe261d2a263",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4496,1.5954,NA,136.16,127.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Carlos Perez grounds out, shortstop Amed Rosario to first baseman David Fry.",0,1,6,64,"top",9,"2023-06-22T19:34:19.241Z","2023-06-22T19:35:34.867Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.2,11,0.91,0.403,6.3531,30.3559,-13.7492,-5.3437,9.8553,-0.5026,4.1387,0.4088,-136.0015,-1.4628,0.0392,50.0052,5.6392,-9.9919,34.8,3.6,24,2276,214,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.8,9.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717660,"2023-06-22",4,"2023-06-22T19:34:54.650Z","2023-06-22T19:34:58.080Z",TRUE,"pitch","5a84ba56-e011-4a6d-871c-3d4115401e0a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.35,1.57,NA,59.54,195.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Carlos Perez grounds out, shortstop Amed Rosario to first baseman David Fry.",0,1,6,64,"top",9,"2023-06-22T19:34:19.241Z","2023-06-22T19:35:34.867Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",669212,"Eli Morgan","/api/v1/people/669212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.5,70.3,14,0.9,0.4928,6.0486,20.5988,-30.0468,-10.421,1.7028,1.5073,1.6001,5.4596,-111.287,-2.3683,0.3719,50.0028,5.8005,-13.0273,21.6,10.8,24,2270,258,NA,NA,NA,NA,NA,NA,FALSE,-44.2,2.8,17.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
