"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718113,"2023-05-20",2,"2023-05-20T02:22:53.075Z","2023-05-20T02:22:58.416Z",TRUE,"pitch","2fda7e0b-b05f-4b38-92a3-8dfc548d1ab3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.456,1.5795,NA,152.1,87.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Willson Contreras pops out to second baseman Miguel Vargas.",0,1,0,54,"bottom",7,"2023-05-20T02:22:50.712Z","2023-05-20T02:24:40.595Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,81.2,11,0.88,0.4187,7.1805,32.5512,-12.9867,-5.6187,11.115,-0.9208,5.6181,3.1422,-131.7188,2.7568,-1.4103,50.0029,5.5246,-9.6999,36,3.6,24,2330,210,NA,NA,NA,NA,NA,NA,FALSE,-12.8,21,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",0,"2023-05-20T02:21:34.948Z","2023-05-20T02:21:34.988Z",FALSE,"action",NA,NA,"Max Muncy remains in the game as the third baseman.","Defensive Switch",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571970,"/api/v1/people/571970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","501","54","atBat","Pop Out","field_out","Willson Contreras pops out to second baseman Miguel Vargas.",0,1,0,54,"bottom",7,"2023-05-20T02:22:50.712Z","2023-05-20T02:24:40.595Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,621035,"/api/v1/people/621035",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",1,"2023-05-20T02:21:34.988Z","2023-05-20T02:22:53.075Z",FALSE,"action",NA,NA,"Pitching Change: Shelby Miller replaces Brusdar Graterol.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571946,"/api/v1/people/571946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Pop Out","field_out","Willson Contreras pops out to second baseman Miguel Vargas.",0,1,0,54,"bottom",7,"2023-05-20T02:22:50.712Z","2023-05-20T02:24:40.595Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",5,"2023-05-20T02:19:47.268Z","2023-05-20T02:19:54.759Z",TRUE,"pitch","e95e5a5d-501d-4fec-b0eb-fa1401317725",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.03,1.55,NA,138.25,196.59,"ground_ball","medium","4",148.73,157,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,0,53,"top",7,"2023-05-20T02:18:34.504Z","2023-05-20T02:19:54.759Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571970,"Max Muncy","/api/v1/people/571970","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.8,92.4,7,0.9,0.3737,6.7092,34.5925,-18.8383,-8.637,6.1291,-0.5575,1.5625,5.464,-146.5597,-9.0402,-1.3237,50.0026,5.8119,-18.7916,39.6,4.8,24,2180,216,89.1,-2,26,NA,NA,NA,TRUE,-17.5,9.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",4,"2023-05-20T02:19:19.893Z","2023-05-20T02:19:25.262Z",TRUE,"pitch","8731537c-4c51-48af-8b2f-cf5767f8fc65",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,2.9565,1.4761,NA,64.8,215.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,0,53,"top",7,"2023-05-20T02:18:34.504Z","2023-05-20T02:19:54.759Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571970,"Max Muncy","/api/v1/people/571970","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",89.4,81.7,14,0.91,0.4235,6.5122,30.7146,-30.8554,7.4543,0.7821,1.3694,0.872,4.923,-130.0171,-6.6565,-1.5259,50.0045,5.8486,12.5888,22.8,8.4,24,2692,35,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",3,"2023-05-20T02:18:57.169Z","2023-05-20T02:19:01.461Z",TRUE,"pitch","89470b18-8583-4856-8d1c-d2da70de7c58",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0053,1.5006,NA,102.09,211.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,0,53,"top",7,"2023-05-20T02:18:34.504Z","2023-05-20T02:19:54.759Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571970,"Max Muncy","/api/v1/people/571970","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102.2,93.9,14,0.9,0.3688,6.7244,33.719,-14.7724,-9.6158,7.7799,0.391,1.0212,7.9524,-148.2187,-11.6058,-1.0706,50.0001,5.8378,-21.5016,49.2,4.8,24,2094,210,NA,NA,NA,NA,NA,NA,FALSE,-14.2,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",2,"2023-05-20T02:18:36.824Z","2023-05-20T02:18:40.573Z",TRUE,"pitch","6a13e5f4-5dc7-4a96-854f-c9647ff17eea",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.03,1.55,NA,124.15,177.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,0,53,"top",7,"2023-05-20T02:18:34.504Z","2023-05-20T02:19:54.759Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571970,"Max Muncy","/api/v1/people/571970","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102.6,94.2,5,0.88,0.3665,6.6181,34.2075,-15.66,-8.1875,7.2928,-0.1877,2.2564,6.3907,-149.1572,-7.9458,-1.2889,50.0047,5.8488,-18.542,44.4,4.8,24,2176,212,NA,NA,NA,NA,NA,NA,FALSE,-14,11.9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",0,"2023-05-20T02:17:46.297Z","2023-05-20T02:18:16.384Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,0,53,"top",7,"2023-05-20T02:18:34.504Z","2023-05-20T02:19:54.759Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571970,"Max Muncy","/api/v1/people/571970","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",1,"2023-05-20T02:18:16.384Z","2023-05-20T02:18:36.824Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Max Muncy replaces Chris Taylor.","Offensive Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,571970,"/api/v1/people/571970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","53","atBat","Groundout","field_out","Max Muncy grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,0,53,"top",7,"2023-05-20T02:18:34.504Z","2023-05-20T02:19:54.759Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571970,"Max Muncy","/api/v1/people/571970","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,621035,"/api/v1/people/621035",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",2,"2023-05-20T02:17:10.676Z","2023-05-20T02:17:17.783Z",TRUE,"pitch","a197a9c0-6318-4e8f-bd49-e23b60d01d51",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.52,1.68,NA,124.42,155.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,1,0,52,"top",7,"2023-05-20T02:16:02.528Z","2023-05-20T02:17:17.783Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.1,90.7,2,0.92,0.3776,6.4999,36.9139,-9.5015,-5.3566,10.6593,-0.1946,3.0908,4.4735,-145.5382,-7.1687,-1.0623,50.0001,6.1745,-11.3902,42,2.4,24,2322,207,NA,NA,NA,NA,NA,NA,TRUE,-9.6,17.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA
718113,"2023-05-20",1,"2023-05-20T02:16:48.713Z","2023-05-20T02:16:53.376Z",TRUE,"pitch","f2c1e1f6-dccc-4628-8dec-3f99839eb377",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.7185,1.8017,NA,120.95,180.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,1,0,52,"top",7,"2023-05-20T02:16:02.528Z","2023-05-20T02:17:17.783Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.6,91.6,8,0.9,0.3754,6.5148,35.7174,-16.0711,-10.2986,7.477,-0.1037,2.1501,6.9219,-146.1164,-8.1496,-1.1701,50.0053,5.9492,-22.1824,49.2,4.8,24,2224,215,NA,NA,NA,NA,NA,NA,FALSE,-15.2,12,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",0,"2023-05-20T02:16:27.286Z","2023-05-20T02:16:31.286Z",TRUE,"pitch","6900922e-078a-462c-ad9e-6ae5ff076faa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7429,1.7823,NA,102.37,183.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,1,0,52,"top",7,"2023-05-20T02:16:02.528Z","2023-05-20T02:17:17.783Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.8,92.9,9,0.82,0.3706,6.6023,35.7229,-11.4667,-8.8684,9.3628,0.3837,2.0407,7.6738,-147.8714,-9.3616,-1.0946,50.003,5.9231,-19.6125,52.8,3.6,24,2203,200,NA,NA,NA,NA,NA,NA,FALSE,-11.3,15.2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",3,"2023-05-20T02:15:40.754Z","2023-05-20T02:15:47.263Z",TRUE,"pitch","d8265d85-cf98-4bc1-83d1-6644d218704a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.34,1.53,NA,128.91,173.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,51,"top",7,"2023-05-20T02:14:34.511Z","2023-05-20T02:15:47.263Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,91.9,4,0.91,0.3761,6.4906,31.4353,-10.061,-3.2668,10.2733,-0.3124,2.4077,3.5094,-145.1997,-8.9942,-1.1076,50.004,6.1433,-7.0324,27.6,2.4,24,2325,204,NA,NA,NA,NA,NA,NA,TRUE,-10.1,17.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA
718113,"2023-05-20",2,"2023-05-20T02:15:18.518Z","2023-05-20T02:15:22.287Z",TRUE,"pitch","864e7423-7b3f-4031-af69-b21888d1e305",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3641,1.5539,NA,111.43,168.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,51,"top",7,"2023-05-20T02:14:34.511Z","2023-05-20T02:15:47.263Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.8,92.8,5,0.81,0.3725,6.6043,32.2994,-15.1994,-7.9281,7.7396,0.146,2.6025,6.6881,-146.6355,-7.0924,-1.126,50.0068,5.9467,-17.3954,43.2,4.8,24,2217,213,NA,NA,NA,NA,NA,NA,FALSE,-13.9,12.8,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",1,"2023-05-20T02:15:00.209Z","2023-05-20T02:15:04.387Z",TRUE,"pitch","9ba812a8-6c5a-4c53-a879-9e29b0450f72",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.475,1.5539,NA,132.13,173.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,51,"top",7,"2023-05-20T02:14:34.511Z","2023-05-20T02:15:47.263Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.9,93.3,4,0.85,0.3694,6.7614,34.9456,-13.3274,-8.4507,8.4594,-0.397,2.4303,5.5288,-148.21,-8.1166,-1.1873,50.0011,5.98,-18.8255,49.2,4.8,24,2330,209,NA,NA,NA,NA,NA,NA,FALSE,-12.5,13.9,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718113,"2023-05-20",0,"2023-05-20T02:14:43.491Z","2023-05-20T02:14:48.006Z",TRUE,"pitch","005dbd91-9a82-4526-9bd0-4bd1be2744fd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5237,1.6113,NA,128.93,135.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,0,51,"top",7,"2023-05-20T02:14:34.511Z","2023-05-20T02:15:47.263Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669257,"Will Smith","/api/v1/people/669257","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102.1,92.7,11,0.9,0.3696,6.4467,37.5493,-14.8181,-9.8943,7.8164,-0.313,3.8322,6.6725,-148.5147,-3.8677,-1.3102,50.0044,6.0209,-21.9724,51.6,4.8,24,2298,213,NA,NA,NA,NA,NA,NA,FALSE,-12.8,13.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
