"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717027,"2023-08-13",3,"2023-08-14T01:03:43.666Z","2023-08-14T01:03:47.628Z",TRUE,"pitch","a0511903-206d-47ca-aed0-49c56a3197b1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.39,1.58,NA,71.2,196.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jared Triolo walks.",0,5,5,71,"bottom",8,"2023-08-14T01:03:25.209Z","2023-08-14T01:06:19.563Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.6,14,0.9,0.4356,7.9131,24.2086,-27.9937,-0.8361,2.6114,1.2015,1.5596,9.0318,-125.5013,-1.816,-2.3278,50.0054,4.5616,-1.3405,0,7.2,24,2556,214,NA,NA,NA,NA,NA,NA,FALSE,-32,4.6,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",2,"2023-08-14T01:03:27.541Z","2023-08-14T01:03:32.097Z",TRUE,"pitch","acf64caf-a2f8-4562-a4ff-d7383fe8f18d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4843,1.5957,NA,90.65,203.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jared Triolo walks.",0,5,5,71,"bottom",8,"2023-08-14T01:03:25.209Z","2023-08-14T01:06:19.563Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.4,14,0.9,0.4384,7.9336,22.3728,-28.795,-0.964,2.1332,0.6914,1.3085,8.0691,-124.4199,-2.1477,-2.4533,50.0043,4.5434,-1.5292,0,7.2,24,2496,203,NA,NA,NA,NA,NA,NA,FALSE,-33.5,3.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-14T01:00:48.993Z","2023-08-14T01:03:06.163Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jared Triolo walks.",0,5,5,71,"bottom",8,"2023-08-14T01:03:25.209Z","2023-08-14T01:06:19.563Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-14T01:03:06.163Z","2023-08-14T01:03:27.541Z",FALSE,"action",NA,NA,"Pitching Change: Alexis Diaz replaces Buck Farmer.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,664747,"/api/v1/people/664747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Walk","walk","Jared Triolo walks.",0,5,5,71,"bottom",8,"2023-08-14T01:03:25.209Z","2023-08-14T01:06:19.563Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",5,"2023-08-14T01:04:12.280Z","2023-08-14T01:04:12.281Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"fd6368e6-9e3a-4dcc-a170-a8b7e75ad8ac",NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jared Triolo walks.",0,5,5,71,"bottom",8,"2023-08-14T01:03:25.209Z","2023-08-14T01:06:19.563Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",6,"2023-08-14T01:04:12.281Z","2023-08-14T01:06:00.103Z",FALSE,"action",NA,NA,"Reds challenged (tag play), call on the field was overturned: catcher Luke Maile picks off Endy Rodriguez at on throw to first baseman Christian Encarnacion-Strand.","Pickoff 1B",5,5,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,2,1,2,682848,"/api/v1/people/682848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd6368e6-9e3a-4dcc-a170-a8b7e75ad8ac","pickoff_1b",NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jared Triolo walks.",0,5,5,71,"bottom",8,"2023-08-14T01:03:25.209Z","2023-08-14T01:06:19.563Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MA",113,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",3,"2023-08-14T01:00:11.643Z","2023-08-14T01:00:16.891Z",TRUE,"pitch","c8feae37-8318-4e30-a19f-5556c43c2a2a",3,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,3,0,NA,NA,3.63,1.71,NA,96.23,151.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul bunt.",0,5,5,70,"bottom",8,"2023-08-14T00:59:08.216Z","2023-08-14T01:00:16.891Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.1,3,0.91,0.3963,6.4174,28.8452,-18.9835,-6.3447,6.809,0.5448,3.2146,6.6307,-137.8826,-3.3247,-1.0596,50.0047,5.7072,-12.2952,28.8,4.8,24,2126,227,NA,NA,NA,NA,NA,NA,TRUE,-18.5,11.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA
717027,"2023-08-13",2,"2023-08-14T00:59:40.169Z","2023-08-14T00:59:46.152Z",TRUE,"pitch","dbcea46f-3434-4e2f-aa44-0c6a3851737f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.047,1.3341,NA,93.62,179.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul bunt.",0,5,5,70,"bottom",8,"2023-08-14T00:59:08.216Z","2023-08-14T01:00:16.891Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.7,6,0.9,0.4508,6.5829,25.6265,-32.4043,8.7367,-0.157,0.6133,2.1877,2.4086,-121.8621,-1.3876,-1.5244,50.0004,5.5831,13.0392,22.8,9.6,24,2835,58,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-0.4,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-14T00:59:10.612Z","2023-08-14T00:59:14.787Z",TRUE,"pitch","bb1474cc-162b-4004-a3b0-45671e58dd99",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.63,1.71,NA,119.12,170.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul bunt.",0,5,5,70,"bottom",8,"2023-08-14T00:59:08.216Z","2023-08-14T01:00:16.891Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.9,5,0.92,0.397,6.5224,29.9394,-17.6135,-5.5769,7.5487,-0.0556,2.5283,5.1364,-137.8472,-5.1218,-1.2163,50.0046,5.5953,-10.7602,27.6,4.8,24,2226,229,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-14T00:58:29.400Z","2023-08-14T00:59:10.612Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Liover Peguero strikes out on a foul bunt.",0,5,5,70,"bottom",8,"2023-08-14T00:59:08.216Z","2023-08-14T01:00:16.891Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",5,"2023-08-14T00:57:52.982Z","2023-08-14T00:57:57.446Z",TRUE,"pitch","5ba5a107-7e47-428d-b385-6d8b39974f4e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.0896,1.5813,NA,127.29,199.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Endy Rodriguez walks. Henry Davis to 2nd.",0,5,5,69,"bottom",8,"2023-08-14T00:56:23.192Z","2023-08-14T00:57:57.446Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,8,0.91,0.3955,6.4185,29.7894,-20.7435,-6.4532,5.8791,-0.27,1.4641,4.6007,-138.2851,-7.4795,-1.1138,50.0003,5.587,-12.5416,27.6,4.8,24,2152,232,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.4,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA
717027,"2023-08-13",4,"2023-08-14T00:57:31.977Z","2023-08-14T00:57:35.914Z",TRUE,"pitch","239f5e61-4f26-4d1e-a858-e8fdb8e07026",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.0985,1.5142,NA,149.48,150.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Endy Rodriguez walks. Henry Davis to 2nd.",0,5,5,69,"bottom",8,"2023-08-14T00:56:23.192Z","2023-08-14T00:57:57.446Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87,11,0.92,0.3957,6.4941,30.2124,-17.3436,-4.6277,7.6406,-0.852,3.2866,2.949,-138.3042,-3.4711,-1.3296,50.0067,5.7179,-8.9868,25.2,3.6,24,2113,227,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.3,7.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",3,"2023-08-14T00:57:07.175Z","2023-08-14T00:57:10.364Z",TRUE,"pitch","027b668c-49fc-46d1-b9b7-81b46fac89cd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.16,1.52,NA,122.46,172.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Endy Rodriguez walks. Henry Davis to 2nd.",0,5,5,69,"bottom",8,"2023-08-14T00:56:23.192Z","2023-08-14T00:57:57.446Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,79.8,5,0.92,0.4322,6.4655,26.2486,-24.5504,-7.8929,4.6901,-0.1432,2.4696,5.8115,-126.8091,-2.917,-1.4407,50.0056,5.5963,-12.8398,25.2,7.2,24,1597,248,NA,NA,NA,NA,NA,NA,FALSE,-28,8,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",2,"2023-08-14T00:56:44.874Z","2023-08-14T00:56:48.581Z",TRUE,"pitch","22a09374-1c39-449e-bf1e-db72c0961b86",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0728,1.4885,NA,191.02,123.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Endy Rodriguez walks. Henry Davis to 2nd.",0,5,5,69,"bottom",8,"2023-08-14T00:56:23.192Z","2023-08-14T00:57:57.446Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,79.7,11,0.91,0.4316,6.4033,26.2559,-30.9713,-7.1362,0.7419,-1.9419,4.257,1.4881,-126.9436,2.2981,-1.6089,50.0059,5.8074,-11.6356,20.4,8.4,24,1621,250,NA,NA,NA,NA,NA,NA,FALSE,-33.8,2.2,12.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",1,"2023-08-14T00:56:25.538Z","2023-08-14T00:56:28.538Z",TRUE,"pitch","d2c78182-f192-4b85-b448-76cbf34c91a6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1242,1.4885,NA,183.16,132.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Endy Rodriguez walks. Henry Davis to 2nd.",0,5,5,69,"bottom",8,"2023-08-14T00:56:23.192Z","2023-08-14T00:57:57.446Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,11,0.92,0.396,6.3275,30.2974,-16.5563,-5.0874,8.0584,-1.7357,3.9446,0.9627,-138.2116,-2.0622,-1.4272,50.0012,5.81,-9.859,30,3.6,24,2224,229,NA,NA,NA,NA,NA,NA,FALSE,-16,14.4,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
717027,"2023-08-13",0,"2023-08-14T00:56:07.218Z","2023-08-14T00:56:12.225Z",FALSE,"pickoff","c15a6fcb-6044-4fc1-92a7-ee4fcac1914d",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Endy Rodriguez walks. Henry Davis to 2nd.",0,5,5,69,"bottom",8,"2023-08-14T00:56:23.192Z","2023-08-14T00:57:57.446Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA
