"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745833,"2024-04-27",0,"2024-04-27T23:09:36.425Z","2024-04-27T23:09:45.865Z",TRUE,"pitch","62ca54d2-ab1c-4a2e-9ffd-b48d6c008a40",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.24,1.49,NA,118.64,157.38,"fly_ball","medium","6",111.77,118.35,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Francisco Lindor flies out to shortstop Masyn Winn.",0,7,4,78,"bottom",9,"2024-04-27T23:09:17.422Z","2024-04-27T23:09:45.865Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.2,91.2,2,0.9,0.3743,6.5798,39.8457,-7.5786,-2.0557,11.381,-0.0429,3.0148,2.0946,-147.1867,-6.5844,-0.5019,50.0039,5.7498,-4.4429,22.8,2.4,24,2703,202,82.9,56,209,NA,NA,NA,TRUE,-7.8,19.2,3.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745833,"2024-04-27",5,"2024-04-27T23:08:52.328Z","2024-04-27T23:09:00.021Z",TRUE,"pitch","51405e38-8743-4093-8329-070e914d516a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3598,1.6343,NA,142.37,200.19,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Brandon Nimmo walks. Tyrone Taylor to 3rd. Mark Vientos to 2nd.",0,7,4,77,"bottom",9,"2024-04-27T23:07:11.089Z","2024-04-27T23:09:00.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.8,13,2,0.4222,6.5875,28.3606,-25.8829,1.5739,3.6963,-0.6655,1.4293,-1.1376,-129.9623,-6.1119,-0.4256,50.0056,5.7892,2.6809,4.8,6,24,2449,193,NA,NA,NA,NA,NA,NA,FALSE,-28.9,5.5,-2.6,NA,NA,NA,NA,NA,FALSE,FALSE,668901,"Mark Vientos","/api/v1/people/668901",607043,"Brandon Nimmo","/api/v1/people/607043",621438,"Tyrone Taylor","/api/v1/people/621438"
745833,"2024-04-27",4,"2024-04-27T23:08:32.389Z","2024-04-27T23:08:37.362Z",TRUE,"pitch","248b5038-8549-4614-b068-399023a65ac8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5066,1.8805,NA,129.22,214.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Brandon Nimmo walks. Tyrone Taylor to 3rd. Mark Vientos to 2nd.",0,7,4,77,"bottom",9,"2024-04-27T23:07:11.089Z","2024-04-27T23:09:00.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,89.3,13,0.9,0.3826,6.6993,39.4073,-4.8106,-4.0503,13.2397,-0.3205,0.9103,1.4757,-144.2074,-12.4206,-0.3184,50.0019,5.6092,-8.3697,44.4,2.4,24,2703,207,NA,NA,NA,NA,NA,NA,FALSE,-7.2,21.1,7,NA,NA,NA,NA,NA,FALSE,FALSE,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA,NA,NA,NA
745833,"2024-04-27",3,"2024-04-27T23:08:11.644Z","2024-04-27T23:08:15.229Z",TRUE,"pitch","e970b0de-c964-495d-9397-c453732c9a58",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4699,1.6589,NA,118.45,109.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Brandon Nimmo walks. Tyrone Taylor to 3rd. Mark Vientos to 2nd.",0,7,4,77,"bottom",9,"2024-04-27T23:07:11.089Z","2024-04-27T23:09:00.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.9,91.9,11,0.9,0.371,6.4373,39.7347,-8.9839,-2.0835,10.5388,-0.0379,4.7889,2.1273,-148.3522,-1.762,-0.4981,50.0012,5.9231,-4.5842,22.8,2.4,24,2740,198,NA,NA,NA,NA,NA,NA,FALSE,-7.8,18.8,3.2,NA,NA,NA,NA,NA,FALSE,FALSE,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA,NA,NA,NA
745833,"2024-04-27",2,"2024-04-27T23:07:48.135Z","2024-04-27T23:07:51.345Z",TRUE,"pitch","4b8f98f5-9e54-4f37-89b1-d2a31ae0b095",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.68,NA,106.2,163.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Brandon Nimmo walks. Tyrone Taylor to 3rd. Mark Vientos to 2nd.",0,7,4,77,"bottom",9,"2024-04-27T23:07:11.089Z","2024-04-27T23:09:00.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,90.9,6,0.9,0.3768,6.5375,37.0137,-7.7811,-2.2055,11.4214,0.2833,2.8009,2.0213,-145.8394,-7.4116,-0.1351,50.0069,5.8573,-4.7117,24,2.4,24,2638,197,NA,NA,NA,NA,NA,NA,FALSE,-8.2,19.2,3.6,NA,NA,NA,NA,NA,FALSE,FALSE,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA,NA,NA,NA
745833,"2024-04-27",1,"2024-04-27T23:07:30.593Z","2024-04-27T23:07:33.920Z",TRUE,"pitch","f530b4a4-82c9-473d-8009-dab300b6b481",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.47,1.68,NA,117,167.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Brandon Nimmo walks. Tyrone Taylor to 3rd. Mark Vientos to 2nd.",0,7,4,77,"bottom",9,"2024-04-27T23:07:11.089Z","2024-04-27T23:09:00.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,90.1,5,0.9,0.3785,6.4963,39.9036,-7.0539,-2.3619,11.895,-1e-04,2.6221,1.5786,-145.6972,-7.864,-0.2471,50.0009,5.8093,-4.987,26.4,2.4,24,2680,203,NA,NA,NA,NA,NA,NA,FALSE,-7.8,19.8,3.8,NA,NA,NA,NA,NA,FALSE,FALSE,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA,NA,NA,NA
745833,"2024-04-27",0,"2024-04-27T23:07:13.423Z","2024-04-27T23:07:17.580Z",TRUE,"pitch","bb2ccbf7-7886-4a84-9a6d-1bb81a8fc659",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3782,1.708,NA,100.15,194.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Brandon Nimmo walks. Tyrone Taylor to 3rd. Mark Vientos to 2nd.",0,7,4,77,"bottom",9,"2024-04-27T23:07:11.089Z","2024-04-27T23:09:00.021Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,73.6,9,0.91,0.4688,6.5777,25.6082,-35.5695,2.6964,-2.464,0.4421,1.6436,0.5679,-117.5684,-2.2221,-0.1537,50.0033,5.9531,3.7145,6,10.8,24,2414,37,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-4.8,-5,NA,NA,NA,NA,NA,FALSE,FALSE,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA,NA,NA,NA
745833,"2024-04-27",3,"2024-04-27T23:06:31.797Z","2024-04-27T23:06:41.982Z",TRUE,"pitch","75575a9d-8642-4d0d-aa7b-08bcf4035af2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.22,1.56,NA,118.22,186.69,"popup","medium","3",146.73,159.82,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Pop Out","field_out","Tomás Nido pops out to first baseman Paul Goldschmidt on the infield fly rule.",0,7,4,76,"bottom",9,"2024-04-27T23:05:45.821Z","2024-04-27T23:06:41.982Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,621512,"Tomás Nido","/api/v1/people/621512","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,84.1,8,2,0.4118,6.6005,28.3447,-32.2113,2.7317,-0.0187,-0.0321,1.9293,-0.4506,-132.9775,-4.6356,-0.2155,50.0056,6.0304,4.8959,8.4,7.2,24,2568,120,89.6,71,114,NA,NA,NA,TRUE,-33.6,-0.8,-4.8,NA,NA,NA,NA,NA,TRUE,FALSE,621438,"Tyrone Taylor","/api/v1/people/621438",668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA
745833,"2024-04-27",2,"2024-04-27T23:06:04.548Z","2024-04-27T23:06:08.275Z",TRUE,"pitch","037a79d2-ec78-401d-9d4b-49ebdb2d7fe6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.22,1.56,NA,113.67,174.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Pop Out","field_out","Tomás Nido pops out to first baseman Paul Goldschmidt on the infield fly rule.",0,7,4,76,"bottom",9,"2024-04-27T23:05:45.821Z","2024-04-27T23:06:41.982Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,621512,"Tomás Nido","/api/v1/people/621512","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.9,5,2,0.4269,6.685,27.893,-32.8589,3.8352,-0.4162,0.0875,2.3984,-0.3974,-128.5419,-2.6823,-0.2534,50.0001,6.0195,6.3841,10.8,8.4,24,2471,116,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-1.1,-6.8,NA,NA,NA,NA,NA,TRUE,FALSE,621438,"Tyrone Taylor","/api/v1/people/621438",NA,NA,NA,NA,NA,NA
745833,"2024-04-27",1,"2024-04-27T23:05:48.263Z","2024-04-27T23:05:51.885Z",TRUE,"pitch","29eecefa-863a-4b1c-a806-ea8aaf9126aa",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.22,1.56,NA,99.82,169.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Pop Out","field_out","Tomás Nido pops out to first baseman Paul Goldschmidt on the infield fly rule.",0,7,4,76,"bottom",9,"2024-04-27T23:05:45.821Z","2024-04-27T23:06:41.982Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,621512,"Tomás Nido","/api/v1/people/621512","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,90.3,6,0.9,0.3783,6.6367,38.7989,-6.6453,-0.9958,12.066,0.4506,2.5544,1.7367,-145.5972,-8.3581,-0.0282,50.0061,5.8873,-2.1075,10.8,1.2,24,2600,198,NA,NA,NA,NA,NA,NA,FALSE,-7.6,20,1.4,NA,NA,NA,NA,NA,TRUE,FALSE,621438,"Tyrone Taylor","/api/v1/people/621438",NA,NA,NA,NA,NA,NA
