"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717888,"2023-06-04",2,"2023-06-05T01:45:35.049Z","2023-06-05T01:45:42.670Z",TRUE,"pitch","3249cb06-b031-4bef-a1cb-0c6d0a939faf",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.63,1.73,NA,128.38,175.21,"ground_ball","medium","5",107.2,168.3,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","J.D. Martinez grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,69,"bottom",9,"2023-06-05T01:45:02.212Z","2023-06-05T01:45:42.670Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.7,4,2,0.418,5.904,26.9956,-27.6923,9.3525,2.5753,-0.2984,2.3543,-4.4069,-130.9184,-3.2717,0.1893,50.0037,5.6875,16.2756,28.8,7.2,24,2037,117,76.6,-42,4,NA,NA,NA,TRUE,-29.5,4.2,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",1,"2023-06-05T01:45:19.364Z","2023-06-05T01:45:22.676Z",TRUE,"pitch","d8bbe0c3-4c68-4772-96e7-884b3c2165ed",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6311,1.73,NA,56.76,128.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","J.D. Martinez grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,69,"bottom",9,"2023-06-05T01:45:02.212Z","2023-06-05T01:45:42.670Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.5,12,2,0.3897,5.683,30.8546,-24.523,7.8779,3.8203,1.5804,4.0849,1.1188,-140.383,-0.8164,0.1534,50.0002,5.9713,15.7703,32.4,6,24,2144,132,NA,NA,NA,NA,NA,NA,FALSE,-22.3,7,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",0,"2023-06-05T01:45:06.312Z","2023-06-05T01:45:09.954Z",TRUE,"pitch","79a0dc74-863b-4c5c-a0f9-0e9997a0f21d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6641,1.8053,NA,75.96,133.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","J.D. Martinez grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,4,1,69,"bottom",9,"2023-06-05T01:45:02.212Z","2023-06-05T01:45:42.670Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.8,12,2,0.3914,5.6859,32.6449,-20.4209,8.9758,5.9324,1.0766,3.9125,-0.8153,-140.1158,-2.5098,0.206,50.0062,6.1593,17.7895,39.6,6,24,2183,133,NA,NA,NA,NA,NA,NA,FALSE,-19.2,10.4,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",8,"2023-06-05T01:44:34.147Z","2023-06-05T01:44:42.450Z",TRUE,"pitch","53c92afa-28d7-4d88-bbe8-e9d7a6fa13ba",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.06,1.54,NA,98.15,175.62,"fly_ball","medium","8",142.36,91.32,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Max Muncy flies out to center fielder Isiah Kiner-Falefa.",0,4,1,68,"bottom",9,"2023-06-05T01:40:16.739Z","2023-06-05T01:44:42.450Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.1,83.1,6,2,0.4145,5.9618,29.7244,-25.7272,9.3131,3.6488,0.4946,2.3393,-6.3992,-132.4106,-4.0798,1.7395,50.0005,5.7946,16.4438,30,7.2,24,2138,129,83.5,29,306,NA,NA,NA,TRUE,-27.2,5.9,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",7,"2023-06-05T01:44:04.504Z","2023-06-05T01:44:08.469Z",TRUE,"pitch","ddd73304-209e-402f-8db1-41bf9d1c51e5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.06,1.54,NA,83.55,184.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Max Muncy flies out to center fielder Isiah Kiner-Falefa.",0,4,1,68,"bottom",9,"2023-06-05T01:40:16.739Z","2023-06-05T01:44:42.450Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.3,14,2,0.3903,5.945,32.5307,-17.7235,9.4302,7.251,0.8775,2.0283,-4.5963,-140.449,-7.4882,1.3122,50.0041,5.8868,18.7952,42,4.8,24,2232,135,NA,NA,NA,NA,NA,NA,FALSE,-17.6,11.8,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",6,"2023-06-05T01:43:49.610Z","2023-06-05T01:43:54.704Z",TRUE,"pitch","01bf168e-c3d2-43d5-9952-535248da6cb4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0349,1.541,NA,54.84,184.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Max Muncy flies out to center fielder Isiah Kiner-Falefa.",0,4,1,68,"bottom",9,"2023-06-05T01:40:16.739Z","2023-06-05T01:44:42.450Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,80.9,14,2,0.4252,5.8395,28.9438,-23.3096,10.4793,5.2873,1.6308,2.0243,-3.6133,-129.2016,-4.2651,1.6926,50.0031,5.5054,17.5745,34.8,7.2,24,2228,127,NA,NA,NA,NA,NA,NA,FALSE,-26.2,8.8,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",5,"2023-06-05T01:43:34.467Z","2023-06-05T01:43:38.226Z",TRUE,"pitch","ea4e4fa3-dc32-42fe-aa16-0a046431d0bb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1619,1.5805,NA,93.82,201.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Max Muncy flies out to center fielder Isiah Kiner-Falefa.",0,4,1,68,"bottom",9,"2023-06-05T01:40:16.739Z","2023-06-05T01:44:42.450Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.3,14,2,0.3913,5.7543,31.8432,-18.6091,9.7855,6.8352,0.608,1.3757,-6.372,-140.0332,-8.7537,1.6425,50.0032,5.7615,19.4197,40.8,6,24,2262,130,NA,NA,NA,NA,NA,NA,FALSE,-18.8,10.7,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",2,"2023-06-05T01:41:23.634Z","2023-06-05T01:41:27.654Z",TRUE,"pitch","66583525-7e8c-4162-93d5-77497012057e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.036,1.4416,NA,83.02,199.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Max Muncy flies out to center fielder Isiah Kiner-Falefa.",0,4,1,68,"bottom",9,"2023-06-05T01:40:16.739Z","2023-06-05T01:44:42.450Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89.2,14,2,0.3882,5.8431,30.1681,-20.1782,9.3066,5.9438,0.8915,1.4665,-5.3455,-140.7588,-8.1517,1.6001,50.0037,5.6929,18.7872,38.4,6,24,2204,130,NA,NA,NA,NA,NA,NA,FALSE,-19.7,9.4,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",0,"2023-06-05T01:40:35.623Z","2023-06-05T01:40:39.794Z",TRUE,"pitch","1a3dae6e-77d2-4d4d-b84a-09aba43abc8a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1104,1.5793,NA,107.25,213.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Max Muncy flies out to center fielder Isiah Kiner-Falefa.",0,4,1,68,"bottom",9,"2023-06-05T01:40:16.739Z","2023-06-05T01:44:42.450Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,89.6,14,2,0.3881,5.7786,28.6072,-21.6185,9.1734,5.2179,0.2559,0.9339,-6.8312,-140.5569,-9.2045,1.5127,50.0029,5.6274,18.5551,36,6,24,2166,129,NA,NA,NA,NA,NA,NA,FALSE,-21.1,7.9,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717888,"2023-06-04",1,"2023-06-05T01:40:43.998Z","2023-06-05T01:41:23.634Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Max Muncy flies out to center fielder Isiah Kiner-Falefa.",0,4,1,68,"bottom",9,"2023-06-05T01:40:16.739Z","2023-06-05T01:44:42.450Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
