"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716896,"2023-08-22",3,"2023-08-23T00:48:17.826Z","2023-08-23T00:48:20.826Z",TRUE,"pitch","e50877de-fce6-488a-a269-f2d627511573",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.61,NA,169.39,221.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Ian Happ flies out to right fielder Kerry Carpenter.",0,6,7,61,"top",7,"2023-08-23T00:47:10.190Z","2023-08-23T00:48:46.350Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.2,13,2,0.4606,6.6853,25.5903,-29.4397,-5.6093,1.9155,-1.3744,0.6375,-4.6989,-119.4681,-5.0889,1.3553,50.0037,5.4789,-8.0108,16.8,9.6,24,2691,300,NA,NA,NA,NA,NA,NA,FALSE,-38.6,2.4,11.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",2,"2023-08-23T00:48:01.505Z","2023-08-23T00:48:05.965Z",TRUE,"pitch","ddc0e451-142f-41ff-baea-1f367fc9e94b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5627,1.684,NA,98.34,178.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Ian Happ flies out to right fielder Kerry Carpenter.",0,6,7,61,"top",7,"2023-08-23T00:47:10.190Z","2023-08-23T00:48:46.350Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.5,9,0.9,0.4076,6.6426,29.2879,-13.8886,3.0951,10.0014,0.4894,2.2483,-2.5107,-134.4167,-6.2398,1.0337,50.0062,5.587,5.6615,19.2,3.6,24,2225,155,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.9,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",1,"2023-08-23T00:47:44.289Z","2023-08-23T00:47:47.289Z",TRUE,"pitch","36f6fd8f-c3d7-42c0-9270-11d5e2942740",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5406,1.6178,NA,47.92,198.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Ian Happ flies out to right fielder Kerry Carpenter.",0,6,7,61,"top",7,"2023-08-23T00:47:10.190Z","2023-08-23T00:48:46.350Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.8,14,0.9,0.4066,6.7157,29.6203,-14.1618,2.4862,9.7999,1.8123,1.4943,0.7593,-134.7838,-8.1506,1.2038,50.002,5.5601,4.5681,16.8,3.6,24,2100,151,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.2,-4.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",0,"2023-08-23T00:47:29.053Z","2023-08-23T00:47:32.053Z",TRUE,"pitch","999dc665-4cb9-4529-ad55-1019aa8eedcc",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.49,1.61,NA,77.45,192.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Ian Happ flies out to right fielder Kerry Carpenter.",0,6,7,61,"top",7,"2023-08-23T00:47:10.190Z","2023-08-23T00:48:46.350Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.4,14,0.9,0.4557,6.6696,26.6622,-28.0534,8.1279,2.8239,1.0375,1.7241,-2.7178,-120.8538,-2.9129,1.13,50.0026,5.4457,11.8524,21.6,8.4,24,1656,105,NA,NA,NA,NA,NA,NA,FALSE,-35.5,4.6,-13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",5,"2023-08-23T00:46:54.255Z","2023-08-23T00:47:03.122Z",TRUE,"pitch","f1b7a169-e504-4e56-a836-9954a1087c1f",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.11,1.51,NA,150.79,157.12,"fly_ball","medium","7",63.05,123.3,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Matt Vierling.",0,6,7,60,"top",7,"2023-08-23T00:44:50.176Z","2023-08-23T00:47:03.122Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,11,0.9,0.4081,6.7887,30.0493,-14.3017,3.2048,9.8037,-0.8865,3.0244,-5.8189,-134.3867,-4.1755,0.8937,50.0018,5.6193,5.8424,16.8,3.6,24,2183,154,79,44,246,NA,NA,NA,TRUE,-15.1,17,-4.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",4,"2023-08-23T00:46:32.578Z","2023-08-23T00:46:36.768Z",TRUE,"pitch","d46794fb-93e1-4e7a-a52c-5505feb711ae",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.11,1.51,NA,119.32,180.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Matt Vierling.",0,6,7,60,"top",7,"2023-08-23T00:44:50.176Z","2023-08-23T00:47:03.122Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.7,5,0.91,0.4518,6.7733,22.3798,-27.8284,9.6054,2.9127,-0.0608,2.1635,-5.8605,-120.9838,-2.1626,1.1383,50.0009,5.4946,14.3165,25.2,8.4,24,1700,109,NA,NA,NA,NA,NA,NA,FALSE,-34.3,5,-16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",3,"2023-08-23T00:46:06.840Z","2023-08-23T00:46:11.665Z",TRUE,"pitch","6fc0222b-1386-411f-b67d-4f978db9f7cc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.11,1.51,NA,100.59,212.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Matt Vierling.",0,6,7,60,"top",7,"2023-08-23T00:44:50.176Z","2023-08-23T00:47:03.122Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.3,14,0.9,0.4518,6.8144,26.0616,-26.2383,9.0096,4.0004,0.4306,0.9627,-4.4959,-121.6859,-5.0064,1.1411,50.0056,5.3473,13.3812,24,8.4,24,1665,101,NA,NA,NA,NA,NA,NA,FALSE,-33.2,6.2,-15.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",2,"2023-08-23T00:45:48.891Z","2023-08-23T00:45:54.500Z",TRUE,"pitch","311de4c3-f3e5-40fd-b8bb-6eb5969c9c52",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2305,1.5515,NA,159.92,212.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Matt Vierling.",0,6,7,60,"top",7,"2023-08-23T00:44:50.176Z","2023-08-23T00:47:03.122Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.6,13,0.89,0.4219,6.7268,23.6165,-20.7684,-1.2739,6.6628,-1.126,0.9687,-4.8167,-129.1889,-7.8627,0.9185,50.0063,5.6145,-2.181,7.2,4.8,24,2334,177,NA,NA,NA,NA,NA,NA,FALSE,-23.6,10.8,3.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",1,"2023-08-23T00:45:21.785Z","2023-08-23T00:45:27.005Z",TRUE,"pitch","c1f58e88-1b88-4dfa-b600-071cb552c151",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.11,1.51,NA,122.81,185.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Matt Vierling.",0,6,7,60,"top",7,"2023-08-23T00:44:50.176Z","2023-08-23T00:47:03.122Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.7,8,0.91,0.4253,6.8729,23.3826,-24.821,-2.585,4.3623,-0.1523,1.9705,-2.0348,-128.1698,-4.6035,0.9842,50.0019,5.699,-4.3532,10.8,6,24,2315,181,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.2,5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",0,"2023-08-23T00:45:08.177Z","2023-08-23T00:45:14.091Z",TRUE,"pitch","52b195c3-17f9-4c4a-b662-831976bb4903",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1103,1.3309,NA,128,176.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Matt Vierling.",0,6,7,60,"top",7,"2023-08-23T00:44:50.176Z","2023-08-23T00:47:03.122Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,82.3,4,0.91,0.4217,6.7824,23.9466,-23.6291,-2.3944,4.9902,-0.2886,2.3004,-2.2463,-129.2862,-4.1748,0.899,50.0044,5.7238,-4.1019,10.8,6,24,2250,170,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.4,4.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",7,"2023-08-23T00:44:38.286Z","2023-08-23T00:44:48.209Z",TRUE,"pitch","2f6d19cc-d177-4951-ae92-73fab74e84f5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,2.85,1.24,NA,123.95,144.98,"fly_ball","medium","8",135.62,107.03,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Parker Meadows.",0,6,7,59,"top",7,"2023-08-23T00:43:16.573Z","2023-08-23T00:44:48.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.6,11,0.9,0.4112,6.6317,28.6152,-12.7867,2.4614,10.7936,-0.1822,3.4742,-3.6762,-133.1885,-3.4009,0.8962,50.005,5.6924,4.4225,15.6,3.6,24,2205,156,86.5,52,234,NA,NA,NA,TRUE,-13.7,19,-3.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",6,"2023-08-23T00:44:19.736Z","2023-08-23T00:44:23.841Z",TRUE,"pitch","7d8428b3-e083-47b8-b788-9a3eead8c3e6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,2.85,1.24,NA,111.35,202.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Parker Meadows.",0,6,7,59,"top",7,"2023-08-23T00:43:16.573Z","2023-08-23T00:44:48.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.7,8,0.91,0.4539,6.7351,21.3273,-29.6818,9.0963,1.6873,0.1481,1.3365,-5.0889,-120.2481,-3.544,1.1001,50.0035,5.4374,13.443,22.8,8.4,24,1595,109,NA,NA,NA,NA,NA,NA,FALSE,-37.3,2.5,-15.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",5,"2023-08-23T00:44:04.450Z","2023-08-23T00:44:08.094Z",TRUE,"pitch","28765507-8ba0-4a72-8061-c238127bdaaf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0092,1.2647,NA,93.14,134.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Parker Meadows.",0,6,7,59,"top",7,"2023-08-23T00:43:16.573Z","2023-08-23T00:44:48.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85,12,0.91,0.4067,6.73,25.9048,-16.8815,3.0645,8.3037,0.626,3.8617,-2.6876,-134.1045,-1.8547,1.2375,50.0052,5.7519,5.6462,16.8,3.6,24,2136,148,NA,NA,NA,NA,NA,NA,FALSE,-17,14.9,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",4,"2023-08-23T00:43:44.923Z","2023-08-23T00:43:47.958Z",TRUE,"pitch","a13d6d66-a73a-4e64-b2ba-3bf5173c0949",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.85,1.24,NA,95.89,167.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Parker Meadows.",0,6,7,59,"top",7,"2023-08-23T00:43:16.573Z","2023-08-23T00:44:48.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.4,3,0.9,0.4522,6.7384,23.5268,-28.1955,9.6514,2.6795,0.5537,2.646,-4.4099,-121.0972,-1.2044,1.1438,50.0037,5.615,14.3429,25.2,8.4,24,1722,110,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.8,-16.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",2,"2023-08-23T00:43:18.924Z","2023-08-23T00:43:22.228Z",TRUE,"pitch","a289806a-aca1-49f5-bdaa-ff4d5c707e3e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.766,1.1985,NA,121.54,195.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Parker Meadows.",0,6,7,59,"top",7,"2023-08-23T00:43:16.573Z","2023-08-23T00:44:48.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,83.3,8,0.87,0.4181,6.7619,23.1614,-19.8485,-1.8582,7.0624,-0.1192,1.6168,-2.3092,-130.1971,-6.5791,1.0152,50.0018,5.6415,-3.2411,9.6,4.8,24,2371,164,NA,NA,NA,NA,NA,NA,FALSE,-22,11.8,3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",0,"2023-08-23T00:41:35.163Z","2023-08-23T00:42:48.771Z",FALSE,"action",NA,NA,"Pitching Change: Tyler Holton replaces Brendan White.","Pitching Substitution",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663947,"/api/v1/people/663947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Parker Meadows.",0,6,7,59,"top",7,"2023-08-23T00:43:16.573Z","2023-08-23T00:44:48.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716896,"2023-08-22",1,"2023-08-23T00:42:48.771Z","2023-08-23T00:43:18.924Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nick Madrigal replaces Mike Tauchman.","Offensive Substitution",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663611,"/api/v1/people/663611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","59","atBat","Flyout","field_out","Nick Madrigal flies out to center fielder Parker Meadows.",0,6,7,59,"top",7,"2023-08-23T00:43:16.573Z","2023-08-23T00:44:48.209Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,643565,"/api/v1/people/643565",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
