"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718036,"2023-05-25",3,"2023-05-25T03:12:30.087Z","2023-05-25T03:12:34.825Z",TRUE,"pitch","4b866348-8ada-4e2f-8e2e-283a5b84ff00",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.51,1.63,NA,135.61,226.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,10,2,74,"bottom",9,"2023-05-25T03:11:23.939Z","2023-05-25T03:12:34.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.4,13,0.9,0.4242,7.6829,24.1526,-36.9076,-2.4131,-2.7947,-0.4884,0.4708,-7.1571,-128.6366,-3.9968,2.6323,50.0043,4.8756,-4.0843,8.4,9.6,24,2885,285,NA,NA,NA,NA,NA,NA,TRUE,-40.4,-5.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",2,"2023-05-25T03:12:14.741Z","2023-05-25T03:12:18.976Z",TRUE,"pitch","408df553-26e5-4fef-8798-8ca0fbc84674",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4979,1.5839,NA,189.4,215.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,10,2,74,"bottom",9,"2023-05-25T03:11:23.939Z","2023-05-25T03:12:34.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.8,13,0.9,0.4225,6.5384,24.5398,-34.1932,-1.3004,-1.1882,-1.8993,0.8771,-11.2247,-129.1918,-3.5823,2.6535,50.0008,4.884,-2.2146,7.2,8.4,24,2727,274,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-2.8,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",1,"2023-05-25T03:11:53.951Z","2023-05-25T03:11:58.520Z",TRUE,"pitch","594e4105-fd6d-4ca6-a649-a8b280ac65b5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.51,1.63,NA,149.76,175.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,10,2,74,"bottom",9,"2023-05-25T03:11:23.939Z","2023-05-25T03:12:34.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.3,13,0.84,0.3927,6.5288,28.3951,-21.8835,0.1067,5.2103,-0.8593,2.3514,-9.1961,-138.9766,-3.5963,2.4654,50.0014,5.0993,0.2122,3.6,4.8,24,2587,153,NA,NA,NA,NA,NA,NA,FALSE,-20.9,8.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",0,"2023-05-25T03:11:38.451Z","2023-05-25T03:11:42.841Z",TRUE,"pitch","eb259261-3dbf-48fd-b1ec-73f8d73fa6dd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5627,1.5603,NA,139.14,190.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,10,2,74,"bottom",9,"2023-05-25T03:11:23.939Z","2023-05-25T03:12:34.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89.1,7,0.89,0.3894,6.4386,28.6202,-16.5625,0.747,7.7695,-0.5808,1.7985,-8.7628,-140.127,-6.1963,2.4761,50.0014,5.1019,1.502,1.2,3.6,24,2567,145,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",2,"2023-05-25T03:11:07.480Z","2023-05-25T03:11:13.816Z",TRUE,"pitch","bc9830f4-ce07-4601-85b1-d1c23d53cc41",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.09,1.47,NA,192.94,204.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,10,2,73,"bottom",9,"2023-05-25T03:10:09.389Z","2023-05-25T03:11:13.816Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83.3,13,0.9,0.4199,6.6748,24.1493,-32.6343,-1.3666,-0.2627,-1.9923,1.2853,-11.3447,-129.8408,-3.0871,2.5899,50.0054,4.9427,-2.3611,7.2,8.4,24,2760,288,NA,NA,NA,NA,NA,NA,TRUE,-34.9,-1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",1,"2023-05-25T03:10:43.719Z","2023-05-25T03:10:47.563Z",TRUE,"pitch","b1818b03-b8e3-4e31-a925-20cdad731390",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.09,1.47,NA,153.43,218.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,10,2,73,"bottom",9,"2023-05-25T03:10:09.389Z","2023-05-25T03:11:13.816Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82.8,13,0.9,0.4227,6.6149,23.5992,-34.8254,-2.3058,-1.5555,-0.9558,0.745,-8.307,-128.9409,-3.882,2.5905,50.0018,4.9208,-3.9317,8.4,8.4,24,2823,268,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-3.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",0,"2023-05-25T03:10:30.005Z","2023-05-25T03:10:34.262Z",TRUE,"pitch","68937d27-eb98-4175-b468-b607d06b80f2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0775,1.3711,NA,94.4,177.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,10,2,73,"bottom",9,"2023-05-25T03:10:09.389Z","2023-05-25T03:11:13.816Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,90.4,6,0.89,0.3852,6.5223,24.807,-17.2223,1.837,7.2627,0.593,2.2525,-6.7053,-140.8935,-4.7484,2.7404,50.0012,5.034,3.7814,8.4,3.6,24,2711,145,NA,NA,NA,NA,NA,NA,FALSE,-16,12.6,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",6,"2023-05-25T03:10:01.416Z","2023-05-25T03:10:07.312Z",TRUE,"pitch","fd66768b-d111-43d9-8a15-0aa3868281a9",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.39,1.63,NA,164.63,173.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,10,2,72,"bottom",9,"2023-05-25T03:08:44.302Z","2023-05-25T03:10:07.312Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,90,13,0.89,0.3862,6.505,27.7008,-16.3479,1.5905,7.742,-1.2496,2.4184,-10.8386,-141.0459,-4.6334,2.4124,50.0031,5.114,3.2532,3.6,3.6,24,2709,136,NA,NA,NA,NA,NA,NA,TRUE,-15.4,13.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",5,"2023-05-25T03:09:41.599Z","2023-05-25T03:09:44.845Z",TRUE,"pitch","6f041204-02a6-47c8-9341-6dd41ab4d5e5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.39,1.63,NA,132.75,190.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,10,2,72,"bottom",9,"2023-05-25T03:08:44.302Z","2023-05-25T03:10:07.312Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,82.2,7,0.9,0.4253,6.5447,21.8817,-33.1062,-1.6428,-0.5507,-0.4133,1.791,-7.3042,-127.9007,-2.0603,2.6721,50.0046,5.1586,-2.7703,7.2,8.4,24,2766,280,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-1.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718036,"2023-05-25",4,"2023-05-25T03:09:26.401Z","2023-05-25T03:09:31.874Z",TRUE,"pitch","64dbeaaa-fa7d-4385-8eea-9ce54cc201e2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.398,1.6075,NA,154.79,216.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,10,2,72,"bottom",9,"2023-05-25T03:08:44.302Z","2023-05-25T03:10:07.312Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83.5,13,0.9,0.4189,6.5069,23.9425,-35.2192,-1.7759,-1.7504,-0.9914,0.813,-8.7893,-130.0905,-3.9894,2.6439,50.0045,4.999,-3.0844,7.2,8.4,24,2818,290,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-3.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
