"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718102,"2023-05-20",5,"2023-05-20T22:40:35.574Z","2023-05-20T22:40:40.676Z",TRUE,"pitch","913e1781-51ab-4e4c-9c3c-7d299950326c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.37,1.51,NA,135.28,122.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,6,5,86,"bottom",10,"2023-05-20T22:38:57.884Z","2023-05-20T22:40:40.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.5,89.5,11,2,0.3809,6.7224,38.981,-7.2705,-5.3343,11.9417,-0.4796,4.3167,0.8523,-144.701,-5.7655,-0.0889,50.0021,6.8007,-11.1241,51.6,2.4,24,2327,189,NA,NA,NA,NA,NA,NA,TRUE,-7.7,20.4,9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",4,"2023-05-20T22:40:08.347Z","2023-05-20T22:40:11.866Z",TRUE,"pitch","86e84f65-53d2-4bcd-abfd-8a9984dff199",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.51,NA,90.33,178.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,6,5,86,"bottom",10,"2023-05-20T22:38:57.884Z","2023-05-20T22:40:40.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,87.9,6,2,0.3892,6.6542,36.7474,-4.5706,-4.9447,13.8093,0.6996,2.233,3.3732,-141.5423,-11.1272,0.1258,50.0069,6.5364,-9.8874,50.4,2.4,24,2378,189,NA,NA,NA,NA,NA,NA,FALSE,-6.7,22.4,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",3,"2023-05-20T22:39:44.708Z","2023-05-20T22:39:48.137Z",TRUE,"pitch","6ea70c52-b407-4584-8a16-3163b2750fde",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.311,1.5065,NA,118.51,118.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,6,5,86,"bottom",10,"2023-05-20T22:38:57.884Z","2023-05-20T22:40:40.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,88.7,11,2,0.3839,6.593,39.1945,-5.6412,-5.8944,12.9252,-0.0397,4.4382,1.5992,-143.7385,-5.6002,0.1557,50.0068,6.7836,-12.1029,58.8,2.4,24,2405,184,NA,NA,NA,NA,NA,NA,FALSE,-6.2,22.2,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",2,"2023-05-20T22:39:22.650Z","2023-05-20T22:39:26.141Z",TRUE,"pitch","e0641fa2-4254-4e4c-9ca3-d1bd6905de37",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.37,1.51,NA,80.27,146.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,6,5,86,"bottom",10,"2023-05-20T22:38:57.884Z","2023-05-20T22:40:40.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.8,89.9,12,2,0.38,6.5898,38.0486,-1.3719,-3.3668,14.6846,0.9637,3.4087,3.9389,-144.8841,-9.1426,0.0153,50.0049,6.7079,-7.0635,57.6,1.2,24,2465,187,NA,NA,NA,NA,NA,NA,FALSE,-3.2,24.6,5.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",1,"2023-05-20T22:39:00.292Z","2023-05-20T22:39:05.041Z",TRUE,"pitch","ef8d0cb3-6723-46de-8a52-e5811719110e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.311,1.5065,NA,74.5,97.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,6,5,86,"bottom",10,"2023-05-20T22:38:57.884Z","2023-05-20T22:40:40.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,88.8,12,2,0.3832,6.4425,39.1721,-6.3691,-6.8787,12.526,1.115,5.2313,5.5513,-143.9632,-3.5075,0.0375,50.007,6.8756,-14.1757,60,2.4,24,2351,182,NA,NA,NA,NA,NA,NA,FALSE,-6.4,22,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",0,"2023-05-20T22:38:22.001Z","2023-05-20T22:39:00.292Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"86","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,6,5,86,"bottom",10,"2023-05-20T22:38:57.884Z","2023-05-20T22:40:40.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",4,"2023-05-20T22:38:06.679Z","2023-05-20T22:38:10.871Z",TRUE,"pitch","e43ae401-995c-442a-9d78-8b95157dc33e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.18,1.49,NA,101.47,150.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,6,5,85,"bottom",10,"2023-05-20T22:36:15.986Z","2023-05-20T22:38:10.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,89.1,3,2,0.3832,6.6936,38.2117,-2.3629,-3.3809,14.463,0.4074,3.2692,1.9105,-143.7943,-9.4933,0.168,50.0063,6.7842,-6.9706,52.8,1.2,24,2426,186,NA,NA,NA,NA,NA,NA,TRUE,-4.3,24.1,5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,NA
718102,"2023-05-20",3,"2023-05-20T22:37:42.932Z","2023-05-20T22:37:46.426Z",TRUE,"pitch","0dd0b694-f347-45cf-a184-2f0a485074f5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2032,1.4866,NA,61.66,135.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,6,5,85,"bottom",10,"2023-05-20T22:36:15.986Z","2023-05-20T22:38:10.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.1,89.8,12,2,0.3815,6.6607,35.8692,-4.0327,-4.0403,13.5037,1.4519,3.8262,4.8431,-144.0021,-7.5506,0.267,50.0008,6.742,-8.4189,50.4,2.4,24,2383,180,NA,NA,NA,NA,NA,NA,FALSE,-5.2,22.9,6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",2,"2023-05-20T22:37:19.161Z","2023-05-20T22:37:23.775Z",TRUE,"pitch","6952c9c3-9369-4d2b-8ce7-6bb1c7874e97",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2579,1.4866,NA,87.95,114.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,6,5,85,"bottom",10,"2023-05-20T22:36:15.986Z","2023-05-20T22:38:10.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.6,90.2,12,2,0.3792,6.4407,36.6703,-4.9386,-4.538,12.9139,0.762,4.603,3.2038,-144.9465,-5.6451,0.227,50.0025,6.8869,-9.5707,54,2.4,24,2385,179,NA,NA,NA,NA,NA,NA,FALSE,-5.4,22.3,7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718102,"2023-05-20",1,"2023-05-20T22:36:50.906Z","2023-05-20T22:36:54.480Z",TRUE,"pitch","e020c57e-4375-4115-8967-7db3cda2f597",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.18,1.49,NA,103.15,164.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Danny Jansen strikes out swinging.",0,6,5,85,"bottom",10,"2023-05-20T22:36:15.986Z","2023-05-20T22:38:10.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.6,89.7,3,2,0.3831,6.4964,34.5163,-3.5803,-3.1775,13.8291,0.3634,2.7442,1.8182,-143.2179,-10.5398,0.1315,50.0021,6.7041,-6.5696,45.6,1.2,24,2425,184,NA,NA,NA,NA,NA,NA,FALSE,-5.4,22.9,5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
