"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717929,"2023-06-02",5,"2023-06-03T02:49:03.332Z","2023-06-03T02:49:12.334Z",TRUE,"pitch","be8ff5bf-e799-4413-a27a-751afe7ae05d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.67,1.69,NA,133.56,146.78,"ground_ball","medium","4",140.71,144.24,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,0,53,"top",8,"2023-06-03T02:47:40.398Z","2023-06-03T02:49:12.334Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.9,1,0.91,0.3904,6.0936,32.4141,-11.5568,-5.5139,10.3481,-0.4345,3.4073,6.2595,-140.4105,-3.8135,-1.9785,50.0053,5.5377,-10.9886,37.2,3.6,24,2579,207,89.8,-14,13,NA,NA,NA,TRUE,-11.3,18.1,8.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",4,"2023-06-03T02:48:40.028Z","2023-06-03T02:48:45.943Z",TRUE,"pitch","dc0bc0ca-7764-4d3a-beeb-e3c7cc98c28f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.67,1.69,NA,70.21,200.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,0,53,"top",8,"2023-06-03T02:47:40.398Z","2023-06-03T02:49:12.334Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.1,14,0.91,0.4404,6.0659,23.1494,-27.2558,5.3867,3.1353,1.2276,1.4334,5.9945,-124.0285,-4.3536,-1.9141,50.0025,5.4656,8.4523,18,7.2,24,2809,81,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.9,-11,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",3,"2023-06-03T02:48:19.828Z","2023-06-03T02:48:26.342Z",TRUE,"pitch","2d69c671-392f-46d2-91c0-47f8b2cf3725",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3827,1.6899,NA,47.09,219.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,0,53,"top",8,"2023-06-03T02:47:40.398Z","2023-06-03T02:49:12.334Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.7,14,0.91,0.4442,6.303,22.9566,-29.491,3.5107,1.735,1.834,0.7256,7.7554,-123.0239,-5.4172,-1.8072,50.0008,5.4369,5.4122,12,8.4,24,2787,73,NA,NA,NA,NA,NA,NA,FALSE,-35.9,2.2,-8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",2,"2023-06-03T02:47:58.363Z","2023-06-03T02:48:02.878Z",TRUE,"pitch","fb61943c-35a3-49dd-9ca9-211504a16a75",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.67,1.69,NA,78.78,191.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,0,53,"top",8,"2023-06-03T02:47:40.398Z","2023-06-03T02:49:12.334Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.1,14,0.91,0.444,6.1225,24.6445,-26.6145,5.0824,3.6086,1.0028,1.7658,5.644,-123.3853,-3.745,-1.9751,50.0045,5.5471,7.8326,18,7.2,24,2878,85,NA,NA,NA,NA,NA,NA,FALSE,-32.2,5.9,-10.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",1,"2023-06-03T02:47:42.605Z","2023-06-03T02:47:47.480Z",TRUE,"pitch","5effdc6e-e397-4b8c-8511-61c60fa521ae",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6698,1.6899,NA,119.4,166.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,0,53,"top",8,"2023-06-03T02:47:40.398Z","2023-06-03T02:49:12.334Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.4,5,0.91,0.3964,6.0398,34.1766,-12.8446,-6.3342,10.0214,-0.0629,2.6936,7.6924,-138.7606,-5.3303,-2.0623,50.0033,5.5118,-12.2191,36,3.6,24,2530,211,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17,9.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",0,"2023-06-03T02:46:46.909Z","2023-06-03T02:47:42.605Z",FALSE,"action",NA,NA,"Pitching Change: Drew Smith replaces Dominic Leone.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622098,"/api/v1/people/622098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Groundout","field_out","Bo Bichette grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,0,53,"top",8,"2023-06-03T02:47:40.398Z","2023-06-03T02:49:12.334Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",6,"2023-06-03T02:44:30.203Z","2023-06-03T02:44:38.202Z",TRUE,"pitch","f2f48bf2-5471-435d-a2b9-051252096b83",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.64,1.7,NA,131.69,186.72,"ground_ball","medium","6",110.85,155.11,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,0,52,"bottom",7,"2023-06-03T02:42:48.935Z","2023-06-03T02:44:38.202Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.5,7,2,0.4086,6.3032,28.5273,-21.9099,-8.7102,5.634,-0.3853,1.9283,4.754,-133.9827,-5.3586,-1.0496,50.0009,5.5166,-15.8583,32.4,6,24,1984,216,104.9,-12,10,NA,NA,NA,TRUE,-22.9,9.2,14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",5,"2023-06-03T02:44:05.184Z","2023-06-03T02:44:09.281Z",TRUE,"pitch","05bf2b5f-b855-4f6f-99d0-83b21fc3fad1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.64,1.7,NA,134.65,179.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,0,52,"bottom",7,"2023-06-03T02:42:48.935Z","2023-06-03T02:44:38.202Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.7,7,2,0.4042,6.2101,26.3359,-20.5508,-8.51,6.2378,-0.4631,2.1845,5.0419,-134.93,-5.185,-1.2395,50.0064,5.5574,-15.8672,34.8,6,24,2085,217,NA,NA,NA,NA,NA,NA,FALSE,-21,10.6,14.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",3,"2023-06-03T02:43:35.024Z","2023-06-03T02:43:43.049Z",TRUE,"pitch","bbbd7f02-c527-4041-8d86-d8219c4cb939",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.64,1.7,NA,79.67,209.1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,0,52,"bottom",7,"2023-06-03T02:42:48.935Z","2023-06-03T02:44:38.202Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.1,65.2,14,0.72,0.5377,6.1108,17.3945,-39.3464,8.4854,-6.8311,0.9793,1.0994,2.3075,-102.0096,0.1646,-1.2701,50.0035,5.884,8.9074,13.2,15.6,24,2320,45,NA,NA,NA,NA,NA,NA,FALSE,-67.8,-11.9,-16.1,2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",1,"2023-06-03T02:42:51.270Z","2023-06-03T02:42:57.659Z",TRUE,"pitch","3062311c-989a-4058-bb56-08e7064440fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.525,1.6999,NA,188.69,170.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,0,52,"bottom",7,"2023-06-03T02:42:48.935Z","2023-06-03T02:44:38.202Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,82.4,13,2,0.4201,6.0633,25.2189,-22.5127,-8.2478,5.6021,-1.8808,2.525,1.5013,-129.9983,-3.4397,-1.3907,50.0063,5.5588,-14.231,31.2,6,24,2020,211,NA,NA,NA,NA,NA,NA,FALSE,-24.4,9.7,14.6,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",0,"2023-06-03T02:42:32.058Z","2023-06-03T02:42:36.198Z",FALSE,"pickoff","12f8e6e8-ef18-479b-92f9-63c506671df2",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,0,52,"bottom",7,"2023-06-03T02:42:48.935Z","2023-06-03T02:44:38.202Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",2,"2023-06-03T02:43:12.974Z","2023-06-03T02:43:16.774Z",FALSE,"pickoff","34827921-1ba6-407d-86b0-cb90062c1e67",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,0,52,"bottom",7,"2023-06-03T02:42:48.935Z","2023-06-03T02:44:38.202Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",4,"2023-06-03T02:43:46.031Z","2023-06-03T02:44:05.184Z",FALSE,"action",NA,NA,"Starling Marte steals (17) 2nd base.","Stolen Base 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,516782,"/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bbbd7f02-c527-4041-8d86-d8219c4cb939","stolen_base_2b",NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Mark Vientos grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,0,52,"bottom",7,"2023-06-03T02:42:48.935Z","2023-06-03T02:44:38.202Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",3,"2023-06-03T02:41:51.512Z","2023-06-03T02:42:02.038Z",TRUE,"pitch","8faba52f-22a5-44cf-bf0a-fae9b7a70e10",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.46,1.58,NA,114.22,164.38,"line_drive","medium","9",208,115.9,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Starling Marte singles on a line drive to right fielder George Springer.",0,1,0,51,"bottom",7,"2023-06-03T02:40:20.040Z","2023-06-03T02:42:02.038Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.7,5,0.91,0.403,6.1898,27.4545,-15.8094,-4.1056,8.7312,0.0729,2.7554,5.008,-135.5007,-4.3222,-1.2591,50.0009,5.4635,-7.6933,21.6,3.6,24,2192,223,96.6,14,248,NA,NA,NA,FALSE,-16.2,15.2,6.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA
717929,"2023-06-02",2,"2023-06-03T02:41:27.749Z","2023-06-03T02:41:33.774Z",TRUE,"pitch","f3205787-29fc-43d2-b453-67974d931749",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.46,1.58,NA,106.37,173.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Starling Marte singles on a line drive to right fielder George Springer.",0,1,0,51,"bottom",7,"2023-06-03T02:40:20.040Z","2023-06-03T02:42:02.038Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,6,2,0.4109,6.3972,28.2123,-25.1009,-11.0611,3.9268,0.2789,2.4204,7.3341,-133.2299,-3.3896,-1.0704,50.0024,5.5202,-19.9148,36,7.2,24,2114,220,NA,NA,NA,NA,NA,NA,FALSE,-26,6.6,18.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",1,"2023-06-03T02:41:06.642Z","2023-06-03T02:41:13.672Z",TRUE,"pitch","6ea6d50f-6551-4ffc-9e28-906f1ad01439",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4311,1.5799,NA,93.41,230.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Starling Marte singles on a line drive to right fielder George Springer.",0,1,0,51,"bottom",7,"2023-06-03T02:40:20.040Z","2023-06-03T02:42:02.038Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85.2,14,2,0.4078,6.2936,26.9671,-18.495,-9.3269,7.4742,0.6189,0.2901,7.5635,-133.9307,-9.7893,-1.0199,50.003,5.2964,-17.067,37.2,6,24,2073,217,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.8,15.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717929,"2023-06-02",0,"2023-06-03T02:40:49.420Z","2023-06-03T02:40:54.558Z",TRUE,"pitch","d8a2f5f5-7831-4277-8bdf-36e11c338d36",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4599,1.5799,NA,95.4,158.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Starling Marte singles on a line drive to right fielder George Springer.",0,1,0,51,"bottom",7,"2023-06-03T02:40:20.040Z","2023-06-03T02:42:02.038Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.9,3,2,0.4111,6.2123,27.77,-20.7563,-9.4274,6.3463,0.5668,2.9775,7.7404,-133.0793,-3.0857,-1.1505,50.0029,5.6505,-16.9599,36,6,24,2033,219,NA,NA,NA,NA,NA,NA,FALSE,-21.6,11,15.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
