"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718642,"2023-04-09",4,"2023-04-09T20:51:07.444Z","2023-04-09T20:51:14.430Z",TRUE,"pitch","92c58622-2b0f-4743-923c-8c02a7e7ca46",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,2.89,1.29,NA,144.93,173.19,"line_drive","medium","7",93.04,73.69,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Nick Madrigal lines out to left fielder Josh H. Smith.",0,8,2,75,"bottom",9,"2023-04-09T20:50:01.730Z","2023-04-09T20:51:14.430Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.9,1,0.71,0.4036,5.3186,25.7492,-12.6038,-2.4894,10.4583,-0.7327,2.4292,3.0983,-135.0343,-6.7566,-1.5644,50.0028,5.827,-4.6585,16.8,3.6,24,2493,204,90.2,23,323,NA,NA,NA,TRUE,-13.6,17.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",3,"2023-04-09T20:50:54.226Z","2023-04-09T20:50:57.226Z",TRUE,"pitch","29fd3948-9328-49a4-8184-37a31de444c4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,2.7601,1.0328,NA,131.27,155.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Nick Madrigal lines out to left fielder Josh H. Smith.",0,8,2,75,"bottom",9,"2023-04-09T20:50:01.730Z","2023-04-09T20:51:14.430Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,11,0.78,0.4037,5.2971,26.8904,-12.0587,-2.0817,10.7667,-0.3743,3.0944,3.8816,-135.1915,-5.2828,-1.5522,50.0044,5.9062,-3.8902,13.2,2.4,24,2487,198,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",2,"2023-04-09T20:50:38.733Z","2023-04-09T20:50:42.144Z",TRUE,"pitch","169bf577-0a6b-4b4d-ab6e-b12d57c28bf3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,2.8277,1.2549,NA,169.01,148.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Nick Madrigal lines out to left fielder Josh H. Smith.",0,8,2,75,"bottom",9,"2023-04-09T20:50:01.730Z","2023-04-09T20:51:14.430Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.6,11,0.82,0.3999,5.2886,25.7557,-12.7604,-1.48,10.1823,-1.3644,3.3266,1.0152,-136.199,-4.6774,-1.547,50.0028,5.9273,-2.8218,10.8,2.4,24,2530,198,NA,NA,NA,NA,NA,NA,FALSE,-13,17.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",1,"2023-04-09T20:50:25.163Z","2023-04-09T20:50:29.593Z",TRUE,"pitch","d1979f1b-3296-4380-829f-09e1a526c2d2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.6722,1.1221,NA,160.48,171.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Nick Madrigal lines out to left fielder Josh H. Smith.",0,8,2,75,"bottom",9,"2023-04-09T20:50:01.730Z","2023-04-09T20:51:14.430Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85,11,0.55,0.4071,5.5032,26.3275,-12.7239,-3.1857,10.5881,-1.1408,2.5047,2.5079,-134.0353,-6.5341,-1.6702,50.0063,5.8656,-5.8542,21.6,3.6,24,2498,198,NA,NA,NA,NA,NA,NA,FALSE,-13.8,18.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",0,"2023-04-09T20:50:14.381Z","2023-04-09T20:50:19.827Z",TRUE,"pitch","d9e9f29c-a65a-4de9-b115-2a6fa827a817",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.8944,1.2992,NA,166.45,154.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Nick Madrigal lines out to left fielder Josh H. Smith.",0,8,2,75,"bottom",9,"2023-04-09T20:50:01.730Z","2023-04-09T20:51:14.430Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.8,11,0.83,0.4018,5.742,28.2613,-11.8304,-2.29,10.7985,-1.2973,3.1283,2.4578,-136.0191,-4.911,-1.9127,50.0068,5.7695,-4.3162,16.8,2.4,24,2543,198,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.8,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",8,"2023-04-09T20:49:52.702Z","2023-04-09T20:49:57.645Z",TRUE,"pitch","cc859e72-bb51-428d-b74e-535d2e9e41f4",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.23,1.53,NA,143.98,149.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,8,2,74,"bottom",9,"2023-04-09T20:46:53.837Z","2023-04-09T20:49:57.645Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.9,1,0.86,0.401,5.5228,29.0128,-10.1196,-1.9556,11.6637,-0.7079,3.2937,3.1631,-136.3954,-5.0259,-1.6266,50.0013,5.8533,-3.6975,15.6,2.4,24,2681,201,NA,NA,NA,NA,NA,NA,TRUE,-10.7,20.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",7,"2023-04-09T20:49:21.569Z","2023-04-09T20:49:27.757Z",TRUE,"pitch","d7cbe65f-4ada-4a3e-b4bd-ab3639b465f5",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.23,1.53,NA,129.26,168.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,8,2,74,"bottom",9,"2023-04-09T20:46:53.837Z","2023-04-09T20:49:57.645Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.2,4,0.79,0.4011,5.6162,27.5936,-13.1894,-3.841,10.034,-0.3216,2.6151,4.7249,-136.1297,-5.9321,-1.5741,50.0034,5.7219,-7.2682,24,3.6,24,2626,199,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",6,"2023-04-09T20:49:01.523Z","2023-04-09T20:49:07.226Z",TRUE,"pitch","fa8c2be9-43dd-4de6-bbae-328a8245436d",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.23,1.53,NA,116.66,143.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,8,2,74,"bottom",9,"2023-04-09T20:46:53.837Z","2023-04-09T20:49:57.645Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74.5,12,0.9,0.4653,5.5317,20.4201,-24.7302,5.4889,5.2931,0.0089,3.5433,2.8776,-117.3323,-0.2964,-1.9431,50.0026,5.959,7.7177,18,7.2,24,2601,90,NA,NA,NA,NA,NA,NA,FALSE,-32,9.8,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",5,"2023-04-09T20:48:40.276Z","2023-04-09T20:48:43.956Z",TRUE,"pitch","4c3eb92d-a244-44ea-9413-b63f9c39660a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2504,1.4764,NA,146.95,113.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,8,2,74,"bottom",9,"2023-04-09T20:46:53.837Z","2023-04-09T20:49:57.645Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.7,11,0.86,0.4015,5.5189,28.5341,-12.2105,-2.4342,10.5788,-0.7857,4.6478,2.5476,-136.1705,-1.7114,-1.415,50.001,6.1244,-4.5932,18,2.4,24,2470,199,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718642,"2023-04-09",4,"2023-04-09T20:48:14.976Z","2023-04-09T20:48:22.864Z",TRUE,"pitch","dfb909eb-3a63-40e0-b047-1de7bf8b0a5c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.23,1.53,NA,93.45,163.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Patrick Wisdom strikes out swinging.",0,8,2,74,"bottom",9,"2023-04-09T20:46:53.837Z","2023-04-09T20:49:57.645Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,75.3,3,0.9,0.4628,5.7724,19.3499,-28.2134,5.244,2.7795,0.6179,2.7772,3.595,-117.7163,-1.1845,-1.6028,50.0014,5.8652,7.4627,15.6,8.4,24,2636,109,NA,NA,NA,NA,NA,NA,FALSE,-36.2,5,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
