"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717915,"2023-06-03",0,"2023-06-03T20:52:43.017Z","2023-06-03T20:52:48.815Z",TRUE,"pitch","f075e339-9a03-4ccd-922f-40eb0995c18b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3797,1.4317,NA,138.46,122.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Wild Pitch","wild_pitch","Wild pitch by pitcher Jose Cisnero. Yoan Moncada scores.",0,1,2,73,"bottom",10,"2023-06-03T20:52:34.734Z","2023-06-03T20:52:48.815Z",TRUE,TRUE,FALSE,FALSE,37,1,0,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.8,11,2,0.3886,6.0179,28.9806,-13.4484,-5.1719,9.2858,-0.5631,4.3224,3.5603,-140.4584,-1.1347,-1.169,50.0066,5.5977,-10.4346,34.8,3.6,24,2640,215,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.8,8.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669394,"Jake Burger","/api/v1/people/669394",657757,"Gavin Sheets","/api/v1/people/657757",NA,NA,NA,NA,NA,NA,NA
717915,"2023-06-03",1,"2023-06-03T20:50:35.113Z","2023-06-03T20:50:39.646Z",TRUE,"pitch","ac5d18d8-30db-4ab0-8ffe-6f4ae702ffb7",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,2,NA,NA,3.32,1.51,NA,187.98,158.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Hit By Pitch","hit_by_pitch","Jake Burger hit by pitch. Gavin Sheets to 2nd.",0,1,1,72,"bottom",10,"2023-06-03T20:50:08.404Z","2023-06-03T20:50:39.646Z",TRUE,FALSE,TRUE,FALSE,11,1,1,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.4,11,2,0.3852,5.9827,31.9433,-18.6833,-9.5614,6.5899,-1.8621,2.9605,2.2353,-142.073,-3.4712,-1.4155,50.0069,5.3826,-19.5903,44.4,6,24,2408,221,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.4,16.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669394,"Jake Burger","/api/v1/people/669394",657757,"Gavin Sheets","/api/v1/people/657757",660162,"Yoán Moncada","/api/v1/people/660162",TRUE,FALSE,"MI",145
717915,"2023-06-03",0,"2023-06-03T20:50:14.006Z","2023-06-03T20:50:17.006Z",TRUE,"pitch","cd292eee-a7c5-4b0d-ade3-ff09f68bb352",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.32,1.51,NA,132.51,138.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Hit By Pitch","hit_by_pitch","Jake Burger hit by pitch. Gavin Sheets to 2nd.",0,1,1,72,"bottom",10,"2023-06-03T20:50:08.404Z","2023-06-03T20:50:39.646Z",TRUE,FALSE,TRUE,FALSE,11,1,1,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.1,11,2,0.3903,6.1331,31.6384,-19.8459,-11.1027,6.1809,-0.407,3.7232,6.2377,-140.3053,-1.1977,-1.2162,50.0015,5.4484,-22.1419,45.6,6,24,2522,217,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11.2,18.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717915,"2023-06-03",1,"2023-06-03T20:49:49.571Z","2023-06-03T20:49:49.614Z",FALSE,"no_pitch","07179156-0726-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Intent Walk","intent_walk","Jose Cisnero intentionally walks Gavin Sheets.",0,1,1,71,"bottom",10,"2023-06-03T20:49:27.330Z","2023-06-03T20:49:51.066Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717915,"2023-06-03",2,"2023-06-03T20:49:49.614Z","2023-06-03T20:49:49.615Z",FALSE,"no_pitch","07179156-0726-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Intent Walk","intent_walk","Jose Cisnero intentionally walks Gavin Sheets.",0,1,1,71,"bottom",10,"2023-06-03T20:49:27.330Z","2023-06-03T20:49:51.066Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717915,"2023-06-03",3,"2023-06-03T20:49:49.615Z","2023-06-03T20:49:49.617Z",FALSE,"no_pitch","07179156-0726-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Intent Walk","intent_walk","Jose Cisnero intentionally walks Gavin Sheets.",0,1,1,71,"bottom",10,"2023-06-03T20:49:27.330Z","2023-06-03T20:49:51.066Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717915,"2023-06-03",4,"2023-06-03T20:49:49.617Z","2023-06-03T20:49:51.066Z",FALSE,"no_pitch","07179156-0726-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Intent Walk","intent_walk","Jose Cisnero intentionally walks Gavin Sheets.",0,1,1,71,"bottom",10,"2023-06-03T20:49:27.330Z","2023-06-03T20:49:51.066Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657757,"Gavin Sheets","/api/v1/people/657757",NA,NA,NA,660162,"Yoán Moncada","/api/v1/people/660162",NA,NA,NA,NA
717915,"2023-06-03",0,"2023-06-03T20:49:27.330Z","2023-06-03T20:49:49.571Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Intent Walk","intent_walk","Jose Cisnero intentionally walks Gavin Sheets.",0,1,1,71,"bottom",10,"2023-06-03T20:49:27.330Z","2023-06-03T20:49:51.066Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717915,"2023-06-03",10,"2023-06-03T20:49:05.084Z","2023-06-03T20:49:12.969Z",TRUE,"pitch","8e9d2375-8156-41b9-87b0-1c5fd28e5d36",11,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.24,1.49,NA,110.04,143.72,"ground_ball","medium","4",150.92,154.96,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Zack Short to first baseman Spencer Torkelson.",0,1,1,70,"bottom",10,"2023-06-03T20:44:32.953Z","2023-06-03T20:49:12.969Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89.6,12,2,0.3862,6.0128,27.8536,-14.9798,-5.7942,8.4129,0.1825,3.5207,5.9955,-141.0726,-2.5777,-1.2032,50.0031,5.3953,-11.8437,34.8,3.6,24,2597,217,84.1,-24,9,NA,NA,NA,TRUE,-13.8,15,9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,660162,"Yoán Moncada","/api/v1/people/660162",NA,NA,NA,NA
717915,"2023-06-03",9,"2023-06-03T20:48:38.559Z","2023-06-03T20:48:41.780Z",TRUE,"pitch","8df45c7d-2d36-48cf-9892-ad7d9b0c63f0",10,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.24,1.49,NA,126.25,152.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Zack Short to first baseman Spencer Torkelson.",0,1,1,70,"bottom",10,"2023-06-03T20:44:32.953Z","2023-06-03T20:49:12.969Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.7,2,2,0.381,6.0982,29.7297,-14.2359,-6.7631,8.5488,-0.2427,3.2083,5.2642,-143.1799,-3.8829,-1.2166,50.0042,5.4589,-14.1942,40.8,3.6,24,2502,223,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15,11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
