"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746329,"2024-04-06",2,"2024-04-07T01:21:02.961Z","2024-04-07T01:21:10.936Z",TRUE,"pitch","ee85932a-d530-4016-8ff0-688018f56e48",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.35,1.56,NA,120.07,191.27,"ground_ball","medium","6",110.9,151.72,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Andrew Vaughn grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,0,3,64,"top",9,"2024-04-07T01:20:31.143Z","2024-04-07T01:21:10.936Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,86.4,8,0.53,0.4029,6.538,25.4562,-27.6936,-6.5732,2.3853,-0.0805,1.7597,6.267,-135.2035,-5.1985,-1.5584,50.0046,5.6161,-12.3485,21.6,7.2,24,2363,219,91,-17,5,NA,NA,NA,TRUE,-27.8,3.6,10.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",1,"2024-04-07T01:20:48.355Z","2024-04-07T01:20:53.531Z",TRUE,"pitch","9b63ef04-b5ea-49ad-ad84-75769735aba5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.35,1.5009,NA,163.61,209.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Andrew Vaughn grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,0,3,64,"top",9,"2024-04-07T01:20:31.143Z","2024-04-07T01:21:10.936Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,74.6,13,0.9,0.4696,6.5382,19.9614,-40.2838,8.5935,-5.8776,-1.2228,1.0734,-1.5325,-116.2554,-2.1352,-1.6756,50.0011,5.7958,11.8664,15.6,12,24,3149,49,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-10.9,-15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",0,"2024-04-07T01:20:34.132Z","2024-04-07T01:20:39.452Z",TRUE,"pitch","43430e4c-3b52-44c6-acb4-274919c747f3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4172,1.5447,NA,94.81,193.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Andrew Vaughn grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,0,3,64,"top",9,"2024-04-07T01:20:31.143Z","2024-04-07T01:21:10.936Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.6,9,0.91,0.4005,6.6212,26.7897,-14.7086,-2.8619,9.1959,0.5821,1.6612,6.769,-136.1817,-7.7012,-1.5516,50.003,5.5208,-5.4362,14.4,3.6,24,2513,217,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.4,4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",3,"2024-04-07T01:20:07.965Z","2024-04-07T01:20:12.758Z",TRUE,"pitch","9fd1d4e0-14ed-48d7-bacf-7cb5455811d5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.4598,1.4994,NA,148.48,186.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,0,3,63,"top",9,"2024-04-07T01:19:13.906Z","2024-04-07T01:20:12.758Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,74.6,7,0.9,0.4663,6.5811,22.119,-40.9241,8.3247,-6.2617,-0.8258,1.9391,-0.3896,-117.4366,-0.2762,-1.7395,50.0033,5.8632,11.6337,15.6,12,24,3231,51,NA,NA,NA,NA,NA,NA,TRUE,-53.2,-11.2,-15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",2,"2024-04-07T01:19:49.186Z","2024-04-07T01:19:54.234Z",TRUE,"pitch","bc6dcde7-ee87-48fa-8e10-72043210c6db",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.52,NA,123.82,179.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,0,3,63,"top",9,"2024-04-07T01:19:13.906Z","2024-04-07T01:20:12.758Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.9,5,0.92,0.4413,6.6813,21.3466,-30.8085,-8.2116,0.8736,-0.179,2.1797,5.8453,-123.4646,-2.3298,-1.4939,50.0044,5.6929,-12.8568,20.4,8.4,24,2075,236,NA,NA,NA,NA,NA,NA,FALSE,-36.2,1.3,13.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",1,"2024-04-07T01:19:34.921Z","2024-04-07T01:19:39.416Z",TRUE,"pitch","fd717a5f-b031-4de8-bbed-2e23caab3f82",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4613,1.5695,NA,131.6,166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,0,3,63,"top",9,"2024-04-07T01:19:13.906Z","2024-04-07T01:20:12.758Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.8,4,0.9,0.4028,6.5722,27.6859,-15.5078,-4.1586,8.8858,-0.383,2.6615,4.9178,-135.6221,-4.8677,-1.6735,50.0055,5.5495,-7.8032,22.8,3.6,24,2482,221,NA,NA,NA,NA,NA,NA,FALSE,-16,15.4,6.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",0,"2024-04-07T01:19:21.196Z","2024-04-07T01:19:25.612Z",TRUE,"pitch","27734979-c846-4e5b-b5cf-756d6c45a67c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4756,1.6529,NA,183.79,167.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,0,3,63,"top",9,"2024-04-07T01:19:13.906Z","2024-04-07T01:20:12.758Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.8,11,0.89,0.4063,6.4824,28.7209,-16.5502,-4.2369,8.487,-1.7521,2.6227,1.2179,-134.7002,-4.7653,-1.659,50.005,5.5816,-7.8019,22.8,4.8,24,2289,219,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.6,7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",5,"2024-04-07T01:18:45.761Z","2024-04-07T01:18:55.056Z",TRUE,"pitch","6c4ab17f-ffb3-4336-80e5-338a356ec432",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.29,1.55,NA,139.7,186.16,"line_drive","medium","7",74.43,91.81,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Andrew Benintendi lines out to left fielder Dairon Blanco.",0,0,3,62,"top",9,"2024-04-07T01:17:42.575Z","2024-04-07T01:18:55.056Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.1,7,0.9,0.4014,6.5612,28.0377,-14.612,-5.087,9.3007,-0.5954,1.9491,4.887,-136.0971,-6.7457,-1.7478,50.0032,5.4596,-9.6057,28.8,3.6,24,2552,225,95.6,17,297,NA,NA,NA,TRUE,-15.4,15.7,8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",4,"2024-04-07T01:18:30.258Z","2024-04-07T01:18:36.323Z",TRUE,"pitch","bcc26698-fb3b-4e8e-9f21-97d3426a320e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3567,1.5491,NA,162.43,199.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Andrew Benintendi lines out to left fielder Dairon Blanco.",0,0,3,62,"top",9,"2024-04-07T01:17:42.575Z","2024-04-07T01:18:55.056Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79.7,13,0.93,0.4363,6.5621,22.8569,-29.4531,-8.1133,1.7001,-1.1919,1.4671,3.945,-125.0637,-4.1364,-1.7273,50.0016,5.5311,-12.98,22.8,8.4,24,2173,236,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.4,13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746329,"2024-04-06",3,"2024-04-07T01:18:13.856Z","2024-04-07T01:18:18.655Z",TRUE,"pitch","15502235-0d6d-4809-9681-221a9acf4f49",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.29,1.5237,NA,137.93,181.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Lineout","field_out","Andrew Benintendi lines out to left fielder Dairon Blanco.",0,0,3,62,"top",9,"2024-04-07T01:17:42.575Z","2024-04-07T01:18:55.056Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,72.9,4,0.9,0.4749,6.4885,24.0592,-39.7731,9.9378,-5.6611,-0.549,2.128,-0.2057,-115.855,0.1223,-1.747,50.0005,5.9136,13.346,18,13.2,24,3186,53,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-9.8,-17.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
