"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746802,"2024-05-09",1,"2024-05-10T02:46:23.055Z","2024-05-10T02:46:29.706Z",TRUE,"pitch","d01083e2-7e23-449a-a3e1-f633bf758afd",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.371,1.535,NA,127.66,199.55,"ground_ball","medium","5",104.15,168.08,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Forceout","force_out","Kyle Manzardo grounds into a force out, third baseman Bryan Ramos to shortstop Paul DeJong. Bo Naylor out at 2nd.",0,2,3,69,"top",9,"2024-05-10T02:45:45.667Z","2024-05-10T02:46:29.706Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,700932,"Kyle Manzardo","/api/v1/people/700932","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.7,7,0.91,0.4197,6.8006,26.1075,-27.6616,1.2055,2.6137,-0.2797,1.4529,5.0718,-130.2509,-5.3567,-2.4049,50.004,5.6153,2.0804,6,7.2,24,2466,173,64.7,-3,21,NA,NA,NA,TRUE,-30.2,3.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746802,"2024-05-09",0,"2024-05-10T02:46:05.280Z","2024-05-10T02:46:09.131Z",TRUE,"pitch","b8daa7e3-bf81-48d5-a89d-de95d7cc57b4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0941,1.5368,NA,105.67,176.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Forceout","force_out","Kyle Manzardo grounds into a force out, third baseman Bryan Ramos to shortstop Paul DeJong. Bo Naylor out at 2nd.",0,2,3,69,"top",9,"2024-05-10T02:45:45.667Z","2024-05-10T02:46:29.706Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,700932,"Kyle Manzardo","/api/v1/people/700932","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.6,6,0.9,0.3837,6.7377,33.4599,-8.5377,-6.4591,11.4622,0.2972,2.3168,8.6901,-142.8337,-8.0045,-1.9481,50.006,5.6955,-13.324,48,3.6,24,2711,216,NA,NA,NA,NA,NA,NA,FALSE,-9.2,19.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746802,"2024-05-09",5,"2024-05-10T02:45:32.238Z","2024-05-10T02:45:35.654Z",TRUE,"pitch","25d76323-698a-4bd6-b47f-5a12c5d848e3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.61,1.71,NA,160.67,152.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,2,3,68,"top",9,"2024-05-10T02:44:36.589Z","2024-05-10T02:45:35.654Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.1,11,0.9,0.3891,6.7275,34.2004,-9.7886,-6.587,11.1696,-1.1456,3.1918,5.2484,-141.1565,-5.2932,-2.1797,50.0033,5.7308,-13.2013,46.8,3.6,24,2686,216,NA,NA,NA,NA,NA,NA,TRUE,-10,19.2,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA
746802,"2024-05-09",3,"2024-05-10T02:44:58.638Z","2024-05-10T02:45:01.890Z",TRUE,"pitch","966e4843-e9bf-4235-8072-589fb2c13bb4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.61,1.71,NA,147.74,155.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,2,3,68,"top",9,"2024-05-10T02:44:36.589Z","2024-05-10T02:45:35.654Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.6,1,0.9,0.3824,6.6912,35.5062,-9.9908,-7.5595,10.6936,-0.8065,3.0773,6.658,-143.6361,-5.4729,-2.1806,50.0037,5.6382,-15.683,51.6,3.6,24,2715,215,NA,NA,NA,NA,NA,NA,FALSE,-10,18.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746802,"2024-05-09",2,"2024-05-10T02:44:38.891Z","2024-05-10T02:44:42.263Z",TRUE,"pitch","826771cf-1223-4072-9281-2ee60f84af08",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.61,1.71,NA,130.64,148.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,2,3,68,"top",9,"2024-05-10T02:44:36.589Z","2024-05-10T02:45:35.654Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.2,1,0.9,0.3885,6.6505,34.2661,-11.6198,-7.0343,10.2282,-0.3579,3.3344,7.3926,-141.3486,-4.6415,-2.1018,50.0053,5.753,-14.1395,44.4,3.6,24,2546,219,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.6,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746802,"2024-05-09",0,"2024-05-10T02:43:42.189Z","2024-05-10T02:43:48.211Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Estevan Florial replaces Tyler Freeman.","Offensive Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,664314,"/api/v1/people/664314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","68","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,2,3,68,"top",9,"2024-05-10T02:44:36.589Z","2024-05-10T02:45:35.654Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,671289,"/api/v1/people/671289",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746802,"2024-05-09",1,"2024-05-10T02:43:48.211Z","2024-05-10T02:44:38.891Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,2,3,68,"top",9,"2024-05-10T02:44:36.589Z","2024-05-10T02:45:35.654Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746802,"2024-05-09",4,"2024-05-10T02:45:15.020Z","2024-05-10T02:45:32.238Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,664314,"/api/v1/people/664314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Estevan Florial strikes out swinging.",0,2,3,68,"top",9,"2024-05-10T02:44:36.589Z","2024-05-10T02:45:35.654Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,664314,"Estevan Florial","/api/v1/people/664314","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746802,"2024-05-09",3,"2024-05-10T02:43:17.928Z","2024-05-10T02:43:27.605Z",TRUE,"pitch","bbba9977-eb2c-411d-a98b-9d2e08afe24b",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.32,1.48,NA,103.32,150.59,"line_drive","medium","7",82.96,99.39,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Bo Naylor singles on a line drive to left fielder Andrew Benintendi.",0,2,3,67,"top",9,"2024-05-10T02:42:07.423Z","2024-05-10T02:43:27.605Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,90.5,3,0.9,0.3788,6.7093,35.657,-10.2095,-5.9471,10.39,0.3588,3.2664,8.7522,-144.8951,-5.2969,-1.9363,50.0036,5.7494,-12.574,42,2.4,24,2625,212,81.7,18,239,NA,NA,NA,FALSE,-9.8,17.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA
746802,"2024-05-09",2,"2024-05-10T02:42:55.372Z","2024-05-10T02:42:58.880Z",TRUE,"pitch","609feab3-0b47-4668-980a-1fcfec4a64a3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.48,NA,114.33,161.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Bo Naylor singles on a line drive to left fielder Andrew Benintendi.",0,2,3,67,"top",9,"2024-05-10T02:42:07.423Z","2024-05-10T02:43:27.605Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,90.9,2,0.9,0.3776,6.6446,35.3774,-9.5284,-6.2489,10.6391,0.0701,2.8611,8.385,-145.2772,-6.5612,-2.0474,50.0019,5.734,-13.3004,45.6,3.6,24,2606,217,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
