"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745834,"2024-04-28",1,"2024-04-28T20:15:08.124Z","2024-04-28T20:15:08.126Z",FALSE,"action",NA,NA,"Defensive Substitution: Omar Narváez replaces J. D. Martinez, batting 9th, playing catcher.","Defensive Sub",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,553882,"/api/v1/people/553882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","902","69","atBat","Groundout","field_out","Lars Nootbaar grounds out, first baseman Pete Alonso to pitcher Reed Garrett. Pedro Pagés to 3rd.",0,1,1,69,"top",10,"2024-04-28T20:16:15.994Z","2024-04-28T20:16:46.764Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,502110,"/api/v1/people/502110",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",2,"2024-04-28T20:15:08.126Z","2024-04-28T20:15:19.842Z",FALSE,"action",NA,NA,"Pitching Change: Reed Garrett replaces Edwin Díaz.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657585,"/api/v1/people/657585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Groundout","field_out","Lars Nootbaar grounds out, first baseman Pete Alonso to pitcher Reed Garrett. Pedro Pagés to 3rd.",0,1,1,69,"top",10,"2024-04-28T20:16:15.994Z","2024-04-28T20:16:46.764Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",3,"2024-04-28T20:15:19.842Z","2024-04-28T20:16:18.323Z",FALSE,"action",NA,NA,"Pedro Pagés starts inning at 2nd base.","Runner Placed On Base",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686780,"/api/v1/people/686780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Lars Nootbaar grounds out, first baseman Pete Alonso to pitcher Reed Garrett. Pedro Pagés to 3rd.",0,1,1,69,"top",10,"2024-04-28T20:16:15.994Z","2024-04-28T20:16:46.764Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",657585,"Reed Garrett","/api/v1/people/657585","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",0,"2024-04-28T20:13:43.478Z","2024-04-28T20:13:50.895Z",TRUE,"pitch","8c787a3b-e31c-4277-a2e8-909dad43198b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.47,1.68,NA,104.83,179.63,"fly_ball","medium","7",50.86,84.31,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Brandon Nimmo flies out to left fielder Brendan Donovan.",0,1,1,68,"bottom",9,"2024-04-28T20:13:24.215Z","2024-04-28T20:13:50.895Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.8,9,2,0.392,6.3297,32.5778,-12.4004,6.4207,10.0108,0.3194,2.1907,-2.9121,-139.9047,-8.732,0.5415,50.0055,6.1721,12.6863,39.6,3.6,24,2233,151,99.3,27,339,NA,NA,NA,TRUE,-13.2,16.4,-11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",3,"2024-04-28T20:13:10.338Z","2024-04-28T20:13:22.158Z",TRUE,"pitch","37325f40-eefb-4de3-bcc9-08f5ca6d8b92",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.63,1.74,NA,115.22,191.62,"fly_ball","medium","8",130.91,80.53,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","J.D. Martinez flies out to center fielder Michael Siani.",0,1,1,67,"bottom",9,"2024-04-28T20:12:33.918Z","2024-04-28T20:13:22.158Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82.6,8,2,0.4184,6.3011,27.7964,-22.9075,9.2732,5.3394,0.0466,1.7465,-4.9163,-130.9301,-6.6012,0.7444,50.002,6.0161,16.0895,32.4,7.2,24,1879,127,83.8,36,297,NA,NA,NA,TRUE,-25.4,8.4,-15.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA
745834,"2024-04-28",2,"2024-04-28T20:12:51.602Z","2024-04-28T20:12:54.838Z",TRUE,"pitch","a4832e4a-9433-4a2e-9f26-6d68e0b64266",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5281,1.659,NA,116.3,155.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","J.D. Martinez flies out to center fielder Michael Siani.",0,1,1,67,"bottom",9,"2024-04-28T20:12:33.918Z","2024-04-28T20:13:22.158Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,85.1,2,2,0.4034,6.2613,32.1774,-21.1141,0.0527,5.9386,0.0183,3.0868,-1.647,-136.2004,-4.4193,0.6262,50.0065,6.2061,0.0982,1.2,4.8,24,2649,158,NA,NA,NA,NA,NA,NA,FALSE,-21.5,10,0.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",1,"2024-04-28T20:12:36.298Z","2024-04-28T20:12:40.566Z",TRUE,"pitch","3ffca8fb-238e-41a3-a09a-c01dd2d30de0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5878,1.7513,NA,80.64,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","J.D. Martinez flies out to center fielder Michael Siani.",0,1,1,67,"bottom",9,"2024-04-28T20:12:33.918Z","2024-04-28T20:13:22.158Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,12,2,0.3928,6.1627,33.0394,-15.4251,6.2374,8.519,0.954,2.9267,-1.2593,-139.717,-6.4806,0.6018,50.006,6.2998,12.2682,34.8,4.8,24,2170,152,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.2,-11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",0,"2024-04-28T20:12:15.279Z","2024-04-28T20:12:36.298Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter J. D. Martinez replaces Tomás Nido.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,502110,"/api/v1/people/502110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","67","atBat","Flyout","field_out","J.D. Martinez flies out to center fielder Michael Siani.",0,1,1,67,"bottom",9,"2024-04-28T20:12:33.918Z","2024-04-28T20:13:22.158Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,621512,"/api/v1/people/621512",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",5,"2024-04-28T20:11:58.127Z","2024-04-28T20:12:08.042Z",TRUE,"pitch","c188eddf-dffd-4fe9-84e6-2c2c69a5bd64",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.58,1.66,NA,95.4,165.7,"ground_ball","medium","9",166,113,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mark Vientos singles on a ground ball to right fielder Lars Nootbaar.",0,1,1,66,"bottom",9,"2024-04-28T20:11:00.153Z","2024-04-28T20:12:08.042Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,85.7,6,2,0.4032,6.3012,28.8579,-23.3129,-2.4113,4.7384,0.5667,2.7068,-0.0289,-135.6781,-5.0305,0.8909,50.003,6.2033,-4.5088,10.8,4.8,24,2659,167,99,1,64,NA,NA,NA,FALSE,-23.6,7.8,4.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,668901,"Mark Vientos","/api/v1/people/668901",NA,NA,NA
745834,"2024-04-28",4,"2024-04-28T20:11:36.305Z","2024-04-28T20:11:43.699Z",TRUE,"pitch","777f5dc6-36ea-4a1f-b0cb-537863b7a835",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6261,1.5852,NA,213.97,256.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mark Vientos singles on a ground ball to right fielder Lars Nootbaar.",0,1,1,66,"bottom",9,"2024-04-28T20:11:00.153Z","2024-04-28T20:12:08.042Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,74.1,13,0.89,0.4702,6.3368,29.3009,-45.4899,-5.5042,-9.7619,-2.5439,-0.6403,-5.084,-117.9757,-5.9852,0.3808,50.0052,6.2765,-7.5048,9.6,14.4,24,3072,335,NA,NA,NA,NA,NA,NA,FALSE,-61.8,-19.1,11.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",2,"2024-04-28T20:11:14.380Z","2024-04-28T20:11:18.038Z",TRUE,"pitch","29bd3923-f0e2-466c-a577-8dfdcafc1b15",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.58,1.66,NA,113.44,163.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mark Vientos singles on a ground ball to right fielder Lars Nootbaar.",0,1,1,66,"bottom",9,"2024-04-28T20:11:00.153Z","2024-04-28T20:12:08.042Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,80.8,5,2,0.4249,6.1041,28.9077,-17.1608,5.0918,8.9331,0.0934,2.7865,-3.8474,-129.3036,-4.9778,0.9449,50.0012,6.0682,8.5547,22.8,4.8,24,1780,122,NA,NA,NA,NA,NA,NA,FALSE,-19.7,15.2,-8.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",1,"2024-04-28T20:11:02.535Z","2024-04-28T20:11:05.696Z",TRUE,"pitch","26ae2a8d-8045-45ee-9c18-9a505fb03490",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7251,1.5399,NA,79.3,178.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mark Vientos singles on a ground ball to right fielder Lars Nootbaar.",0,1,1,66,"bottom",9,"2024-04-28T20:11:00.153Z","2024-04-28T20:12:08.042Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.9,14,2,0.3879,6.1665,32.3299,-12.4082,7.6494,9.789,0.9892,2.2247,-2.2693,-141.2421,-8.6791,0.8095,50.0031,6.1363,15.4472,45.6,3.6,24,2259,148,NA,NA,NA,NA,NA,NA,FALSE,-13,16.1,-13.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",0,"2024-04-28T20:10:42.432Z","2024-04-28T20:11:02.535Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Mark Vientos replaces Brett Baty.","Offensive Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,668901,"/api/v1/people/668901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","66","atBat","Single","single","Mark Vientos singles on a ground ball to right fielder Lars Nootbaar.",0,1,1,66,"bottom",9,"2024-04-28T20:11:00.153Z","2024-04-28T20:12:08.042Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,683146,"/api/v1/people/683146",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",3,"2024-04-28T20:11:26.241Z","2024-04-28T20:11:36.305Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,668901,"/api/v1/people/668901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Mark Vientos singles on a ground ball to right fielder Lars Nootbaar.",0,1,1,66,"bottom",9,"2024-04-28T20:11:00.153Z","2024-04-28T20:12:08.042Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",4,"2024-04-28T20:10:21.068Z","2024-04-28T20:10:27.287Z",TRUE,"pitch","5c90c5ed-625a-4ff2-9dc3-37e78af4324a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.1,1.53,NA,81.3,173.47,"ground_ball","medium","4",141.15,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Harrison Bader grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,1,65,"bottom",9,"2024-04-28T20:09:35.180Z","2024-04-28T20:10:27.287Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.7,12,2,0.3918,6.239,33.7981,-14.733,8.5811,8.8313,0.9365,2.4187,-2.2275,-140.1662,-7.8753,0.6302,50.0063,6.2412,16.956,44.4,4.8,24,2255,149,92.9,-18,7,NA,NA,NA,TRUE,-15.2,14.4,-15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",3,"2024-04-28T20:10:07.242Z","2024-04-28T20:10:11.363Z",TRUE,"pitch","e2054cf8-9b21-494b-a095-6796ed7b8c7c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.1,1.53,NA,143.82,194.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Harrison Bader grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,1,65,"bottom",9,"2024-04-28T20:09:35.180Z","2024-04-28T20:10:27.287Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.4,7,2,0.4019,6.1617,27.0548,-17.2557,-0.4127,7.9116,-0.7037,1.6391,-3.9475,-135.7831,-8.7585,0.8167,50.0007,6.0846,-0.7774,4.8,3.6,24,2735,151,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.8,1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745834,"2024-04-28",2,"2024-04-28T20:09:51.717Z","2024-04-28T20:09:54.717Z",TRUE,"pitch","bb6220ce-1a88-47ed-8f92-ee263afe4296",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0751,1.423,NA,169.85,243.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Harrison Bader grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,1,1,65,"bottom",9,"2024-04-28T20:09:35.180Z","2024-04-28T20:10:27.287Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.4,13,2,0.4036,6.3516,27.9058,-22.1656,1.2345,5.3581,-1.3864,-0.166,-6.1529,-135.4156,-12.2433,0.749,50.0048,5.9456,2.3073,2.4,4.8,24,2685,145,NA,NA,NA,NA,NA,NA,FALSE,-24,7.4,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
