"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717173,"2023-08-02",3,"2023-08-02T02:59:31.582Z","2023-08-02T02:59:41.308Z",TRUE,"pitch","bf5bbd2e-2907-42bc-b98d-45575856f483",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.21,1.53,NA,160.16,177.3,"popup","medium","4",140.1,117.84,NA,NA,NA,NA,NA,NA,NA,NA,"91","atBat","Pop Out","field_out","Tyler Stephenson pops out to second baseman Nick Madrigal.",0,9,20,91,"top",9,"2023-08-02T02:58:22.351Z","2023-08-02T02:59:41.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.1,13,2,0.4002,5.8578,29.8954,-15.0678,6.918,9.0162,-1.1322,2.277,-10.0009,-136.8018,-5.5763,1.6704,50.0034,5.373,13.1268,33.6,4.8,24,NA,NA,85.6,62,203,NA,NA,NA,TRUE,-15.6,15.4,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717173,"2023-08-02",2,"2023-08-02T02:59:10.702Z","2023-08-02T02:59:13.928Z",TRUE,"pitch","7b6436e8-913b-4292-815d-8165d50a63aa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.21,1.53,NA,115.03,164.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","atBat","Pop Out","field_out","Tyler Stephenson pops out to second baseman Nick Madrigal.",0,9,20,91,"top",9,"2023-08-02T02:58:22.351Z","2023-08-02T02:59:41.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.7,2,2,0.3927,6.0118,30.9909,-12.6609,5.4702,9.8982,0.0517,2.7605,-6.7337,-139.4245,-4.9147,1.786,50.0002,5.3798,10.7815,33.6,3.6,24,2627,127,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717173,"2023-08-02",1,"2023-08-02T02:58:54.211Z","2023-08-02T02:58:57.600Z",TRUE,"pitch","c8477085-dcac-4da6-9673-b7eb1dea95c9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1645,1.5292,NA,204.12,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","atBat","Pop Out","field_out","Tyler Stephenson pops out to second baseman Nick Madrigal.",0,9,20,91,"top",9,"2023-08-02T02:58:22.351Z","2023-08-02T02:59:41.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.4,13,2,0.4323,6.0008,26.2171,-32.3563,-0.9471,-0.1161,-2.2855,1.6584,-9.9706,-126.7765,-2.967,1.8231,50.0008,5.4299,-1.5368,6,8.4,24,2573,308,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-0.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717173,"2023-08-02",0,"2023-08-02T02:58:37.433Z","2023-08-02T02:58:41.105Z",TRUE,"pitch","ac922ad3-7e0e-408e-b3b5-c937fe8468ab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1645,1.5292,NA,139.2,179.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","atBat","Pop Out","field_out","Tyler Stephenson pops out to second baseman Nick Madrigal.",0,9,20,91,"top",9,"2023-08-02T02:58:22.351Z","2023-08-02T02:59:41.308Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.3,4,2,0.427,5.9271,24.3754,-30.5133,-1.4148,0.9946,-0.5825,2.2066,-5.6956,-127.8712,-2.2546,1.8503,50.0028,5.4748,-2.3609,6,7.2,24,2590,258,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717173,"2023-08-02",2,"2023-08-02T02:57:53.389Z","2023-08-02T02:58:04.694Z",TRUE,"pitch","4771b819-3686-41f3-a42e-607cc14da231",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.21,1.49,NA,128.2,166.56,"line_drive","hard","7",65.31,115.18,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Christian Encarnacion-Strand singles on a sharp line drive to left fielder Christopher Morel. Matt McLain scores. Spencer Steer scores. Kevin Newman to 2nd.",2,9,20,90,"top",9,"2023-08-02T02:57:34.704Z","2023-08-02T02:58:04.694Z",TRUE,TRUE,FALSE,FALSE,33,1,0,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,4,2,0.4011,6.0486,30.2822,-14.616,5.9219,9.297,-0.2938,2.675,-7.8118,-136.5938,-4.6256,1.8347,50.0012,5.3963,11.1823,31.2,3.6,24,2538,131,104.1,11,166,NA,NA,NA,FALSE,-15,16.1,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,687952,"Christian Encarnacion-Strand","/api/v1/people/687952",NA,NA,NA,621028,"Kevin Newman","/api/v1/people/621028"
717173,"2023-08-02",1,"2023-08-02T02:57:36.967Z","2023-08-02T02:57:40.678Z",TRUE,"pitch","376bf03c-ef49-47f1-acb2-db934154de0c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2313,1.4892,NA,179.28,206.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Christian Encarnacion-Strand singles on a sharp line drive to left fielder Christopher Morel. Matt McLain scores. Spencer Steer scores. Kevin Newman to 2nd.",2,9,20,90,"top",9,"2023-08-02T02:57:34.704Z","2023-08-02T02:58:04.694Z",TRUE,TRUE,FALSE,FALSE,33,1,0,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.9,13,2,0.4344,6.0313,26.2243,-29.8296,-0.7038,1.455,-1.6339,1.1925,-8.1895,-126.1929,-4.5763,1.7477,50.0007,5.4386,-1.132,4.8,7.2,24,2536,250,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717173,"2023-08-02",0,"2023-08-02T02:56:44.767Z","2023-08-02T02:57:36.967Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,20,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Christian Encarnacion-Strand singles on a sharp line drive to left fielder Christopher Morel. Matt McLain scores. Spencer Steer scores. Kevin Newman to 2nd.",2,9,20,90,"top",9,"2023-08-02T02:57:34.704Z","2023-08-02T02:58:04.694Z",TRUE,TRUE,FALSE,FALSE,33,1,0,2,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717173,"2023-08-02",4,"2023-08-02T02:56:28.726Z","2023-08-02T02:56:35.670Z",TRUE,"pitch","81f73f6f-e311-4ed1-827d-f6da9c6c6b52",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,2.9079,1.4692,NA,65.53,175.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Kevin Newman walks.",0,7,20,89,"top",9,"2023-08-02T02:55:33.434Z","2023-08-02T02:56:35.670Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,12,2,0.4026,5.948,29.5484,-14.0736,5.014,9.6574,1.3503,2.3365,-3.2129,-135.9834,-5.5257,1.8951,50.0057,5.3698,9.4009,30,3.6,24,2509,142,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.6,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621028,"Kevin Newman","/api/v1/people/621028",680574,"Matt McLain","/api/v1/people/680574",668715,"Spencer Steer","/api/v1/people/668715"
717173,"2023-08-02",3,"2023-08-02T02:56:09.082Z","2023-08-02T02:56:13.555Z",TRUE,"pitch","921f5d52-9de3-4d30-8052-5df5340949ae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,2.9301,1.4692,NA,177.37,163.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Kevin Newman walks.",0,7,20,89,"top",9,"2023-08-02T02:55:33.434Z","2023-08-02T02:56:35.670Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.5,11,2,0.3987,5.8954,29.8768,-14.078,4.0772,9.4665,-1.5839,2.7889,-10.0601,-137.268,-4.8269,1.5959,50.003,5.5258,7.7949,20.4,3.6,24,2659,142,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.3,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717173,"2023-08-02",2,"2023-08-02T02:55:51.721Z","2023-08-02T02:55:56.348Z",TRUE,"pitch","b68b7f8c-bfa9-4ee4-a557-7022886a438d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9524,1.4692,NA,162.55,190.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Kevin Newman walks.",0,7,20,89,"top",9,"2023-08-02T02:55:33.434Z","2023-08-02T02:56:35.670Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",641743,"Anthony Kay","/api/v1/people/641743","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.8,13,2,0.4036,5.9564,27.3018,-13.6922,4.3076,9.8883,-1.1951,1.8065,-9.1652,-135.3008,-7.0648,1.6643,50.0006,5.3957,8.0501,22.8,3.6,24,2541,138,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.7,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
