"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716620,"2023-09-12",1,"2023-09-13T00:58:24.200Z","2023-09-13T00:58:33.405Z",TRUE,"pitch","97e964a8-8ef9-446d-a130-ae3ff7112093",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.23,1.48,NA,90.44,174.12,"ground_ball","medium","5",106,161.17,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ildemaro Vargas grounds out, third baseman Ke'Bryan Hayes to first baseman Alfonso Rivas.",0,1,5,75,"top",9,"2023-09-13T00:57:53.413Z","2023-09-13T00:58:33.405Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.4,6,0.9,0.4038,6.5577,29.6361,-23.5614,10.8339,4.6204,0.6967,2.395,-6.5281,-135.6485,-4.1796,1.7268,50.0023,5.5982,20.1918,37.2,7.2,24,2381,134,76.2,-44,3,NA,NA,NA,TRUE,-23.8,7.7,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",0,"2023-09-13T00:58:11.033Z","2023-09-13T00:58:15.314Z",TRUE,"pitch","e5c9f7ca-588c-47c6-934e-bd2cebbe1d9d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4042,1.4473,NA,107.94,186.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ildemaro Vargas grounds out, third baseman Ke'Bryan Hayes to first baseman Alfonso Rivas.",0,1,5,75,"top",9,"2023-09-13T00:57:53.413Z","2023-09-13T00:58:33.405Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.8,8,0.9,0.403,6.5658,28.8394,-24.2389,10.9233,4.237,0.2376,1.9357,-7.7911,-135.7406,-5.0474,1.7214,50.0008,5.5,20.4458,37.2,7.2,24,2344,131,NA,NA,NA,NA,NA,NA,FALSE,-24.6,6.8,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",3,"2023-09-13T00:57:40.462Z","2023-09-13T00:57:47.444Z",TRUE,"pitch","4068ccc4-9a63-4889-aa13-ea865ec15858",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.62,1.75,NA,98.18,194.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,1,5,74,"top",9,"2023-09-13T00:56:32.281Z","2023-09-13T00:57:47.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,74.5,9,0.9,0.4652,6.6697,23.4741,-33.3436,-9.146,-0.8332,0.4936,1.6535,-0.8831,-117.963,-1.9906,2.0609,50.0032,5.5967,-12.8258,20.4,10.8,24,2551,302,NA,NA,NA,NA,NA,NA,TRUE,-43.6,-1.7,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",2,"2023-09-13T00:57:16.476Z","2023-09-13T00:57:19.476Z",TRUE,"pitch","17239efa-ce29-4ede-9dd9-44cb76750688",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6113,1.7069,NA,168.89,225.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,1,5,74,"top",9,"2023-09-13T00:56:32.281Z","2023-09-13T00:57:47.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.1,13,0.91,0.428,6.7559,27.1321,-25.3464,0.1205,4.1155,-1.3614,0.5041,-8.0687,-128.119,-7.2088,1.8164,50.0006,5.3427,0.2008,2.4,6,24,2594,131,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",1,"2023-09-13T00:57:00.904Z","2023-09-13T00:57:04.007Z",TRUE,"pitch","b8b3ba9b-ba82-4eb9-bde8-68f79a644d9b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.62,1.75,NA,164.8,209.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,1,5,74,"top",9,"2023-09-13T00:56:32.281Z","2023-09-13T00:57:47.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.1,13,0.9,0.4282,6.5122,25.9754,-28.23,-1.7856,2.3827,-1.2541,1.0766,-7.0186,-127.826,-5.4661,1.7577,50.0051,5.455,-2.9594,8.4,7.2,24,2498,128,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",0,"2023-09-13T00:56:44.550Z","2023-09-13T00:56:48.510Z",TRUE,"pitch","009f73fa-88c8-49eb-8ded-cda9e2edc81c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6372,1.7848,NA,124.55,182.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,1,5,74,"top",9,"2023-09-13T00:56:32.281Z","2023-09-13T00:57:47.444Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.6,8,0.91,0.4341,6.4738,25.7163,-26.6748,-0.1557,3.4148,-0.1981,2.0801,-5.2275,-126.1821,-3.1633,1.9209,50.0062,5.4996,-0.2508,2.4,7.2,24,2510,158,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",4,"2023-09-13T00:56:15.447Z","2023-09-13T00:56:23.645Z",TRUE,"pitch","a35b95bf-410d-43a1-a87c-4c43684b9490",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.38,1.57,NA,78.3,193.51,"fly_ball","medium","9",178.15,121.95,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Keibert Ruiz flies out to right fielder Joshua Palacios.",0,1,5,73,"top",9,"2023-09-13T00:55:27.325Z","2023-09-13T00:56:23.645Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.5,14,0.9,0.4586,6.6941,23.7616,-30.8211,-4.6907,0.9349,1.0153,1.6767,-1.242,-119.5906,-2.6719,2.151,50.0006,5.5818,-6.7714,12,9.6,24,2503,291,72.7,31,234,NA,NA,NA,TRUE,-39.2,1.3,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",3,"2023-09-13T00:56:00.219Z","2023-09-13T00:56:04.200Z",TRUE,"pitch","769c4514-d848-4b2e-bb5e-6655e11cd0f4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1453,1.4213,NA,122.06,202.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Keibert Ruiz flies out to right fielder Joshua Palacios.",0,1,5,73,"top",9,"2023-09-13T00:55:27.325Z","2023-09-13T00:56:23.645Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.3,8,0.9,0.4,6.5694,30.6409,-23.1835,11.2593,4.7321,-0.1326,1.3616,-8.8266,-137.0168,-6.9066,1.6698,50.0018,5.5023,21.3793,38.4,7.2,24,2413,127,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.2,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",2,"2023-09-13T00:55:43.437Z","2023-09-13T00:55:47.686Z",TRUE,"pitch","5a357fab-0f75-4e6a-8688-63e0da71957d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1971,1.4466,NA,122.3,201.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Keibert Ruiz flies out to right fielder Joshua Palacios.",0,1,5,73,"top",9,"2023-09-13T00:55:27.325Z","2023-09-13T00:56:23.645Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.9,8,0.9,0.4291,6.6078,25.3077,-26.0985,-1.7803,3.6783,-0.139,1.3679,-4.7909,-127.4694,-5.1247,1.9934,50.0042,5.4558,-2.939,8.4,7.2,24,2526,143,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716620,"2023-09-12",1,"2023-09-13T00:55:29.652Z","2023-09-13T00:55:33.433Z",TRUE,"pitch","fdfaeef0-e9dc-466e-a77c-7e6e3462f187",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2748,1.5252,NA,117.3,170.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Keibert Ruiz flies out to right fielder Joshua Palacios.",0,1,5,73,"top",9,"2023-09-13T00:55:27.325Z","2023-09-13T00:56:23.645Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",621366,"Ryan Borucki","/api/v1/people/621366","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79,5,0.9,0.4391,6.294,23.0953,-27.7272,0.4287,2.8197,-0.008,2.535,-4.9896,-124.3692,-1.5996,1.9619,50.0056,5.469,0.6774,0,7.2,24,2462,145,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
